"Level_Name","Date","Cases.Cumulative","CI.Lower","CI.Upper","Level"
"Capital Area Trauma RAC",2020-03-08,NA,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-09,0,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-10,0,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-11,0,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-12,0,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-13,0,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-14,NA,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-15,3,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-16,3,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-17,4,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-18,5,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-19,12,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-20,33,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-21,35,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-22,37,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-23,41,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-24,103,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-25,129,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-26,157,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-27,184,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-28,217,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-29,240,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-30,268,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-03-31,287,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-01,351,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-02,423,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-03,488,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-04,579,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-05,620,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-06,648,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-07,685,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-08,747,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-09,814,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-10,873,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-11,932,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-12,989,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-13,1023,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-14,1107,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-15,1183,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-16,1287,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-17,1360,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-18,1410,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-19,1434,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-20,1457,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-21,1533,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-22,1628,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-23,1673,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-24,1741,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-25,1839,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-26,1863,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-27,1932,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-28,2016,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-29,2106,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-04-30,2180,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-01,2261,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-02,2305,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-03,2345,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-04,2406,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-05,2493,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-06,2561,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-07,2649,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-08,2739,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-09,2833,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-10,2867,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-11,2912,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-12,2971,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-13,3068,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-14,3158,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-15,3238,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-16,3291,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-17,3347,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-18,3399,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-19,3505,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-20,3601,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-21,3688,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-22,3794,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-23,3859,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-24,3908,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-25,3985,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-26,4086,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-27,4174,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-28,4294,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-29,4400,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-30,4497,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-05-31,4559,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-01,4611,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-02,4742,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-03,4865,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-04,4975,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-05,5053,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-06,5128,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-07,5196,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-08,5238,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-09,5438,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-10,5685,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-11,5881,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-12,6125,NA,NA,"TSA"
"Capital Area Trauma RAC",2020-06-13,6339.23166467619,6281.63981392949,6396.82351542289,"TSA"
"Capital Area Trauma RAC",2020-06-14,6529.29127592703,6416.2367007291,6642.34585112495,"TSA"
"Capital Area Trauma RAC",2020-06-15,6719.35088717786,6555.07009888228,6883.63167547345,"TSA"
"Capital Area Trauma RAC",2020-06-16,6909.4104984287,6692.8529995204,7125.96799733699,"TSA"
"Capital Area Trauma RAC",2020-06-17,7099.47010967953,6828.42018155585,7370.52003780322,"TSA"
"Capital Area Trauma RAC",2020-06-18,7289.52972093037,6961.41278326665,7617.64665859409,"TSA"
"Capital Area Trauma RAC",2020-06-19,7479.58933218121,7091.72989650536,7867.44876785705,"TSA"
"Capital Area Trauma RAC",2020-06-20,7669.64894343204,7219.37067114897,8119.92721571511,"TSA"
"Capital Area Trauma RAC",2020-06-21,7859.70855468288,7344.3763564887,8375.04075287705,"TSA"
"Capital Area Trauma RAC",2020-06-22,8049.76816593371,7466.80589817491,8632.73043369252,"TSA"
"Central Texas RAC",2020-03-04,0,NA,NA,"TSA"
"Central Texas RAC",2020-03-05,0,NA,NA,"TSA"
"Central Texas RAC",2020-03-06,0,NA,NA,"TSA"
"Central Texas RAC",2020-03-07,NA,NA,NA,"TSA"
"Central Texas RAC",2020-03-08,NA,NA,NA,"TSA"
"Central Texas RAC",2020-03-09,0,NA,NA,"TSA"
"Central Texas RAC",2020-03-10,0,NA,NA,"TSA"
"Central Texas RAC",2020-03-11,0,NA,NA,"TSA"
"Central Texas RAC",2020-03-12,0,NA,NA,"TSA"
"Central Texas RAC",2020-03-13,0,NA,NA,"TSA"
"Central Texas RAC",2020-03-14,NA,NA,NA,"TSA"
"Central Texas RAC",2020-03-15,1,NA,NA,"TSA"
"Central Texas RAC",2020-03-16,1,NA,NA,"TSA"
"Central Texas RAC",2020-03-17,1,NA,NA,"TSA"
"Central Texas RAC",2020-03-18,1,NA,NA,"TSA"
"Central Texas RAC",2020-03-19,1,NA,NA,"TSA"
"Central Texas RAC",2020-03-20,2,NA,NA,"TSA"
"Central Texas RAC",2020-03-21,3,NA,NA,"TSA"
"Central Texas RAC",2020-03-22,3,NA,NA,"TSA"
"Central Texas RAC",2020-03-23,4,NA,NA,"TSA"
"Central Texas RAC",2020-03-24,18,NA,NA,"TSA"
"Central Texas RAC",2020-03-25,22,NA,NA,"TSA"
"Central Texas RAC",2020-03-26,23,NA,NA,"TSA"
"Central Texas RAC",2020-03-27,24,NA,NA,"TSA"
"Central Texas RAC",2020-03-28,32,NA,NA,"TSA"
"Central Texas RAC",2020-03-29,32,NA,NA,"TSA"
"Central Texas RAC",2020-03-30,32,NA,NA,"TSA"
"Central Texas RAC",2020-03-31,40,NA,NA,"TSA"
"Central Texas RAC",2020-04-01,48,NA,NA,"TSA"
"Central Texas RAC",2020-04-02,50,NA,NA,"TSA"
"Central Texas RAC",2020-04-03,57,NA,NA,"TSA"
"Central Texas RAC",2020-04-04,59,NA,NA,"TSA"
"Central Texas RAC",2020-04-05,68,NA,NA,"TSA"
"Central Texas RAC",2020-04-06,72,NA,NA,"TSA"
"Central Texas RAC",2020-04-07,86,NA,NA,"TSA"
"Central Texas RAC",2020-04-08,94,NA,NA,"TSA"
"Central Texas RAC",2020-04-09,102,NA,NA,"TSA"
"Central Texas RAC",2020-04-10,114,NA,NA,"TSA"
"Central Texas RAC",2020-04-11,137,NA,NA,"TSA"
"Central Texas RAC",2020-04-12,147,NA,NA,"TSA"
"Central Texas RAC",2020-04-13,148,NA,NA,"TSA"
"Central Texas RAC",2020-04-14,154,NA,NA,"TSA"
"Central Texas RAC",2020-04-15,185,NA,NA,"TSA"
"Central Texas RAC",2020-04-16,199,NA,NA,"TSA"
"Central Texas RAC",2020-04-17,212,NA,NA,"TSA"
"Central Texas RAC",2020-04-18,218,NA,NA,"TSA"
"Central Texas RAC",2020-04-19,220,NA,NA,"TSA"
"Central Texas RAC",2020-04-20,221,NA,NA,"TSA"
"Central Texas RAC",2020-04-21,239,NA,NA,"TSA"
"Central Texas RAC",2020-04-22,251,NA,NA,"TSA"
"Central Texas RAC",2020-04-23,260,NA,NA,"TSA"
"Central Texas RAC",2020-04-24,285,NA,NA,"TSA"
"Central Texas RAC",2020-04-25,290,NA,NA,"TSA"
"Central Texas RAC",2020-04-26,292,NA,NA,"TSA"
"Central Texas RAC",2020-04-27,293,NA,NA,"TSA"
"Central Texas RAC",2020-04-28,303,NA,NA,"TSA"
"Central Texas RAC",2020-04-29,311,NA,NA,"TSA"
"Central Texas RAC",2020-04-30,372,NA,NA,"TSA"
"Central Texas RAC",2020-05-01,375,NA,NA,"TSA"
"Central Texas RAC",2020-05-02,382,NA,NA,"TSA"
"Central Texas RAC",2020-05-03,386,NA,NA,"TSA"
"Central Texas RAC",2020-05-04,387,NA,NA,"TSA"
"Central Texas RAC",2020-05-05,424,NA,NA,"TSA"
"Central Texas RAC",2020-05-06,434,NA,NA,"TSA"
"Central Texas RAC",2020-05-07,449,NA,NA,"TSA"
"Central Texas RAC",2020-05-08,459,NA,NA,"TSA"
"Central Texas RAC",2020-05-09,467,NA,NA,"TSA"
"Central Texas RAC",2020-05-10,468,NA,NA,"TSA"
"Central Texas RAC",2020-05-11,469,NA,NA,"TSA"
"Central Texas RAC",2020-05-12,476,NA,NA,"TSA"
"Central Texas RAC",2020-05-13,488,NA,NA,"TSA"
"Central Texas RAC",2020-05-14,500,NA,NA,"TSA"
"Central Texas RAC",2020-05-15,507,NA,NA,"TSA"
"Central Texas RAC",2020-05-16,516,NA,NA,"TSA"
"Central Texas RAC",2020-05-17,517,NA,NA,"TSA"
"Central Texas RAC",2020-05-18,517,NA,NA,"TSA"
"Central Texas RAC",2020-05-19,533,NA,NA,"TSA"
"Central Texas RAC",2020-05-20,540,NA,NA,"TSA"
"Central Texas RAC",2020-05-21,557,NA,NA,"TSA"
"Central Texas RAC",2020-05-22,569,NA,NA,"TSA"
"Central Texas RAC",2020-05-23,574,NA,NA,"TSA"
"Central Texas RAC",2020-05-24,574,NA,NA,"TSA"
"Central Texas RAC",2020-05-25,574,NA,NA,"TSA"
"Central Texas RAC",2020-05-26,575,NA,NA,"TSA"
"Central Texas RAC",2020-05-27,606,NA,NA,"TSA"
"Central Texas RAC",2020-05-28,612,NA,NA,"TSA"
"Central Texas RAC",2020-05-29,625,NA,NA,"TSA"
"Central Texas RAC",2020-05-30,640,NA,NA,"TSA"
"Central Texas RAC",2020-05-31,696,NA,NA,"TSA"
"Central Texas RAC",2020-06-01,713,NA,NA,"TSA"
"Central Texas RAC",2020-06-02,732,NA,NA,"TSA"
"Central Texas RAC",2020-06-03,756,NA,NA,"TSA"
"Central Texas RAC",2020-06-04,770,NA,NA,"TSA"
"Central Texas RAC",2020-06-05,783,NA,NA,"TSA"
"Central Texas RAC",2020-06-06,801,NA,NA,"TSA"
"Central Texas RAC",2020-06-07,800,NA,NA,"TSA"
"Central Texas RAC",2020-06-08,800,NA,NA,"TSA"
"Central Texas RAC",2020-06-09,837,NA,NA,"TSA"
"Central Texas RAC",2020-06-10,876,NA,NA,"TSA"
"Central Texas RAC",2020-06-11,898,NA,NA,"TSA"
"Central Texas RAC",2020-06-12,948,NA,NA,"TSA"
"Central Texas RAC",2020-06-13,971.588458212619,949.334298645934,993.842617779305,"TSA"
"Central Texas RAC",2020-06-14,995.176916425239,961.48762136494,1028.86621148554,"TSA"
"Central Texas RAC",2020-06-15,1018.76537463786,974.746873057058,1062.78387621866,"TSA"
"Central Texas RAC",2020-06-16,1042.35383285048,988.301147553683,1096.40651814727,"TSA"
"Central Texas RAC",2020-06-17,1065.9422910631,1001.86712386641,1130.01745825979,"TSA"
"Central Texas RAC",2020-06-18,1089.53074927572,1015.31554327058,1163.74595528086,"TSA"
"Central Texas RAC",2020-06-19,1113.11920748834,1028.57946788857,1197.6589470881,"TSA"
"Central Texas RAC",2020-06-20,1136.70766570095,1041.62188921774,1231.79344218417,"TSA"
"Central Texas RAC",2020-06-21,1160.29612391357,1054.4217913946,1266.17045643255,"TSA"
"Central Texas RAC",2020-06-22,1183.88458212619,1066.96734091316,1300.80182333922,"TSA"
"Coastal Bend RAC",2020-03-04,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-05,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-06,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-07,NA,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-08,NA,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-09,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-10,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-11,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-12,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-13,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-14,NA,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-15,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-16,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-17,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-18,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-19,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-20,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-21,0,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-22,1,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-23,1,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-24,1,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-25,10,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-26,15,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-27,19,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-28,21,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-29,23,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-30,24,NA,NA,"TSA"
"Coastal Bend RAC",2020-03-31,33,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-01,38,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-02,46,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-03,49,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-04,58,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-05,63,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-06,63,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-07,69,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-08,82,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-09,86,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-10,89,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-11,90,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-12,94,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-13,94,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-14,101,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-15,105,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-16,105,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-17,113,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-18,115,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-19,117,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-20,117,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-21,117,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-22,122,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-23,125,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-24,126,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-25,130,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-26,132,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-27,133,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-28,139,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-29,137,NA,NA,"TSA"
"Coastal Bend RAC",2020-04-30,138,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-01,141,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-02,149,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-03,151,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-04,153,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-05,159,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-06,161,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-07,166,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-08,172,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-09,182,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-10,187,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-11,192,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-12,208,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-13,236,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-14,250,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-15,278,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-16,302,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-17,305,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-18,307,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-19,315,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-20,324,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-21,338,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-22,343,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-23,343,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-24,346,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-25,346,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-26,348,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-27,352,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-28,357,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-29,358,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-30,358,NA,NA,"TSA"
"Coastal Bend RAC",2020-05-31,364,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-01,365,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-02,370,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-03,379,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-04,384,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-05,395,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-06,403,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-07,404,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-08,404,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-09,423,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-10,430,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-11,438,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-12,456,NA,NA,"TSA"
"Coastal Bend RAC",2020-06-13,468.708246004551,458.863854336702,478.5526376724,"TSA"
"Coastal Bend RAC",2020-06-14,479.456142601604,461.694558011326,497.217727191883,"TSA"
"Coastal Bend RAC",2020-06-15,490.204039198657,465.073180396637,515.334898000678,"TSA"
"Coastal Bend RAC",2020-06-16,500.95193579571,468.346563012062,533.557308579359,"TSA"
"Coastal Bend RAC",2020-06-17,511.699832392764,471.350551680454,552.049113105074,"TSA"
"Coastal Bend RAC",2020-06-18,522.447728989817,474.029115015544,570.86634296409,"TSA"
"Coastal Bend RAC",2020-06-19,533.19562558687,476.363035763164,590.028215410576,"TSA"
"Coastal Bend RAC",2020-06-20,543.943522183923,478.348191017879,609.538853349967,"TSA"
"Coastal Bend RAC",2020-06-21,554.691418780976,479.987238513255,629.395599048697,"TSA"
"Coastal Bend RAC",2020-06-22,565.439315378029,481.28597760537,649.592653150688,"TSA"
"Concho Valley RAC",2020-03-04,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-05,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-06,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-07,NA,NA,NA,"TSA"
"Concho Valley RAC",2020-03-08,NA,NA,NA,"TSA"
"Concho Valley RAC",2020-03-09,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-10,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-11,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-12,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-13,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-14,NA,NA,NA,"TSA"
"Concho Valley RAC",2020-03-15,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-16,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-17,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-18,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-19,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-20,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-21,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-22,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-23,0,NA,NA,"TSA"
"Concho Valley RAC",2020-03-24,1,NA,NA,"TSA"
"Concho Valley RAC",2020-03-25,1,NA,NA,"TSA"
"Concho Valley RAC",2020-03-26,2,NA,NA,"TSA"
"Concho Valley RAC",2020-03-27,2,NA,NA,"TSA"
"Concho Valley RAC",2020-03-28,3,NA,NA,"TSA"
"Concho Valley RAC",2020-03-29,3,NA,NA,"TSA"
"Concho Valley RAC",2020-03-30,5,NA,NA,"TSA"
"Concho Valley RAC",2020-03-31,6,NA,NA,"TSA"
"Concho Valley RAC",2020-04-01,9,NA,NA,"TSA"
"Concho Valley RAC",2020-04-02,9,NA,NA,"TSA"
"Concho Valley RAC",2020-04-03,10,NA,NA,"TSA"
"Concho Valley RAC",2020-04-04,18,NA,NA,"TSA"
"Concho Valley RAC",2020-04-05,21,NA,NA,"TSA"
"Concho Valley RAC",2020-04-06,22,NA,NA,"TSA"
"Concho Valley RAC",2020-04-07,25,NA,NA,"TSA"
"Concho Valley RAC",2020-04-08,26,NA,NA,"TSA"
"Concho Valley RAC",2020-04-09,27,NA,NA,"TSA"
"Concho Valley RAC",2020-04-10,36,NA,NA,"TSA"
"Concho Valley RAC",2020-04-11,38,NA,NA,"TSA"
"Concho Valley RAC",2020-04-12,40,NA,NA,"TSA"
"Concho Valley RAC",2020-04-13,40,NA,NA,"TSA"
"Concho Valley RAC",2020-04-14,44,NA,NA,"TSA"
"Concho Valley RAC",2020-04-15,44,NA,NA,"TSA"
"Concho Valley RAC",2020-04-16,45,NA,NA,"TSA"
"Concho Valley RAC",2020-04-17,46,NA,NA,"TSA"
"Concho Valley RAC",2020-04-18,46,NA,NA,"TSA"
"Concho Valley RAC",2020-04-19,46,NA,NA,"TSA"
"Concho Valley RAC",2020-04-20,46,NA,NA,"TSA"
"Concho Valley RAC",2020-04-21,46,NA,NA,"TSA"
"Concho Valley RAC",2020-04-22,46,NA,NA,"TSA"
"Concho Valley RAC",2020-04-23,46,NA,NA,"TSA"
"Concho Valley RAC",2020-04-24,47,NA,NA,"TSA"
"Concho Valley RAC",2020-04-25,46,NA,NA,"TSA"
"Concho Valley RAC",2020-04-26,48,NA,NA,"TSA"
"Concho Valley RAC",2020-04-27,53,NA,NA,"TSA"
"Concho Valley RAC",2020-04-28,54,NA,NA,"TSA"
"Concho Valley RAC",2020-04-29,64,NA,NA,"TSA"
"Concho Valley RAC",2020-04-30,69,NA,NA,"TSA"
"Concho Valley RAC",2020-05-01,74,NA,NA,"TSA"
"Concho Valley RAC",2020-05-02,80,NA,NA,"TSA"
"Concho Valley RAC",2020-05-03,84,NA,NA,"TSA"
"Concho Valley RAC",2020-05-04,85,NA,NA,"TSA"
"Concho Valley RAC",2020-05-05,89,NA,NA,"TSA"
"Concho Valley RAC",2020-05-06,90,NA,NA,"TSA"
"Concho Valley RAC",2020-05-07,93,NA,NA,"TSA"
"Concho Valley RAC",2020-05-08,95,NA,NA,"TSA"
"Concho Valley RAC",2020-05-09,95,NA,NA,"TSA"
"Concho Valley RAC",2020-05-10,95,NA,NA,"TSA"
"Concho Valley RAC",2020-05-11,95,NA,NA,"TSA"
"Concho Valley RAC",2020-05-12,95,NA,NA,"TSA"
"Concho Valley RAC",2020-05-13,95,NA,NA,"TSA"
"Concho Valley RAC",2020-05-14,95,NA,NA,"TSA"
"Concho Valley RAC",2020-05-15,96,NA,NA,"TSA"
"Concho Valley RAC",2020-05-16,100,NA,NA,"TSA"
"Concho Valley RAC",2020-05-17,100,NA,NA,"TSA"
"Concho Valley RAC",2020-05-18,100,NA,NA,"TSA"
"Concho Valley RAC",2020-05-19,101,NA,NA,"TSA"
"Concho Valley RAC",2020-05-20,101,NA,NA,"TSA"
"Concho Valley RAC",2020-05-21,102,NA,NA,"TSA"
"Concho Valley RAC",2020-05-22,103,NA,NA,"TSA"
"Concho Valley RAC",2020-05-23,103,NA,NA,"TSA"
