Date,Group_Type,Group,Deaths_Monthly,Cases_Monthly,Deaths_PCT,Cases_PCT
2021-10-01,Age,40-49 years,435,16676,0.105813670639747,0.142974724784801
2021-10-01,Age,50-59 years,755,12951,0.183653612259791,0.111037758496519
2021-10-01,Age,60-69 years,1097,9637,0.266845049866213,0.0826245756027299
2021-10-01,Age,70-79 years,853,5124,0.207492094380929,0.0439315477211153
2021-10-01,Age,80+ years,640,2460,0.155679883240088,0.0210912582736033
2021-10-01,Age,Unknown,,5,,4.28684111252101e-05
2021-10-01,Race,Asian,60,2734,0.0145949890537582,0.0234404472032649
2021-10-01,Race,Black,486,9984,0.118219411335442,0.0855996433348194
2021-10-01,Race,Hispanic,1546,27524,0.376064217951837,0.235982029562056
2021-10-01,Race,Other,31,621,0.00754074434444174,0.00532425666175109
2021-10-01,Race,Unknown,6,42052,0.00145949890537582,0.360540484927467
2021-10-01,Race,White,1982,33721,0.482121138409146,0.289113138310642
2021-10-01,Gender,Female,1794,59155,0.43639017270737,0.50717617202236
2021-10-01,Gender,Male,2317,55180,0.56360982729263,0.473095785177818
2021-10-01,Gender,Unknown,0,2301,0,0.0197280427998217
2021-11-01,Age,<1 years,0,651,0,0.00952367019720288
2021-11-01,Age,1-9 years,0,7036,0,0.102931710457019
2021-11-01,Age,10-19 years,3,9228,0.001778304682869,0.134999122242378
2021-11-01,Age,20-29 years,27,10992,0.016004742145821,0.160805196325121
2021-11-01,Age,30-39 years,75,12040,0.044457617071725,0.176136696120311
2021-11-01,Age,40-49 years,170,9731,0.10077059869591,0.142357656972321
2021-11-01,Age,50-59 years,317,7943,0.187907528156491,0.116200479840833
2021-11-01,Age,60-69 years,412,5667,0.244220509780676,0.0829042073848675
2021-11-01,Age,70-79 years,359,3220,0.212803793716657,0.0471063257065949
2021-11-01,Age,80+ years,324,1820,0.192056905749852,0.0266253145298145
2021-11-01,Age,Unknown,,28,,0.000409620223535608
2021-11-01,Race,Asian,23,1814,0.013633669235329,0.0265375387676283
2021-11-01,Race,Black,149,4851,0.0883224659158269,0.070966703727544
2021-11-01,Race,Hispanic,682,16748,0.404267931238886,0.245011410849084
2021-11-01,Race,Other,14,2546,0.00829875518672199,0.0372461817543449
2021-11-01,Race,Unknown,1,21450,0.000592768227622999,0.313798349815671
2021-11-01,Race,White,818,20947,0.484884410195614,0.306439815085728
2021-11-01,Gender,Female,697,34757,0.413159454653231,0.508470361050969
2021-11-01,Gender,Male,990,32218,0.58684054534677,0.471326584352507
2021-11-01,Gender,Unknown,0,1381,0,0.0202030545965241
2021-12-01,Age,<1 years,1,2391,0.000505050505050505,0.00984903095586266
2021-12-01,Age,1-9 years,3,15666,0.00151515151515152,0.0645315428500814
2021-12-01,Age,10-19 years,5,29251,0.00252525252525253,0.120491009824316
2021-12-01,Age,20-29 years,32,56939,0.0161616161616162,0.234543694519391
2021-12-01,Age,30-39 years,73,49559,0.0368686868686869,0.204143925195148
2021-12-01,Age,40-49 years,186,36373,0.0939393939393939,0.149828022985191
2021-12-01,Age,50-59 years,306,26139,0.154545454545455,0.107672028504933
2021-12-01,Age,60-69 years,450,15934,0.227272727272727,0.0656354911128046
2021-12-01,Age,70-79 years,453,7229,0.228787878787879,0.0297777686239779
2021-12-01,Age,80+ years,471,3244,0.237878787878788,0.0133627170308735
2021-12-01,Age,Unknown,,40,,0.000164768397421375
2021-12-01,Race,Asian,32,9389,0.0161616161616162,0.0386752620847321
2021-12-01,Race,Black,180,34508,0.0909090909090909,0.14214569645542
2021-12-01,Race,Hispanic,755,56491,0.381313131313131,0.232698288468272
2021-12-01,Race,Other,22,15210,0.0111111111111111,0.0626531831194777
2021-12-01,Race,Unknown,1,67249,0.000505050505050505,0.277012748954751
2021-12-01,Race,White,990,59918,0.5,0.246814820917348
2021-12-01,Gender,Female,822,133020,0.415151515151515,0.547937305624781
2021-12-01,Gender,Male,1158,105954,0.584848484848485,0.436446769509608
2021-12-01,Gender,Unknown,0,3791,0,0.0156159248656108
2022-01-01,Age,<1 years,4,14537,0.000708340711882415,0.0113636541296725
2022-01-01,Age,1-9 years,1,117866,0.000177085177970604,0.0921365108102066
2022-01-01,Age,10-19 years,4,187554,0.000708340711882415,0.146612009811969
2022-01-01,Age,20-29 years,47,234589,0.00832300336461838,0.183379532133572
2022-01-01,Age,30-39 years,128,222903,0.0226669027802373,0.174244520634682
2022-01-01,Age,40-49 years,286,187342,0.0506463608995927,0.146446288227358
2022-01-01,Age,50-59 years,641,147788,0.113511599079157,0.115526705407996
2022-01-01,Age,60-69 years,1157,97347,0.204887550911989,0.076096693854387
2022-01-01,Age,70-79 years,1463,47484,0.259075615370993,0.0371185081305198
2022-01-01,Age,80+ years,1916,21046,0.339295200991677,0.0164517758005838
2022-01-01,Age,Unknown,,798,,0.00062380105905473
2022-01-01,Race,Asian,119,43441,0.0210731361785019,0.0339580724390934
2022-01-01,Race,Black,645,97559,0.114219939791039,0.0762624154389981
2022-01-01,Race,Hispanic,1837,352537,0.325305471931999,0.275580142801977
2022-01-01,Race,Other,48,88471,0.00850008854258899,0.0691582750571818
2022-01-01,Race,Unknown,3,400117,0.000531255533911812,0.312773694668924
2022-01-01,Race,White,2995,297129,0.530370108021959,0.232267399593826
2022-01-01,Gender,Female,2382,702308,0.421816893925978,0.548998087948132
2022-01-01,Gender,Male,3265,558374,0.578183106074022,0.436484075875471
2022-01-01,Gender,Unknown,0,18572,0,0.0145178361763966
2022-02-01,Age,<1 years,4,3138,0.000988630746416213,0.0129482688189347
2022-02-01,Age,1-9 years,3,25333,0.00074147305981216,0.104531068830488
2022-02-01,Age,10-19 years,1,32927,0.000247157686604053,0.135866044423538
2022-02-01,Age,20-29 years,25,36256,0.00617894216510134,0.149602432855097
2022-02-01,Age,30-39 years,66,39265,0.0163124073158675,0.162018411464458
2022-02-01,Age,40-49 years,150,33459,0.037073652990608,0.138061225752943
2022-02-01,Age,50-59 years,422,28366,0.104300543746911,0.117046078176514
2022-02-01,Age,60-69 years,862,22714,0.213049925852694,0.0937243396919319
2022-02-01,Age,70-79 years,1132,13537,0.279782501235788,0.0558574617596937
2022-02-01,Age,80+ years,1381,7267,0.341324765200198,0.0299856818059905
2022-02-01,Age,Unknown,,87,,0.000358986420410235
2022-02-01,Race,Asian,74,7968,0.0182896688087,0.0328782045727443
2022-02-01,Race,Black,354,14288,0.0874938210578349,0.0589562985611659
2022-02-01,Race,Hispanic,1329,65030,0.328472565496787,0.268332033554915
2022-02-01,Race,Other,26,13710,0.00642609985170539,0.0565713083198198
2022-02-01,Race,Unknown,4,78306,0.000988630746416213,0.323112536053378
2022-02-01,Race,White,2259,63047,0.558329214038557,0.260149618937978
2022-02-01,Gender,Female,1677,128007,0.414483440434998,0.528192812844287
2022-02-01,Gender,Male,2369,107888,0.585516559565003,0.445176171554246
2022-02-01,Gender,Unknown,0,6454,0,0.0266310156014673
2022-03-01,Age,<1 years,0,734,0,0.010059755495861
2022-03-01,Age,1-9 years,0,6043,0,0.0828216654788663
2022-03-01,Age,10-19 years,3,9852,0.00316789862724393,0.135025492023464
2022-03-01,Age,20-29 years,6,12014,0.00633579725448786,0.164656542952689
2022-03-01,Age,30-39 years,20,12864,0.0211193241816262,0.176306123567787
2022-03-01,Age,40-49 years,50,10713,0.0527983104540655,0.14682583191711
2022-03-01,Age,50-59 years,94,8644,0.0992608236536431,0.118469382161066
2022-03-01,Age,60-69 years,220,6421,0.232312565997888,0.0880023025053451
2022-03-01,Age,70-79 years,278,3626,0.293558606124604,0.0496957403651116
2022-03-01,Age,80+ years,276,2031,0.291446673706441,0.0278356449756044
2022-03-01,Age,Unknown,,22,,0.00030151855709665
2022-03-01,Race,Asian,25,2901,0.0263991552270327,0.039759333369881
2022-03-01,Race,Black,98,6763,0.103484688489968,0.0926895455293021
2022-03-01,Race,Hispanic,289,20853,0.305174234424498,0.285798475960748
2022-03-01,Race,Other,7,4510,0.00739176346356917,0.0618113042048133
2022-03-01,Race,Unknown,1,19902,0.00105596620908131,0.272764651060797
2022-03-01,Race,White,527,18035,0.55649419218585,0.247176689874459
2022-03-01,Gender,Female,394,38435,0.416050686378036,0.526766624636807
2022-03-01,Gender,Male,553,32839,0.583949313621964,0.450071268022587
2022-03-01,Gender,Unknown,0,1690,0,0.0231621073406063
2022-04-01,Age,<1 years,0,468,0,0.0118526022540205
2022-04-01,Age,1-9 years,0,2644,0,0.0669621375205774
2022-04-01,Age,10-19 years,4,4085,0.015748031496063,0.103457008990756
2022-04-01,Age,20-29 years,1,6659,0.00393700787401575,0.168646321387869
2022-04-01,Age,30-39 years,7,7117,0.0275590551181102,0.180245662909966
2022-04-01,Age,40-49 years,15,5755,0.0590551181102362,0.145751551221983
2022-04-01,Age,50-59 years,31,4913,0.122047244094488,0.124426997594023
2022-04-01,Age,60-69 years,51,4020,0.200787401574803,0.101810814233253
2022-04-01,Age,70-79 years,73,2562,0.28740157480315,0.0648853995188046
2022-04-01,Age,80+ years,72,1237,0.283464566929134,0.0313283525389388
2022-04-01,Age,Unknown,,25,,0.000633151829808788
2022-04-01,Race,Asian,5,2421,0.0196850393700787,0.061314423198683
2022-04-01,Race,Black,21,3592,0.0826771653543307,0.0909712549069267
2022-04-01,Race,Hispanic,80,8677,0.31496062992126,0.219754337090034
2022-04-01,Race,Other,0,1996,0,0.0505508420919337
2022-04-01,Race,Unknown,0,9958,0,0.252197036849437
2022-04-01,Race,White,148,12841,0.582677165354331,0.325212105862986
2022-04-01,Gender,Female,112,20971,0.440944881889764,0.531113080916804
2022-04-01,Gender,Male,142,17751,0.559055118110236,0.449563125237432
2022-04-01,Gender,Unknown,0,763,0,0.0193237938457642
2022-05-01,Age,<1 years,0,922,0,0.0103687542875136
2022-05-01,Age,1-9 years,1,5335,0.00581395348837209,0.0599970760562747
2022-05-01,Age,10-19 years,0,8746,0,0.0983569685451131
2022-05-01,Age,20-29 years,0,15593,0,0.175357901957918
2022-05-01,Age,30-39 years,7,16506,0.0406976744186047,0.185625442808785
2022-05-01,Age,40-49 years,8,13807,0.0465116279069768,0.155272657752387
2022-05-01,Age,50-59 years,17,11952,0.0988372093023256,0.134411443865903
2022-05-01,Age,60-69 years,37,9085,0.215116279069767,0.102169341325446
2022-05-01,Age,70-79 years,32,4829,0.186046511627907,0.0543066317292878
2022-05-01,Age,80+ years,70,2127,0.406976744186047,0.0239201088606741
2022-05-01,Age,Unknown,,19,,0.000213672810697136
2022-05-01,Race,Asian,3,6445,0.0174418604651163,0.0724800665759494
2022-05-01,Race,Black,18,8363,0.104651162790698,0.094049774518955
2022-05-01,Race,Hispanic,34,19260,0.197674418604651,0.216596754422465
2022-05-01,Race,Other,0,3835,0,0.0431281699486061
2022-05-01,Race,Unknown,0,24594,0,0.276582584541334
2022-05-01,Race,White,117,26424,0.680232558139535,0.29716264999269
2022-05-01,Gender,Female,87,48925,0.505813953488372,0.550207487545124
2022-05-01,Gender,Male,85,38776,0.494186046511628,0.436072468820639
2022-05-01,Gender,Unknown,0,1220,0,0.0137200436342371
2022-06-01,Age,<1 years,0,2895,0,0.0154965313463515
2022-06-01,Age,1-9 years,3,10773,0.00884955752212389,0.0576663669064748
2022-06-01,Age,10-19 years,0,14673,0,0.0785425231243577
2022-06-01,Age,20-29 years,2,33692,0.00589970501474926,0.180348578280233
2022-06-01,Age,30-39 years,6,34283,0.0176991150442478,0.183512118876328
2022-06-01,Age,40-49 years,14,28854,0.0412979351032448,0.154451438848921
2022-06-01,Age,50-59 years,27,25681,0.079646017699115,0.137466812264474
2022-06-01,Age,60-69 years,50,19337,0.147492625368732,0.103508264816718
2022-06-01,Age,70-79 years,93,11240,0.274336283185841,0.0601661527920521
2022-06-01,Age,80+ years,144,5299,0.424778761061947,0.0283648081534772
2022-06-01,Age,Unknown,,89,,0.000476404590613224
2022-06-01,Race,Asian,9,11276,0.0265486725663717,0.0603588557725248
2022-06-01,Race,Black,36,20355,0.106194690265487,0.108957476875642
2022-06-01,Race,Hispanic,95,44895,0.28023598820059,0.240316675231244
2022-06-01,Race,Other,3,8338,0.00884955752212389,0.0446321514217198
2022-06-01,Race,Unknown,0,52490,0,0.280971651250428
2022-06-01,Race,White,196,49462,0.578171091445428,0.264763189448441
2022-06-01,Gender,Female,155,104244,0.457227138643068,0.558003597122302
2022-06-01,Gender,Male,184,81102,0.542772861356932,0.434127697841727
2022-06-01,Gender,Unknown,0,1470,0,0.00786870503597122
2022-07-01,Age,<1 years,0,2635,0,0.0220871751886002
2022-07-01,Age,1-9 years,2,8323,0.00291970802919708,0.0697652975691534
2022-07-01,Age,10-19 years,1,9191,0.00145985401459854,0.0770410729253982
2022-07-01,Age,20-29 years,2,21419,0.00291970802919708,0.17953897736798
2022-07-01,Age,30-39 years,7,20983,0.0102189781021898,0.175884325230511
2022-07-01,Age,40-49 years,13,17554,0.018978102189781,0.147141659681475
2022-07-01,Age,50-59 years,43,15945,0.0627737226277372,0.133654652137469
2022-07-01,Age,60-69 years,115,12412,0.167883211678832,0.104040234702431
2022-07-01,Age,70-79 years,181,7235,0.264233576642336,0.0606454316848282
2022-07-01,Age,80+ years,321,3554,0.468613138686131,0.0297904442581727
2022-07-01,Age,Unknown,,49,,0.000410729253981559
2022-07-01,Race,Asian,22,5442,0.0321167883211679,0.0456160938809723
2022-07-01,Race,Black,66,13646,0.0963503649635036,0.114383906119028
2022-07-01,Race,Hispanic,171,29875,0.24963503649635,0.250419111483655
2022-07-01,Race,Other,6,5039,0.00875912408759124,0.0422380553227158
2022-07-01,Race,Unknown,1,35323,0.00145985401459854,0.296085498742666
2022-07-01,Race,White,419,29975,0.611678832116788,0.251257334450964
2022-07-01,Gender,Female,312,66547,0.455474452554745,0.557812238055323
2022-07-01,Gender,Male,373,52204,0.544525547445256,0.437585917854149
2022-07-01,Gender,Unknown,0,549,0,0.00460184409052808
