"County","Date","Cases_Cumulative","Cases_Daily","Deaths_Cumulative","Deaths_Daily","Tests_Cumulative","Tests_Daily","Active_Cases_Cumulative","Active_Cases_Daily","Retail_Recreation","Grocery_Pharmacy","Parks","Transit","Workplaces","Residential","Metro_Area","TSA","TSA_Name","Population_DSHS","TSA_Combined"
"Stonewall",2020-05-27,0,0,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-05-28,0,0,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-05-29,0,0,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-05-30,0,0,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-05-31,0,0,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-01,0,0,0,0,5,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-02,0,0,0,0,6,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-03,0,0,0,0,6,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-04,0,0,0,0,8,2,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-05,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-06,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-07,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-08,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-09,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-10,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-11,0,0,0,0,8,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-12,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-13,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-14,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-15,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-16,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-17,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-18,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-19,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-20,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-21,0,0,0,0,9,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-22,0,0,0,0,9,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Stonewall",2020-06-23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","D","Big Country",1523,"D - Big Country"
"Sutton",2020-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-04,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-06,0,0,0,0,NA,NA,NA,NA,NA,-6,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-07,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-08,NA,NA,0,0,NA,NA,NA,NA,NA,-9,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-09,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-13,0,0,0,0,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-14,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-20,0,0,0,0,NA,NA,NA,NA,-34,4,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-22,0,0,0,0,NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-23,0,0,0,0,NA,NA,NA,NA,NA,-12,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-27,0,0,0,0,NA,NA,NA,NA,-53,-32,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-28,0,0,0,0,NA,NA,NA,NA,NA,-16,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-29,0,0,0,0,NA,NA,NA,NA,NA,-29,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-30,0,0,0,0,NA,NA,NA,NA,NA,-21,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-03-31,0,0,0,0,NA,NA,NA,NA,NA,-24,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-01,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-02,0,0,0,0,NA,NA,NA,NA,NA,-17,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-03,0,0,0,0,NA,NA,NA,NA,-66,-28,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-04,0,0,0,0,NA,NA,NA,NA,NA,-28,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-05,0,0,0,0,NA,NA,NA,NA,NA,-27,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-06,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-07,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-08,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-09,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-10,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-11,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-12,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-13,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-14,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-15,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-16,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-17,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-18,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-19,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-20,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-21,0,0,0,0,5,5,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-22,0,0,0,0,4,-1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-23,0,0,0,0,7,3,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-24,0,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-25,0,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-26,0,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-27,0,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-28,0,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-29,0,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-04-30,0,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-01,0,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-02,0,0,0,0,8,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-03,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-04,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-05,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-06,0,0,0,0,8,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-07,0,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-08,0,0,0,0,12,4,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-09,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-10,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-11,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-12,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-13,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-14,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-15,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-16,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-17,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-18,0,0,0,0,12,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-19,0,0,0,0,14,2,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-20,0,0,0,0,14,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-21,0,0,0,0,14,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-22,0,0,0,0,14,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-23,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-24,0,0,0,0,14,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-25,0,0,0,0,14,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-26,0,0,0,0,14,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-27,0,0,0,0,15,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-28,0,0,0,0,15,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-29,0,0,0,0,16,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-30,0,0,0,0,17,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-05-31,0,0,0,0,17,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-01,0,0,0,0,37,20,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-02,0,0,0,0,38,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-03,0,0,0,0,38,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-04,0,0,0,0,40,2,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-05,0,0,0,0,40,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-06,0,0,0,0,41,1,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-07,0,0,0,0,43,2,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-08,0,0,0,0,43,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-09,0,0,0,0,59,16,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-10,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-11,0,0,0,0,60,NA,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-12,0,0,0,0,60,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-13,0,0,0,0,60,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-14,0,0,0,0,60,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-15,0,0,0,0,60,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-16,0,0,0,0,60,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-17,0,0,0,0,60,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-18,0,0,0,0,60,0,0,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-19,1,1,0,0,60,0,1,1,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-20,1,0,0,0,60,0,1,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-21,1,0,0,0,60,0,1,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-22,1,0,0,0,64,4,1,0,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Sutton",2020-06-23,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","K","Concho Valley",4381,"K - Concho Valley"
"Swisher",2020-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,-3,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,-3,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-04,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-06,0,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,-3,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-07,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-08,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-09,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-13,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-14,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
"Swisher",2020-03-16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-18,NA,"Non-Metro","A","Panhandle",7414,"A - Panhandle"
