ZIPCODE,date,pop,Spline_PR,Spline_PR_se,Spline_PR_cl,Spline_PR_cu,Spline_WW_weight,Spline_WW_weight_Percent_10,Spline_PR_label,full_unvax,unvax_diff
77063,2021-08-16,38961,0.161636683404735,0.00827065336303,0.145095376678675,0.178177990130795,12.7933106832103,498,16.1636683404735,55,-0.7
77063,2021-08-23,38961,0.143104168469833,0.0088327698653394,0.125438628739154,0.160769708200512,12.6426637728582,352,14.3104168469833,54,-0.9
77063,2021-08-30,38961,0.124640742952129,0.0097870264048802,0.105066690142368,0.144214795761889,12.4777372457905,241,12.4640742952129,53,-1.1
77063,2021-09-06,38961,0.111002251101802,0.0100384223549198,0.0909254063919628,0.131079095811642,12.3372175732889,174,11.1002251101802,52,-0.8
77063,2021-09-13,38961,0.104271465551556,0.0092722864544054,0.0857268926427449,0.122816038460367,12.2561072028124,144,10.4271465551556,51,-1
77063,2021-09-20,38961,0.101748049926626,0.0084024273398651,0.0849431952468958,0.118552904606356,12.2303713146011,136,10.1748049926626,50,-0.8
77063,2021-09-27,38961,0.100235128367184,0.0084247190671866,0.0833856902328105,0.117084566501557,12.2324706865204,137,10.0235128367184,49,-0.7
77063,2021-10-04,38961,0.0965358250133997,0.0093126979357534,0.0779104291418928,0.115161220884907,12.2345428470683,137,9.65358250133997,49,-0.4
77063,2021-10-11,38961,0.087453264005445,0.0100513887658326,0.0673504864737798,0.10755604153711,12.2087253247426,130,8.7453264005445,48,-0.5
77063,2021-10-18,38961,0.0704988727717568,0.0097557814191527,0.0509873099334514,0.0900104356100622,12.1284059374801,108,7.04988727717568,48,-0.4
77063,2021-10-25,38961,0.0491474988152486,0.0087953036786374,0.0315568914579737,0.0667381061725235,12.0004457068242,80,4.91474988152486,48,-0.4
77063,2021-11-01,38961,0.0298611727879365,0.0082697067143275,0.0133217593592814,0.0464005862165916,11.8680316529588,59,2.98611727879365,47,-0.3
77063,2021-11-08,38961,0.0191242308543406,0.0087953049436567,0.001533620967027,0.0367148407416541,11.7761728664812,48,1.91242308543406,47,-0.2
77063,2021-11-15,38961,0.023421009178981,0.0097557827612135,0.003909443656554,0.042932574701408,11.7698784379887,47,2.3421009178981,47,-0.6
77063,2021-11-22,38961,0.0491950773103228,0.0100513891726388,0.0290922989650452,0.0692978556556005,11.8930786195695,63,4.91950773103228,46,-0.4
77063,2021-11-29,38961,0.0974304867291192,0.0093126975266824,0.0788050916757544,0.116055881782484,12.1446855704565,112,9.74304867291192,46,-0.2
77063,2021-12-06,38961,0.158212258620061,0.0084247196058331,0.141362819408394,0.175061697831727,12.4632822866408,233,15.8212258620061,45,-0.6
77063,2021-12-13,38961,0.220330885373755,0.0084024306580872,0.203526024057581,0.23713574668993,12.7832280741655,486,22.0330885373755,45,-0.5
77063,2021-12-20,38961,0.272576859380811,0.0092722915718656,0.254032276237079,0.291121442524542,13.0388822390732,876,27.2576859380811,44,-0.5
77063,2021-12-27,38961,0.303740673031836,0.0100384263926701,0.283663820246495,0.323817525817176,13.1648645837176,1171,30.3740673031836,44,-0.3
77063,2022-01-03,38961,0.303915737596999,0.0097870273279986,0.284341682941001,0.323489792252996,13.1284301932908,1077,30.3915737596999,44,-0.3
77063,2022-01-10,38961,0.275746335357264,0.0088327702072744,0.258080794942715,0.293411875771813,12.9658666389267,741,27.5746335357264,43,-0.3
77063,2022-01-17,38961,0.228890884592017,0.0082706601405294,0.212349564310958,0.245432204873076,12.722639220919,423,22.8890884592017,43,-0.4
77063,2022-01-24,38961,0.173084432725996,0.008758602500004,0.155567227725988,0.190601637726004,12.4442132395612,223,17.3084432725996,43,-0.4
77063,2022-01-31,38961,0.118062027183938,0.0097234243479985,0.0986151784879406,0.137508875879935,12.1759939138752,120,11.8062027183938,42,-0.3
77063,2022-02-07,38961,0.0735406578558392,0.0100624880354776,0.053415681784884,0.0936656339267944,11.9506779194975,72,7.35406578558392,42,-0.4
77063,2022-02-14,38961,0.0454091172665484,0.0093528461873052,0.0267034248919379,0.0641148096411589,11.7694887375714,47,4.54091172665484,42,-0.2
77063,2022-02-21,38961,0.0310149840083001,0.0084485587731464,0.0141178664620072,0.047912101554593,11.628587370789,34,3.10149840083001,41,-0.2
77063,2022-02-28,38961,0.0265501544498896,0.0083817633284912,0.0097866277929071,0.043313681106872,11.5241348218423,27,2.65501544498896,41,-0.2
77063,2022-03-07,38961,0.0282065249601122,0.0092317484274275,0.009743028105257,0.0466700218149673,11.4523014524791,23,2.82065249601122,41,-0.1
77063,2022-03-14,38961,0.0321759919077632,0.0100236772831234,0.0121286373415164,0.0522233464740101,11.4113833187719,21,3.21759919077632,41,0
77063,2022-03-21,38961,0.0349522600707149,0.0098170907726584,0.015318078525398,0.0545864416160318,11.4034069032626,20,3.49522600707149,41,0
77063,2022-03-28,38961,0.0363730689421924,0.0088709143402356,0.0186312402617212,0.0541148976226636,11.4305842249164,22,3.63730689421924,41,-0.4
77063,2022-04-04,38961,0.0383579787309152,0.0082735667946098,0.0218108451416955,0.054905112320135,11.4951273026989,25,3.83579787309152,41,0
77063,2022-04-11,38961,0.0428580020993887,0.0087228705083313,0.0254122610827259,0.0603037431160515,11.5992467628351,32,4.28580020993887,41,0
77063,2022-04-18,38961,0.0518241517101177,0.0096901698330361,0.0324438120440453,0.07120449137619,11.7423024965047,44,5.18241517101177,41,0
77063,2022-04-25,38961,0.0672045683135259,0.010071758920301,0.0470610504729239,0.0873480861541279,11.9143363865436,66,6.72045683135259,40,-0.3
77063,2022-05-02,38961,0.0898644574371965,0.0093926600333158,0.0710791373705648,0.108649777503828,12.1034580927983,102,8.98644574371965,40,-0.1
77063,2022-05-09,38961,0.117963503933479,0.0084739613485524,0.101015581236374,0.134911426630584,12.2977772751153,159,11.7963503933479,40,0
77063,2022-05-16,38961,0.149245818001811,0.0083630950951799,0.132519627811451,0.16597200819217,12.4854035933409,245,14.9245818001811,40,0
77063,2022-05-23,38961,0.18145550984163,0.0091916791701705,0.163072151501289,0.199838868181971,12.6556899577409,363,18.145550984163,40,0
77063,2022-05-30,38961,0.212336689652376,0.010007644341834,0.192321400968708,0.232351978336044,12.8033504603585,509,21.2336689652376,40,-0.5
77063,2022-06-06,38961,0.239711336018236,0.0098460444236911,0.220019247170854,0.259403424865619,12.9245987680653,674,23.9711336018236,40,0
