"Date","County","Age","Gender","Fully_Vaccinated","At_Least_One_Vaccinated"
2021-02-21,"Glasscock","16-49 years","Unknown",1,NA
2021-02-21,"Glasscock","50-64 years","Unknown",NA,NA
2021-02-21,"Glasscock","65-79 years","Unknown",NA,NA
2021-02-21,"Glasscock","80+ years","Unknown",NA,NA
2021-02-28,"Glasscock","16-49 years","Female",34,45
2021-02-28,"Glasscock","50-64 years","Female",28,41
2021-02-28,"Glasscock","65-79 years","Female",26,38
2021-02-28,"Glasscock","80+ years","Female",13,16
2021-02-28,"Glasscock","16-49 years","Male",38,54
2021-02-28,"Glasscock","50-64 years","Male",37,45
2021-02-28,"Glasscock","65-79 years","Male",23,34
2021-02-28,"Glasscock","80+ years","Male",7,10
2021-02-28,"Glasscock","16-49 years","Unknown",1,1
2021-02-28,"Glasscock","50-64 years","Unknown",NA,NA
2021-02-28,"Glasscock","65-79 years","Unknown",NA,NA
2021-02-28,"Glasscock","80+ years","Unknown",NA,NA
2021-03-07,"Glasscock","16-49 years","Female",37,46
2021-03-07,"Glasscock","16-49 years","Male",46,60
2021-03-07,"Glasscock","16-49 years","Unknown",1,1
2021-03-07,"Glasscock","50-64 years","Female",36,42
2021-03-07,"Glasscock","50-64 years","Male",38,46
2021-03-07,"Glasscock","65-79 years","Female",34,38
2021-03-07,"Glasscock","65-79 years","Male",29,35
2021-03-07,"Glasscock","80+ years","Female",17,18
2021-03-07,"Glasscock","80+ years","Male",10,10
2021-03-07,"Glasscock","16-49 years","Female",37,46
2021-03-07,"Glasscock","16-49 years","Male",46,60
2021-03-07,"Glasscock","16-49 years","Unknown",1,1
2021-03-07,"Glasscock","50-64 years","Female",36,42
2021-03-07,"Glasscock","50-64 years","Male",38,46
2021-03-07,"Glasscock","65-79 years","Female",34,38
2021-03-07,"Glasscock","65-79 years","Male",29,35
2021-03-07,"Glasscock","80+ years","Female",17,18
2021-03-07,"Glasscock","80+ years","Male",10,10
2021-02-14,"Goliad","16-49 years","Female",50,NA
2021-02-14,"Goliad","50-64 years","Female",35,NA
2021-02-14,"Goliad","65-79 years","Female",26,NA
2021-02-14,"Goliad","80+ years","Female",3,NA
2021-02-14,"Goliad","Unknown","Female",NA,NA
2021-02-14,"Goliad","16-49 years","Male",14,NA
2021-02-14,"Goliad","50-64 years","Male",12,NA
2021-02-14,"Goliad","65-79 years","Male",18,NA
2021-02-14,"Goliad","80+ years","Male",8,NA
2021-02-14,"Goliad","Unknown","Male",0,NA
2021-02-14,"Goliad","16-49 years","Unknown",1,NA
2021-02-14,"Goliad","50-64 years","Unknown",0,NA
2021-02-14,"Goliad","65-79 years","Unknown",1,NA
2021-02-14,"Goliad","80+ years","Unknown",NA,NA
2021-02-14,"Goliad","Unknown","Unknown",NA,NA
2021-02-21,"Goliad","16-49 years","Female",71,NA
2021-02-21,"Goliad","50-64 years","Female",80,NA
2021-02-21,"Goliad","65-79 years","Female",141,NA
2021-02-21,"Goliad","80+ years","Female",58,NA
2021-02-21,"Goliad","Unknown","Female",0,NA
2021-02-21,"Goliad","16-49 years","Male",25,NA
2021-02-21,"Goliad","50-64 years","Male",34,NA
2021-02-21,"Goliad","65-79 years","Male",125,NA
2021-02-21,"Goliad","80+ years","Male",48,NA
2021-02-21,"Goliad","Unknown","Male",0,NA
2021-02-21,"Goliad","16-49 years","Unknown",1,NA
2021-02-21,"Goliad","50-64 years","Unknown",0,NA
2021-02-21,"Goliad","65-79 years","Unknown",2,NA
2021-02-21,"Goliad","80+ years","Unknown",NA,NA
2021-02-21,"Goliad","Unknown","Unknown",NA,NA
2021-02-28,"Goliad","16-49 years","Female",85,122
2021-02-28,"Goliad","50-64 years","Female",107,168
2021-02-28,"Goliad","65-79 years","Female",183,270
2021-02-28,"Goliad","80+ years","Female",71,99
2021-02-28,"Goliad","Unknown","Female",0,1
2021-02-28,"Goliad","16-49 years","Male",29,49
2021-02-28,"Goliad","50-64 years","Male",59,94
2021-02-28,"Goliad","65-79 years","Male",160,258
2021-02-28,"Goliad","80+ years","Male",55,67
2021-02-28,"Goliad","Unknown","Male",0,1
2021-02-28,"Goliad","16-49 years","Unknown",1,2
2021-02-28,"Goliad","50-64 years","Unknown",NA,NA
2021-02-28,"Goliad","65-79 years","Unknown",4,4
2021-02-28,"Goliad","80+ years","Unknown",NA,NA
2021-02-28,"Goliad","Unknown","Unknown",NA,NA
2021-03-07,"Goliad","16-49 years","Female",95,149
2021-03-07,"Goliad","16-49 years","Male",36,55
2021-03-07,"Goliad","16-49 years","Unknown",2,2
2021-03-07,"Goliad","50-64 years","Female",140,209
2021-03-07,"Goliad","50-64 years","Male",76,124
2021-03-07,"Goliad","50-64 years","Unknown",0,1
2021-03-07,"Goliad","65-79 years","Female",231,300
2021-03-07,"Goliad","65-79 years","Male",212,286
2021-03-07,"Goliad","65-79 years","Unknown",4,4
2021-03-07,"Goliad","80+ years","Female",82,112
2021-03-07,"Goliad","80+ years","Male",62,72
2021-03-07,"Goliad","Unknown","Male",0,1
2021-03-07,"Goliad","16-49 years","Female",95,149
2021-03-07,"Goliad","16-49 years","Male",36,55
2021-03-07,"Goliad","16-49 years","Unknown",2,2
2021-03-07,"Goliad","50-64 years","Female",140,209
2021-03-07,"Goliad","50-64 years","Male",76,124
2021-03-07,"Goliad","50-64 years","Unknown",0,1
2021-03-07,"Goliad","65-79 years","Female",231,300
2021-03-07,"Goliad","65-79 years","Male",212,286
2021-03-07,"Goliad","65-79 years","Unknown",4,4
2021-03-07,"Goliad","80+ years","Female",82,112
2021-03-07,"Goliad","80+ years","Male",62,72
2021-03-07,"Goliad","Unknown","Male",0,1
2021-02-14,"Gonzales","16-49 years","Female",126,NA
2021-02-14,"Gonzales","50-64 years","Female",77,NA
2021-02-14,"Gonzales","65-79 years","Female",105,NA
2021-02-14,"Gonzales","80+ years","Female",37,NA
2021-02-14,"Gonzales","16-49 years","Male",34,NA
2021-02-14,"Gonzales","50-64 years","Male",57,NA
2021-02-14,"Gonzales","65-79 years","Male",82,NA
2021-02-14,"Gonzales","80+ years","Male",30,NA
2021-02-14,"Gonzales","16-49 years","Unknown",NA,NA
2021-02-14,"Gonzales","50-64 years","Unknown",0,NA
2021-02-14,"Gonzales","65-79 years","Unknown",NA,NA
2021-02-14,"Gonzales","80+ years","Unknown",0,NA
2021-02-21,"Gonzales","16-49 years","Female",187,NA
2021-02-21,"Gonzales","50-64 years","Female",123,NA
2021-02-21,"Gonzales","65-79 years","Female",176,NA
2021-02-21,"Gonzales","80+ years","Female",94,NA
2021-02-21,"Gonzales","16-49 years","Male",53,NA
2021-02-21,"Gonzales","50-64 years","Male",80,NA
2021-02-21,"Gonzales","65-79 years","Male",147,NA
2021-02-21,"Gonzales","80+ years","Male",49,NA
2021-02-21,"Gonzales","16-49 years","Unknown",NA,NA
2021-02-21,"Gonzales","50-64 years","Unknown",1,NA
2021-02-21,"Gonzales","65-79 years","Unknown",NA,NA
2021-02-21,"Gonzales","80+ years","Unknown",1,NA
2021-02-28,"Gonzales","16-49 years","Female",198,336
2021-02-28,"Gonzales","50-64 years","Female",139,313
2021-02-28,"Gonzales","65-79 years","Female",216,531
2021-02-28,"Gonzales","80+ years","Female",125,245
2021-02-28,"Gonzales","16-49 years","Male",61,110
2021-02-28,"Gonzales","50-64 years","Male",83,190
2021-02-28,"Gonzales","65-79 years","Male",174,450
2021-02-28,"Gonzales","80+ years","Male",67,176
2021-02-28,"Gonzales","16-49 years","Unknown",NA,NA
2021-02-28,"Gonzales","50-64 years","Unknown",1,1
2021-02-28,"Gonzales","65-79 years","Unknown",NA,NA
2021-02-28,"Gonzales","80+ years","Unknown",1,1
2021-03-07,"Gonzales","16-49 years","Female",232,471
2021-03-07,"Gonzales","16-49 years","Male",77,203
2021-03-07,"Gonzales","50-64 years","Female",193,496
2021-03-07,"Gonzales","50-64 years","Male",123,330
2021-03-07,"Gonzales","50-64 years","Unknown",1,1
2021-03-07,"Gonzales","65-79 years","Female",371,684
2021-03-07,"Gonzales","65-79 years","Male",312,593
2021-03-07,"Gonzales","80+ years","Female",192,287
2021-03-07,"Gonzales","80+ years","Male",130,209
2021-03-07,"Gonzales","80+ years","Unknown",1,1
2021-03-07,"Gonzales","16-49 years","Female",232,471
2021-03-07,"Gonzales","16-49 years","Male",77,203
2021-03-07,"Gonzales","50-64 years","Female",193,496
2021-03-07,"Gonzales","50-64 years","Male",123,330
2021-03-07,"Gonzales","50-64 years","Unknown",1,1
2021-03-07,"Gonzales","65-79 years","Female",371,684
2021-03-07,"Gonzales","65-79 years","Male",312,593
2021-03-07,"Gonzales","80+ years","Female",192,287
2021-03-07,"Gonzales","80+ years","Male",130,209
2021-03-07,"Gonzales","80+ years","Unknown",1,1
2021-02-14,"Gray","16-49 years","Female",153,NA
2021-02-14,"Gray","50-64 years","Female",119,NA
2021-02-14,"Gray","65-79 years","Female",145,NA
2021-02-14,"Gray","80+ years","Female",81,NA
2021-02-14,"Gray","16-49 years","Male",73,NA
2021-02-14,"Gray","50-64 years","Male",52,NA
2021-02-14,"Gray","65-79 years","Male",109,NA
2021-02-14,"Gray","80+ years","Male",58,NA
2021-02-14,"Gray","16-49 years","Unknown",NA,NA
2021-02-14,"Gray","50-64 years","Unknown",1,NA
2021-02-14,"Gray","65-79 years","Unknown",0,NA
2021-02-14,"Gray","80+ years","Unknown",NA,NA
2021-02-21,"Gray","16-49 years","Female",160,NA
2021-02-21,"Gray","50-64 years","Female",128,NA
2021-02-21,"Gray","65-79 years","Female",174,NA
2021-02-21,"Gray","80+ years","Female",82,NA
2021-02-21,"Gray","16-49 years","Male",83,NA
2021-02-21,"Gray","50-64 years","Male",62,NA
2021-02-21,"Gray","65-79 years","Male",125,NA
2021-02-21,"Gray","80+ years","Male",67,NA
2021-02-21,"Gray","16-49 years","Unknown",NA,NA
2021-02-21,"Gray","50-64 years","Unknown",2,NA
2021-02-21,"Gray","65-79 years","Unknown",1,NA
2021-02-21,"Gray","80+ years","Unknown",NA,NA
2021-02-28,"Gray","16-49 years","Female",186,295
2021-02-28,"Gray","50-64 years","Female",162,317
2021-02-28,"Gray","65-79 years","Female",241,502
2021-02-28,"Gray","80+ years","Female",97,199
2021-02-28,"Gray","16-49 years","Male",96,158
2021-02-28,"Gray","50-64 years","Male",85,180
2021-02-28,"Gray","65-79 years","Male",170,353
2021-02-28,"Gray","80+ years","Male",82,170
2021-02-28,"Gray","16-49 years","Unknown",NA,NA
2021-02-28,"Gray","50-64 years","Unknown",2,3
2021-02-28,"Gray","65-79 years","Unknown",1,3
2021-02-28,"Gray","80+ years","Unknown",NA,NA
2021-03-07,"Gray","16-49 years","Female",209,346
2021-03-07,"Gray","16-49 years","Male",107,182
2021-03-07,"Gray","50-64 years","Female",191,365
2021-03-07,"Gray","50-64 years","Male",109,215
2021-03-07,"Gray","50-64 years","Unknown",2,3
2021-03-07,"Gray","65-79 years","Female",282,551
2021-03-07,"Gray","65-79 years","Male",198,379
2021-03-07,"Gray","65-79 years","Unknown",3,3
2021-03-07,"Gray","80+ years","Female",113,214
2021-03-07,"Gray","80+ years","Male",94,178
2021-03-07,"Gray","80+ years","Unknown",0,1
2021-03-07,"Gray","16-49 years","Female",209,346
2021-03-07,"Gray","16-49 years","Male",107,182
2021-03-07,"Gray","50-64 years","Female",191,365
2021-03-07,"Gray","50-64 years","Male",109,215
2021-03-07,"Gray","50-64 years","Unknown",2,3
2021-03-07,"Gray","65-79 years","Female",282,551
2021-03-07,"Gray","65-79 years","Male",198,379
2021-03-07,"Gray","65-79 years","Unknown",3,3
2021-03-07,"Gray","80+ years","Female",113,214
2021-03-07,"Gray","80+ years","Male",94,178
2021-03-07,"Gray","80+ years","Unknown",0,1
2021-02-14,"Grayson","16-49 years","Female",890,NA
2021-02-14,"Grayson","50-64 years","Female",741,NA
2021-02-14,"Grayson","65-79 years","Female",642,NA
2021-02-14,"Grayson","80+ years","Female",351,NA
2021-02-14,"Grayson","Unknown","Female",1,NA
2021-02-14,"Grayson","16-49 years","Male",490,NA
2021-02-14,"Grayson","50-64 years","Male",366,NA
2021-02-14,"Grayson","65-79 years","Male",534,NA
2021-02-14,"Grayson","80+ years","Male",244,NA
2021-02-14,"Grayson","Unknown","Male",0,NA
2021-02-14,"Grayson","16-49 years","Unknown",0,NA
2021-02-14,"Grayson","50-64 years","Unknown",3,NA
2021-02-14,"Grayson","65-79 years","Unknown",1,NA
2021-02-14,"Grayson","80+ years","Unknown",0,NA
2021-02-14,"Grayson","Unknown","Unknown",NA,NA
2021-02-21,"Grayson","16-49 years","Female",1077,NA
2021-02-21,"Grayson","50-64 years","Female",914,NA
2021-02-21,"Grayson","65-79 years","Female",899,NA
2021-02-21,"Grayson","80+ years","Female",448,NA
2021-02-21,"Grayson","Unknown","Female",3,NA
2021-02-21,"Grayson","16-49 years","Male",566,NA
2021-02-21,"Grayson","50-64 years","Male",474,NA
2021-02-21,"Grayson","65-79 years","Male",726,NA
2021-02-21,"Grayson","80+ years","Male",311,NA
2021-02-21,"Grayson","Unknown","Male",0,NA
2021-02-21,"Grayson","16-49 years","Unknown",0,NA
2021-02-21,"Grayson","50-64 years","Unknown",2,NA
2021-02-21,"Grayson","65-79 years","Unknown",2,NA
2021-02-21,"Grayson","80+ years","Unknown",2,NA
2021-02-21,"Grayson","Unknown","Unknown",NA,NA
2021-02-28,"Grayson","16-49 years","Female",1470,2001
2021-02-28,"Grayson","50-64 years","Female",1266,1951
2021-02-28,"Grayson","65-79 years","Female",1205,2721
2021-02-28,"Grayson","80+ years","Female",520,1039
2021-02-28,"Grayson","Unknown","Female",3,12
2021-02-28,"Grayson","16-49 years","Male",718,1023
2021-02-28,"Grayson","50-64 years","Male",647,1153
2021-02-28,"Grayson","65-79 years","Male",967,2235
2021-02-28,"Grayson","80+ years","Male",377,726
2021-02-28,"Grayson","Unknown","Male",0,6
2021-02-28,"Grayson","16-49 years","Unknown",8,16
2021-02-28,"Grayson","50-64 years","Unknown",4,10
2021-02-28,"Grayson","65-79 years","Unknown",3,7
2021-02-28,"Grayson","80+ years","Unknown",2,3
2021-02-28,"Grayson","Unknown","Unknown",NA,NA
2021-03-07,"Grayson","16-49 years","Female",1594,2203
2021-03-07,"Grayson","16-49 years","Male",774,1143
2021-03-07,"Grayson","16-49 years","Unknown",9,15
2021-03-07,"Grayson","50-64 years","Female",1436,2262
2021-03-07,"Grayson","50-64 years","Male",778,1379
2021-03-07,"Grayson","50-64 years","Unknown",5,11
2021-03-07,"Grayson","65-79 years","Female",1684,3367
2021-03-07,"Grayson","65-79 years","Male",1367,2740
2021-03-07,"Grayson","65-79 years","Unknown",5,9
2021-03-07,"Grayson","80+ years","Female",623,1260
2021-03-07,"Grayson","80+ years","Male",459,864
2021-03-07,"Grayson","80+ years","Unknown",3,4
2021-03-07,"Grayson","Unknown","Female",3,12
2021-03-07,"Grayson","Unknown","Male",0,6
2021-03-07,"Grayson","16-49 years","Female",1594,2203
2021-03-07,"Grayson","16-49 years","Male",774,1143
2021-03-07,"Grayson","16-49 years","Unknown",9,15
2021-03-07,"Grayson","50-64 years","Female",1436,2262
2021-03-07,"Grayson","50-64 years","Male",778,1379
2021-03-07,"Grayson","50-64 years","Unknown",5,11
2021-03-07,"Grayson","65-79 years","Female",1684,3367
2021-03-07,"Grayson","65-79 years","Male",1367,2740
2021-03-07,"Grayson","65-79 years","Unknown",5,9
2021-03-07,"Grayson","80+ years","Female",623,1260
2021-03-07,"Grayson","80+ years","Male",459,864
2021-03-07,"Grayson","80+ years","Unknown",3,4
2021-03-07,"Grayson","Unknown","Female",3,12
2021-03-07,"Grayson","Unknown","Male",0,6
2021-02-14,"Gregg","16-49 years","Female",723,NA
2021-02-14,"Gregg","50-64 years","Female",446,NA
2021-02-14,"Gregg","65-79 years","Female",276,NA
2021-02-14,"Gregg","80+ years","Female",67,NA
2021-02-14,"Gregg","Unknown","Female",2,NA
2021-02-14,"Gregg","16-49 years","Male",358,NA
2021-02-14,"Gregg","50-64 years","Male",275,NA
2021-02-14,"Gregg","65-79 years","Male",242,NA
2021-02-14,"Gregg","80+ years","Male",62,NA
2021-02-14,"Gregg","Unknown","Male",1,NA
2021-02-14,"Gregg","16-49 years","Unknown",1,NA
2021-02-14,"Gregg","50-64 years","Unknown",0,NA
2021-02-14,"Gregg","65-79 years","Unknown",0,NA
2021-02-14,"Gregg","80+ years","Unknown",NA,NA
2021-02-14,"Gregg","Unknown","Unknown",NA,NA
2021-02-21,"Gregg","16-49 years","Female",1023,NA
2021-02-21,"Gregg","50-64 years","Female",726,NA
2021-02-21,"Gregg","65-79 years","Female",857,NA
2021-02-21,"Gregg","80+ years","Female",406,NA
2021-02-21,"Gregg","Unknown","Female",2,NA
2021-02-21,"Gregg","16-49 years","Male",516,NA
2021-02-21,"Gregg","50-64 years","Male",438,NA
2021-02-21,"Gregg","65-79 years","Male",696,NA
2021-02-21,"Gregg","80+ years","Male",228,NA
2021-02-21,"Gregg","Unknown","Male",1,NA
2021-02-21,"Gregg","16-49 years","Unknown",5,NA
2021-02-21,"Gregg","50-64 years","Unknown",1,NA
2021-02-21,"Gregg","65-79 years","Unknown",2,NA
2021-02-21,"Gregg","80+ years","Unknown",NA,NA
2021-02-21,"Gregg","Unknown","Unknown",NA,NA
2021-02-28,"Gregg","16-49 years","Female",1354,2211
2021-02-28,"Gregg","50-64 years","Female",1153,2274
2021-02-28,"Gregg","65-79 years","Female",1429,3322
2021-02-28,"Gregg","80+ years","Female",605,1344
2021-02-28,"Gregg","Unknown","Female",2,12
2021-02-28,"Gregg","16-49 years","Male",688,1206
2021-02-28,"Gregg","50-64 years","Male",706,1524
2021-02-28,"Gregg","65-79 years","Male",1132,2600
2021-02-28,"Gregg","80+ years","Male",352,872
2021-02-28,"Gregg","Unknown","Male",1,6
2021-02-28,"Gregg","16-49 years","Unknown",5,9
2021-02-28,"Gregg","50-64 years","Unknown",3,4
2021-02-28,"Gregg","65-79 years","Unknown",2,2
2021-02-28,"Gregg","80+ years","Unknown",0,1
2021-02-28,"Gregg","Unknown","Unknown",NA,NA
2021-03-07,"Gregg","16-49 years","Female",1434,2319
2021-03-07,"Gregg","16-49 years","Male",718,1277
2021-03-07,"Gregg","16-49 years","Unknown",6,9
2021-03-07,"Gregg","50-64 years","Female",1262,2392
2021-03-07,"Gregg","50-64 years","Male",767,1580
2021-03-07,"Gregg","50-64 years","Unknown",3,4
2021-03-07,"Gregg","65-79 years","Female",1574,3406
2021-03-07,"Gregg","65-79 years","Male",1244,2693
2021-03-07,"Gregg","65-79 years","Unknown",2,2
2021-03-07,"Gregg","80+ years","Female",671,1398
2021-03-07,"Gregg","80+ years","Male",386,895
2021-03-07,"Gregg","80+ years","Unknown",0,1
2021-03-07,"Gregg","Unknown","Female",2,12
2021-03-07,"Gregg","Unknown","Male",1,6
2021-03-07,"Gregg","16-49 years","Female",1434,2319
2021-03-07,"Gregg","16-49 years","Male",718,1277
2021-03-07,"Gregg","16-49 years","Unknown",6,9
2021-03-07,"Gregg","50-64 years","Female",1262,2392
2021-03-07,"Gregg","50-64 years","Male",767,1580
2021-03-07,"Gregg","50-64 years","Unknown",3,4
2021-03-07,"Gregg","65-79 years","Female",1574,3406
2021-03-07,"Gregg","65-79 years","Male",1244,2693
2021-03-07,"Gregg","65-79 years","Unknown",2,2
2021-03-07,"Gregg","80+ years","Female",671,1398
2021-03-07,"Gregg","80+ years","Male",386,895
2021-03-07,"Gregg","80+ years","Unknown",0,1
2021-03-07,"Gregg","Unknown","Female",2,12
2021-03-07,"Gregg","Unknown","Male",1,6
2021-02-14,"Grimes","16-49 years","Female",92,NA
2021-02-14,"Grimes","50-64 years","Female",78,NA
2021-02-14,"Grimes","65-79 years","Female",69,NA
2021-02-14,"Grimes","80+ years","Female",32,NA
2021-02-14,"Grimes","Unknown","Female",0,NA
2021-02-14,"Grimes","16-49 years","Male",34,NA
2021-02-14,"Grimes","50-64 years","Male",35,NA
2021-02-14,"Grimes","65-79 years","Male",71,NA
2021-02-14,"Grimes","80+ years","Male",24,NA
2021-02-14,"Grimes","Unknown","Male",0,NA
2021-02-14,"Grimes","16-49 years","Unknown",1,NA
2021-02-14,"Grimes","50-64 years","Unknown",NA,NA
2021-02-14,"Grimes","65-79 years","Unknown",0,NA
2021-02-14,"Grimes","80+ years","Unknown",NA,NA
2021-02-14,"Grimes","Unknown","Unknown",NA,NA
2021-02-21,"Grimes","16-49 years","Female",158,NA
2021-02-21,"Grimes","50-64 years","Female",126,NA
2021-02-21,"Grimes","65-79 years","Female",143,NA
2021-02-21,"Grimes","80+ years","Female",72,NA
2021-02-21,"Grimes","Unknown","Female",0,NA
2021-02-21,"Grimes","16-49 years","Male",52,NA
2021-02-21,"Grimes","50-64 years","Male",68,NA
2021-02-21,"Grimes","65-79 years","Male",147,NA
2021-02-21,"Grimes","80+ years","Male",61,NA
2021-02-21,"Grimes","Unknown","Male",0,NA
2021-02-21,"Grimes","16-49 years","Unknown",2,NA
2021-02-21,"Grimes","50-64 years","Unknown",2,NA
2021-02-21,"Grimes","65-79 years","Unknown",2,NA
2021-02-21,"Grimes","80+ years","Unknown",NA,NA
2021-02-21,"Grimes","Unknown","Unknown",NA,NA
2021-02-28,"Grimes","16-49 years","Female",190,303
2021-02-28,"Grimes","50-64 years","Female",149,362
2021-02-28,"Grimes","65-79 years","Female",206,686
2021-02-28,"Grimes","80+ years","Female",87,199
2021-02-28,"Grimes","Unknown","Female",0,1
2021-02-28,"Grimes","16-49 years","Male",75,138
2021-02-28,"Grimes","50-64 years","Male",88,271
2021-02-28,"Grimes","65-79 years","Male",212,632
2021-02-28,"Grimes","80+ years","Male",80,183
