"Date","Group","Cases_Cumulative","Cases_PCT","Cases_Daily","Deaths_Cumulative","Deaths_PCT","Deaths_Daily","Group_Type"
2020-07-03,"Black",2672,0.117854622441778,42,85,0.128398791540786,0,"Race"
2020-07-03,"Hispanic",8525,0.376014467184192,178,171,0.258308157099698,0,"Race"
2020-07-03,"Other",120,0.00529287226534933,0,5,0.00755287009063444,0,"Race"
2020-07-03,"Unknown",4893,0.215816866619619,49,119,0.1797583081571,0,"Race"
2020-07-03,"White",5838,0.257498235709245,58,269,0.406344410876133,0,"Race"
2020-07-04,"Asian",628,0.0272297619563803,4,14,0.0206185567010309,1,"Race"
2020-07-04,"Black",2700,0.117070632615011,28,87,0.128129602356406,2,"Race"
2020-07-04,"Hispanic",8780,0.380696353466592,255,195,0.287187039764359,24,"Race"
2020-07-04,"Other",121,0.00524649872089494,1,1,0.00147275405007364,-4,"Race"
2020-07-04,"Unknown",4942,0.214282617179031,49,85,0.125184094256259,-34,"Race"
2020-07-04,"White",5892,0.255474136062091,54,297,0.43740795287187,28,"Race"
2020-07-05,"Asian",629,0.0271905935244024,1,14,0.0205882352941176,0,"Race"
2020-07-05,"Black",2710,0.117148662084468,10,87,0.127941176470588,0,"Race"
2020-07-05,"Hispanic",8840,0.382138071153763,60,195,0.286764705882353,0,"Race"
2020-07-05,"Other",121,0.00523062291963861,0,1,0.00147058823529412,0,"Race"
2020-07-05,"Unknown",4931,0.213158691047421,-11,85,0.125,0,"Race"
2020-07-05,"White",5902,0.255133359270307,10,298,0.438235294117647,1,"Race"
2020-07-06,"Asian",629,0.0270630754668273,0,14,0.0205882352941176,0,"Race"
2020-07-06,"Black",2721,0.117072541089407,11,87,0.127941176470588,0,"Race"
2020-07-06,"Hispanic",8907,0.38322863781086,67,195,0.286764705882353,0,"Race"
2020-07-06,"Other",121,0.00520609241889683,0,1,0.00147058823529412,0,"Race"
2020-07-06,"Unknown",4939,0.212503226916789,8,85,0.125,0,"Race"
2020-07-06,"White",5925,0.254926426297221,23,298,0.438235294117647,0,"Race"
2020-07-07,"Asian",630,0.0266869996187571,1,14,0.0203193033381713,0,"Race"
2020-07-07,"Black",2747,0.116363790401152,26,89,0.129172714078374,2,"Race"
2020-07-07,"Hispanic",9111,0.385944846867455,204,197,0.285921625544267,2,"Race"
2020-07-07,"Other",123,0.00521031897318592,2,1,0.00145137880986938,0,"Race"
2020-07-07,"Unknown",5025,0.21286059219723,86,87,0.126269956458636,2,"Race"
2020-07-07,"White",5971,0.252933451942221,46,301,0.436865021770682,3,"Race"
2020-07-08,"Asian",633,2.6283009467,3,14,2.0202020202,0,"Race"
2020-07-08,"Black",2791,11.588606544,44,89,12.842712843,0,"Race"
2020-07-08,"Hispanic",9356,38.847367547,245,198,28.571428571,1,"Race"
2020-07-08,"Other",130,0.5397774456,7,1,0.1443001443,0,"Race"
2020-07-08,"Unknown",5103,21.188340807,78,88,12.698412698,1,"Race"
2020-07-08,"White",6071,25.20760671,100,303,43.722943723,2,"Race"
2020-07-09,"Asian",634,0.0259209289014269,1,14,0.0199146514935989,0,"Race"
2020-07-09,"Black",2821,0.115335868187579,30,90,0.128022759601707,1,"Race"
2020-07-09,"Hispanic",9548,0.390367553865653,192,204,0.290184921763869,6,"Race"
2020-07-09,"Other",130,0.00531501696716955,0,1,0.00142247510668563,0,"Race"
2020-07-09,"Unknown",5189,0.212150946481868,86,90,0.128022759601707,2,"Race"
2020-07-09,"White",6137,0.250909685596304,66,304,0.432432432432432,1,"Race"
2020-07-10,"Asian",640,2.5850230229,6,14,1.9718309859,0,"Race"
2020-07-10,"Black",2851,11.515469747,30,91,12.816901408,1,"Race"
2020-07-10,"Hispanic",9712,39.227724372,164,205,28.873239437,1,"Race"
2020-07-10,"Other",132,0.5331609985,2,1,0.1408450704,0,"Race"
2020-07-10,"Unknown",5234,21.140641409,45,90,12.676056338,0,"Race"
2020-07-10,"White",6189,24.997980451,52,309,43.521126761,5,"Race"
2020-07-11,"Asian",641,2.5344984382,1,14,1.9525801953,0,"Race"
2020-07-11,"Black",2887,11.415127911,36,91,12.691771269,0,"Race"
2020-07-11,"Hispanic",10012,39.587204935,300,209,29.149232915,4,"Race"
2020-07-11,"Other",133,0.5258787711,1,1,0.1394700139,0,"Race"
2020-07-11,"Unknown",5329,21.070736626,95,93,12.970711297,3,"Race"
2020-07-11,"White",6289,24.866553319,100,309,43.09623431,0,"Race"
2020-07-12,"Asian",641,0.0251985218963755,0,14,0.019471488178025,0,"Race"
2020-07-12,"Black",2914,0.114553030898656,27,91,0.126564673157163,0,"Race"
2020-07-12,"Hispanic",10090,0.396650680084912,78,210,0.292072322670376,1,"Race"
2020-07-12,"Other",133,0.00522839845899835,0,1,0.00139082058414465,0,"Race"
2020-07-12,"Unknown",5325,0.209332494692979,-4,93,0.129346314325452,0,"Race"
2020-07-12,"White",6335,0.249036873968079,46,310,0.43115438108484,1,"Race"
2020-07-13,"Asian",641,0.0251718044374632,0,14,0.0194444444444444,0,"Race"
2020-07-13,"Black",2915,0.114470842332613,1,92,0.127777777777778,1,"Race"
2020-07-13,"Hispanic",10110,0.397015511486354,20,210,0.291666666666667,0,"Race"
2020-07-13,"Other",133,0.00522285489888082,0,1,0.00138888888888889,0,"Race"
2020-07-13,"Unknown",5327,0.209189083055174,2,93,0.129166666666667,0,"Race"
2020-07-13,"White",6339,0.248929903789515,4,310,0.430555555555556,0,"Race"
2020-07-14,"Asian",642,2.5180420458,1,14,1.9471488178,0,"Race"
2020-07-14,"Black",2916,11.437088171,1,92,12.795549374,0,"Race"
2020-07-14,"Hispanic",10134,39.747411359,24,210,29.207232267,0,"Race"
2020-07-14,"Other",133,0.521650455,0,1,0.1390820584,0,"Race"
2020-07-14,"Unknown",5325,20.885629118,-2,92,12.795549374,-1,"Race"
2020-07-14,"White",6346,24.890178852,7,310,43.115438108,0,"Race"
2020-07-15,"Asian",651,2.4779232643,9,14,1.9230769231,0,"Race"
2020-07-15,"Black",2989,11.377131547,73,94,12.912087912,2,"Race"
2020-07-15,"Hispanic",10534,40.09591961,400,211,28.983516484,1,"Race"
2020-07-15,"Other",135,0.5138550548,2,1,0.1373626374,0,"Race"
2020-07-15,"Unknown",5441,20.710261876,116,93,12.774725275,1,"Race"
2020-07-15,"White",6522,24.824908648,176,315,43.269230769,5,"Race"
2020-07-16,"Asian",654,2.4276169265,3,15,2.0408163265,1,"Race"
2020-07-16,"Black",3061,11.362286563,72,95,12.925170068,1,"Race"
2020-07-16,"Hispanic",10891,40.426874536,357,214,29.115646259,3,"Race"
2020-07-16,"Other",137,0.5085374907,2,1,0.1360544218,0,"Race"
2020-07-16,"Unknown",5556,20.623608018,115,93,12.653061224,0,"Race"
2020-07-16,"White",6641,24.651076466,119,317,43.129251701,2,"Race"
2020-07-17,"Asian",656,2.3917164941,2,15,2.027027027,0,"Race"
2020-07-17,"Black",3129,11.408050168,68,95,12.837837838,0,"Race"
2020-07-17,"Hispanic",11113,40.516989937,222,216,29.189189189,2,"Race"
2020-07-17,"Other",138,0.503135482,1,1,0.1351351351,0,"Race"
2020-07-17,"Unknown",5616,20.475426571,60,94,12.702702703,1,"Race"
2020-07-17,"White",6776,24.704681348,135,319,43.108108108,2,"Race"
2020-07-18,"Asian",659,2.3546646657,3,16,2.1361815754,1,"Race"
2020-07-18,"Black",3222,11.512487941,93,95,12.683578104,0,"Race"
2020-07-18,"Hispanic",11347,40.543823918,234,219,29.238985314,3,"Race"
2020-07-18,"Other",140,0.5002322507,2,1,0.1335113485,0,"Race"
2020-07-18,"Unknown",5665,20.241540715,49,94,12.550066756,0,"Race"
2020-07-18,"White",6954,24.847250509,178,324,43.257676903,5,"Race"
2020-07-19,"Asian",661,2.3435561071,2,16,2.1248339973,0,"Race"
2020-07-19,"Black",3249,11.519234178,27,95,12.616201859,0,"Race"
2020-07-19,"Hispanic",11458,40.624002836,111,221,29.349269588,2,"Race"
2020-07-19,"Other",147,0.5211841872,7,2,0.2656042497,1,"Race"
2020-07-19,"Unknown",5692,20.180819004,27,94,12.483399734,0,"Race"
2020-07-19,"White",6998,24.811203687,44,325,43.160690571,1,"Race"
2020-07-20,"Asian",662,0.0234419263456091,1,16,0.0212483399734396,0,"Race"
2020-07-20,"Black",3254,0.115226628895184,5,95,0.126162018592297,0,"Race"
2020-07-20,"Hispanic",11471,0.406196883852691,13,221,0.293492695883134,0,"Race"
2020-07-20,"Other",63,0.00223087818696884,-84,1,0.00132802124833997,-1,"Race"
2020-07-20,"Unknown",5779,0.2046388101983,87,94,0.124833997343958,0,"Race"
2020-07-20,"White",7011,0.248264872521246,13,326,0.432934926958831,1,"Race"
2020-07-21,"Asian",663,0.0231769558833811,1,16,0.0211081794195251,0,"Race"
2020-07-21,"Black",3321,0.116094525623995,67,95,0.12532981530343,0,"Race"
2020-07-21,"Hispanic",11622,0.40627840313221,151,223,0.294195250659631,2,"Race"
2020-07-21,"Other",146,0.00510382437250926,83,1,0.00131926121372032,0,"Race"
2020-07-21,"Unknown",5721,0.199993008459764,-58,96,0.12664907651715,2,"Race"
2020-07-21,"White",7133,0.249353282528141,122,327,0.431398416886544,1,"Race"
2020-07-22,"Asian",671,0.0226781127484115,8,15,0.0196335078534031,-1,"Race"
2020-07-22,"Black",3491,0.117987021765581,170,95,0.12434554973822,0,"Race"
2020-07-22,"Hispanic",11999,0.405536028119508,377,229,0.299738219895288,6,"Race"
2020-07-22,"Other",148,0.00500202784912802,2,1,0.00130890052356021,0,"Race"
2020-07-22,"Unknown",5851,0.197749087467892,130,95,0.12434554973822,-1,"Race"
2020-07-22,"White",7428,0.25104772204948,295,329,0.430628272251309,2,"Race"
2020-07-23,"Asian",675,0.0222456579771282,4,16,0.020671834625323,1,"Race"
2020-07-23,"Black",3644,0.120093596546156,153,96,0.124031007751938,1,"Race"
2020-07-23,"Hispanic",12252,0.403783409682629,253,232,0.299741602067183,3,"Race"
2020-07-23,"Other",150,0.00494347955047293,2,1,0.00129198966408269,0,"Race"
2020-07-23,"Unknown",5928,0.19536631183469,77,95,0.122739018087855,0,"Race"
2020-07-23,"White",7694,0.253567544408925,266,334,0.431524547803618,5,"Race"
