"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Cases_Daily","Cases_Daily_NO_NEGATIVE","Deaths_Cumulative","Deaths_PCT","Deaths_Daily","Deaths_Daily_NO_NEGATIVE"
2020-07-24,"Age","Unknown",20,0.000644163875289874,1,1,0,0,0,0
2020-07-24,"Gender","Female",13786,0.44402215923731,82,82,320,0.412371134020619,1,1
2020-07-24,"Gender","Male",16739,0.53913295542386,552,552,455,0.586340206185567,1,1
2020-07-24,"Gender","Unknown",523,0.0168448853388302,71,71,1,0.00128865979381443,0,0
2020-07-24,"Race","Asian",678,0.0218371553723267,3,3,16,0.0206185567010309,0,0
2020-07-24,"Race","Black",3822,0.123099716567895,178,178,96,0.123711340206186,0,0
2020-07-24,"Race","Hispanic",12511,0.402956712187581,259,259,234,0.301546391752577,2,2
2020-07-24,"Race","Other",150,0.00483122906467405,0,0,1,0.00128865979381443,0,0
2020-07-24,"Race","Unknown",5950,0.191638752898737,22,22,95,0.122422680412371,0,0
2020-07-24,"Race","White",7937,0.255636433908786,243,243,334,0.430412371134021,0,0
2020-07-25,"Age","1-9 years",582,0.0182834883136466,5,5,0,0,0,0
2020-07-25,"Age","10-19 years",1509,0.0474051269163106,13,13,0,0,0,0
2020-07-25,"Age","20-29 years",6017,0.189023624026137,137,137,7,0.00892857142857143,0,0
2020-07-25,"Age","30-39 years",6077,0.190908519728575,182,182,12,0.0153061224489796,0,0
2020-07-25,"Age","40-49 years",5746,0.180510178436793,182,182,36,0.0459183673469388,2,2
2020-07-25,"Age","50-59 years",5319,0.167096004021111,142,142,81,0.103316326530612,1,1
2020-07-25,"Age","60-64 years",2104,0.0660970092988188,63,63,82,0.104591836734694,2,2
2020-07-25,"Age","65-69 years",1514,0.0475622015581804,37,37,88,0.112244897959184,0,0
2020-07-25,"Age","70-74 years",943,0.0296242774566474,12,12,86,0.10969387755102,1,1
2020-07-25,"Age","75-79 years",665,0.0208909273686856,4,4,90,0.114795918367347,0,0
2020-07-25,"Age","80+ years",1200,0.037697914048756,6,6,302,0.385204081632653,2,2
2020-07-25,"Age","<1 year",135,0.00424101533048505,0,0,0,0,0,0
2020-07-25,"Age","Unknown",21,0.000659713495853229,1,1,0,0,0,0
2020-07-25,"Gender","Female",13904,0.436793164111586,118,118,321,0.409438775510204,1,1
2020-07-25,"Gender","Male",17338,0.544672028147776,599,599,462,0.589285714285714,7,7
2020-07-25,"Gender","Unknown",590,0.0185348077406383,67,67,1,0.00127551020408163,0,0
2020-07-25,"Race","Asian",678,0.0212993214375471,0,0,16,0.0204081632653061,0,0
2020-07-25,"Race","Black",3985,0.125188489570244,163,163,98,0.125,2,2
2020-07-25,"Race","Hispanic",12817,0.402645136969088,306,306,236,0.301020408163265,2,2
2020-07-25,"Race","Other",152,0.00477506911284242,2,2,2,0.00255102040816327,1,1
2020-07-25,"Race","Unknown",5984,0.187986931389796,34,34,97,0.123724489795918,2,2
2020-07-25,"Race","White",8216,0.258105051520483,279,279,335,0.427295918367347,1,1
2020-07-26,"Age","1-9 years",586,0.0181976274765543,4,4,0,0,0,0
2020-07-26,"Age","10-19 years",1517,0.0471088752251413,8,8,0,0,0,0
2020-07-26,"Age","20-29 years",6097,0.189336066082852,80,80,8,0.0101651842439644,1,1
2020-07-26,"Age","30-39 years",6154,0.191106142475623,77,77,12,0.0152477763659466,0,0
2020-07-26,"Age","40-49 years",5808,0.180361468231787,62,62,36,0.0457433290978399,0,0
2020-07-26,"Age","50-59 years",5405,0.16784671759518,86,86,81,0.10292249047014,0,0
2020-07-26,"Age","60-64 years",2131,0.0661760139121794,27,27,83,0.105463786531131,1,1
2020-07-26,"Age","65-69 years",1530,0.0475125768585802,16,16,88,0.111817026683609,0,0
2020-07-26,"Age","70-74 years",949,0.0294702192410409,6,6,86,0.109275730622618,0,0
2020-07-26,"Age","75-79 years",668,0.0207440531643997,3,3,90,0.1143583227446,0,0
2020-07-26,"Age","80+ years",1202,0.0373268741071983,2,2,303,0.385006353240152,1,1
2020-07-26,"Age","<1 year",134,0.00416123222160114,-1,0,0,0,0,0
2020-07-26,"Age","Unknown",21,0.000652133407862866,0,0,0,0,0,0
2020-07-26,"Gender","Female",13977,0.434041363890442,73,73,321,0.407878017789072,0,0
2020-07-26,"Gender","Male",17623,0.547264145084156,285,285,465,0.590851334180432,3,3
2020-07-26,"Gender","Unknown",602,0.0186944910254021,12,12,1,0.00127064803049555,0,0
2020-07-26,"Race","Asian",683,0.0212098627414446,5,5,16,0.0203303684879288,0,0
2020-07-26,"Race","Black",4059,0.126048071548351,74,74,99,0.12579415501906,1,1
2020-07-26,"Race","Hispanic",12980,0.403080554002857,163,163,237,0.301143583227446,1,1
2020-07-26,"Race","Other",153,0.00475125768585802,1,1,2,0.00254129606099111,0,0
2020-07-26,"Race","Unknown",5986,0.18588907521272,2,2,97,0.123252858958069,0,0
2020-07-26,"Race","White",8341,0.25902117880877,125,125,336,0.426937738246506,1,1
2020-07-28,"Age","1-9 years",595,0.0179877864441623,9,9,1,0.000170154840905224,1,1
2020-07-28,"Age","10-19 years",1536,0.0464356974424089,19,19,8,0.00136123872724179,8,8
2020-07-28,"Age","20-29 years",6229,0.188312473547373,132,132,48,0.00816743236345074,40,40
2020-07-28,"Age","30-39 years",6362,0.192333272870186,208,208,124,0.0210992002722477,112,112
2020-07-28,"Age","40-49 years",6003,0.181480137855977,195,195,323,0.0549600136123873,287,287
2020-07-28,"Age","50-59 years",5589,0.168964266279703,184,184,654,0.111281265952016,573,573
2020-07-28,"Age","60-64 years",2180,0.0659048310055022,49,49,542,0.0922239237706313,459,459
2020-07-28,"Age","65-69 years",1571,0.0474938025273596,41,41,682,0.116045601497363,594,594
2020-07-28,"Age","70-74 years",967,0.0292339319184957,18,18,737,0.12540411774715,651,651
2020-07-28,"Age","75-79 years",681,0.0205877017957555,13,13,724,0.123192104815382,634,634
2020-07-28,"Age","80+ years",1208,0.0365197412177278,6,6,2032,0.345754636719415,1729,1729
2020-07-28,"Age","<1 year",135,0.00408126247052422,1,1,2,0.000340309681810448,2,2
2020-07-28,"Age","Unknown",22,0.000665094624826168,1,1,0,0,0,0
2020-07-29,"Age","1-9 years",609,0.017987417668429,14,14,2,0.000323101777059774,1,1
2020-07-29,"Age","10-19 years",1550,0.0457807838851641,14,14,9,0.00145395799676898,1,1
2020-07-29,"Age","20-29 years",6363,0.187937501845999,134,134,52,0.00840064620355412,4,4
2020-07-29,"Age","30-39 years",6550,0.193460731901822,188,188,131,0.0211631663974152,7,7
2020-07-29,"Age","40-49 years",6150,0.18164633606049,147,147,341,0.0550888529886914,18,18
2020-07-29,"Age","50-59 years",5751,0.16986147620876,162,162,689,0.111308562197092,35,35
2020-07-29,"Age","60-64 years",2227,0.0657766488466196,47,47,568,0.0917609046849758,26,26
2020-07-29,"Age","65-69 years",1602,0.0473166553445373,31,31,714,0.115347334410339,32,32
2020-07-29,"Age","70-74 years",985,0.0290929497592817,18,18,782,0.126332794830372,45,45
2020-07-29,"Age","75-79 years",688,0.0203207608470922,7,7,763,0.123263327948304,39,39
2020-07-29,"Age","80+ years",1223,0.0361225152848746,15,15,2137,0.345234248788368,105,105
2020-07-29,"Age","<1 year",137,0.00404643057565644,2,2,2,0.000323101777059774,0,0
2020-07-29,"Age","Unknown",22,0.000649791771273296,0,0,0,0,0,0
2020-07-29,"Gender","Female",14258,0.421124139764303,281,281,2512,0.405815831987076,2191,2191
2020-07-29,"Gender","Male",18935,0.559263963139085,1312,1312,3678,0.594184168012924,3213,3213
2020-07-29,"Gender","Unknown",664,0.0196118970966122,62,62,0,0,-1,0
2020-07-29,"Race","Asian",698,0.0206161207431255,15,15,158,0.0255250403877221,142,142
2020-07-29,"Race","Black",4442,0.131198865817999,383,383,866,0.139903069466882,767,767
2020-07-29,"Race","Hispanic",13589,0.401364562719674,609,609,2965,0.478998384491115,2728,2728
2020-07-29,"Race","Other",156,0.00460761437811974,3,3,50,0.00807754442649435,48,48
2020-07-29,"Race","Unknown",6098,0.180110464601116,112,112,4,0.000646203554119548,-93,0
2020-07-29,"Race","White",8874,0.262102371739965,533,533,2147,0.346849757673667,1811,1811
2020-07-30,"Age","1-9 years",619,0.0178468458078653,10,10,2,0.000318775900541919,0,0
2020-07-30,"Age","10-19 years",1569,0.0452369968861723,19,19,7,0.00111571565189672,-2,0
2020-07-30,"Age","20-29 years",6516,0.187867604659209,153,153,53,0.00844756136436085,1,1
2020-07-30,"Age","30-39 years",6749,0.194585399607888,199,199,131,0.0208798214854957,0,0
2020-07-30,"Age","40-49 years",6305,0.181784107946027,155,155,351,0.0559451705451068,10,10
2020-07-30,"Age","50-59 years",5908,0.170337907969092,157,157,707,0.112687280841568,18,18
2020-07-30,"Age","60-64 years",2283,0.0658228578018683,56,56,573,0.0913292955052598,5,5
2020-07-30,"Age","65-69 years",1648,0.0475147041863684,46,46,716,0.114121772394007,2,2
2020-07-30,"Age","70-74 years",1002,0.0288894014531196,17,17,815,0.129901179470832,33,33
2020-07-30,"Age","75-79 years",696,0.020066889632107,8,8,768,0.122409945808097,5,5
2020-07-30,"Age","80+ years",1229,0.0354342059739361,6,6,2149,0.342524705132292,12,12
2020-07-30,"Age","<1 year",138,0.00397877984084881,1,1,2,0.000318775900541919,0,0
2020-07-30,"Age","Unknown",22,0.000634298235497636,0,0,0,0,0,0
2020-07-30,"Gender","Female",14359,0.413994925614116,101,101,2543,0.40532355753905,31,31
2020-07-30,"Gender","Male",19607,0.565303886518279,672,672,3731,0.59467644246095,53,53
2020-07-30,"Gender","Unknown",718,0.0207011878676047,54,54,0,0,0,0
2020-07-30,"Race","Asian",700,0.0201822165840157,2,2,156,0.0248645202422697,-2,0
2020-07-30,"Race","Black",4631,0.133519778572252,189,189,866,0.138029964934651,0,0
2020-07-30,"Race","Hispanic",13864,0.399723215315419,275,275,3060,0.487727127829136,95,95
2020-07-30,"Race","Other",161,0.00464190981432361,5,5,53,0.00844756136436085,3,3
2020-07-30,"Race","Unknown",6164,0.177718832891247,66,66,4,0.000637551801083838,0,0
2020-07-30,"Race","White",9164,0.264214046822742,290,290,2135,0.340293273828499,-12,0
2020-07-31,"Age","1-9 years",622,0.017495499549955,3,3,2,0.000304460344040189,0,0
2020-07-31,"Age","10-19 years",1583,0.0445263276327633,14,14,7,0.00106561120414066,0,0
2020-07-31,"Age","20-29 years",6649,0.187021827182718,133,133,54,0.0082204292890851,1,1
2020-07-31,"Age","30-39 years",6944,0.195319531953195,195,195,137,0.0208555335667529,6,6
2020-07-31,"Age","40-49 years",6489,0.182521377137714,184,184,362,0.0551073222712742,11,11
2020-07-31,"Age","50-59 years",6053,0.170257650765077,145,145,735,0.111889176434769,28,28
2020-07-31,"Age","60-64 years",2354,0.0662128712871287,71,71,605,0.0920992540721571,32,32
2020-07-31,"Age","65-69 years",1706,0.0479860486048605,58,58,747,0.113715938499011,31,31
2020-07-31,"Age","70-74 years",1037,0.0291685418541854,35,35,855,0.130156797077181,40,40
2020-07-31,"Age","75-79 years",715,0.0201113861386139,19,19,806,0.122697518648196,38,38
2020-07-31,"Age","80+ years",1237,0.034794104410441,8,8,2257,0.343583498249353,108,108
2020-07-31,"Age","<1 year",138,0.00388163816381638,0,0,2,0.000304460344040189,0,0
2020-07-31,"Age","Unknown",25,0.000703195319531953,3,3,0,0,0,0
2020-07-31,"Gender","Female",14473,0.407093834383438,114,114,2668,0.406150098949612,125,125
2020-07-31,"Gender","Male",20317,0.571472772277228,710,710,3901,0.593849901050388,170,170
2020-07-31,"Gender","Unknown",762,0.0214333933393339,44,44,0,0,0,0
2020-07-31,"Race","Asian",702,0.0197457245724572,2,2,163,0.0248135180392754,7,7
2020-07-31,"Race","Black",4793,0.134816606660666,162,162,889,0.135332622925864,23,23
2020-07-31,"Race","Hispanic",14177,0.39876800180018,313,313,3250,0.494748059065307,190,190
2020-07-31,"Race","Other",164,0.00461296129612961,3,3,53,0.008068199117065,0,0
2020-07-31,"Race","Unknown",6246,0.175686318631863,82,82,4,0.000608920688080377,0,0
2020-07-31,"Race","White",9470,0.266370387038704,306,306,2210,0.336428680164409,75,75
2020-08-01,"Age","1-9 years",629,0.0172584097020249,7,7,2,0.000292525961679099,0,0
2020-08-01,"Age","10-19 years",1595,0.0437633759534654,12,12,7,0.00102384086587685,0,0
2020-08-01,"Age","20-29 years",6816,0.187016407836251,167,167,56,0.00819072692701477,2,2
2020-08-01,"Age","30-39 years",7152,0.196235526532404,208,208,143,0.0209156062600556,6,6
2020-08-01,"Age","40-49 years",6652,0.182516599901224,163,163,375,0.0548486178148311,13,13
2020-08-01,"Age","50-59 years",6193,0.1699226252538,140,140,769,0.112476232265614,34,34
2020-08-01,"Age","60-64 years",2426,0.0665642320144872,72,72,629,0.0919994149480766,24,24
2020-08-01,"Age","65-69 years",1770,0.0485650002743785,64,64,771,0.112768758227293,24,24
2020-08-01,"Age","70-74 years",1075,0.0294956922570378,38,38,895,0.130905367851397,40,40
2020-08-01,"Age","75-79 years",724,0.0198650057619492,9,9,846,0.123738481790259,40,40
2020-08-01,"Age","80+ years",1247,0.0342150030181639,10,10,2342,0.342547901126225,85,85
2020-08-01,"Age","<1 year",139,0.00381386160346814,1,1,2,0.000292525961679099,0,0
2020-08-01,"Age","Unknown",28,0.000768259891346101,3,3,0,0,0,0
2020-08-01,"Gender","Female",14601,0.400620095483729,128,128,2758,0.403393301155478,90,90
2020-08-01,"Gender","Male",21049,0.577539373319432,732,732,4079,0.596606698844522,178,178
2020-08-01,"Gender","Unknown",796,0.0218405311968392,34,34,0,0,0,0
2020-08-01,"Race","Asian",703,0.0192888108434396,1,1,167,0.0244259178002048,4,4
2020-08-01,"Race","Black",4997,0.137106952752017,204,204,910,0.13309931256399,21,21
2020-08-01,"Race","Hispanic",14534,0.398781759315151,357,357,3423,0.500658183413778,173,173
2020-08-01,"Race","Other",166,0.00455468364155188,2,2,53,0.00775193798449612,0,0
2020-08-01,"Race","Unknown",6309,0.173105416232234,63,63,4,0.000585051923358198,0,0
2020-08-01,"Race","White",9737,0.267162377215607,267,267,2280,0.333479596314173,70,70
2020-08-03,"Age","1-9 years",629,0.017198009514956,0,0,2,0.000285062713797035,0,0
2020-08-03,"Age","10-19 years",1597,0.0436648985618199,2,2,7,0.000997719498289624,0,0
2020-08-03,"Age","20-29 years",6832,0.186799365669601,16,16,58,0.00826681870011402,2,2
2020-08-03,"Age","30-39 years",7184,0.19642368895937,32,32,146,0.0208095781071836,3,3
2020-08-03,"Age","40-49 years",6695,0.183053535298299,43,43,381,0.0543044469783352,6,6
2020-08-03,"Age","50-59 years",6212,0.169847432602395,19,19,790,0.112599771949829,21,21
2020-08-03,"Age","60-64 years",2433,0.0665226663750205,7,7,650,0.0926453819840365,21,21
2020-08-03,"Age","65-69 years",1771,0.0484223765516487,1,1,797,0.113597491448119,26,26
2020-08-03,"Age","70-74 years",1074,0.0293651227648056,-1,0,918,0.130843785632839,23,23
2020-08-03,"Age","75-79 years",728,0.0199048504402034,4,4,862,0.122862029646522,16,16
2020-08-03,"Age","80+ years",1249,0.0341499425821622,2,2,2403,0.342502850627138,61,61
2020-08-03,"Age","<1 year",139,0.00380051402635752,0,0,2,0.000285062713797035,0,0
2020-08-03,"Age","Unknown",31,0.000847596653360311,3,3,0,0,0,0
2020-08-03,"Gender","Female",14632,0.400065620386067,31,31,2833,0.403791334093501,75,75
2020-08-03,"Gender","Male",21146,0.578170284901843,97,97,4183,0.596208665906499,104,104
2020-08-03,"Gender","Unknown",796,0.0217640947120906,0,0,0,0,0,0
2020-08-03,"Race","Asian",704,0.0192486465795374,1,1,172,0.024515393386545,5,5
2020-08-03,"Race","Black",5028,0.137474708809537,31,31,930,0.132554161915621,20,20
2020-08-03,"Race","Hispanic",14583,0.398725870837207,49,49,3537,0.504133409350057,114,114
2020-08-03,"Race","Other",168,0.00459342702466233,2,2,53,0.00755416191562144,0,0
2020-08-03,"Race","Unknown",6334,0.173183135560781,25,25,4,0.000570125427594071,0,0
2020-08-03,"Race","White",9757,0.266774211188276,20,20,2320,0.330672748004561,40,40
2020-08-04,"Age","1-9 years",631,0.0170711251792333,2,2,4,0.000550888307395676,2,2
2020-08-04,"Age","10-19 years",1607,0.0434759083407732,10,10,7,0.000964054537942432,0,0
2020-08-04,"Age","20-29 years",6890,0.186402618835051,58,58,59,0.00812560253408621,1,1
2020-08-04,"Age","30-39 years",7291,0.197251305359413,107,107,149,0.0205205894504889,3,3
2020-08-04,"Age","40-49 years",6766,0.183047912777643,71,71,392,0.0539870541247762,11,11
2020-08-04,"Age","50-59 years",6292,0.170224278332386,80,80,819,0.112794380939265,29,29
2020-08-04,"Age","60-64 years",2461,0.0665800936071206,28,28,673,0.0926869577193224,23,23
2020-08-04,"Age","65-69 years",1787,0.0483456429402375,16,16,833,0.114722490015149,36,36
2020-08-04,"Age","70-74 years",1085,0.0293536780023267,11,11,947,0.130422806775926,29,29
2020-08-04,"Age","75-79 years",732,0.0198035873711549,4,4,902,0.124225313317725,40,40
2020-08-04,"Age","80+ years",1251,0.0338446554662771,2,2,2474,0.340724418124225,71,71
2020-08-04,"Age","<1 year",139,0.00376051727403079,0,0,2,0.000275444153697838,0,0
2020-08-04,"Age","Unknown",31,0.00083867651435219,0,0,0,0,0,0
2020-08-04,"Gender","Female",14658,0.396558720883045,26,26,2943,0.405316072166368,110,110
2020-08-04,"Gender","Male",21503,0.58174390606823,357,357,4318,0.594683927833632,135,135
2020-08-04,"Gender","Unknown",802,0.0216973730487244,6,6,0,0,0,0
2020-08-04,"Race","Asian",707,0.0191272353434516,3,3,174,0.0239636413717119,2,2
2020-08-04,"Race","Black",5128,0.138733327922517,100,100,949,0.130698250929624,19,19
2020-08-04,"Race","Hispanic",14744,0.398885371858345,161,161,3685,0.507505853188266,148,148
2020-08-04,"Race","Other",169,0.00457213970727484,1,1,53,0.0072992700729927,0,0
2020-08-04,"Race","Unknown",6338,0.171468766063361,4,4,4,0.000550888307395676,0,0
2020-08-04,"Race","White",9877,0.267213159105051,120,120,2396,0.32998209613001,76,76
2020-08-05,"Age","1-9 years",636,0.0166736577181208,5,5,4,0.000533546752034147,0,0
2020-08-05,"Age","10-19 years",1623,0.0425492869127517,16,16,7,0.000933706816059757,0,0
2020-08-05,"Age","20-29 years",7062,0.185140520134228,172,172,60,0.00800320128051221,1,1
2020-08-05,"Age","30-39 years",7557,0.198117659395973,266,266,154,0.0205415499533147,5,5
2020-08-05,"Age","40-49 years",7041,0.184589974832215,275,275,405,0.0540216086434574,13,13
2020-08-05,"Age","50-59 years",6513,0.17074769295302,221,221,855,0.114045618247299,36,36
2020-08-05,"Age","60-64 years",2567,0.0672976090604027,106,106,693,0.092436974789916,20,20
2020-08-05,"Age","65-69 years",1853,0.0485790687919463,66,66,858,0.114445778311325,25,25
2020-08-05,"Age","70-74 years",1113,0.0291789010067114,28,28,977,0.13031879418434,30,30
2020-08-05,"Age","75-79 years",746,0.019557466442953,14,14,925,0.123382686407896,23,23
2020-08-05,"Age","80+ years",1263,0.0331113674496644,12,12,2557,0.341069761237828,83,83
2020-08-05,"Age","<1 year",139,0.0036440855704698,0,0,2,0.000266773376017073,0,0
2020-08-05,"Age","Unknown",31,0.000812709731543624,0,0,0,0,0,0
2020-08-05,"Gender","Female",14786,0.387636325503356,128,128,3045,0.406162464985994,102,102
2020-08-05,"Gender","Male",22511,0.590158347315436,1008,1008,4452,0.593837535014006,134,134
2020-08-05,"Gender","Unknown",847,0.0222053271812081,45,45,0,0,0,0
2020-08-05,"Race","Asian",711,0.0186398909395973,4,4,180,0.0240096038415366,6,6
2020-08-05,"Race","Black",5444,0.142722315436242,316,316,971,0.129518474056289,22,22
2020-08-05,"Race","Hispanic",15165,0.39757235738255,421,421,3822,0.509803921568627,137,137
2020-08-05,"Race","Other",171,0.00448301174496644,2,2,53,0.00706949446445245,0,0
2020-08-05,"Race","Unknown",6385,0.167391988255034,47,47,4,0.000533546752034147,0,0
2020-08-05,"Race","White",10268,0.269190436241611,391,391,2467,0.32906495931706,71,71
2020-08-06,"Age","1-9 years",641,0.0164569961489089,5,5,4,0.000512623349993592,0,0
2020-08-06,"Age","10-19 years",1636,0.042002567394095,13,13,8,0.00102524669998718,1,1
2020-08-06,"Age","20-29 years",7196,0.184749679075738,134,134,61,0.00781750608740228,1,1
2020-08-06,"Age","30-39 years",7765,0.199358151476252,208,208,161,0.0206330898372421,7,7
2020-08-06,"Age","40-49 years",7243,0.185956354300385,202,202,421,0.0539536075868256,16,16
2020-08-06,"Age","50-59 years",6666,0.171142490372272,153,153,885,0.113417916186082,30,30
2020-08-06,"Age","60-64 years",2610,0.0670089858793325,43,43,726,0.093041138023837,33,33
2020-08-06,"Age","65-69 years",1877,0.0481899871630295,24,24,897,0.114955786236063,39,39
2020-08-06,"Age","70-74 years",1127,0.0289345314505777,14,14,1015,0.130078175060874,38,38
2020-08-06,"Age","75-79 years",753,0.0193324775353017,7,7,971,0.124439318210945,46,46
2020-08-06,"Age","80+ years",1264,0.0324518613607189,1,1,2652,0.339869281045752,95,95
2020-08-06,"Age","<1 year",141,0.00362002567394095,2,2,2,0.000256311674996796,0,0
2020-08-06,"Age","Unknown",31,0.00079589216944801,0,0,0,0,0,0
2020-08-06,"Gender","Female",14839,0.380975609756098,53,53,3179,0.407407407407407,134,134
2020-08-06,"Gender","Male",23247,0.596842105263158,736,736,4624,0.592592592592593,172,172
2020-08-06,"Gender","Unknown",864,0.0221822849807445,17,17,0,0,0,0
2020-08-06,"Race","Asian",716,0.018382541720154,5,5,184,0.0235806740997052,4,4
