Date,County,Location_ID,sample_location,key_plot_id,ptc_15d,detect_prop_15d,percentile
2022-04-13,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,6185,100,22.333
2022-04-14,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,6185,100,22.333
2022-04-15,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,6185,100,22.333
2022-04-16,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,6185,100,22.333
2022-04-17,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,6185,100,22.333
2022-04-18,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,133,100,21.667
2022-04-19,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-91,100,21.667
2022-04-20,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-91,100,21.667
2022-04-21,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-91,100,21.667
2022-04-22,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-91,100,21.667
2022-04-23,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-91,100,21.667
2022-04-24,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-91,100,21.667
2022-04-25,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-79,100,22.333
2022-04-26,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-50,100,22.333
2022-04-27,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-50,100,22.333
2022-04-28,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-50,100,22.333
2022-04-29,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-50,100,22.333
2022-04-30,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-50,100,22.333
2022-05-01,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-50,100,22.333
2022-05-02,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,48,100,16.667
2022-05-03,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,333,100,16.667
2022-05-04,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,333,100,16.667
2022-05-05,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,333,100,16.667
2022-05-06,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,333,100,16.667
2022-05-07,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,333,100,16.667
2022-05-08,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,333,100,16.667
2022-05-09,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,572,100,29
2022-05-10,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,941,100,29
2022-05-11,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,941,100,29
2022-05-12,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,941,100,29
2022-05-13,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,941,100,29
2022-05-14,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,941,100,29
2022-05-15,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,941,100,29
2022-05-16,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,652,100,54
2022-05-17,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,443,100,54
2022-05-18,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,443,100,54
2022-05-19,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,443,100,54
2022-05-20,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,443,100,54
2022-05-21,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,443,100,54
2022-05-22,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,443,100,54
2022-05-23,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,82,100,71.333
2022-05-24,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-39,100,71.333
2022-05-25,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-39,100,71.333
2022-05-26,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-39,100,71.333
2022-05-27,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-39,100,71.333
2022-05-28,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-39,100,71.333
2022-05-29,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-39,100,71.333
2022-05-30,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-39,100,71.333
2022-05-31,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,71.333
2022-06-01,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,71.333
2022-06-02,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,71.333
2022-06-03,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,71.333
2022-06-04,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,71.333
2022-06-05,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,71.333
2022-06-06,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,71.333
2022-06-07,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-06-08,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-06-09,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-06-10,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-06-11,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-06-12,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-06-13,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-14,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-15,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-16,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-17,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-18,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-19,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-20,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-21,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-22,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-23,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-24,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-25,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-26,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-27,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,94
2022-06-28,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-06-29,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-06-30,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-07-01,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-07-02,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-07-03,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,,
2022-07-04,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,96
2022-07-05,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,96
2022-07-06,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,96
2022-07-07,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,96
2022-07-08,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,96
2022-07-09,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,96
2022-07-10,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,96
2022-07-11,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-92,100,79
2022-07-12,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-92,100,79
2022-07-13,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-92,100,79
2022-07-14,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-92,100,79
2022-07-15,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-92,100,79
2022-07-16,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-92,100,79
2022-07-17,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-92,100,79
2022-07-18,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-57,100,79.667
2022-07-19,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,132,100,79.667
2022-07-20,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,132,100,79.667
2022-07-21,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,132,100,79.667
2022-07-22,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,132,100,79.667
2022-07-23,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,132,100,79.667
2022-07-24,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,132,100,79.667
2022-07-25,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,104,100,76.667
2022-07-26,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,79,100,76.667
2022-07-27,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,79,100,76.667
2022-07-28,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,79,100,76.667
2022-07-29,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,79,100,76.667
2022-07-30,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,79,100,76.667
2022-07-31,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,79,100,76.667
2022-08-01,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,79,100,76.667
2022-08-02,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,76.667
2022-08-03,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,76.667
2022-08-04,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,76.667
2022-08-05,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,76.667
2022-08-06,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,76.667
2022-08-07,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,76.667
2022-08-08,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-26,100,83
2022-08-09,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,83
2022-08-10,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,83
2022-08-11,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,83
2022-08-12,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,83
2022-08-13,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,83
2022-08-14,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,,100,83
2022-08-15,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-55,100,71
2022-08-16,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-55,100,71
2022-08-17,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-55,100,71
2022-08-18,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-55,100,71
2022-08-19,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-55,100,71
2022-08-20,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-55,100,71
2022-08-21,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-55,100,71
2022-08-22,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-19,100,71
2022-08-23,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,45,100,71
2022-08-24,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,45,100,71
2022-08-25,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,45,100,71
2022-08-26,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,45,100,71
2022-08-27,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,45,100,71
2022-08-28,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,45,100,71
2022-08-29,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-27,100,62
2022-08-30,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-63,100,62
2022-08-31,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-63,100,62
2022-09-01,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-63,100,62
2022-09-02,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-63,100,62
2022-09-03,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-63,100,62
2022-09-04,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-63,100,62
2022-09-05,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-43,100,57
2022-09-06,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-13,100,57
2022-09-07,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-13,100,57
2022-09-08,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-13,100,57
2022-09-09,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-13,100,57
2022-09-10,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-13,100,57
2022-09-11,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-13,100,57
2022-09-12,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,28,100,53.333
2022-09-13,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,89,100,53.333
2022-09-14,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,89,100,53.333
2022-09-15,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,89,100,53.333
2022-09-16,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,89,100,53.333
2022-09-17,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,89,100,53.333
2022-09-18,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,89,100,53.333
2022-09-19,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-55,100,44.333
2022-09-20,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-89,100,44.333
2022-09-21,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-89,100,44.333
2022-09-22,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-89,100,44.333
2022-09-23,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-89,100,44.333
2022-09-24,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-89,100,44.333
2022-09-25,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-89,100,44.333
2022-09-26,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-41,100,41
2022-09-27,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,227,100,41
2022-09-28,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,227,100,41
2022-09-29,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,227,100,41
2022-09-30,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,227,100,41
2022-10-01,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,227,100,41
2022-10-02,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,227,100,41
2022-10-03,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-23,100,28
2022-10-04,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-82,100,28
2022-10-05,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-82,100,28
2022-10-06,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-82,100,28
2022-10-07,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-82,100,28
2022-10-08,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-82,100,28
2022-10-09,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-82,100,28
2022-10-10,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-78,100,23.667
2022-10-11,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-73,100,23.667
2022-10-12,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-73,100,23.667
2022-10-13,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-73,100,23.667
2022-10-14,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-73,100,23.667
2022-10-15,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-73,100,23.667
2022-10-16,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-73,100,23.667
2022-10-17,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,43,100,20.667
2022-10-18,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,663,100,20.667
2022-10-19,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,663,100,20.667
2022-10-20,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,663,100,20.667
2022-10-21,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,663,100,20.667
2022-10-22,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,663,100,20.667
2022-10-23,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,663,100,20.667
2022-10-24,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,12,100,18.667
2022-10-25,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-84,100,18.667
2022-10-26,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-84,100,18.667
2022-10-27,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-84,100,18.667
2022-10-28,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-84,100,18.667
2022-10-29,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-84,100,18.667
2022-10-30,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-84,100,18.667
2022-10-31,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,96,100,30
2022-11-01,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,2244,100,30
2022-11-02,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,2244,100,30
2022-11-03,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,2244,100,30
2022-11-04,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,2244,100,30
2022-11-05,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,2244,100,30
2022-11-06,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,2244,100,30
2022-11-07,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,259,100,32.667
2022-11-08,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-45,100,32.667
2022-11-09,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-45,100,32.667
2022-11-10,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-45,100,32.667
2022-11-11,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-45,100,32.667
2022-11-12,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-45,100,32.667
2022-11-13,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-45,100,32.667
2022-11-14,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,26,100,46.333
2022-11-15,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,190,100,46.333
2022-11-16,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,190,100,46.333
2022-11-17,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,190,100,46.333
2022-11-18,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,190,100,46.333
2022-11-19,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,190,100,46.333
2022-11-20,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,190,100,46.333
2022-11-21,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,118,100,53.333
2022-11-22,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,64,100,53.333
2022-11-23,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,64,100,53.333
2022-11-24,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,64,100,53.333
2022-11-25,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,64,100,53.333
2022-11-26,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,64,100,53.333
2022-11-27,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,64,100,53.333
2022-11-28,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-44,100,52.667
2022-11-29,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-81,100,52.667
2022-11-30,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-81,100,52.667
2022-12-01,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-81,100,52.667
2022-12-02,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-81,100,52.667
2022-12-03,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-81,100,52.667
2022-12-04,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-81,100,52.667
2022-12-05,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,100,100,63.333
2022-12-06,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,1977,100,63.333
2022-12-07,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,1977,100,63.333
2022-12-08,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,1977,100,63.333
2022-12-09,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,1977,100,63.333
2022-12-10,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,1977,100,63.333
2022-12-11,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,1977,100,63.333
2022-12-12,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,656,100,73.667
2022-12-13,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,175,100,73.667
2022-12-14,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,175,100,73.667
2022-12-15,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,175,100,73.667
2022-12-16,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,175,100,73.667
2022-12-17,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,175,100,73.667
2022-12-18,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,175,100,73.667
2022-12-19,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-32,100,87.667
2022-12-20,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-83,100,87.667
2022-12-21,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-83,100,87.667
2022-12-22,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-83,100,87.667
2022-12-23,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-83,100,87.667
2022-12-24,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-83,100,87.667
2022-12-25,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-83,100,87.667
2022-12-26,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-70,100,81.333
2022-12-27,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-46,100,81.333
2022-12-28,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-46,100,81.333
2022-12-29,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-46,100,81.333
2022-12-30,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-46,100,81.333
2022-12-31,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-46,100,81.333
2023-01-01,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,-46,100,81.333
2023-01-02,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,19,100,76.333
2023-01-03,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,159,100,76.333
2023-01-04,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,159,100,76.333
2023-01-05,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,159,100,76.333
2023-01-06,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,159,100,76.333
2023-01-07,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,159,100,76.333
2023-01-08,Harris,446,Treatment plant,NWSS_tx_446_Treatment plant_raw wastewater,159,100,76.333
