Level_Type,Level,Date,Rt,lower,upper,result_success
County,Travis,2021-01-20,0.9247434,0.8576842,0.9932632,1.0
County,Travis,2021-01-21,0.92260456,0.8482901,0.992885,1.0
County,Travis,2021-01-22,0.9254773,0.85524124,0.9967138,1.0
County,Travis,2021-01-23,0.91768044,0.8457584,0.98321456,1.0
County,Travis,2021-01-24,0.9108285,0.84046876,0.98110497,1.0
County,Travis,2021-01-25,0.9079139,0.8388215,0.9809359,1.0
County,Travis,2021-01-26,0.9088676,0.8313284,0.98361915,1.0
County,Travis,2021-01-27,0.91118217,0.83860844,0.98509026,1.0
County,Travis,2021-01-28,0.9091129,0.8366514,0.9872477,1.0
County,Travis,2021-01-29,0.90910953,0.83159024,0.98368865,1.0
County,Travis,2021-01-30,0.9141676,0.83838105,0.998348,1.0
County,Travis,2021-01-31,0.9058728,0.837845,0.97908044,1.0
County,Travis,2021-02-01,0.88246226,0.8092797,0.9511279,1.0
County,Travis,2021-02-02,0.8539491,0.7829897,0.92190725,1.0
County,Travis,2021-02-03,0.82457095,0.7515443,0.8963879,1.0
County,Travis,2021-02-04,0.7976472,0.72568095,0.8735409,1.0
County,Travis,2021-02-05,0.7739277,0.70082206,0.84468585,1.0
County,Travis,2021-02-06,0.74101573,0.66781425,0.8128338,1.0
County,Travis,2021-02-07,0.7107765,0.63225806,0.78360486,1.0
County,Travis,2021-02-08,0.6810724,0.60710555,0.75827235,1.0
County,Travis,2021-02-09,0.66259086,0.58241326,0.73429614,1.0
County,Travis,2021-02-10,0.64340955,0.56506836,0.7206322,1.0
County,Travis,2021-02-11,0.6317115,0.5412888,0.7151193,1.0
County,Travis,2021-02-12,0.5972793,0.51373106,0.67945075,1.0
County,Travis,2021-02-13,0.56005144,0.47154048,0.6469974,1.0
County,Travis,2021-02-14,0.5166128,0.43468073,0.5987112,1.0
County,Travis,2021-02-15,0.49849746,0.4003177,0.60047656,1.0
County,Travis,2021-02-16,0.49998417,0.3833516,0.61355424,1.0
County,Travis,2021-02-17,0.5341063,0.3833922,0.680212,1.0
County,Travis,2021-02-18,0.6113803,0.4014337,0.8530466,1.0
County,Travis,2021-02-22,1.3981264,1.1736526,1.6242515,1.0
County,Travis,2021-02-23,1.3875726,1.2216982,1.5584905,1.0
County,Travis,2021-02-24,1.3444504,1.1873554,1.4897263,1.0
County,Travis,2021-02-25,1.2853811,1.1504308,1.4055666,1.0
County,Travis,2021-02-26,1.1769644,1.0592105,1.3009869,1.0
County,Travis,2021-02-27,1.0364355,0.9259259,1.1380471,1.0
County,Travis,2021-02-28,0.9048842,0.8107722,1.0042897,1.0
County,Travis,2021-03-01,0.85240406,0.7474926,0.9581121,1.0
County,Travis,2021-03-02,0.8259482,0.714094,0.9395973,1.0
County,Travis,2021-03-03,0.7922249,0.6760424,0.904795,1.0
County,Travis,2021-03-04,0.76298976,0.64264035,0.87632775,1.0
County,Travis,2021-03-05,0.7639102,0.63870966,0.89032257,1.0
County,Travis,2021-03-06,0.79844856,0.65280896,0.95168537,1.0
County,Travis,2021-03-07,0.79382145,0.6706587,0.9291417,1.0
County,Travis,2021-03-08,0.8194879,0.66587394,0.97384065,1.0
County,Travis,2021-03-09,0.8615158,0.6936115,1.0223924,1.0
County,Travis,2021-03-10,0.89153916,0.72772276,1.0569307,1.0
County,Travis,2021-03-11,0.9023905,0.7434469,1.0588914,1.0
County,Travis,2021-03-12,0.90585244,0.75396824,1.0555556,1.0
County,Travis,2021-03-13,0.89838034,0.7534129,1.0490289,1.0
County,Travis,2021-03-14,0.90645367,0.75206614,1.0578512,1.0
County,Travis,2021-03-15,0.8811733,0.7400216,1.0269687,1.0
County,Travis,2021-03-16,0.8452854,0.7,1.0043478,1.0
County,Travis,2021-03-17,0.8549681,0.682243,1.0189252,1.0
County,Travis,2021-03-18,0.87913674,0.7051095,1.0528102,1.0
County,Travis,2021-03-19,0.9001213,0.71847504,1.0777127,1.0
County,Travis,2021-03-20,0.90999913,0.74,1.1,1.0
County,Travis,2021-03-21,0.90971315,0.73163843,1.0974576,1.0
County,Travis,2021-03-22,0.9319575,0.74491394,1.1176448,1.0
County,Travis,2021-03-23,0.9727563,0.78559464,1.1725293,1.0
County,Travis,2021-03-24,0.9853942,0.8,1.168421,1.0
County,Travis,2021-03-25,0.9887415,0.8061224,1.1737245,1.0
County,Travis,2021-03-26,1.0119287,0.81846154,1.206423,1.0
County,Travis,2021-03-27,1.0043015,0.8263889,1.1958333,1.0
County,Travis,2021-03-28,0.9999615,0.8333333,1.1669117,1.0
County,Travis,2021-03-29,1.0098311,0.82653064,1.1938776,1.0
County,Travis,2021-03-30,1.0084738,0.82468444,1.2075737,1.0
County,Travis,2021-03-31,1.0044278,0.8252427,1.1652913,1.0
County,Travis,2021-04-01,1.0006987,0.8240997,1.1830679,1.0
County,Travis,2021-04-02,0.97420824,0.8002628,1.1498029,1.0
County,Travis,2021-04-03,0.98517835,0.79973686,1.168421,1.0
County,Travis,2021-04-04,1.0331253,0.83617747,1.2423208,1.0
County,Travis,2021-04-05,1.0563722,0.87096775,1.2473118,1.0
County,Travis,2021-04-06,1.060593,0.8573006,1.246688,1.0
County,Travis,2021-04-07,1.0688587,0.883688,1.270922,1.0
County,Travis,2021-04-08,1.0822973,0.9007426,1.2673267,1.0
County,Travis,2021-04-09,1.1097413,0.90870184,1.2981455,1.0
County,Travis,2021-04-10,1.1164322,0.9255456,1.2762195,1.0
County,Travis,2021-04-11,1.0520513,0.8887723,1.2119622,1.0
County,Travis,2021-04-12,1.0240375,0.8434685,1.1903154,1.0
County,Travis,2021-04-13,1.011938,0.85944444,1.1789473,1.0
County,Travis,2021-04-14,0.9914132,0.82212085,1.1493728,1.0
County,Travis,2021-04-15,0.9698773,0.81321186,1.1243451,1.0
County,Travis,2021-04-16,0.9446723,0.7883959,1.0989761,1.0
County,Travis,2021-04-17,0.9168849,0.7517321,1.0750577,1.0
County,Travis,2021-04-18,0.9281307,0.7622842,1.1062417,1.0
County,Travis,2021-04-19,0.9128878,0.7441285,1.0642769,1.0
County,Travis,2021-04-20,0.88153285,0.72705317,1.0229468,1.0
County,Travis,2021-04-21,0.86932635,0.7074468,1.0332447,1.0
County,Travis,2021-04-22,0.8713441,0.6888567,1.0335383,1.0
County,Travis,2021-04-23,0.8649905,0.6856725,1.0438596,1.0
County,Travis,2021-04-24,0.88561994,0.69883525,1.0715474,1.0
County,Travis,2021-04-25,0.894613,0.6977124,1.0751634,1.0
County,Travis,2021-04-26,0.9223612,0.7322695,1.10461,1.0
County,Travis,2021-04-27,0.93886447,0.75097954,1.132879,1.0
County,Travis,2021-04-28,0.9503366,0.7567804,1.1300749,1.0
County,Travis,2021-04-29,0.93335223,0.7458143,1.1083333,1.0
County,Travis,2021-04-30,0.916275,0.73966306,1.0826952,1.0
County,Travis,2021-05-01,0.8882286,0.70739067,1.0666289,1.0
County,Travis,2021-05-02,0.8641335,0.692033,1.0329671,1.0
County,Travis,2021-05-03,0.83391875,0.6548387,1.005121,1.0
County,Travis,2021-05-04,0.84701556,0.65977407,1.0451866,1.0
County,Travis,2021-05-05,0.8521368,0.6501976,1.0513834,1.0
County,Travis,2021-05-06,0.8662874,0.6764706,1.0735294,1.0
County,Travis,2021-05-07,0.8749773,0.6617647,1.0735294,1.0
County,Travis,2021-05-08,0.87515676,0.67083335,1.0645833,1.0
County,Travis,2021-05-09,0.8877474,0.66445917,1.112969,1.0
County,Travis,2021-05-10,0.8831331,0.67610294,1.0882353,1.0
County,Travis,2021-05-11,0.8602098,0.63508064,1.0584677,1.0
County,Travis,2021-05-12,0.8340918,0.6180698,1.0349076,1.0
County,Travis,2021-05-13,0.8079955,0.6132479,1.0025107,1.0
County,Travis,2021-05-14,0.77978796,0.5807175,0.98878926,1.0
County,Travis,2021-05-15,0.7806383,0.5540897,0.9973615,1.0
County,Travis,2021-05-16,0.7830035,0.5638889,1.0111111,1.0
County,Travis,2021-05-17,0.7697739,0.5576923,0.9807692,1.0
County,Travis,2021-05-18,0.7589446,0.553739,1.0058651,1.0
County,Travis,2021-05-19,0.75587296,0.51602566,0.98717946,1.0
County,Travis,2021-05-20,0.75251347,0.5,1.0,1.0
County,Travis,2021-05-21,0.7631101,0.50570345,1.0114069,1.0
County,Travis,2021-05-22,0.76138574,0.505038,0.98479086,1.0
County,Travis,2021-05-23,0.7387096,0.4524715,1.0114069,1.0
County,Travis,2021-05-24,0.8119067,0.48734176,1.1518987,1.0
County,Travis,2021-05-25,0.8236145,0.52582157,1.1173708,1.0
County,Travis,2021-05-26,0.8537869,0.54404145,1.1968912,1.0
County,Travis,2021-05-27,0.87419957,0.56565654,1.2373737,1.0
County,Travis,2021-05-28,0.8908218,0.56565654,1.2020202,1.0
County,Travis,2021-05-29,0.9033974,0.56565654,1.2373737,1.0
County,Travis,2021-05-30,0.91086346,0.56565654,1.2373737,1.0
County,Travis,2021-05-31,0.90818346,0.56565654,1.2373737,1.0
County,Travis,2021-06-01,0.97667885,0.5637584,1.3624161,1.0
County,Travis,2021-06-02,1.0019164,0.62222224,1.3231945,1.0
County,Travis,2021-06-03,1.0228957,0.64324325,1.3621621,1.0
County,Travis,2021-06-04,1.0431778,0.67021275,1.3776596,1.0
County,Travis,2021-06-05,1.0702522,0.7074468,1.4148936,1.0
County,Travis,2021-06-06,1.1131606,0.7446808,1.4521277,1.0
County,Travis,2021-06-07,1.0842541,0.7867708,1.4,1.0
County,Travis,2021-06-08,0.99396473,0.69503546,1.2411348,1.0
County,Travis,2021-06-09,0.96436685,0.6652893,1.2438016,1.0
County,Travis,2021-06-10,0.94773877,0.61946905,1.2699115,1.0
County,Travis,2021-06-11,0.97024065,0.6494845,1.3350515,1.0
County,Travis,2021-06-12,0.9889466,0.6494845,1.3350515,1.0
County,Travis,2021-06-13,1.0021869,0.6494845,1.3350515,1.0
County,Travis,2021-06-14,1.1094799,0.69014084,1.5774648,1.0
County,Travis,2021-06-15,1.0901777,0.7709251,1.3884361,1.0
County,Travis,2021-06-16,1.0775349,0.75757575,1.3636364,1.0
County,Travis,2021-06-17,1.0580722,0.7291667,1.3708333,1.0
County,Travis,2021-06-18,1.0436307,0.7291667,1.3416667,1.0
County,Travis,2021-06-19,1.0324574,0.7291667,1.3125,1.0
County,Travis,2021-06-20,1.0255988,0.7291667,1.3125,1.0
County,Travis,2021-06-21,0.9533631,0.7018817,1.2293907,1.0
County,Travis,2021-06-22,0.9953696,0.65284973,1.3428756,1.0
County,Travis,2021-06-23,1.016666,0.6796116,1.3592232,1.0
County,Travis,2021-06-24,1.0671662,0.7,1.4368421,1.0
County,Travis,2021-06-25,1.0677959,0.7400881,1.3884361,1.0
County,Travis,2021-06-26,1.0737504,0.7400881,1.4185022,1.0
County,Travis,2021-06-27,1.0841725,0.7400881,1.4493392,1.0
County,Travis,2021-06-28,1.1003505,0.7709251,1.4185022,1.0
County,Travis,2021-06-29,1.1027387,0.76150626,1.4351465,1.0
County,Travis,2021-06-30,1.1425585,0.7671233,1.4711187,1.0
County,Travis,2021-07-01,1.1705433,0.8008475,1.5127119,1.0
County,Travis,2021-07-02,1.1590989,0.8523985,1.4723247,1.0
County,Travis,2021-07-03,1.1574465,0.8782288,1.4723247,1.0
County,Travis,2021-07-04,1.158983,0.8523985,1.498155,1.0
County,Travis,2021-07-05,1.216068,0.875,1.5689656,1.0
County,Travis,2021-07-06,1.369166,0.9230769,1.7692307,1.0
County,Travis,2021-07-07,1.3620079,1.031348,1.7115988,1.0
County,Travis,2021-07-08,1.3406194,1.0588236,1.6470588,1.0
County,Travis,2021-07-09,1.3494525,1.0588236,1.6666666,1.0
County,Travis,2021-07-10,1.385183,1.0784314,1.6862745,1.0
County,Travis,2021-07-11,1.4574308,1.1759804,1.8039216,1.0
County,Travis,2021-07-12,1.4865627,1.20362,1.7579186,1.0
County,Travis,2021-07-13,1.4077365,1.19398,1.6505017,1.0
County,Travis,2021-07-14,1.41245,1.1725309,1.6790123,1.0
County,Travis,2021-07-15,1.3828033,1.1664015,1.6015152,1.0
County,Travis,2021-07-16,1.347129,1.1359223,1.5436894,1.0
County,Travis,2021-07-17,1.3427198,1.1359223,1.553398,1.0
County,Travis,2021-07-18,1.367052,1.1650486,1.5924758,1.0
County,Travis,2021-07-19,1.3799047,1.1886792,1.5849056,1.0
County,Travis,2021-07-20,1.3830605,1.192,1.576,1.0
County,Travis,2021-07-21,1.4058486,1.2153846,1.5923077,1.0
County,Travis,2021-07-22,1.4074388,1.2329162,1.5899904,1.0
County,Travis,2021-07-23,1.3755219,1.2141079,1.5278008,1.0
County,Travis,2021-07-24,1.3803765,1.2141079,1.5452282,1.0
County,Travis,2021-07-25,1.4231178,1.2662448,1.5917013,1.0
County,Travis,2021-07-26,1.4070349,1.2620643,1.538874,1.0
County,Travis,2021-07-27,1.4108822,1.2675079,1.5589905,1.0
County,Travis,2021-07-28,1.3658972,1.2410172,1.4900627,1.0
County,Travis,2021-07-29,1.3293148,1.2124333,1.4400777,1.0
County,Travis,2021-07-30,1.2716578,1.152513,1.3890815,1.0
County,Travis,2021-07-31,1.2435555,1.1342396,1.355795,1.0
County,Travis,2021-08-01,1.2398605,1.1251408,1.3344887,1.0
County,Travis,2021-08-02,1.2150793,1.1178082,1.3178083,1.0
County,Travis,2021-08-03,1.173964,1.0798274,1.2662172,1.0
County,Travis,2021-08-04,1.1458517,1.0507452,1.2444997,1.0
County,Travis,2021-08-05,1.1016403,1.014965,1.1918856,1.0
County,Travis,2021-08-06,1.0763135,0.98019123,1.1690574,1.0
County,Travis,2021-08-07,1.0542841,0.9682377,1.1451503,1.0
County,Travis,2021-08-08,1.0313679,0.94666153,1.1212431,1.0
County,Travis,2021-08-09,1.038104,0.94552237,1.1335821,1.0
County,Travis,2021-08-10,1.0467954,0.9492862,1.1438768,1.0
County,Travis,2021-08-11,1.0548337,0.9550225,1.149241,1.0
County,Travis,2021-08-12,1.0871778,0.9803771,1.1760474,1.0
County,Travis,2021-08-13,1.1020749,1.003342,1.2008913,1.0
County,Travis,2021-08-14,1.1253887,1.026736,1.2216859,1.0
County,Travis,2021-08-15,1.1636518,1.0605273,1.2659395,1.0
County,Travis,2021-08-16,1.1535589,1.0643147,1.23702,1.0
County,Travis,2021-08-17,1.1526191,1.0566713,1.2488563,1.0
County,Travis,2021-08-18,1.1317037,1.0500487,1.2215419,1.0
County,Travis,2021-08-19,1.0958836,1.0184128,1.1691779,1.0
County,Travis,2021-08-20,1.0594873,0.9840708,1.141593,1.0
County,Travis,2021-08-21,1.0278766,0.95393807,1.1061947,1.0
County,Travis,2021-08-22,0.9956323,0.920354,1.0707965,1.0
County,Travis,2021-08-23,0.98359907,0.90426105,1.0647721,1.0
County,Travis,2021-08-24,0.9696806,0.89381975,1.0443779,1.0
County,Travis,2021-08-25,0.9699775,0.89193875,1.0496966,1.0
County,Travis,2021-08-26,0.97949165,0.89819276,1.0584338,1.0
County,Travis,2021-08-27,0.9916261,0.90653634,1.079719,1.0
County,Travis,2021-08-28,1.0038569,0.9129505,1.0904093,1.0
County,Travis,2021-08-29,1.0187773,0.9321396,1.1032376,1.0
County,Travis,2021-08-30,1.0198711,0.9347697,1.1011008,1.0
County,Travis,2021-08-31,1.0141313,0.9341216,1.0977407,1.0
County,Travis,2021-09-01,1.0110278,0.92965674,1.0911648,1.0
County,Travis,2021-09-02,0.9981426,0.9202504,1.076531,1.0
County,Travis,2021-09-03,0.9823913,0.9106613,1.0580297,1.0
County,Travis,2021-09-04,0.9640962,0.882274,1.0466937,1.0
County,Travis,2021-09-05,0.9365659,0.86531717,1.0146221,1.0
County,Travis,2021-09-06,0.9879032,0.89890033,1.0777493,1.0
County,Travis,2021-09-07,0.9914566,0.90968704,1.0724814,1.0
County,Travis,2021-09-08,0.99859387,0.91946507,1.0900966,1.0
County,Travis,2021-09-09,0.97739047,0.89543724,1.0570343,1.0
County,Travis,2021-09-10,0.9593937,0.88241726,1.0355482,1.0
County,Travis,2021-09-11,0.94047314,0.85944766,1.0202352,1.0
County,Travis,2021-09-12,0.92106783,0.8422204,0.98960894,1.0
County,Travis,2021-09-13,0.85483205,0.78614527,0.9238142,1.0
County,Travis,2021-09-14,0.82958865,0.75724536,0.90387374,1.0
County,Travis,2021-09-15,0.7870097,0.71292555,0.8583886,1.0
County,Travis,2021-09-16,0.78877115,0.7027808,0.874684,1.0
County,Travis,2021-09-17,0.8091913,0.7246317,0.9022811,1.0
County,Travis,2021-09-18,0.8220913,0.7360884,0.9136661,1.0
County,Travis,2021-09-19,0.82852983,0.73888093,0.9222586,1.0
County,Travis,2021-09-20,0.8119321,0.7237612,0.8958252,1.0
County,Travis,2021-09-21,0.8004035,0.7148812,0.88995415,1.0
County,Travis,2021-09-22,0.80789477,0.71019256,0.8976867,1.0
County,Travis,2021-09-23,0.81602615,0.71645445,0.9118511,1.0
County,Travis,2021-09-24,0.82491547,0.7245053,0.9269406,1.0
County,Travis,2021-09-25,0.8255307,0.72805685,0.93049216,1.0
County,Travis,2021-09-26,0.8145523,0.71385086,0.9162862,1.0
County,Travis,2021-09-27,0.8228295,0.71436715,0.9298746,1.0
County,Travis,2021-09-28,0.84074545,0.72827417,0.9467564,1.0
County,Travis,2021-09-29,0.8560097,0.7441285,0.9690977,1.0
County,Travis,2021-09-30,0.85479885,0.75,0.98333335,1.0
County,Travis,2021-10-01,0.8593567,0.74922216,0.9713752,1.0
County,Travis,2021-10-02,0.85732657,0.7404014,0.9757312,1.0
County,Travis,2021-10-03,0.84712577,0.72733355,0.9539515,1.0
County,Travis,2021-10-04,0.8321238,0.72091544,0.94342023,1.0
County,Travis,2021-10-05,0.8197383,0.7037787,0.93534076,1.0
County,Travis,2021-10-06,0.832637,0.704918,0.95628417,1.0
County,Travis,2021-10-07,0.8523609,0.7245409,0.98747915,1.0
County,Travis,2021-10-08,0.8837578,0.7464158,1.0224015,1.0
County,Travis,2021-10-09,0.91298306,0.78405017,1.0600358,1.0
County,Travis,2021-10-10,0.9431808,0.8091398,1.078853,1.0
County,Travis,2021-10-11,0.95546824,0.81490785,1.0845896,1.0
County,Travis,2021-10-12,0.98561025,0.8407311,1.127067,1.0
County,Travis,2021-10-13,0.9486478,0.819464,1.0811001,1.0
County,Travis,2021-10-14,0.9338992,0.8087022,1.0556451,1.0
County,Travis,2021-10-15,0.9076107,0.7783467,1.0190197,1.0
County,Travis,2021-10-16,0.87561595,0.75274324,0.99853694,1.0
County,Travis,2021-10-17,0.8323325,0.70665693,0.95245063,1.0
County,Travis,2021-10-18,0.8019415,0.672,0.924,1.0
County,Travis,2021-10-19,0.7702121,0.6478149,0.88774633,1.0
County,Travis,2021-10-20,0.79748803,0.6400463,0.9479167,1.0
County,Travis,2021-10-21,0.8136733,0.66935486,0.9677419,1.0
County,Travis,2021-10-22,0.8414218,0.67290884,0.99647313,1.0
County,Travis,2021-10-23,0.86468637,0.69912606,1.0224719,1.0
County,Travis,2021-10-24,0.8850482,0.73386395,1.0486891,1.0
County,Travis,2021-10-25,0.89297795,0.7430639,1.0470446,1.0
County,Travis,2021-10-26,0.8982514,0.7279323,1.0497884,1.0
County,Travis,2021-10-27,0.88831145,0.7383646,1.0424092,1.0
County,Travis,2021-10-28,0.8968049,0.7382465,1.0495553,1.0
County,Travis,2021-10-29,0.891413,0.72503084,1.053021,1.0
County,Travis,2021-10-30,0.87906265,0.7248151,1.0359741,1.0
County,Travis,2021-10-31,0.8534583,0.69913685,0.9928175,1.0
County,Travis,2021-11-01,0.89024776,0.7033493,1.060606,1.0
County,Travis,2021-11-02,0.88603175,0.7146853,1.0671328,1.0
County,Travis,2021-11-03,0.9011397,0.72671753,1.0793893,1.0
County,Travis,2021-11-04,0.8933228,0.7202898,1.0855073,1.0
County,Travis,2021-11-05,0.91646117,0.71854305,1.1009934,1.0
County,Travis,2021-11-06,0.9365404,0.76461095,1.1241722,1.0
County,Travis,2021-11-07,0.95601743,0.7764901,1.147351,1.0
County,Travis,2021-11-08,0.9602323,0.77287066,1.137224,1.0
County,Travis,2021-11-09,0.964866,0.7762678,1.1429081,1.0
County,Travis,2021-11-10,0.9459647,0.76842105,1.1263158,1.0
County,Travis,2021-11-11,0.9825928,0.7706422,1.1944954,1.0
County,Travis,2021-11-12,1.0050409,0.80487806,1.2076219,1.0
County,Travis,2021-11-13,1.0302792,0.81707317,1.2195122,1.0
County,Travis,2021-11-14,1.0637839,0.85365856,1.2682927,1.0
County,Travis,2021-11-15,1.0481118,0.8708519,1.2548149,1.0
County,Travis,2021-11-16,1.0675161,0.8525641,1.2676282,1.0
County,Travis,2021-11-17,1.0768138,0.88554215,1.2861446,1.0
County,Travis,2021-11-18,1.0372299,0.8600582,1.2134541,1.0
County,Travis,2021-11-19,1.0052667,0.8374512,1.1560469,1.0
County,Travis,2021-11-20,0.97300005,0.8010403,1.1378413,1.0
County,Travis,2021-11-21,0.9333401,0.7737321,1.1014304,1.0
County,Travis,2021-11-22,0.9382721,0.75762194,1.1097561,1.0
County,Travis,2021-11-23,0.93013585,0.744012,1.1212575,1.0
County,Travis,2021-11-24,0.9096556,0.7230539,1.0898204,1.0
County,Travis,2021-11-25,0.92711085,0.7137746,1.1273255,1.0
County,Travis,2021-11-26,0.98342603,0.7494647,1.2145075,1.0
County,Travis,2021-11-27,1.0420349,0.80942184,1.2744647,1.0
County,Travis,2021-11-28,1.1083052,0.8690043,1.3340471,1.0
County,Travis,2021-11-29,1.1946541,0.9483871,1.4301075,1.0
County,Travis,2021-11-30,1.2203722,1.0130199,1.4442595,1.0
County,Travis,2021-12-01,1.2539748,1.0394945,1.470774,1.0
County,Travis,2021-12-02,1.2431396,1.0449141,1.4242735,1.0
County,Travis,2021-12-03,1.1990169,1.0127314,1.3773148,1.0
County,Travis,2021-12-04,1.1759483,1.0125289,1.3611112,1.0
County,Travis,2021-12-05,1.1696157,0.9884259,1.3368056,1.0
County,Travis,2021-12-06,1.1284931,0.95950156,1.2938733,1.0
County,Travis,2021-12-07,1.1306255,0.95022625,1.2988405,1.0
County,Travis,2021-12-08,1.1369741,0.9652466,1.3262331,1.0
County,Travis,2021-12-09,1.1402775,0.97285557,1.3224756,1.0
County,Travis,2021-12-10,1.1389866,0.976915,1.3074502,1.0
County,Travis,2021-12-11,1.1449893,0.976915,1.3147954,1.0
County,Travis,2021-12-12,1.1569879,0.9840766,1.3294859,1.0
County,Travis,2021-12-13,1.1974903,1.0166297,1.3738081,1.0
County,Travis,2021-12-14,1.2238548,1.0463917,1.378531,1.0
County,Travis,2021-12-15,1.2827343,1.0913979,1.467742,1.0
County,Travis,2021-12-16,1.3377291,1.1517241,1.5103449,1.0
County,Travis,2021-12-17,1.3249022,1.1767006,1.4833268,1.0
County,Travis,2021-12-18,1.3423104,1.1876466,1.4996091,1.0
County,Travis,2021-12-19,1.3921934,1.2314308,1.5490031,1.0
County,Travis,2021-12-20,1.4342133,1.2937931,1.5787414,1.0
County,Travis,2021-12-21,1.3817748,1.2508961,1.5089606,1.0
County,Travis,2021-12-22,1.2442085,1.1397327,1.3523694,1.0
County,Travis,2021-12-23,1.18969,1.0793366,1.2959099,1.0
County,Travis,2021-12-24,1.2222555,1.0874317,1.3518463,1.0
County,Travis,2021-12-25,1.2638417,1.1334792,1.3862145,1.0
County,Travis,2021-12-26,1.3225204,1.1947484,1.455238,1.0
County,Travis,2021-12-27,1.3758281,1.2462443,1.4977238,1.0
County,Travis,2021-12-28,1.4611347,1.3284928,1.59498,1.0
County,Travis,2021-12-29,1.5196545,1.401158,1.6443342,1.0
County,Travis,2021-12-30,1.4875201,1.3846622,1.5849589,1.0
County,Travis,2021-12-31,1.3879128,1.3002416,1.469366,1.0
County,Travis,2022-01-01,1.3445336,1.2528563,1.4237138,1.0
County,Travis,2022-01-02,1.3394312,1.2512077,1.428744,1.0
County,Travis,2022-01-03,1.3052311,1.2334605,1.3878287,1.0
County,Travis,2022-01-04,1.275231,1.1956,1.3496,1.0
County,Travis,2022-01-05,1.2585329,1.1856369,1.3292683,1.0
County,Travis,2022-01-06,1.228155,1.1562523,1.2946199,1.0
County,Travis,2022-01-07,1.1974283,1.1297698,1.267754,1.0
County,Travis,2022-01-08,1.1829331,1.1119308,1.2475365,1.0
County,Travis,2022-01-09,1.1839767,1.1190962,1.2487258,1.0
County,Travis,2022-01-10,1.1600173,1.0998801,1.2211839,1.0
County,Travis,2022-01-11,1.1428366,1.0796977,1.2039785,1.0
County,Travis,2022-01-12,1.1444153,1.0744698,1.2097957,1.0
County,Travis,2022-01-13,1.1567715,1.0923707,1.2192622,1.0
County,Travis,2022-01-14,1.1529809,1.0925571,1.2153537,1.0
County,Travis,2022-01-15,1.1574037,1.0946205,1.2225755,1.0
County,Travis,2022-01-16,1.1653683,1.102874,1.2328666,1.0
County,Travis,2022-01-17,1.2785681,1.2005814,1.3511966,1.0
County,Travis,2022-01-18,1.2699445,1.2073071,1.3329287,1.0
County,Travis,2022-01-19,1.2903223,1.2268691,1.3529791,1.0
County,Travis,2022-01-20,1.3551828,1.2957275,1.4209973,1.0
County,Travis,2022-01-21,1.2884274,1.2346015,1.3368633,1.0
County,Travis,2022-01-22,1.2617946,1.2045828,1.3145609,1.0
County,Travis,2022-01-23,1.2685741,1.2154464,1.3202643,1.0
County,Travis,2022-01-24,1.2281909,1.1837339,1.2735176,1.0
County,Travis,2022-01-25,1.1195277,1.0769905,1.1585542,1.0
County,Travis,2022-01-26,1.029606,0.9917355,1.0648326,1.0
County,Travis,2022-01-27,0.9417024,0.90543336,0.97739863,1.0
County,Travis,2022-01-28,0.94420177,0.9015226,0.98612434,1.0
County,Travis,2022-01-29,0.9389127,0.89289266,0.98208266,1.0
County,Travis,2022-01-30,0.925625,0.88600314,0.9694255,1.0
County,Travis,2022-01-31,0.909206,0.8674627,0.9516418,1.0
County,Travis,2022-02-01,1.0675007,1.0070386,1.1332189,1.0
County,Travis,2022-02-02,0.9622351,0.9246555,0.9990813,1.0
County,Travis,2022-02-03,0.8962056,0.8584041,0.93162996,1.0
County,Travis,2022-02-04,0.85528463,0.8168445,0.8947809,1.0
County,Travis,2022-02-05,0.8041554,0.76453125,0.84566885,1.0
County,Travis,2022-02-06,0.7368889,0.70158726,0.7725743,1.0
County,Travis,2022-02-07,0.66205955,0.62797505,0.6942846,1.0
County,Travis,2022-02-08,0.5369879,0.5048536,0.5694344,1.0
County,Travis,2022-02-09,0.62697464,0.55162895,0.70737416,1.0
County,Travis,2022-02-10,0.70760447,0.6355511,0.786141,1.0
County,Travis,2022-02-11,0.76666355,0.7001687,0.83345383,1.0
County,Travis,2022-02-12,0.8274382,0.7609062,0.89925283,1.0
County,Travis,2022-02-13,0.8922172,0.8182695,0.965094,1.0
County,Travis,2022-02-14,0.94090086,0.86976576,1.0129756,1.0
County,Travis,2022-02-15,1.0031428,0.92786586,1.079026,1.0
County,Travis,2022-02-16,1.0750512,0.9962927,1.1616262,1.0
County,Travis,2022-02-17,1.1060294,1.0318282,1.1743138,1.0
County,Travis,2022-02-18,1.1667365,1.0937048,1.2468885,1.0
County,Travis,2022-02-19,1.2403972,1.1659442,1.3147936,1.0
County,Travis,2022-02-20,1.3334563,1.249742,1.4159288,1.0
County,Travis,2022-02-21,1.5864478,1.4795408,1.6979688,1.0
County,Travis,2022-02-22,1.3695908,1.3202308,1.4224824,1.0
County,Travis,2022-02-23,1.2634599,1.2091798,1.3111537,1.0
County,Travis,2022-02-24,1.2410085,1.1894548,1.2935247,1.0
County,Travis,2022-02-25,1.2367655,1.186167,1.2896618,1.0
County,Travis,2022-02-26,1.2457145,1.1947886,1.2997024,1.0
County,Travis,2022-02-27,1.2676277,1.2106128,1.3241302,1.0
County,Travis,2022-02-28,1.2491406,1.1959996,1.3000281,1.0
