County,Date,cases_cumulative,deaths_cumulative,cases_daily,deaths_daily,source
Travis,2020-11-07,33016,457,88,0,county level dashboards
Travis,2020-11-08,33168,457,152,0,county level dashboards
Travis,2020-11-09,33382,457,214,0,county level dashboards
Travis,2020-11-10,33559,461,177,4,county level dashboards
Travis,2020-11-11,33769,462,210,1,county level dashboards
Travis,2020-11-12,33960,465,191,3,county level dashboards
Travis,2020-11-13,34204,465,244,0,county level dashboards
Travis,2020-11-14,34504,466,300,1,county level dashboards
Travis,2020-11-15,34612,466,108,0,county level dashboards
Travis,2020-11-16,34769,466,157,0,county level dashboards
Travis,2020-11-17,35020,469,251,3,county level dashboards
Travis,2020-11-18,35326,469,306,0,county level dashboards
Travis,2020-11-19,35616,473,290,4,county level dashboards
Travis,2020-11-20,35984,476,368,3,county level dashboards
Travis,2020-11-21,36175,476,191,0,county level dashboards
Travis,2020-11-22,36436,476,261,0,county level dashboards
Travis,2020-11-23,36754,476,318,0,county level dashboards
Travis,2020-11-24,37120,478,366,2,county level dashboards
Travis,2020-11-25,37238,483,118,5,county level dashboards
Travis,2020-11-26,37401,483,163,0,county level dashboards
Travis,2020-11-27,37666,483,265,0,county level dashboards
Travis,2020-11-28,37898,483,232,0,county level dashboards
Travis,2020-11-29,38045,483,147,0,county level dashboards
Travis,2020-11-30,38377,483,332,0,county level dashboards
Travis,2020-12-01,38757,484,380,1,county level dashboards
Travis,2020-12-02,39037,486,280,2,county level dashboards
Travis,2020-12-03,39267,492,230,6,county level dashboards
Travis,2020-12-04,39566,493,299,1,county level dashboards
Travis,2020-12-05,39925,494,359,1,county level dashboards
Travis,2020-12-06,40209,494,284,0,county level dashboards
Travis,2020-12-07,40481,495,272,1,county level dashboards
Travis,2020-12-08,40836,496,355,1,county level dashboards
Travis,2020-12-09,41092,499,256,3,county level dashboards
Travis,2020-12-10,41519,502,427,3,county level dashboards
Travis,2020-12-11,41901,504,382,2,county level dashboards
Travis,2020-12-12,42136,505,235,1,county level dashboards
Travis,2020-12-13,42441,505,305,0,county level dashboards
Travis,2020-12-14,42856,507,415,2,county level dashboards
Travis,2020-12-15,43469,507,613,0,county level dashboards
Travis,2020-12-16,43836,511,367,4,county level dashboards
Travis,2020-12-17,44381,512,545,1,county level dashboards
Travis,2020-12-18,44796,516,415,4,county level dashboards
Travis,2020-12-19,45070,516,274,0,county level dashboards
Travis,2020-12-20,45492,516,422,0,county level dashboards
Travis,2020-12-21,46029,522,537,6,county level dashboards
Travis,2020-12-22,46701,525,672,3,county level dashboards
Travis,2020-12-23,47076,528,375,3,county level dashboards
Travis,2020-12-24,47537,531,461,3,county level dashboards
Travis,2020-12-25,47793,531,256,0,county level dashboards
Travis,2020-12-26,48208,531,415,0,county level dashboards
Travis,2020-12-27,48424,532,216,1,county level dashboards
Travis,2020-12-28,48951,542,527,10,county level dashboards
Travis,2020-12-29,49648,544,697,2,county level dashboards
Travis,2020-12-30,50194,548,546,4,county level dashboards
Travis,2020-12-31,50595,549,401,1,county level dashboards
Travis,2021-01-01,51150,550,555,1,county level dashboards
Travis,2021-01-02,51558,550,408,0,county level dashboards
Travis,2021-01-03,51956,550,398,0,county level dashboards
Travis,2021-01-04,52708,554,752,4,county level dashboards
Travis,2021-01-05,53272,561,564,7,county level dashboards
Travis,2021-01-06,53935,564,663,3,county level dashboards
Travis,2021-01-07,54814,565,879,1,county level dashboards
Travis,2021-01-08,55406,568,592,3,county level dashboards
Travis,2021-01-09,55870,569,464,1,county level dashboards
Travis,2021-01-11,56825,573,955,4,county level dashboards
Travis,2021-01-13,58286,582,1461,9,county level dashboards
Travis,2021-01-14,59394,591,1108,9,county level dashboards
Travis,2021-01-15,60084,592,690,1,county level dashboards
Travis,2021-01-16,60379,592,295,0,county level dashboards
Travis,2021-01-17,60782,592,403,0,county level dashboards
Travis,2021-01-18,61468,600,686,8,county level dashboards
Travis,2021-01-19,62302,604,834,4,county level dashboards
Travis,2021-01-20,63036,621,734,17,county level dashboards
Travis,2021-01-21,63751,623,715,2,county level dashboards
Travis,2021-01-22,64291,625,540,2,county level dashboards
Travis,2021-01-23,64658,625,367,0,county level dashboards
Travis,2021-01-24,64963,625,305,0,county level dashboards
Travis,2021-01-25,65507,631,544,6,county level dashboards
Travis,2021-01-26,66209,641,702,10,county level dashboards
Travis,2021-01-27,66859,647,650,6,county level dashboards
Travis,2021-01-28,67566,654,707,7,county level dashboards
Travis,2021-01-29,68020,655,454,1,county level dashboards
Travis,2021-01-30,68290,655,270,0,county level dashboards
Travis,2021-01-31,68731,655,441,0,county level dashboards
Travis,2021-02-01,69408,660,677,5,county level dashboards
Travis,2021-02-02,70089,672,681,12,county level dashboards
Travis,2021-02-03,70631,677,542,5,county level dashboards
Travis,2021-02-04,71164,680,533,3,county level dashboards
Travis,2021-02-05,71426,683,262,3,county level dashboards
Travis,2021-02-06,71623,684,197,1,county level dashboards
Travis,2021-02-07,71831,684,208,0,county level dashboards
Travis,2021-02-08,72279,689,448,5,county level dashboards
Travis,2021-02-09,72625,695,346,6,county level dashboards
Travis,2021-02-10,72972,701,347,6,county level dashboards
Travis,2021-02-11,73259,704,287,3,county level dashboards
Travis,2021-02-12,73538,710,279,6,county level dashboards
Travis,2021-02-22,74206,714,668,4,county level dashboards
Travis,2021-02-23,74598,727,392,13,county level dashboards
Travis,2021-02-24,74835,733,237,6,county level dashboards
Travis,2021-02-25,75047,734,212,1,county level dashboards
Travis,2021-02-26,75362,743,315,9,county level dashboards
Travis,2021-02-27,75617,743,255,0,county level dashboards
Travis,2021-02-28,75636,743,19,0,county level dashboards
Travis,2021-03-01,75901,744,265,1,county level dashboards
Travis,2021-03-02,76088,749,187,5,county level dashboards
Travis,2021-03-03,76274,754,186,5,county level dashboards
Travis,2021-03-04,76365,761,91,7,county level dashboards
Travis,2021-03-05,76447,765,82,4,county level dashboards
Travis,2021-03-06,76507,766,60,1,county level dashboards
Travis,2021-03-07,76638,766,131,0,county level dashboards
Travis,2021-03-08,76742,766,104,0,county level dashboards
Travis,2021-03-09,76855,772,113,6,county level dashboards
Travis,2021-03-10,77082,773,227,1,county level dashboards
Travis,2021-03-11,77231,777,149,4,county level dashboards
Travis,2021-03-12,77329,778,98,1,county level dashboards
Travis,2021-03-13,77408,779,79,1,county level dashboards
Travis,2021-03-14,77485,779,77,0,county level dashboards
Travis,2021-03-15,77669,780,184,1,county level dashboards
Travis,2021-03-16,77775,788,106,8,county level dashboards
Travis,2021-03-17,77831,791,56,3,county level dashboards
Travis,2021-03-18,77916,796,85,5,county level dashboards
Travis,2021-03-19,78011,802,95,6,county level dashboards
Travis,2021-03-20,78108,802,97,0,county level dashboards
Travis,2021-03-21,78193,802,85,0,county level dashboards
Travis,2021-03-22,78308,802,115,0,county level dashboards
Travis,2021-03-23,78372,803,64,1,county level dashboards
Travis,2021-03-24,78496,806,124,3,county level dashboards
Travis,2021-03-25,78602,811,106,5,county level dashboards
Travis,2021-03-26,78661,812,59,1,county level dashboards
Travis,2021-03-27,78828,812,167,0,county level dashboards
Travis,2021-03-28,78907,812,79,0,county level dashboards
Travis,2021-03-29,78994,812,87,0,county level dashboards
Travis,2021-03-30,79085,816,91,4,county level dashboards
Travis,2021-03-31,79217,817,132,1,county level dashboards
Travis,2021-04-01,79324,818,107,1,county level dashboards
Travis,2021-04-02,79422,819,98,1,county level dashboards
Travis,2021-04-03,79493,819,71,0,county level dashboards
Travis,2021-04-05,79645,819,152,0,county level dashboards
Travis,2021-04-06,79787,821,142,2,county level dashboards
Travis,2021-04-07,79922,821,135,0,county level dashboards
Travis,2021-04-08,80031,823,109,2,county level dashboards
Travis,2021-04-09,80123,823,92,0,county level dashboards
Travis,2021-04-10,80272,823,149,0,county level dashboards
Travis,2021-04-11,80446,823,174,0,county level dashboards
Travis,2021-04-12,80533,823,87,0,county level dashboards
Travis,2021-04-13,80642,829,109,6,county level dashboards
Travis,2021-04-14,80799,831,157,2,county level dashboards
Travis,2021-04-15,80909,835,110,4,county level dashboards
Travis,2021-04-16,81002,837,93,2,county level dashboards
Travis,2021-04-17,81138,837,136,0,county level dashboards
Travis,2021-04-18,81199,837,61,0,county level dashboards
Travis,2021-04-19,81342,837,143,0,county level dashboards
Travis,2021-04-20,81470,839,128,2,county level dashboards
Travis,2021-04-21,81551,840,81,1,county level dashboards
Travis,2021-04-22,81600,844,49,4,county level dashboards
Travis,2021-04-23,81686,845,86,1,county level dashboards
Travis,2021-04-24,81739,845,53,0,county level dashboards
Travis,2021-04-25,81811,845,72,0,county level dashboards
Travis,2021-04-26,81906,847,95,2,county level dashboards
Travis,2021-04-27,82057,847,151,0,county level dashboards
Travis,2021-04-28,82152,847,95,0,county level dashboards
Travis,2021-04-29,82257,848,105,1,county level dashboards
Travis,2021-04-30,82339,851,82,3,county level dashboards
Travis,2021-05-01,82402,851,63,0,county level dashboards
Travis,2021-05-02,82448,851,46,0,county level dashboards
Travis,2021-05-03,82526,851,78,0,county level dashboards
Travis,2021-05-04,82566,854,40,3,county level dashboards
Travis,2021-05-05,82658,856,92,2,county level dashboards
Travis,2021-05-06,82733,858,75,2,county level dashboards
Travis,2021-05-07,82815,858,82,0,county level dashboards
Travis,2021-05-08,82882,858,67,0,county level dashboards
Travis,2021-05-09,82901,858,19,0,county level dashboards
Travis,2021-05-10,83002,859,101,1,county level dashboards
Travis,2021-05-11,83062,861,60,2,county level dashboards
Travis,2021-05-12,83145,863,83,2,county level dashboards
Travis,2021-05-13,83201,863,56,0,county level dashboards
Travis,2021-05-14,83261,864,60,1,county level dashboards
Travis,2021-05-17,83366,864,105,0,county level dashboards
Travis,2021-05-18,83403,866,37,2,county level dashboards
Travis,2021-05-19,83457,866,54,0,county level dashboards
Travis,2021-05-20,83495,866,38,0,county level dashboards
Travis,2021-05-21,83524,866,29,0,county level dashboards
Travis,2021-05-25,83616,866,92,0,county level dashboards
Travis,2021-05-26,83650,867,34,1,county level dashboards
Travis,2021-05-27,83693,870,43,3,county level dashboards
Travis,2021-05-28,83722,870,29,0,county level dashboards
Travis,2021-06-01,83765,871,43,1,county level dashboards
Travis,2021-06-02,83830,872,65,1,county level dashboards
Travis,2021-06-03,83878,873,48,1,county level dashboards
Travis,2021-06-04,83910,873,32,0,county level dashboards
Travis,2021-06-07,83962,873,52,0,county level dashboards
Travis,2021-06-08,84047,873,85,0,county level dashboards
Travis,2021-06-09,84072,873,25,0,county level dashboards
Travis,2021-06-10,84104,873,32,0,county level dashboards
Travis,2021-06-15,84274,877,170,4,county level dashboards
Travis,2021-06-16,84303,878,29,1,county level dashboards
Travis,2021-06-17,84344,878,41,0,county level dashboards
Travis,2021-06-21,84383,879,39,1,county level dashboards
Travis,2021-06-22,84467,880,84,1,county level dashboards
Travis,2021-06-23,84509,881,42,1,county level dashboards
Travis,2021-06-24,84534,881,25,0,county level dashboards
Travis,2021-06-25,84571,881,37,0,county level dashboards
Travis,2021-06-28,84610,881,39,0,county level dashboards
Travis,2021-06-29,84706,881,96,0,county level dashboards
Travis,2021-06-30,84728,881,22,0,county level dashboards
Travis,2021-07-01,84770,881,42,0,county level dashboards
Travis,2021-07-02,84842,884,72,3,county level dashboards
Travis,2021-07-06,84888,884,46,0,county level dashboards
Travis,2021-07-07,85047,885,159,1,county level dashboards
Travis,2021-07-08,85127,887,80,2,county level dashboards
Travis,2021-07-09,85199,887,72,0,county level dashboards
Travis,2021-07-12,85284,887,85,0,county level dashboards
Travis,2021-07-13,85486,888,202,1,county level dashboards
Travis,2021-07-14,85614,889,128,1,county level dashboards
Travis,2021-07-15,85787,891,173,2,county level dashboards
Travis,2021-07-16,85920,891,133,0,county level dashboards
Travis,2021-07-19,86079,893,159,2,county level dashboards
Travis,2021-07-20,86361,893,282,0,county level dashboards
Travis,2021-07-21,86524,893,163,0,county level dashboards
Travis,2021-07-22,86826,894,302,1,county level dashboards
Travis,2021-07-23,87125,894,299,0,county level dashboards
Travis,2021-07-26,87571,894,446,0,county level dashboards
Travis,2021-07-27,87946,897,375,3,county level dashboards
Travis,2021-07-28,88436,898,490,1,county level dashboards
Travis,2021-07-29,88887,900,451,2,county level dashboards
Travis,2021-07-30,89433,900,546,0,county level dashboards
Travis,2021-08-02,90126,901,693,1,county level dashboards
Travis,2021-08-03,90727,901,601,0,county level dashboards
Travis,2021-08-04,91254,901,527,0,county level dashboards
Travis,2021-08-05,91894,901,640,0,county level dashboards
Travis,2021-08-06,92361,903,467,2,county level dashboards
Travis,2021-08-09,92806,903,445,0,county level dashboards
Travis,2021-08-10,93389,904,583,1,county level dashboards
Travis,2021-08-11,93922,907,533,3,county level dashboards
Travis,2021-08-12,94400,912,478,5,county level dashboards
Travis,2021-08-13,95054,912,654,0,county level dashboards
Travis,2021-08-16,96009,919,955,7,county level dashboards
Travis,2021-08-17,96668,923,659,4,county level dashboards
Travis,2021-08-18,97515,924,847,1,county level dashboards
Travis,2021-08-19,98256,924,741,0,county level dashboards
Travis,2021-08-20,99009,924,753,0,county level dashboards
Travis,2021-08-23,99717,927,708,3,county level dashboards
Travis,2021-08-24,100341,928,624,1,county level dashboards
Travis,2021-08-25,100976,928,635,0,county level dashboards
Travis,2021-08-26,101576,936,600,8,county level dashboards
Travis,2021-08-27,102283,943,707,7,county level dashboards
Travis,2021-08-30,103169,948,886,5,county level dashboards
Travis,2021-08-31,103893,955,724,7,county level dashboards
Travis,2021-09-01,104530,961,637,6,county level dashboards
Travis,2021-09-02,105250,973,720,12,county level dashboards
Travis,2021-09-03,105988,979,738,6,county level dashboards
Travis,2021-09-07,107248,981,1260,2,county level dashboards
Travis,2021-09-08,107895,1004,647,23,county level dashboards
Travis,2021-09-09,108932,1015,1037,11,county level dashboards
Travis,2021-09-10,109645,1015,713,0,county level dashboards
