ZIP,County,TSA_Combined,PHR_Combined
77518,Galveston,R - Galveston,6/5S - Houston PHR
77519,Hardin,R - Galveston,6/5S - Houston PHR
77520,Harris,Q - Houston,6/5S - Houston PHR
77521,Harris,Q - Houston,6/5S - Houston PHR
77522,Harris,Q - Houston,6/5S - Houston PHR
77523,Chambers,R - Galveston,6/5S - Houston PHR
77530,Harris,Q - Houston,6/5S - Houston PHR
77531,Brazoria,R - Galveston,6/5S - Houston PHR
77532,Harris,Q - Houston,6/5S - Houston PHR
77533,Liberty,R - Galveston,6/5S - Houston PHR
77534,Brazoria,R - Galveston,6/5S - Houston PHR
77535,Liberty,R - Galveston,6/5S - Houston PHR
77536,Harris,Q - Houston,6/5S - Houston PHR
77538,Liberty,R - Galveston,6/5S - Houston PHR
77539,Galveston,R - Galveston,6/5S - Houston PHR
77541,Brazoria,R - Galveston,6/5S - Houston PHR
77542,Brazoria,R - Galveston,6/5S - Houston PHR
77545,Fort Bend,Q - Houston,6/5S - Houston PHR
77546,Galveston,R - Galveston,6/5S - Houston PHR
77547,Harris,Q - Houston,6/5S - Houston PHR
77549,Galveston,R - Galveston,6/5S - Houston PHR
77550,Galveston,R - Galveston,6/5S - Houston PHR
77551,Galveston,R - Galveston,6/5S - Houston PHR
77552,Galveston,R - Galveston,6/5S - Houston PHR
77553,Galveston,R - Galveston,6/5S - Houston PHR
77554,Galveston,R - Galveston,6/5S - Houston PHR
77555,Galveston,R - Galveston,6/5S - Houston PHR
77560,Chambers,R - Galveston,6/5S - Houston PHR
77561,Liberty,R - Galveston,6/5S - Houston PHR
77562,Harris,Q - Houston,6/5S - Houston PHR
77563,Galveston,R - Galveston,6/5S - Houston PHR
77564,Liberty,R - Galveston,6/5S - Houston PHR
77565,Galveston,R - Galveston,6/5S - Houston PHR
77566,Brazoria,R - Galveston,6/5S - Houston PHR
77568,Galveston,R - Galveston,6/5S - Houston PHR
77571,Harris,Q - Houston,6/5S - Houston PHR
77572,Harris,Q - Houston,6/5S - Houston PHR
77573,Galveston,R - Galveston,6/5S - Houston PHR
77574,Galveston,R - Galveston,6/5S - Houston PHR
77575,Liberty,R - Galveston,6/5S - Houston PHR
77577,Brazoria,R - Galveston,6/5S - Houston PHR
77578,Brazoria,R - Galveston,6/5S - Houston PHR
77580,Chambers,R - Galveston,6/5S - Houston PHR
77581,Brazoria,R - Galveston,6/5S - Houston PHR
77582,Liberty,R - Galveston,6/5S - Houston PHR
77583,Brazoria,R - Galveston,6/5S - Houston PHR
77584,Brazoria,R - Galveston,6/5S - Houston PHR
77585,Hardin,R - Galveston,6/5S - Houston PHR
77586,Harris,Q - Houston,6/5S - Houston PHR
77587,Harris,Q - Houston,6/5S - Houston PHR
77588,Brazoria,R - Galveston,6/5S - Houston PHR
77590,Galveston,R - Galveston,6/5S - Houston PHR
77591,Galveston,R - Galveston,6/5S - Houston PHR
77592,Galveston,R - Galveston,6/5S - Houston PHR
77597,Chambers,R - Galveston,6/5S - Houston PHR
77598,Harris,Q - Houston,6/5S - Houston PHR
77611,Orange,R - Galveston,6/5S - Houston PHR
77612,Jasper,R - Galveston,4/5N - Tyler PHR
77613,Jefferson,R - Galveston,6/5S - Houston PHR
77614,Newton,R - Galveston,4/5N - Tyler PHR
77615,Jasper,R - Galveston,4/5N - Tyler PHR
77616,Tyler,H - Lufkin,4/5N - Tyler PHR
77617,Galveston,R - Galveston,6/5S - Houston PHR
77619,Jefferson,R - Galveston,6/5S - Houston PHR
77622,Jefferson,R - Galveston,6/5S - Houston PHR
77623,Galveston,R - Galveston,6/5S - Houston PHR
77624,Tyler,H - Lufkin,4/5N - Tyler PHR
77625,Hardin,R - Galveston,6/5S - Houston PHR
77626,Orange,R - Galveston,6/5S - Houston PHR
77627,Jefferson,R - Galveston,6/5S - Houston PHR
77629,Jefferson,R - Galveston,6/5S - Houston PHR
77630,Orange,R - Galveston,6/5S - Houston PHR
77631,Orange,R - Galveston,6/5S - Houston PHR
77632,Orange,R - Galveston,6/5S - Houston PHR
77639,Orange,R - Galveston,6/5S - Houston PHR
77640,Jefferson,R - Galveston,6/5S - Houston PHR
77641,Jefferson,R - Galveston,6/5S - Houston PHR
77642,Jefferson,R - Galveston,6/5S - Houston PHR
77643,Jefferson,R - Galveston,6/5S - Houston PHR
77650,Galveston,R - Galveston,6/5S - Houston PHR
77651,Jefferson,R - Galveston,6/5S - Houston PHR
77655,Jefferson,R - Galveston,6/5S - Houston PHR
77656,Hardin,R - Galveston,6/5S - Houston PHR
77657,Hardin,R - Galveston,6/5S - Houston PHR
77659,Hardin,R - Galveston,6/5S - Houston PHR
77660,Tyler,H - Lufkin,4/5N - Tyler PHR
77661,Chambers,R - Galveston,6/5S - Houston PHR
77662,Orange,R - Galveston,6/5S - Houston PHR
77663,Hardin,R - Galveston,6/5S - Houston PHR
77664,Tyler,H - Lufkin,4/5N - Tyler PHR
77665,Chambers,R - Galveston,6/5S - Houston PHR
77670,Orange,R - Galveston,6/5S - Houston PHR
77701,Jefferson,R - Galveston,6/5S - Houston PHR
77702,Jefferson,R - Galveston,6/5S - Houston PHR
77703,Jefferson,R - Galveston,6/5S - Houston PHR
77704,Jefferson,R - Galveston,6/5S - Houston PHR
77705,Jefferson,R - Galveston,6/5S - Houston PHR
77706,Jefferson,R - Galveston,6/5S - Houston PHR
77707,Jefferson,R - Galveston,6/5S - Houston PHR
77708,Jefferson,R - Galveston,6/5S - Houston PHR
77710,Jefferson,R - Galveston,6/5S - Houston PHR
77713,Jefferson,R - Galveston,6/5S - Houston PHR
77720,Jefferson,R - Galveston,6/5S - Houston PHR
77725,Jefferson,R - Galveston,6/5S - Houston PHR
77726,Jefferson,R - Galveston,6/5S - Houston PHR
77801,Brazos,N - Bryan/College Station,7 - Temple PHR
77802,Brazos,N - Bryan/College Station,7 - Temple PHR
77803,Brazos,N - Bryan/College Station,7 - Temple PHR
77805,Brazos,N - Bryan/College Station,7 - Temple PHR
77806,Brazos,N - Bryan/College Station,7 - Temple PHR
77807,Brazos,N - Bryan/College Station,7 - Temple PHR
77808,Brazos,N - Bryan/College Station,7 - Temple PHR
77830,Grimes,N - Bryan/College Station,7 - Temple PHR
77831,Grimes,N - Bryan/College Station,7 - Temple PHR
77833,Washington,N - Bryan/College Station,7 - Temple PHR
77834,Washington,N - Bryan/College Station,7 - Temple PHR
77835,Washington,N - Bryan/College Station,7 - Temple PHR
77836,Burleson,N - Bryan/College Station,7 - Temple PHR
77837,Robertson,N - Bryan/College Station,7 - Temple PHR
77838,Burleson,N - Bryan/College Station,7 - Temple PHR
77840,Brazos,N - Bryan/College Station,7 - Temple PHR
77841,Brazos,N - Bryan/College Station,7 - Temple PHR
77842,Brazos,N - Bryan/College Station,7 - Temple PHR
77843,Brazos,N - Bryan/College Station,7 - Temple PHR
77844,Brazos,N - Bryan/College Station,7 - Temple PHR
77845,Brazos,N - Bryan/College Station,7 - Temple PHR
77850,Leon,N - Bryan/College Station,7 - Temple PHR
77852,Burleson,N - Bryan/College Station,7 - Temple PHR
77853,Lee,O - Austin,7 - Temple PHR
77855,Leon,N - Bryan/College Station,7 - Temple PHR
77856,Robertson,N - Bryan/College Station,7 - Temple PHR
77857,Milam,L - Belton/Killeen,7 - Temple PHR
77859,Robertson,N - Bryan/College Station,7 - Temple PHR
77861,Grimes,N - Bryan/College Station,7 - Temple PHR
77862,Brazos,N - Bryan/College Station,7 - Temple PHR
77863,Burleson,N - Bryan/College Station,7 - Temple PHR
77864,Madison,N - Bryan/College Station,7 - Temple PHR
77865,Leon,N - Bryan/College Station,7 - Temple PHR
77866,Brazos,N - Bryan/College Station,7 - Temple PHR
77867,Robertson,N - Bryan/College Station,7 - Temple PHR
77868,Grimes,N - Bryan/College Station,7 - Temple PHR
77870,Robertson,N - Bryan/College Station,7 - Temple PHR
77871,Leon,N - Bryan/College Station,7 - Temple PHR
77872,Madison,N - Bryan/College Station,7 - Temple PHR
77873,Grimes,N - Bryan/College Station,7 - Temple PHR
77875,Grimes,N - Bryan/College Station,7 - Temple PHR
77876,Grimes,N - Bryan/College Station,7 - Temple PHR
77878,Burleson,N - Bryan/College Station,7 - Temple PHR
77879,Burleson,N - Bryan/College Station,7 - Temple PHR
77880,Washington,N - Bryan/College Station,7 - Temple PHR
77881,Brazos,N - Bryan/College Station,7 - Temple PHR
77882,Robertson,N - Bryan/College Station,7 - Temple PHR
77901,Victoria,S - Victoria,8 - San Antonio PHR
77902,Victoria,S - Victoria,8 - San Antonio PHR
77903,Victoria,S - Victoria,8 - San Antonio PHR
77904,Victoria,S - Victoria,8 - San Antonio PHR
77905,Victoria,S - Victoria,8 - San Antonio PHR
77950,Refugio,U - Corpus Christi,11 - Harlingen PHR
77951,Victoria,S - Victoria,8 - San Antonio PHR
77954,De Witt,NA,NA
77957,Jackson,S - Victoria,8 - San Antonio PHR
77960,Goliad,S - Victoria,8 - San Antonio PHR
77961,Jackson,S - Victoria,8 - San Antonio PHR
77962,Jackson,S - Victoria,8 - San Antonio PHR
77963,Goliad,S - Victoria,8 - San Antonio PHR
77964,Lavaca,S - Victoria,8 - San Antonio PHR
77967,De Witt,NA,NA
77968,Victoria,S - Victoria,8 - San Antonio PHR
77969,Jackson,S - Victoria,8 - San Antonio PHR
77970,Jackson,S - Victoria,8 - San Antonio PHR
77971,Jackson,S - Victoria,8 - San Antonio PHR
77973,Victoria,S - Victoria,8 - San Antonio PHR
77974,De Witt,NA,NA
77975,Lavaca,S - Victoria,8 - San Antonio PHR
77976,Victoria,S - Victoria,8 - San Antonio PHR
77977,Victoria,S - Victoria,8 - San Antonio PHR
77978,Calhoun,S - Victoria,8 - San Antonio PHR
77979,Calhoun,S - Victoria,8 - San Antonio PHR
77982,Calhoun,S - Victoria,8 - San Antonio PHR
77983,Calhoun,S - Victoria,8 - San Antonio PHR
77984,Lavaca,S - Victoria,8 - San Antonio PHR
77986,Lavaca,S - Victoria,8 - San Antonio PHR
77987,Lavaca,S - Victoria,8 - San Antonio PHR
77988,Victoria,S - Victoria,8 - San Antonio PHR
77989,De Witt,NA,NA
77990,Refugio,U - Corpus Christi,11 - Harlingen PHR
77991,Jackson,S - Victoria,8 - San Antonio PHR
77993,Goliad,S - Victoria,8 - San Antonio PHR
77994,De Witt,NA,NA
77995,Lavaca,S - Victoria,8 - San Antonio PHR
78001,La Salle,P - San Antonio,8 - San Antonio PHR
78002,Bexar,P - San Antonio,8 - San Antonio PHR
78003,Bandera,P - San Antonio,8 - San Antonio PHR
78004,Kendall,P - San Antonio,8 - San Antonio PHR
78005,Frio,P - San Antonio,8 - San Antonio PHR
78006,Kendall,P - San Antonio,8 - San Antonio PHR
78007,Mcmullen,NA,NA
78008,Atascosa,P - San Antonio,8 - San Antonio PHR
78009,Medina,P - San Antonio,8 - San Antonio PHR
78010,Kerr,P - San Antonio,8 - San Antonio PHR
78011,Atascosa,P - San Antonio,8 - San Antonio PHR
78012,Atascosa,P - San Antonio,8 - San Antonio PHR
78013,Kendall,P - San Antonio,8 - San Antonio PHR
78014,La Salle,P - San Antonio,8 - San Antonio PHR
78015,Kendall,P - San Antonio,8 - San Antonio PHR
78016,Medina,P - San Antonio,8 - San Antonio PHR
78017,Frio,P - San Antonio,8 - San Antonio PHR
78019,La Salle,P - San Antonio,8 - San Antonio PHR
78021,La Salle,P - San Antonio,8 - San Antonio PHR
78022,Live Oak,U - Corpus Christi,11 - Harlingen PHR
78023,Bexar,P - San Antonio,8 - San Antonio PHR
78024,Kerr,P - San Antonio,8 - San Antonio PHR
78025,Kerr,P - San Antonio,8 - San Antonio PHR
78026,Atascosa,P - San Antonio,8 - San Antonio PHR
78027,Kendall,P - San Antonio,8 - San Antonio PHR
78028,Kerr,P - San Antonio,8 - San Antonio PHR
78029,Kerr,P - San Antonio,8 - San Antonio PHR
78039,Medina,P - San Antonio,8 - San Antonio PHR
78040,Webb,T - Laredo,11 - Harlingen PHR
78041,Webb,T - Laredo,11 - Harlingen PHR
78042,Webb,T - Laredo,11 - Harlingen PHR
78043,Webb,T - Laredo,11 - Harlingen PHR
78044,Webb,T - Laredo,11 - Harlingen PHR
78045,Webb,T - Laredo,11 - Harlingen PHR
78046,Webb,T - Laredo,11 - Harlingen PHR
78050,Atascosa,P - San Antonio,8 - San Antonio PHR
78052,Atascosa,P - San Antonio,8 - San Antonio PHR
78054,Bexar,P - San Antonio,8 - San Antonio PHR
78055,Bandera,P - San Antonio,8 - San Antonio PHR
78056,Medina,P - San Antonio,8 - San Antonio PHR
78057,Frio,P - San Antonio,8 - San Antonio PHR
78058,Kerr,P - San Antonio,8 - San Antonio PHR
78059,Medina,P - San Antonio,8 - San Antonio PHR
78060,Live Oak,U - Corpus Christi,11 - Harlingen PHR
78061,Frio,P - San Antonio,8 - San Antonio PHR
78062,Atascosa,P - San Antonio,8 - San Antonio PHR
78063,Bandera,P - San Antonio,8 - San Antonio PHR
78064,Atascosa,P - San Antonio,8 - San Antonio PHR
78065,Atascosa,P - San Antonio,8 - San Antonio PHR
78066,Medina,P - San Antonio,8 - San Antonio PHR
78067,Zapata,T - Laredo,11 - Harlingen PHR
78069,Bexar,P - San Antonio,8 - San Antonio PHR
78070,Comal,P - San Antonio,8 - San Antonio PHR
78071,Live Oak,U - Corpus Christi,11 - Harlingen PHR
78072,Mcmullen,NA,NA
78073,Bexar,P - San Antonio,8 - San Antonio PHR
78074,Kendall,P - San Antonio,8 - San Antonio PHR
78075,Live Oak,U - Corpus Christi,11 - Harlingen PHR
78076,Zapata,T - Laredo,11 - Harlingen PHR
78101,Bexar,P - San Antonio,8 - San Antonio PHR
78102,Bee,U - Corpus Christi,11 - Harlingen PHR
78104,Bee,U - Corpus Christi,11 - Harlingen PHR
78107,Goliad,S - Victoria,8 - San Antonio PHR
78108,Guadalupe,P - San Antonio,8 - San Antonio PHR
78109,Bexar,P - San Antonio,8 - San Antonio PHR
78111,Karnes,P - San Antonio,8 - San Antonio PHR
78112,Bexar,P - San Antonio,8 - San Antonio PHR
78113,Karnes,P - San Antonio,8 - San Antonio PHR
78114,Wilson,P - San Antonio,8 - San Antonio PHR
78115,Guadalupe,P - San Antonio,8 - San Antonio PHR
78116,Karnes,P - San Antonio,8 - San Antonio PHR
78117,Karnes,P - San Antonio,8 - San Antonio PHR
78118,Karnes,P - San Antonio,8 - San Antonio PHR
78119,Karnes,P - San Antonio,8 - San Antonio PHR
78121,Wilson,P - San Antonio,8 - San Antonio PHR
78122,Gonzales,P - San Antonio,8 - San Antonio PHR
78123,Guadalupe,P - San Antonio,8 - San Antonio PHR
78124,Guadalupe,P - San Antonio,8 - San Antonio PHR
78125,Bee,U - Corpus Christi,11 - Harlingen PHR
78130,Comal,P - San Antonio,8 - San Antonio PHR
78131,Comal,P - San Antonio,8 - San Antonio PHR
78132,Comal,P - San Antonio,8 - San Antonio PHR
78133,Comal,P - San Antonio,8 - San Antonio PHR
78135,Comal,P - San Antonio,8 - San Antonio PHR
78140,Gonzales,P - San Antonio,8 - San Antonio PHR
78141,De Witt,NA,NA
78142,Bee,U - Corpus Christi,11 - Harlingen PHR
78143,Wilson,P - San Antonio,8 - San Antonio PHR
78144,Karnes,P - San Antonio,8 - San Antonio PHR
78145,Bee,U - Corpus Christi,11 - Harlingen PHR
78146,Bee,U - Corpus Christi,11 - Harlingen PHR
78147,Wilson,P - San Antonio,8 - San Antonio PHR
78148,Bexar,P - San Antonio,8 - San Antonio PHR
78150,Bexar,P - San Antonio,8 - San Antonio PHR
78151,Karnes,P - San Antonio,8 - San Antonio PHR
78152,Bexar,P - San Antonio,8 - San Antonio PHR
78154,Guadalupe,P - San Antonio,8 - San Antonio PHR
78155,Guadalupe,P - San Antonio,8 - San Antonio PHR
78156,Guadalupe,P - San Antonio,8 - San Antonio PHR
78159,Gonzales,P - San Antonio,8 - San Antonio PHR
78160,Wilson,P - San Antonio,8 - San Antonio PHR
78161,Wilson,P - San Antonio,8 - San Antonio PHR
78162,Bee,U - Corpus Christi,11 - Harlingen PHR
78163,Comal,P - San Antonio,8 - San Antonio PHR
78164,De Witt,NA,NA
78201,Bexar,P - San Antonio,8 - San Antonio PHR
78202,Bexar,P - San Antonio,8 - San Antonio PHR
78203,Bexar,P - San Antonio,8 - San Antonio PHR
78204,Bexar,P - San Antonio,8 - San Antonio PHR
78205,Bexar,P - San Antonio,8 - San Antonio PHR
78206,Bexar,P - San Antonio,8 - San Antonio PHR
78207,Bexar,P - San Antonio,8 - San Antonio PHR
78208,Bexar,P - San Antonio,8 - San Antonio PHR
78209,Bexar,P - San Antonio,8 - San Antonio PHR
78210,Bexar,P - San Antonio,8 - San Antonio PHR
78211,Bexar,P - San Antonio,8 - San Antonio PHR
78212,Bexar,P - San Antonio,8 - San Antonio PHR
78213,Bexar,P - San Antonio,8 - San Antonio PHR
78214,Bexar,P - San Antonio,8 - San Antonio PHR
78215,Bexar,P - San Antonio,8 - San Antonio PHR
78216,Bexar,P - San Antonio,8 - San Antonio PHR
78217,Bexar,P - San Antonio,8 - San Antonio PHR
78218,Bexar,P - San Antonio,8 - San Antonio PHR
78219,Bexar,P - San Antonio,8 - San Antonio PHR
78220,Bexar,P - San Antonio,8 - San Antonio PHR
78221,Bexar,P - San Antonio,8 - San Antonio PHR
78222,Bexar,P - San Antonio,8 - San Antonio PHR
78223,Bexar,P - San Antonio,8 - San Antonio PHR
78224,Bexar,P - San Antonio,8 - San Antonio PHR
78225,Bexar,P - San Antonio,8 - San Antonio PHR
78226,Bexar,P - San Antonio,8 - San Antonio PHR
78227,Bexar,P - San Antonio,8 - San Antonio PHR
78228,Bexar,P - San Antonio,8 - San Antonio PHR
78229,Bexar,P - San Antonio,8 - San Antonio PHR
78230,Bexar,P - San Antonio,8 - San Antonio PHR
78231,Bexar,P - San Antonio,8 - San Antonio PHR
78232,Bexar,P - San Antonio,8 - San Antonio PHR
78233,Bexar,P - San Antonio,8 - San Antonio PHR
78234,Bexar,P - San Antonio,8 - San Antonio PHR
78235,Bexar,P - San Antonio,8 - San Antonio PHR
78236,Bexar,P - San Antonio,8 - San Antonio PHR
78237,Bexar,P - San Antonio,8 - San Antonio PHR
78238,Bexar,P - San Antonio,8 - San Antonio PHR
78239,Bexar,P - San Antonio,8 - San Antonio PHR
78240,Bexar,P - San Antonio,8 - San Antonio PHR
78241,Bexar,P - San Antonio,8 - San Antonio PHR
78242,Bexar,P - San Antonio,8 - San Antonio PHR
78243,Bexar,P - San Antonio,8 - San Antonio PHR
78244,Bexar,P - San Antonio,8 - San Antonio PHR
78245,Bexar,P - San Antonio,8 - San Antonio PHR
78246,Bexar,P - San Antonio,8 - San Antonio PHR
78247,Bexar,P - San Antonio,8 - San Antonio PHR
78248,Bexar,P - San Antonio,8 - San Antonio PHR
78249,Bexar,P - San Antonio,8 - San Antonio PHR
78250,Bexar,P - San Antonio,8 - San Antonio PHR
78251,Bexar,P - San Antonio,8 - San Antonio PHR
78252,Bexar,P - San Antonio,8 - San Antonio PHR
78253,Bexar,P - San Antonio,8 - San Antonio PHR
78254,Bexar,P - San Antonio,8 - San Antonio PHR
78255,Bexar,P - San Antonio,8 - San Antonio PHR
78256,Bexar,P - San Antonio,8 - San Antonio PHR
78257,Bexar,P - San Antonio,8 - San Antonio PHR
78258,Bexar,P - San Antonio,8 - San Antonio PHR
78259,Bexar,P - San Antonio,8 - San Antonio PHR
78260,Bexar,P - San Antonio,8 - San Antonio PHR
78261,Bexar,P - San Antonio,8 - San Antonio PHR
78263,Bexar,P - San Antonio,8 - San Antonio PHR
78264,Bexar,P - San Antonio,8 - San Antonio PHR
78265,Bexar,P - San Antonio,8 - San Antonio PHR
78266,Comal,P - San Antonio,8 - San Antonio PHR
78268,Bexar,P - San Antonio,8 - San Antonio PHR
78269,Bexar,P - San Antonio,8 - San Antonio PHR
78270,Bexar,P - San Antonio,8 - San Antonio PHR
78278,Bexar,P - San Antonio,8 - San Antonio PHR
78279,Bexar,P - San Antonio,8 - San Antonio PHR
78280,Bexar,P - San Antonio,8 - San Antonio PHR
78283,Bexar,P - San Antonio,8 - San Antonio PHR
78284,Bexar,P - San Antonio,8 - San Antonio PHR
78285,Bexar,P - San Antonio,8 - San Antonio PHR
78288,Bexar,P - San Antonio,8 - San Antonio PHR
78289,Bexar,P - San Antonio,8 - San Antonio PHR
78291,Bexar,P - San Antonio,8 - San Antonio PHR
78292,Bexar,P - San Antonio,8 - San Antonio PHR
78293,Bexar,P - San Antonio,8 - San Antonio PHR
78294,Bexar,P - San Antonio,8 - San Antonio PHR
78295,Bexar,P - San Antonio,8 - San Antonio PHR
78296,Bexar,P - San Antonio,8 - San Antonio PHR
78297,Bexar,P - San Antonio,8 - San Antonio PHR
78298,Bexar,P - San Antonio,8 - San Antonio PHR
78299,Bexar,P - San Antonio,8 - San Antonio PHR
78330,Nueces,U - Corpus Christi,11 - Harlingen PHR
78332,Jim Wells,U - Corpus Christi,11 - Harlingen PHR
78333,Jim Wells,U - Corpus Christi,11 - Harlingen PHR
78335,San Patricio,U - Corpus Christi,11 - Harlingen PHR
78336,San Patricio,U - Corpus Christi,11 - Harlingen PHR
78338,Kenedy,U - Corpus Christi,11 - Harlingen PHR
78339,Nueces,U - Corpus Christi,11 - Harlingen PHR
78340,Refugio,U - Corpus Christi,11 - Harlingen PHR
78341,Duval,U - Corpus Christi,11 - Harlingen PHR
78342,Jim Wells,U - Corpus Christi,11 - Harlingen PHR
78343,Nueces,U - Corpus Christi,11 - Harlingen PHR
78344,Webb,T - Laredo,11 - Harlingen PHR
78347,Nueces,U - Corpus Christi,11 - Harlingen PHR
78349,Duval,U - Corpus Christi,11 - Harlingen PHR
78350,Live Oak,U - Corpus Christi,11 - Harlingen PHR
78351,Nueces,U - Corpus Christi,11 - Harlingen PHR
78352,San Patricio,U - Corpus Christi,11 - Harlingen PHR
78353,Brooks,U - Corpus Christi,11 - Harlingen PHR
78355,Brooks,U - Corpus Christi,11 - Harlingen PHR
78357,Duval,U - Corpus Christi,11 - Harlingen PHR
78358,Aransas,U - Corpus Christi,11 - Harlingen PHR
78359,San Patricio,U - Corpus Christi,11 - Harlingen PHR
78360,Jim Hogg,T - Laredo,11 - Harlingen PHR
78361,Jim Hogg,T - Laredo,11 - Harlingen PHR
78362,San Patricio,U - Corpus Christi,11 - Harlingen PHR
78363,Kleberg,U - Corpus Christi,11 - Harlingen PHR
78364,Kleberg,U - Corpus Christi,11 - Harlingen PHR
78368,San Patricio,U - Corpus Christi,11 - Harlingen PHR
78369,Webb,T - Laredo,11 - Harlingen PHR
78370,San Patricio,U - Corpus Christi,11 - Harlingen PHR
78371,Webb,T - Laredo,11 - Harlingen PHR
78372,Jim Wells,U - Corpus Christi,11 - Harlingen PHR
78373,Nueces,U - Corpus Christi,11 - Harlingen PHR
78374,San Patricio,U - Corpus Christi,11 - Harlingen PHR
78375,Jim Wells,U - Corpus Christi,11 - Harlingen PHR
78376,Duval,U - Corpus Christi,11 - Harlingen PHR
78377,Refugio,U - Corpus Christi,11 - Harlingen PHR
78379,Kleberg,U - Corpus Christi,11 - Harlingen PHR
78380,Nueces,U - Corpus Christi,11 - Harlingen PHR
78381,Aransas,U - Corpus Christi,11 - Harlingen PHR
78382,Aransas,U - Corpus Christi,11 - Harlingen PHR
78383,Jim Wells,U - Corpus Christi,11 - Harlingen PHR
78384,Duval,U - Corpus Christi,11 - Harlingen PHR
78385,Kenedy,U - Corpus Christi,11 - Harlingen PHR
78387,San Patricio,U - Corpus Christi,11 - Harlingen PHR
78389,Bee,U - Corpus Christi,11 - Harlingen PHR
78390,San Patricio,U - Corpus Christi,11 - Harlingen PHR
78391,Bee,U - Corpus Christi,11 - Harlingen PHR
78393,Refugio,U - Corpus Christi,11 - Harlingen PHR
78401,Nueces,U - Corpus Christi,11 - Harlingen PHR
78402,Nueces,U - Corpus Christi,11 - Harlingen PHR
78403,Nueces,U - Corpus Christi,11 - Harlingen PHR
78404,Nueces,U - Corpus Christi,11 - Harlingen PHR
78405,Nueces,U - Corpus Christi,11 - Harlingen PHR
78406,Nueces,U - Corpus Christi,11 - Harlingen PHR
78407,Nueces,U - Corpus Christi,11 - Harlingen PHR
78408,Nueces,U - Corpus Christi,11 - Harlingen PHR
78409,Nueces,U - Corpus Christi,11 - Harlingen PHR
78410,Nueces,U - Corpus Christi,11 - Harlingen PHR
78411,Nueces,U - Corpus Christi,11 - Harlingen PHR
78412,Nueces,U - Corpus Christi,11 - Harlingen PHR
78413,Nueces,U - Corpus Christi,11 - Harlingen PHR
78414,Nueces,U - Corpus Christi,11 - Harlingen PHR
78415,Nueces,U - Corpus Christi,11 - Harlingen PHR
78416,Nueces,U - Corpus Christi,11 - Harlingen PHR
78417,Nueces,U - Corpus Christi,11 - Harlingen PHR
78418,Nueces,U - Corpus Christi,11 - Harlingen PHR
78419,Nueces,U - Corpus Christi,11 - Harlingen PHR
78426,Nueces,U - Corpus Christi,11 - Harlingen PHR
78427,Nueces,U - Corpus Christi,11 - Harlingen PHR
78460,Nueces,U - Corpus Christi,11 - Harlingen PHR
78463,Nueces,U - Corpus Christi,11 - Harlingen PHR
78465,Nueces,U - Corpus Christi,11 - Harlingen PHR
78466,Nueces,U - Corpus Christi,11 - Harlingen PHR
78467,Nueces,U - Corpus Christi,11 - Harlingen PHR
78468,Nueces,U - Corpus Christi,11 - Harlingen PHR
78469,Nueces,U - Corpus Christi,11 - Harlingen PHR
78472,Nueces,U - Corpus Christi,11 - Harlingen PHR
78480,Nueces,U - Corpus Christi,11 - Harlingen PHR
78501,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78502,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78503,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78504,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78505,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78516,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78520,Cameron,V - Lower Rio Grande Valley,11 - Harlingen PHR
78521,Cameron,V - Lower Rio Grande Valley,11 - Harlingen PHR
78522,Cameron,V - Lower Rio Grande Valley,11 - Harlingen PHR
78523,Cameron,V - Lower Rio Grande Valley,11 - Harlingen PHR
78526,Cameron,V - Lower Rio Grande Valley,11 - Harlingen PHR
78535,Cameron,V - Lower Rio Grande Valley,11 - Harlingen PHR
78536,Starr,V - Lower Rio Grande Valley,11 - Harlingen PHR
78537,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78538,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78539,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78540,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78541,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78542,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78543,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78545,Starr,V - Lower Rio Grande Valley,11 - Harlingen PHR
78547,Starr,V - Lower Rio Grande Valley,11 - Harlingen PHR
78548,Starr,V - Lower Rio Grande Valley,11 - Harlingen PHR
78549,Hidalgo,V - Lower Rio Grande Valley,11 - Harlingen PHR
78550,Cameron,V - Lower Rio Grande Valley,11 - Harlingen PHR
78551,Cameron,V - Lower Rio Grande Valley,11 - Harlingen PHR
78552,Cameron,V - Lower Rio Grande Valley,11 - Harlingen PHR
