"County","AGEGRP","TOT_POP","TOT_MALE","TOT_FEMALE","WA_MALE","WA_FEMALE","BA_MALE","BA_FEMALE","IA_MALE","IA_FEMALE","AA_MALE","AA_FEMALE","NA_MALE","NA_FEMALE","TOM_MALE","TOM_FEMALE","WAC_MALE","WAC_FEMALE","BAC_MALE","BAC_FEMALE","IAC_MALE","IAC_FEMALE","AAC_MALE","AAC_FEMALE","NAC_MALE","NAC_FEMALE","NH_MALE","NH_FEMALE","NHWA_MALE","NHWA_FEMALE","NHBA_MALE","NHBA_FEMALE","NHIA_MALE","NHIA_FEMALE","NHAA_MALE","NHAA_FEMALE","NHNA_MALE","NHNA_FEMALE","NHTOM_MALE","NHTOM_FEMALE","NHWAC_MALE","NHWAC_FEMALE","NHBAC_MALE","NHBAC_FEMALE","NHIAC_MALE","NHIAC_FEMALE","NHAAC_MALE","NHAAC_FEMALE","NHNAC_MALE","NHNAC_FEMALE","H_MALE","H_FEMALE","HWA_MALE","HWA_FEMALE","HBA_MALE","HBA_FEMALE","HIA_MALE","HIA_FEMALE","HAA_MALE","HAA_FEMALE","HNA_MALE","HNA_FEMALE","HTOM_MALE","HTOM_FEMALE","HWAC_MALE","HWAC_FEMALE","HBAC_MALE","HBAC_FEMALE","HIAC_MALE","HIAC_FEMALE","HAAC_MALE","HAAC_FEMALE","HNAC_MALE","HNAC_FEMALE"
"Martin","15-19",432,203,229,189,208,8,8,1,4,1,3,1,1,3,5,192,212,9,12,2,5,2,4,1,1,91,120,84,109,3,4,0,1,1,2,1,1,2,3,86,111,4,6,0,2,2,3,1,1,112,109,105,99,5,4,1,3,0,1,0,0,1,2,106,101,5,6,2,3,0,1,0,0
"Martin","20-24",323,163,160,154,149,2,7,2,3,0,1,0,0,5,0,159,149,4,7,5,3,0,1,0,0,80,69,76,63,1,5,0,0,0,1,0,0,3,0,79,63,3,5,1,0,0,1,0,0,83,91,78,86,1,2,2,3,0,0,0,0,2,0,80,86,1,2,4,3,0,0,0,0
"Martin","25-29",377,191,186,177,170,6,7,3,5,0,1,0,0,5,3,182,173,8,7,4,8,2,1,0,0,104,88,95,80,4,4,1,2,0,1,0,0,4,1,99,81,6,4,1,3,2,1,0,0,87,98,82,90,2,3,2,3,0,0,0,0,1,2,83,92,2,3,3,5,0,0,0,0
"Martin","30-34",438,223,215,204,205,7,4,4,2,1,1,2,0,5,3,209,208,11,6,5,3,1,1,2,0,105,90,95,85,6,3,0,0,0,1,0,0,4,1,99,86,9,4,1,0,0,1,0,0,118,125,109,120,1,1,4,2,1,0,2,0,1,2,110,122,2,2,4,3,1,0,2,0
"Martin","35-39",359,195,164,185,159,7,4,2,0,0,0,0,0,1,1,186,160,7,5,3,0,0,0,0,0,97,92,92,89,4,2,0,0,0,0,0,0,1,1,93,90,4,3,1,0,0,0,0,0,98,72,93,70,3,2,2,0,0,0,0,0,0,0,93,70,3,2,2,0,0,0,0,0
"Martin","40-44",295,164,131,159,125,4,6,0,0,1,0,0,0,0,0,159,125,4,6,0,0,1,0,0,0,84,63,80,60,3,3,0,0,1,0,0,0,0,0,80,60,3,3,0,0,1,0,0,0,80,68,79,65,1,3,0,0,0,0,0,0,0,0,79,65,1,3,0,0,0,0,0,0
"Martin","45-49",359,186,173,177,168,8,4,0,0,0,0,0,1,1,0,178,168,8,4,0,0,1,0,0,1,98,99,90,96,7,2,0,0,0,0,0,1,1,0,91,96,7,2,0,0,1,0,0,1,88,74,87,72,1,2,0,0,0,0,0,0,0,0,87,72,1,2,0,0,0,0,0,0
"Martin","50-54",332,161,171,147,165,7,2,2,3,1,0,0,0,4,1,151,166,7,2,6,4,1,0,0,0,92,92,83,90,5,1,1,1,1,0,0,0,2,0,85,90,5,1,3,1,1,0,0,0,69,79,64,75,2,1,1,2,0,0,0,0,2,1,66,76,2,1,3,3,0,0,0,0
"Martin","55-59",355,179,176,165,165,5,1,7,8,1,2,0,0,1,0,166,165,5,1,7,8,2,2,0,0,103,112,96,105,5,1,0,4,1,2,0,0,1,0,97,105,5,1,0,4,2,2,0,0,76,64,69,60,0,0,7,4,0,0,0,0,0,0,69,60,0,0,7,4,0,0,0,0
"Martin","60-64",319,156,163,150,159,2,1,2,0,2,1,0,0,0,2,150,161,2,1,2,2,2,1,0,0,105,111,100,109,2,0,1,0,2,1,0,0,0,1,100,110,2,0,1,1,2,1,0,0,51,52,50,50,0,1,1,0,0,0,0,0,0,1,50,51,0,1,1,1,0,0,0,0
"Martin","65-69",194,97,97,87,90,2,2,5,2,2,0,0,0,1,3,88,92,2,5,5,2,2,0,1,1,63,69,55,63,2,2,3,2,2,0,0,0,1,2,56,64,2,4,3,2,2,0,1,1,34,28,32,27,0,0,2,0,0,0,0,0,0,1,32,28,0,1,2,0,0,0,0,0
"Martin","70-74",185,86,99,80,93,3,1,1,0,0,3,0,0,2,2,81,94,3,2,2,2,1,3,2,0,58,61,52,57,3,1,1,0,0,2,0,0,2,1,53,58,3,1,2,1,1,2,2,0,28,38,28,36,0,0,0,0,0,1,0,0,0,1,28,36,0,1,0,1,0,1,0,0
"Martin","75-79",108,46,62,44,61,1,0,1,0,0,1,0,0,0,0,44,61,1,0,1,0,0,1,0,0,29,44,28,44,1,0,0,0,0,0,0,0,0,0,28,44,1,0,0,0,0,0,0,0,17,18,16,17,0,0,1,0,0,1,0,0,0,0,16,17,0,0,1,0,0,1,0,0
"Martin","80-84",85,43,42,42,42,0,0,1,0,0,0,0,0,0,0,42,42,0,0,1,0,0,0,0,0,33,28,33,28,0,0,0,0,0,0,0,0,0,0,33,28,0,0,0,0,0,0,0,0,10,14,9,14,0,0,1,0,0,0,0,0,0,0,9,14,0,0,1,0,0,0,0,0
"Martin","85+",76,34,42,33,40,0,0,0,1,0,0,0,0,1,1,34,41,0,0,1,2,0,0,0,0,28,40,27,38,0,0,0,1,0,0,0,0,1,1,28,39,0,0,1,2,0,0,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
"Mason","0-4",246,143,103,142,103,0,0,0,0,1,0,0,0,0,0,142,103,0,0,0,0,1,0,0,0,79,62,78,62,0,0,0,0,1,0,0,0,0,0,78,62,0,0,0,0,1,0,0,0,64,41,64,41,0,0,0,0,0,0,0,0,0,0,64,41,0,0,0,0,0,0,0,0
"Mason","5-9",218,110,108,105,106,3,1,1,0,1,1,0,0,0,0,105,106,3,1,1,0,1,1,0,0,71,65,68,63,2,1,0,0,1,1,0,0,0,0,68,63,2,1,0,0,1,1,0,0,39,43,37,43,1,0,1,0,0,0,0,0,0,0,37,43,1,0,1,0,0,0,0,0
"Mason","10-14",273,150,123,145,111,2,5,1,1,0,2,1,0,1,4,146,115,2,6,2,3,0,3,1,0,99,77,97,67,1,4,1,1,0,2,0,0,0,3,97,70,1,5,1,3,0,2,0,0,51,46,48,44,1,1,0,0,0,0,1,0,1,1,49,45,1,1,1,0,0,1,1,0
"Mason","15-19",253,125,128,119,124,3,0,0,1,0,0,0,0,3,3,122,127,3,1,2,3,1,0,0,0,88,81,86,78,0,0,0,0,0,0,0,0,2,3,88,81,0,1,2,2,0,0,0,0,37,47,33,46,3,0,0,1,0,0,0,0,1,0,34,46,3,0,0,1,1,0,0,0
"Mason","20-24",185,92,93,87,85,1,4,2,3,2,0,0,0,0,1,87,86,1,5,2,3,2,0,0,0,51,65,48,62,0,1,1,1,2,0,0,0,0,1,48,63,0,2,1,1,2,0,0,0,41,28,39,23,1,3,1,2,0,0,0,0,0,0,39,23,1,3,1,2,0,0,0,0
"Mason","25-29",177,101,76,93,73,1,2,2,0,0,0,3,1,2,0,95,73,3,2,3,0,0,0,3,1,47,51,44,50,1,1,2,0,0,0,0,0,0,0,44,50,1,1,2,0,0,0,0,0,54,25,49,23,0,1,0,0,0,0,3,1,2,0,51,23,2,1,1,0,0,0,3,1
"Mason","30-34",190,106,84,103,84,0,0,1,0,0,0,2,0,0,0,103,84,0,0,1,0,0,0,2,0,62,50,61,50,0,0,1,0,0,0,0,0,0,0,61,50,0,0,1,0,0,0,0,0,44,34,42,34,0,0,0,0,0,0,2,0,0,0,42,34,0,0,0,0,0,0,2,0
"Mason","35-39",223,101,122,99,118,0,2,2,0,0,1,0,0,0,1,99,119,0,2,2,1,0,1,0,0,68,93,68,89,0,2,0,0,0,1,0,0,0,1,68,90,0,2,0,1,0,1,0,0,33,29,31,29,0,0,2,0,0,0,0,0,0,0,31,29,0,0,2,0,0,0,0,0
"Mason","40-44",193,89,104,87,97,1,1,1,0,0,2,0,0,0,4,87,101,1,4,1,1,0,2,0,0,66,66,66,63,0,0,0,0,0,2,0,0,0,1,66,64,0,1,0,0,0,2,0,0,23,38,21,34,1,1,1,0,0,0,0,0,0,3,21,37,1,3,1,1,0,0,0,0
"Mason","45-49",214,95,119,91,108,1,2,0,2,1,0,0,0,2,7,93,114,1,4,2,9,1,0,0,0,78,83,74,79,1,1,0,1,1,0,0,0,2,2,76,80,1,2,2,3,1,0,0,0,17,36,17,29,0,1,0,1,0,0,0,0,0,5,17,34,0,2,0,6,0,0,0,0
"Mason","50-54",261,129,132,123,123,3,2,3,3,0,1,0,2,0,1,123,124,3,2,3,3,0,2,0,2,90,91,88,89,0,1,2,1,0,0,0,0,0,0,88,89,0,1,2,1,0,0,0,0,39,41,35,34,3,1,1,2,0,1,0,2,0,1,35,35,3,1,1,2,0,2,0,2
"Mason","55-59",299,169,130,162,128,3,0,1,0,0,1,2,0,1,1,163,129,3,1,1,0,1,1,2,0,125,96,121,94,2,0,1,0,0,1,0,0,1,1,122,95,2,1,1,0,1,1,0,0,44,34,41,34,1,0,0,0,0,0,2,0,0,0,41,34,1,0,0,0,0,0,2,0
"Mason","60-64",328,162,166,159,166,2,0,1,0,0,0,0,0,0,0,159,166,2,0,1,0,0,0,0,0,125,134,122,134,2,0,1,0,0,0,0,0,0,0,122,134,2,0,1,0,0,0,0,0,37,32,37,32,0,0,0,0,0,0,0,0,0,0,37,32,0,0,0,0,0,0,0,0
"Mason","65-69",333,152,181,152,180,0,0,0,1,0,0,0,0,0,0,152,180,0,0,0,1,0,0,0,0,130,165,130,165,0,0,0,0,0,0,0,0,0,0,130,165,0,0,0,0,0,0,0,0,22,16,22,15,0,0,0,1,0,0,0,0,0,0,22,15,0,0,0,1,0,0,0,0
"Mason","70-74",330,162,168,160,166,0,0,1,0,0,0,0,0,1,2,160,168,0,1,2,1,0,0,1,0,147,146,147,144,0,0,0,0,0,0,0,0,0,2,147,146,0,1,0,1,0,0,0,0,15,22,13,22,0,0,1,0,0,0,0,0,1,0,13,22,0,0,2,0,0,0,1,0
"Mason","75-79",258,123,135,120,133,0,0,1,1,0,1,0,0,2,0,122,133,1,0,2,1,0,1,0,0,112,130,109,129,0,0,1,0,0,1,0,0,2,0,111,129,1,0,2,0,0,1,0,0,11,5,11,4,0,0,0,1,0,0,0,0,0,0,11,4,0,0,0,1,0,0,0,0
"Mason","80-84",172,78,94,76,92,0,0,0,1,0,0,0,0,2,1,78,93,0,1,1,1,1,0,0,0,69,86,67,85,0,0,0,0,0,0,0,0,2,1,69,86,0,1,1,0,1,0,0,0,9,8,9,7,0,0,0,1,0,0,0,0,0,0,9,7,0,0,0,1,0,0,0,0
"Mason","85+",127,56,71,56,69,0,0,0,2,0,0,0,0,0,0,56,69,0,0,0,2,0,0,0,0,48,67,48,66,0,0,0,1,0,0,0,0,0,0,48,66,0,0,0,1,0,0,0,0,8,4,8,3,0,0,0,1,0,0,0,0,0,0,8,3,0,0,0,1,0,0,0,0
"Matagorda","0-4",2623,1364,1259,1140,1023,141,141,16,25,17,14,2,3,48,53,1181,1073,171,166,28,35,28,29,7,9,559,490,407,342,113,112,4,3,14,9,0,0,21,24,424,365,129,124,6,7,20,16,2,2,805,769,733,681,28,29,12,22,3,5,2,3,27,29,757,708,42,42,22,28,8,13,5,7
"Matagorda","5-9",2587,1297,1290,1048,1054,156,158,14,18,21,22,1,1,57,37,1102,1086,189,181,27,29,35,30,2,4,552,593,377,417,125,144,7,4,14,13,0,0,29,15,404,431,144,152,12,7,21,18,0,0,745,697,671,637,31,14,7,14,7,9,1,1,28,22,698,655,45,29,15,22,14,12,2,4
"Matagorda","10-14",2614,1326,1288,1098,1047,149,157,22,24,21,20,4,5,32,35,1129,1079,166,178,32,33,27,25,4,9,604,596,432,421,127,135,7,7,15,14,0,1,23,18,455,437,140,147,11,12,21,17,0,2,722,692,666,626,22,22,15,17,6,6,4,4,9,17,674,642,26,31,21,21,6,8,4,7
"Matagorda","15-19",2359,1235,1124,1001,931,148,118,19,20,34,28,0,0,33,27,1032,957,160,133,27,29,43,33,6,0,576,520,396,380,126,97,5,2,31,24,0,0,18,17,414,396,134,107,8,6,36,28,2,0,659,604,605,551,22,21,14,18,3,4,0,0,15,10,618,561,26,26,19,23,7,5,4,0
"Matagorda","20-24",2161,1146,1015,928,820,156,143,15,16,25,22,2,1,20,13,947,832,167,147,22,20,29,25,3,4,525,467,344,308,142,127,3,6,23,20,0,0,13,6,357,313,150,130,6,7,26,22,1,1,621,548,584,512,14,16,12,10,2,2,2,1,7,7,590,519,17,17,16,13,3,3,2,3
"Matagorda","25-29",2383,1249,1134,1023,939,166,138,20,20,20,17,1,1,19,19,1040,957,176,143,26,27,25,24,2,2,619,591,436,435,152,127,3,6,16,15,1,0,11,8,446,442,159,129,5,8,20,19,1,1,630,543,587,504,14,11,17,14,4,2,0,1,8,11,594,515,17,14,21,19,5,5,1,1
"Matagorda","30-34",2228,1125,1103,968,948,108,105,15,19,21,11,2,3,11,17,977,963,113,112,20,25,23,17,3,3,527,585,404,463,93,98,6,3,19,10,0,0,5,11,409,472,95,103,8,5,20,16,0,0,598,518,564,485,15,7,9,16,2,1,2,3,6,6,568,491,18,9,12,20,3,1,3,3
"Matagorda","35-39",2262,1199,1063,1040,882,98,121,20,17,20,23,2,2,19,18,1055,898,106,127,28,25,27,28,3,3,533,570,415,428,87,108,3,4,18,20,0,2,10,8,421,435,91,111,7,6,23,24,1,2,666,493,625,454,11,13,17,13,2,3,2,0,9,10,634,463,15,16,21,19,4,4,2,1
"Matagorda","40-44",1894,933,961,776,825,100,99,24,7,22,19,1,0,10,11,786,833,103,106,29,12,24,21,1,2,470,503,349,388,90,91,8,2,19,18,0,0,4,4,353,389,92,94,8,3,21,20,0,1,463,458,427,437,10,8,16,5,3,1,1,0,6,7,433,444,11,12,21,9,3,1,1,1
"Matagorda","45-49",1969,933,1036,811,887,75,97,12,17,27,29,0,2,8,4,817,890,77,100,16,20,30,29,2,2,528,580,420,451,69,95,5,2,26,28,0,1,8,3,426,453,71,97,9,4,29,28,2,1,405,456,391,436,6,2,7,15,1,1,0,1,0,1,391,437,6,3,7,16,1,1,0,1
"Matagorda","50-54",2184,1095,1089,914,888,120,152,18,15,28,24,3,2,12,8,924,895,122,154,26,21,31,25,4,2,644,684,486,503,117,146,6,4,27,24,0,1,8,6,492,508,119,148,11,9,29,24,1,1,451,405,428,385,3,6,12,11,1,0,3,1,4,2,432,387,3,6,15,12,2,1,3,1
"Matagorda","55-59",2615,1279,1336,1082,1091,135,187,20,19,27,29,2,1,13,9,1093,1100,138,191,27,24,30,30,4,1,895,941,723,716,129,181,8,9,25,28,0,0,10,7,732,723,131,183,13,13,27,29,2,0,384,395,359,375,6,6,12,10,2,1,2,1,3,2,361,377,7,8,14,11,3,1,2,1
"Matagorda","60-64",2452,1279,1173,1083,964,142,162,15,11,22,23,3,0,14,13,1097,975,145,168,23,18,25,25,3,1,935,886,761,692,134,157,5,5,22,23,2,0,11,9,772,699,136,161,11,10,25,25,2,0,344,287,322,272,8,5,10,6,0,0,1,0,3,4,325,276,9,7,12,8,0,0,1,1
"Matagorda","65-69",2122,1099,1023,961,870,97,101,7,9,18,27,1,1,15,15,974,885,101,107,14,20,21,27,4,1,828,775,699,635,96,98,5,4,17,27,0,0,11,11,708,646,98,102,11,13,20,27,2,0,271,248,262,235,1,3,2,5,1,0,1,1,4,4,266,239,3,5,3,7,1,0,2,1
"Matagorda","70-74",1542,745,797,636,698,86,77,7,6,9,7,1,0,6,9,640,706,88,78,10,13,11,8,2,1,599,615,495,522,86,77,3,3,9,6,1,0,5,7,499,529,88,77,5,9,10,7,2,0,146,182,141,176,0,0,4,3,0,1,0,0,1,2,141,177,0,1,5,4,1,1,0,1
"Matagorda","75-79",1091,529,562,460,501,51,50,4,4,9,4,0,0,5,3,464,504,53,51,6,6,10,4,1,0,435,434,369,375,51,50,2,2,8,4,0,0,5,3,373,378,53,51,4,4,9,4,1,0,94,128,91,126,0,0,2,2,1,0,0,0,0,0,91,126,0,0,2,2,1,0,0,0
"Matagorda","80-84",762,351,411,309,332,30,61,3,5,6,9,0,0,3,4,312,336,30,63,5,7,7,10,0,1,284,326,245,253,30,59,1,1,6,9,0,0,2,4,247,257,30,61,2,3,7,10,0,1,67,85,64,79,0,2,2,4,0,0,0,0,1,0,65,79,0,2,3,4,0,0,0,0
"Matagorda","85+",704,231,473,191,379,33,79,1,1,3,11,0,0,3,3,194,382,34,80,3,2,3,12,0,0,201,397,162,309,33,76,1,0,3,11,0,0,2,1,164,310,33,76,3,1,3,11,0,0,30,76,29,70,0,3,0,1,0,0,0,0,1,2,30,72,1,4,0,1,0,1,0,0
"Maverick","0-4",5396,2716,2680,2594,2575,23,23,62,51,10,8,0,0,27,23,2617,2596,33,31,72,57,20,15,3,4,120,120,69,68,10,5,31,32,4,6,0,0,6,9,74,77,13,8,32,35,7,8,0,1,2596,2560,2525,2507,13,18,31,19,6,2,0,0,21,14,2543,2519,20,23,40,22,13,7,3,3
"Maverick","5-9",4861,2461,2400,2332,2286,18,22,44,54,44,14,1,0,22,24,2351,2307,29,35,50,64,50,21,3,1,139,99,54,48,8,3,27,34,36,10,1,0,13,4,65,51,15,4,31,36,39,12,2,0,2322,2301,2278,2238,10,19,17,20,8,4,0,0,9,20,2286,2256,14,31,19,28,11,9,1,1
"Maverick","10-14",4859,2443,2416,2316,2306,14,15,71,63,17,10,2,1,23,21,2338,2324,24,26,81,70,19,14,4,4,149,124,65,59,4,7,58,46,13,4,0,1,9,7,74,64,8,12,61,49,15,5,0,2,2294,2292,2251,2247,10,8,13,17,4,6,2,0,14,14,2264,2260,16,14,20,21,4,9,4,2
"Maverick","15-19",5195,2670,2525,2585,2413,12,15,55,40,2,40,0,0,16,17,2598,2429,16,22,62,46,8,43,4,2,91,118,39,45,4,7,41,24,1,35,0,0,6,7,45,52,6,10,43,27,3,35,1,1,2579,2407,2546,2368,8,8,14,16,1,5,0,0,10,10,2553,2377,10,12,19,19,5,8,3,1
"Maverick","20-24",4786,2673,2113,2600,2059,21,11,36,30,11,6,0,0,5,7,2605,2066,23,13,39,34,11,6,0,1,97,68,57,32,0,4,28,23,9,5,0,0,3,4,60,36,2,6,29,25,9,5,0,0,2576,2045,2543,2027,21,7,8,7,2,1,0,0,2,3,2545,2030,21,7,10,9,2,1,0,1
"Maverick","25-29",4338,2343,1995,2243,1929,39,19,42,24,10,13,4,2,5,8,2247,1936,41,23,46,27,12,15,5,2,120,83,68,44,9,12,34,15,9,7,0,1,0,4,68,47,9,15,34,16,9,8,0,1,2223,1912,2175,1885,30,7,8,9,1,6,4,1,5,4,2179,1889,32,8,12,11,3,7,5,1
"Maverick","30-34",3657,1979,1678,1891,1606,13,9,47,47,13,14,0,1,15,1,1904,1607,20,9,57,48,16,14,2,1,104,100,61,54,8,4,23,32,8,10,0,0,4,0,65,54,10,4,24,32,9,10,0,0,1875,1578,1830,1552,5,5,24,15,5,4,0,1,11,1,1839,1553,10,5,33,16,7,4,2,1
"Maverick","35-39",3368,1681,1687,1617,1604,18,9,21,43,11,25,2,2,12,4,1627,1608,21,10,28,46,15,25,3,2,105,98,65,50,8,4,11,21,10,21,2,1,9,1,72,51,11,4,17,22,13,21,2,1,1576,1589,1552,1554,10,5,10,22,1,4,0,1,3,3,1555,1557,10,6,11,24,2,4,1,1
"Maverick","40-44",3365,1636,1729,1540,1673,8,5,35,23,44,19,2,1,7,8,1546,1680,13,11,37,25,45,20,2,3,117,84,41,45,3,3,23,13,44,19,2,0,4,4,45,48,6,5,23,14,45,20,2,1,1519,1645,1499,1628,5,2,12,10,0,0,0,1,3,4,1501,1632,7,6,14,11,0,0,0,2
"Maverick","45-49",3418,1586,1832,1536,1792,9,3,26,26,11,8,0,1,4,2,1540,1793,11,4,27,28,12,8,0,1,78,76,56,51,4,0,7,18,10,4,0,1,1,2,57,52,4,1,7,20,11,4,0,1,1508,1756,1480,1741,5,3,19,8,1,4,0,0,3,0,1483,1741,7,3,20,8,1,4,0,0
"Maverick","50-54",3039,1463,1576,1415,1535,5,7,20,23,19,9,0,0,4,2,1419,1537,6,7,24,25,19,9,0,0,79,73,49,42,3,1,11,21,16,8,0,0,0,1,49,43,3,1,11,22,16,8,0,0,1384,1503,1366,1493,2,6,9,2,3,1,0,0,4,1,1370,1494,3,6,13,3,3,1,0,0
"Maverick","55-59",2750,1300,1450,1258,1414,13,5,19,17,4,11,1,0,5,3,1262,1417,15,7,21,18,6,11,1,0,76,51,49,31,10,0,10,9,4,10,1,0,2,1,51,32,10,0,10,10,6,10,1,0,1224,1399,1209,1383,3,5,9,8,0,1,0,0,3,2,1211,1385,5,7,11,8,0,1,0,0
"Maverick","60-64",2537,1156,1381,1118,1347,12,5,13,16,8,10,0,0,5,3,1123,1350,15,7,15,18,8,10,0,0,58,78,40,52,7,3,3,13,7,9,0,0,1,1,41,53,7,4,4,13,7,9,0,0,1098,1303,1078,1295,5,2,10,3,1,1,0,0,4,2,1082,1297,8,3,11,5,1,1,0,0
"Maverick","65-69",2262,1059,1203,1037,1176,5,3,11,17,3,2,0,0,3,5,1040,1181,6,5,13,20,3,2,0,0,54,57,45,47,4,2,2,8,3,0,0,0,0,0,45,47,4,2,2,8,3,0,0,0,1005,1146,992,1129,1,1,9,9,0,2,0,0,3,5,995,1134,2,3,11,12,0,2,0,0
"Maverick","70-74",1732,765,967,746,948,2,2,9,11,4,4,1,0,3,2,747,950,4,2,9,12,5,4,3,1,46,34,34,25,0,0,6,6,4,3,0,0,2,0,35,25,1,0,6,6,5,3,1,0,719,933,712,923,2,2,3,5,0,1,1,0,1,2,712,925,3,2,3,6,0,1,2,1
"Maverick","75-79",1232,525,707,512,699,5,1,5,6,1,1,0,0,2,0,514,699,6,1,5,6,1,1,1,0,31,23,25,19,4,0,1,4,1,0,0,0,0,0,25,19,4,0,1,4,1,0,0,0,494,684,487,680,1,1,4,2,0,1,0,0,2,0,489,680,2,1,4,2,0,1,1,0
"Maverick","80-84",939,409,530,403,513,1,2,5,11,0,0,0,0,0,4,403,517,1,4,5,13,0,0,0,0,15,22,12,12,0,2,3,8,0,0,0,0,0,0,12,12,0,2,3,8,0,0,0,0,394,508,391,501,1,0,2,3,0,0,0,0,0,4,391,505,1,2,2,5,0,0,0,0
"Maverick","85+",751,313,438,308,424,2,3,1,5,1,2,0,0,1,4,309,427,2,4,1,7,2,3,0,1,10,16,9,12,0,2,0,2,1,0,0,0,0,0,9,12,0,2,0,2,1,0,0,0,303,422,299,412,2,1,1,3,0,2,0,0,1,4,300,415,2,2,1,5,1,3,0,1
"Medina","0-4",3065,1535,1530,1422,1421,41,38,12,22,11,9,1,3,48,37,1463,1455,63,53,28,31,25,20,5,8,580,564,531,514,20,12,2,5,5,7,0,0,22,26,549,539,33,24,5,8,14,16,1,3,955,966,891,907,21,26,10,17,6,2,1,3,26,11,914,916,30,29,23,23,11,4,4,5
"Medina","5-9",3101,1619,1482,1521,1395,33,30,13,7,15,7,2,0,35,43,1553,1432,47,54,25,22,25,19,4,1,606,574,570,526,16,13,4,1,4,5,0,0,12,29,580,552,22,27,7,8,9,15,0,1,1013,908,951,869,17,17,9,6,11,2,2,0,23,14,973,880,25,27,18,14,16,4,4,0
"Medina","10-14",3384,1703,1681,1594,1597,29,27,18,13,13,9,2,2,47,33,1638,1628,48,41,34,27,25,16,5,3,649,664,585,620,16,14,8,8,5,5,1,0,34,17,616,636,32,22,17,15,16,9,2,0,1054,1017,1009,977,13,13,10,5,8,4,1,2,13,16,1022,992,16,19,17,12,9,7,3,3
"Medina","15-19",3690,2001,1689,1826,1597,96,29,23,25,14,8,2,4,40,26,1863,1622,108,40,38,36,27,14,8,4,794,642,671,588,82,23,9,9,11,6,1,3,20,13,691,600,89,31,13,14,18,8,4,3,1207,1047,1155,1009,14,6,14,16,3,2,1,1,20,13,1172,1022,19,9,25,22,9,6,4,1
"Medina","20-24",3459,2121,1338,1821,1258,239,20,10,32,21,7,1,1,29,20,1850,1276,248,24,26,42,25,14,2,2,864,479,608,438,225,16,5,9,13,4,1,0,12,12,620,449,231,19,10,12,15,10,1,1,1257,859,1213,820,14,4,5,23,8,3,0,1,17,8,1230,827,17,5,16,30,10,4,1,1
"Medina","25-29",3220,1788,1432,1571,1350,174,27,9,15,8,10,4,2,22,28,1590,1376,184,35,19,27,11,19,8,3,711,545,534,504,162,16,5,3,3,3,2,2,5,17,539,520,166,20,5,8,4,11,2,3,1077,887,1037,846,12,11,4,12,5,7,2,0,17,11,1051,856,18,15,14,19,7,8,6,0
"Medina","30-34",3062,1637,1425,1459,1317,104,25,14,19,31,39,2,7,27,18,1483,1334,115,32,32,28,34,43,3,7,694,603,554,533,96,12,4,10,31,34,1,2,8,12,562,544,100,17,7,14,32,38,1,2,943,822,905,784,8,13,10,9,0,5,1,5,19,6,921,790,15,15,25,14,2,5,2,5
"Medina","35-39",2967,1509,1458,1390,1361,67,10,9,22,9,39,4,4,30,22,1417,1382,74,15,26,34,17,44,5,5,705,637,618,574,59,9,2,7,7,35,1,1,18,11,633,584,64,12,11,12,14,39,1,1,804,821,772,787,8,1,7,15,2,4,3,3,12,11,784,798,10,3,15,22,3,5,4,4
"Medina","40-44",2915,1524,1391,1385,1327,63,22,18,12,30,11,3,1,25,18,1407,1341,69,30,34,20,34,17,5,4,715,613,615,568,55,15,5,6,29,9,0,0,11,15,626,579,59,20,8,13,32,15,1,3,809,778,770,759,8,7,13,6,1,2,3,1,14,3,781,762,10,10,26,7,2,2,4,1
"Medina","45-49",3377,1729,1648,1575,1553,93,30,25,21,12,22,4,1,20,21,1595,1571,96,34,34,36,15,26,9,3,807,793,688,730,84,25,7,10,11,15,3,0,14,13,702,741,85,27,14,18,14,19,6,1,922,855,887,823,9,5,18,11,1,7,1,1,6,8,893,830,11,7,20,18,1,7,3,2
"Medina","50-54",3337,1675,1662,1567,1577,58,40,15,18,8,14,6,0,21,13,1587,1589,63,43,31,28,8,15,8,0,858,844,776,782,56,33,7,9,4,11,2,0,13,9,788,791,60,35,16,16,4,11,3,0,817,818,791,795,2,7,8,9,4,3,4,0,8,4,799,798,3,8,15,12,4,4,5,0
"Medina","55-59",3612,1848,1764,1722,1677,66,42,26,20,12,13,3,5,19,7,1739,1684,69,45,39,24,15,13,5,5,1054,973,961,909,59,36,12,10,6,9,2,4,14,5,973,914,61,38,21,13,9,9,4,4,794,791,761,768,7,6,14,10,6,4,1,1,5,2,766,770,8,7,18,11,6,4,1,1
"Medina","60-64",3243,1576,1667,1501,1597,33,17,23,23,7,13,2,1,10,16,1511,1612,37,23,28,33,8,14,2,2,937,983,889,934,29,15,7,12,6,11,0,1,6,10,895,943,31,18,10,19,7,12,0,1,639,684,612,663,4,2,16,11,1,2,2,0,4,6,616,669,6,5,18,14,1,2,2,1
"Medina","65-69",2782,1375,1407,1308,1352,26,12,13,15,7,14,6,1,15,13,1322,1365,31,16,23,24,8,16,7,1,860,832,813,797,22,9,7,3,5,12,5,1,8,10,820,807,24,11,13,11,6,14,6,1,515,575,495,555,4,3,6,12,2,2,1,0,7,3,502,558,7,5,10,13,2,2,1,0
