county_names,sample_location,key_plot_id,population_served,first_sample_date,date_start,date_end,ptc_15d,percentile,detect_prop_15d
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-04-22,2023-05-06,8,4.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-04-22,2023-05-06,144,61.25,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-04-22,2023-05-06,-49,23.4,100
Montgomery,Treatment plant,WWS_tx_1949_Treatment plant_post grit removal,15000,2023-02-20,2023-04-22,2023-05-06,-31,45.143,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2040_Before treatment plant_91_raw wastewater,105158,2023-03-15,2023-04-22,2023-05-06,-79,52.0,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-04-22,2023-05-06,94,13.6,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-04-22,2023-05-06,-22,30.143,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-04-22,2023-05-06,,,
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,2023-04-18,2023-04-22,2023-05-06,344,999.0,100
Montgomery,Treatment plant,WWS_tx_1947_Treatment plant_post grit removal,65000,2023-02-20,2023-04-22,2023-05-06,10,18.143,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-04-22,2023-05-06,239,26.0,100
Montgomery,Treatment plant,WWS_tx_1948_Treatment plant_post grit removal,70000,2023-02-20,2023-04-22,2023-05-06,-24,24.286,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2044_Before treatment plant_91_raw wastewater,9079,2023-03-15,2023-04-22,2023-05-06,-7,25.667,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-04-22,2023-05-06,,,
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-04-22,2023-05-06,3,26.429,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_post grit removal,510000,2023-04-09,2023-04-22,2023-05-06,-45,55.333,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-04-22,2023-05-06,-22,40.4,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-04-22,2023-05-06,,5.0,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-04-22,2023-05-06,-7,11.714,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-04-22,2023-05-06,,,
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-04-22,2023-05-06,,,
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-04-22,2023-05-06,0,23.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-04-22,2023-05-06,44,40.8,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-04-22,2023-05-06,-13,28.0,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2043_Before treatment plant_91_raw wastewater,313164,2023-03-15,2023-04-22,2023-05-06,46,999.0,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2041_Before treatment plant_91_raw wastewater,131391,2023-03-15,2023-04-22,2023-05-06,808,18.333,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-04-22,2023-05-06,41,17.143,83
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-04-22,2023-05-06,,,
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-04-22,2023-05-06,536,35.8,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-04-22,2023-05-06,,,
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-04-22,2023-05-06,82,24.5,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-04-22,2023-05-06,-70,6.333,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,2023-04-12,2023-04-22,2023-05-06,21,999.0,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-04-23,2023-05-07,-11,34.0,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-04-23,2023-05-07,-57,18.2,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_post grit removal,510000,2023-04-09,2023-04-23,2023-05-07,-45,55.333,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,2023-04-12,2023-04-23,2023-05-07,21,999.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-04-23,2023-05-07,,,
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-04-23,2023-05-07,,5.0,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2041_Before treatment plant_91_raw wastewater,131391,2023-03-15,2023-04-23,2023-05-07,808,18.333,100
Montgomery,Treatment plant,WWS_tx_1948_Treatment plant_post grit removal,70000,2023-02-20,2023-04-23,2023-05-07,-24,24.286,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-04-23,2023-05-07,,,
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-04-23,2023-05-07,-22,30.143,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-04-23,2023-05-07,-3,10.571,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2042_Before treatment plant_91_raw wastewater,22191,2023-03-15,2023-04-23,2023-05-07,-98,63.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-04-23,2023-05-07,44,5.6,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-04-23,2023-05-07,-22,40.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-04-23,2023-05-07,,,
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-04-23,2023-05-07,54,17.4,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-04-23,2023-05-07,,,
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-04-23,2023-05-07,3,26.429,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-04-23,2023-05-07,0,52.5,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-04-23,2023-05-07,-16,11.6,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-04-23,2023-05-07,129,7.2,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-04-23,2023-05-07,,,
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-04-23,2023-05-07,11,13.0,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-04-23,2023-05-07,0,23.0,100
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-04-23,2023-05-07,0,45.143,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-04-23,2023-05-07,536,35.8,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-04-23,2023-05-07,,,
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-04-23,2023-05-07,82,24.5,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_post grit removal,138700,2023-05-06,2023-04-23,2023-05-07,,999.0,100
Montgomery,Treatment plant,WWS_tx_1949_Treatment plant_post grit removal,15000,2023-02-20,2023-04-23,2023-05-07,-31,45.143,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,2023-04-18,2023-04-23,2023-05-07,-34,999.0,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-04-23,2023-05-07,27,14.429,86
Dallas,Before treatment plant,CDC_BIOBOT_tx_2044_Before treatment plant_91_raw wastewater,9079,2023-03-15,2023-04-23,2023-05-07,-7,25.667,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-04-23,2023-05-07,,6.333,100
Montgomery,Treatment plant,WWS_tx_1947_Treatment plant_post grit removal,65000,2023-02-20,2023-04-23,2023-05-07,10,18.143,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-04-23,2023-05-07,-28,28.6,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-04-23,2023-05-07,227,29.4,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2040_Before treatment plant_91_raw wastewater,105158,2023-03-15,2023-04-23,2023-05-07,-79,52.0,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-04-23,2023-05-07,-57,15.4,100
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-04-23,2023-05-07,-13,28.0,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-04-23,2023-05-07,,,
Dallas,Before treatment plant,CDC_BIOBOT_tx_2043_Before treatment plant_91_raw wastewater,313164,2023-03-15,2023-04-23,2023-05-07,46,999.0,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-04-24,2023-05-08,,,
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-04-24,2023-05-08,8,45.143,100
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-04-24,2023-05-08,-14,18.286,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2040_Before treatment plant_91_raw wastewater,105158,2023-03-15,2023-04-24,2023-05-08,-79,52.0,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-04-24,2023-05-08,-6,27.143,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-04-24,2023-05-08,-6,11.571,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,2023-04-18,2023-04-24,2023-05-08,-69,999.0,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-04-24,2023-05-08,-53,13.0,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-04-24,2023-05-08,-15,22.857,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-04-24,2023-05-08,-22,20.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-04-24,2023-05-08,11,28.6,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2043_Before treatment plant_91_raw wastewater,313164,2023-03-15,2023-04-24,2023-05-08,46,999.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-04-24,2023-05-08,52,5.6,100
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-04-24,2023-05-08,-71,18.2,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-04-24,2023-05-08,,,
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_post grit removal,510000,2023-04-09,2023-04-24,2023-05-08,-4,61.0,100
Montgomery,Treatment plant,WWS_tx_1947_Treatment plant_post grit removal,65000,2023-02-20,2023-04-24,2023-05-08,6,20.143,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-04-24,2023-05-08,,5.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-04-24,2023-05-08,,,
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-04-24,2023-05-08,9,31.429,100
Montgomery,Treatment plant,WWS_tx_1949_Treatment plant_post grit removal,15000,2023-02-20,2023-04-24,2023-05-08,-31,42.714,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-04-24,2023-05-08,-17,42.0,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2041_Before treatment plant_91_raw wastewater,131391,2023-03-15,2023-04-24,2023-05-08,808,18.333,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2044_Before treatment plant_91_raw wastewater,9079,2023-03-15,2023-04-24,2023-05-08,-7,25.667,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_post grit removal,138700,2023-05-06,2023-04-24,2023-05-08,,999.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-04-24,2023-05-08,116,36.6,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-04-24,2023-05-08,-56,52.5,100
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-04-24,2023-05-08,,,
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-04-24,2023-05-08,,,
Dallas,Before treatment plant,CDC_BIOBOT_tx_2042_Before treatment plant_91_raw wastewater,22191,2023-03-15,2023-04-24,2023-05-08,-98,63.0,100
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-04-24,2023-05-08,22,15.571,86
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-04-24,2023-05-08,,6.333,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-04-24,2023-05-08,,,
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-04-24,2023-05-08,-11,29.5,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,2023-04-12,2023-04-24,2023-05-08,-39,999.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-04-24,2023-05-08,-77,11.6,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-04-24,2023-05-08,157,29.4,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-04-24,2023-05-08,86,16.2,100
Montgomery,Treatment plant,WWS_tx_1948_Treatment plant_post grit removal,70000,2023-02-20,2023-04-24,2023-05-08,-13,26.286,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-04-24,2023-05-08,-65,15.4,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-04-24,2023-05-08,31,7.4,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-04-24,2023-05-08,,,
Bexar,Treatment plant,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,230000,2022-06-21,2023-04-25,2023-05-09,,,
Webb,Treatment plant,CDC_BIOBOT_tx_865_Treatment plant_raw wastewater,120000,2022-06-05,2023-04-25,2023-05-09,41,27.6,100
Denton,Treatment plant,NWSS_tx_1933_Treatment plant_raw wastewater,180097,2021-03-04,2023-04-25,2023-05-09,,,
"Randall,Potter",Treatment plant,WWS_tx_1761_Treatment plant_post grit removal,60000,2022-12-07,2023-04-25,2023-05-09,-7,16.714,100
Bexar,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,415000,2022-06-21,2023-04-25,2023-05-09,,,
Webb,Treatment plant,WWS_tx_867_Treatment plant_post grit removal,140000,2022-12-12,2023-04-25,2023-05-09,-17,18.286,100
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_raw wastewater,510000,2022-05-15,2023-04-25,2023-05-09,,,
Dallas,Before treatment plant,CDC_BIOBOT_tx_2041_Before treatment plant_91_raw wastewater,131391,2023-03-15,2023-04-25,2023-05-09,747,33.333,100
Dallas,Treatment plant,WWS_tx_1683_Treatment plant_primary sludge,186000,2022-02-27,2023-04-25,2023-05-09,8,45.143,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2042_Before treatment plant_91_raw wastewater,22191,2023-03-15,2023-04-25,2023-05-09,-93,59.333,100
Montgomery,Treatment plant,WWS_tx_1947_Treatment plant_post grit removal,65000,2023-02-20,2023-04-25,2023-05-09,5,20.143,100
Webb,Treatment plant,CDC_BIOBOT_tx_867_Treatment plant_raw wastewater,140000,2022-06-05,2023-04-25,2023-05-09,-51,13.6,100
"Randall,Potter",Treatment plant,WWS_tx_1762_Treatment plant_post grit removal,140000,2022-12-04,2023-04-25,2023-05-09,-7,6.429,100
Dallas,Treatment plant,CDC_BIOBOT_tx_1231_Treatment plant_raw wastewater,500000,2022-06-15,2023-04-25,2023-05-09,31,7.4,100
Webb,Treatment plant,WWS_tx_865_Treatment plant_post grit removal,120000,2022-12-12,2023-04-25,2023-05-09,-15,27.143,100
Dallas,Treatment plant,WWS_tx_1673_Treatment plant_primary sludge,200000,2022-03-07,2023-04-25,2023-05-09,11,31.429,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-04-25,2023-05-09,-62,53.75,100
Montgomery,Treatment plant,WWS_tx_1948_Treatment plant_post grit removal,70000,2023-02-20,2023-04-25,2023-05-09,-11,26.286,100
Bexar,Treatment plant,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,630000,2022-06-21,2023-04-25,2023-05-09,,,
Travis,Treatment plant,CDC_BIOBOT_tx_1141_Treatment plant_post grit removal,510000,2023-04-09,2023-04-25,2023-05-09,-4,61.0,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2040_Before treatment plant_91_raw wastewater,105158,2023-03-15,2023-04-25,2023-05-09,73,55.667,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-04-25,2023-05-09,,,
Montgomery,Treatment plant,WWS_tx_1949_Treatment plant_post grit removal,15000,2023-02-20,2023-04-25,2023-05-09,-22,42.714,100
Webb,Treatment plant,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,30000,2022-06-06,2023-04-25,2023-05-09,39,16.2,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_post grit removal,138700,2023-05-06,2023-04-25,2023-05-09,,999.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-04-25,2023-05-09,15,42.0,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-04-25,2023-05-09,130,38.4,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_post grit removal,142000,2023-04-18,2023-04-25,2023-05-09,-45,999.0,100
Tarrant,Treatment plant,CDC_BIOBOT_tx_1752_Treatment plant_raw wastewater,1200000,2022-11-29,2023-04-25,2023-05-09,-53,13.0,100
Dallas,Treatment plant,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,900000,2022-06-05,2023-04-25,2023-05-09,-78,12.0,100
Travis,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,500000,2022-05-19,2023-04-25,2023-05-09,-22,20.4,100
Cooke,Treatment plant,WWS_tx_1807_Treatment plant_post grit removal,17300,2022-12-22,2023-04-25,2023-05-09,-9,22.857,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_post grit removal,143000,2023-04-12,2023-04-25,2023-05-09,-44,999.0,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2044_Before treatment plant_91_raw wastewater,9079,2023-03-15,2023-04-25,2023-05-09,-15,11.0,100
Mclennan,Treatment plant,NWSS_tx_1934_Treatment plant_raw wastewater,193820,2021-03-09,2023-04-25,2023-05-09,,,
Wichita,Treatment plant,WWS_tx_1765_Treatment plant_primary sludge,90000,2022-12-05,2023-04-25,2023-05-09,-5,29.5,100
El Paso,Treatment plant,CDC_BIOBOT_tx_673_Treatment plant_raw wastewater,436000,2022-06-28,2023-04-25,2023-05-09,0,22.8,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2043_Before treatment plant_91_raw wastewater,313164,2023-03-15,2023-04-25,2023-05-09,46,999.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_681_Treatment plant_raw wastewater,142000,2022-06-28,2023-04-25,2023-05-09,,,
Dallas,Treatment plant,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,900000,2022-06-05,2023-04-25,2023-05-09,136,10.2,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_raw wastewater,138700,2022-05-14,2023-04-25,2023-05-09,,6.333,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-04-25,2023-05-09,63,36.6,100
Galveston,Treatment plant,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,20000,2022-08-30,2023-04-26,2023-05-10,160,38.4,100
Galveston,Treatment plant,CDC_BIOBOT_tx_667_Treatment plant_post grit removal,26400,2022-06-06,2023-04-26,2023-05-10,-9,37.4,100
Dallas,Before treatment plant,CDC_BIOBOT_tx_2044_Before treatment plant_91_raw wastewater,9079,2023-03-15,2023-04-26,2023-05-10,-22,11.0,100
El Paso,Treatment plant,CDC_BIOBOT_tx_709_Treatment plant_raw wastewater,170000,2022-06-28,2023-04-26,2023-05-10,-80,53.75,100
El Paso,Treatment plant,CDC_BIOBOT_tx_566_Treatment plant_raw wastewater,143000,2022-08-08,2023-04-26,2023-05-10,,,
Galveston,Treatment plant,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,89600,2022-06-01,2023-04-26,2023-05-10,282,50.4,100
Kaufman,Treatment plant,CDC_BIOBOT_tx_1131_Treatment plant_post grit removal,138700,2023-05-06,2023-04-26,2023-05-10,,999.0,100
