"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Roosevelt ISD",2020-11-08,152908,"1024",1017,1,0,6,9,0,7,9,3,1,20,20,0,29,15
"Ropes ISD",2020-11-08,110905,"477",472,0,0,0,1,0,0,1,0,2,7,12,0,3,18
"Roscoe Collegiate ISD",2020-11-08,177901,"718",679,0,0,3,1,0,0,4,2,1,7,4,0,0,14
"Rosebud-Lott ISD",2020-11-08,73905,"687",626,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Rotan ISD",2020-11-08,76904,"239",238,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Round Rock ISD",2020-11-08,246909,"48261",11006,3,0,6,12,0,4,17,20,8,59,46,0,30,103
"Round Top-Carmine ISD",2020-11-08,75908,"237",210,1,0,0,0,1,0,0,1,0,2,0,1,1,1
"Royal ISD",2020-11-08,237905,"2453",1153,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,2,1
"Royse City ISD",2020-11-08,199902,"6849",4754,3,1,3,1,0,8,0,4,2,14,7,1,26,0
"Rule ISD",2020-11-08,104903,"144",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Runge ISD",2020-11-08,128903,"230",176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rusk ISD",2020-11-08,37907,"1993",1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S And S Cisd",2020-11-08,91914,"988",875,NA,NA,NA,NA,NA,NA,NA,0,0,3,5,0,2,6
"Sabinal ISD",2020-11-08,232902,"399",334,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Sabine ISD",2020-11-08,92906,"1534",1360,NA,NA,NA,NA,NA,NA,NA,0,2,1,4,0,2,5
"Sabine Pass ISD",2020-11-08,123913,"393",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint Jo ISD",2020-11-08,169911,"301",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salado ISD",2020-11-08,14908,"2114",1784,NA,NA,NA,NA,NA,NA,NA,1,0,4,0,0,3,2
"Saltillo ISD",2020-11-08,112909,"263",234,NA,NA,NA,NA,NA,NA,NA,1,0,2,1,2,2,0
"Sam Houston State University Charter School",2020-11-08,236802,"398",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sam Rayburn ISD",2020-11-08,74917,"523",482,0,0,0,1,0,1,0,0,0,1,1,0,2,0
"San Angelo ISD",2020-11-08,226903,"14051",9764,NA,NA,NA,NA,NA,NA,NA,9,10,48,15,1,27,54
"San Antonio ISD",2020-11-08,15907,"45664",10533,4,3,8,11,0,5,21,27,9,19,57,0,74,38
"San Antonio Preparatory Charter School",2020-11-08,15840,"209",90,0,0,0,1,0,0,1,0,0,0,2,0,0,2
"San Augustine ISD",2020-11-08,203901,"699",508,0,0,2,3,0,3,2,0,0,7,9,0,12,4
"San Benito Cisd",2020-11-08,31912,"9719",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Diego ISD",2020-11-08,66902,"1498",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Elizario ISD",2020-11-08,71904,"3215",66,4,6,7,10,0,13,14,8,14,21,53,1,56,39
"San Felipe-Del Rio Cisd",2020-11-08,233901,"9850",2617,NA,NA,NA,NA,NA,NA,NA,7,10,17,12,4,42,0
"San Isidro ISD",2020-11-08,214902,"194",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marcos Cisd",2020-11-08,105902,"7947",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Perlita ISD",2020-11-08,245904,"225",61,NA,NA,NA,NA,NA,NA,NA,5,1,4,3,0,5,8
"San Saba ISD",2020-11-08,206901,"728",682,1,0,9,2,0,12,0,1,2,19,11,0,33,0
"San Vicente ISD",2020-11-08,22903,"5",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sands Cisd",2020-11-08,58909,"258",257,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,4
"Sanford-Fritch ISD",2020-11-08,117903,"693",655,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0
"Sanger ISD",2020-11-08,61908,"2545",1953,0,0,22,7,1,3,25,2,1,29,16,1,21,26
"Santa Anna ISD",2020-11-08,42903,"265",248,NA,NA,NA,NA,NA,NA,NA,0,2,6,0,0,8,0
"Santa Fe ISD",2020-11-08,84909,"4323",3215,0,1,0,0,0,0,1,4,3,8,5,3,3,14
"Santa Gertrudis ISD",2020-11-08,137904,"721",200,NA,NA,NA,NA,NA,NA,NA,0,1,24,7,0,9,23
"Santa Maria ISD",2020-11-08,31913,"572",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santa Rosa ISD",2020-11-08,31914,"911",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santo ISD",2020-11-08,182904,"460",441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Savoy ISD",2020-11-08,74911,"306",278,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Schertz-Cibolo-U City ISD",2020-11-08,94902,"15546",8256,4,0,3,2,0,9,0,14,4,26,31,0,75,0
"Schleicher ISD",2020-11-08,207901,"514",471,0,1,0,2,0,3,0,0,1,0,3,0,3,1
"School Of Excellence In Education",2020-11-08,15806,"367",123,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,2
"School Of Science And Technology",2020-11-08,15827,"3330",803,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,0,4,1
"School Of Science And Technology Discovery",2020-11-08,15831,"4804",1212,0,0,0,1,0,1,0,4,1,1,4,0,4,6
"Schulenburg ISD",2020-11-08,75903,"686",660,0,0,5,2,0,3,4,0,0,6,2,0,3,5
"Scurry-Rosser ISD",2020-11-08,129910,"1057",942,0,1,1,2,0,1,3,2,1,5,3,0,7,4
"Seagraves ISD",2020-11-08,83901,"550",491,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1
"Sealy ISD",2020-11-08,8902,"2790",2148,NA,NA,NA,NA,NA,NA,NA,0,2,4,3,0,1,8
"Seashore Charter Schools",2020-11-08,178808,"500",400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seguin ISD",2020-11-08,94901,"6737",3384,NA,NA,NA,NA,NA,NA,NA,2,1,3,8,0,9,5
"Seminole ISD",2020-11-08,83903,"2953",2730,NA,NA,NA,NA,NA,NA,NA,3,6,12,12,0,23,10
"Ser-Ninos Charter School",2020-11-08,101802,"1110",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seymour ISD",2020-11-08,12901,"616",585,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1
"Shallowater ISD",2020-11-08,152909,"1694",1626,0,0,4,2,0,1,5,3,5,67,45,0,42,78
"Shamrock ISD",2020-11-08,242902,"366",343,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,2,1
"Sharyland ISD",2020-11-08,108911,"9733",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shelbyville ISD",2020-11-08,210903,"773",693,0,1,0,0,0,0,1,0,1,5,2,0,1,7
"Sheldon ISD",2020-11-08,101924,"10139",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shepherd ISD",2020-11-08,204904,"1909",1115,NA,NA,NA,NA,NA,NA,NA,1,0,3,1,0,0,5
"Sherman ISD",2020-11-08,91906,"7483",5280,0,3,5,7,2,6,7,4,9,29,29,12,33,26
"Shiner ISD",2020-11-08,143903,"709",688,NA,NA,NA,NA,NA,NA,NA,0,0,5,1,0,0,6
"Sidney ISD",2020-11-08,47905,"146",145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Blanca ISD",2020-11-08,115902,"128",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silsbee ISD",2020-11-08,100904,"2720",2134,0,0,0,4,0,4,0,1,0,3,10,0,11,3
"Silverton ISD",2020-11-08,23902,"181",173,0,0,0,2,1,1,0,0,0,2,8,5,2,3
"Simms ISD",2020-11-08,19909,"487",464,NA,NA,NA,NA,NA,NA,NA,0,0,3,4,0,4,3
"Sinton ISD",2020-11-08,205906,"2084",801,NA,NA,NA,NA,NA,NA,NA,7,0,3,3,0,12,1
"Sivells Bend ISD",2020-11-08,49909,"48",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skidmore-Tynan ISD",2020-11-08,13905,"805",462,NA,NA,NA,NA,NA,NA,NA,1,0,8,11,0,0,20
"Slaton ISD",2020-11-08,152903,"1333",1079,0,7,12,8,1,0,26,3,11,47,21,12,27,43
"Slidell ISD",2020-11-08,249908,"337",309,1,0,0,0,0,1,0,1,0,1,2,0,3,1
"Slocum ISD",2020-11-08,1909,"350",335,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0
"Smithville ISD",2020-11-08,11904,"1706",1145,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Smyer ISD",2020-11-08,110906,"422",392,1,2,5,1,0,7,2,2,3,11,5,0,15,6
"Snook ISD",2020-11-08,26903,"500",438,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,1,0,2
"Snyder ISD",2020-11-08,208902,"2620",1710,1,3,9,3,1,7,8,14,14,43,28,1,37,61
"Socorro ISD",2020-11-08,71909,"47070",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somerset ISD",2020-11-08,15909,"4050",1892,2,2,4,0,0,1,7,8,4,6,11,0,4,25
"Somerville ISD",2020-11-08,26902,"538",455,0,0,1,1,0,0,2,0,0,1,1,0,0,2
"Sonora ISD",2020-11-08,218901,"707",706,0,0,2,0,0,2,0,0,0,3,0,0,3,0
"South San Antonio ISD",2020-11-08,15908,"8195",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Texas ISD",2020-11-08,31916,"4208",79,0,0,0,2,0,0,2,0,0,1,5,0,3,3
"Southland ISD",2020-11-08,85903,"119",104,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,0,4,0
"Southside ISD",2020-11-08,15917,"5546",739,3,1,3,1,0,5,3,4,4,7,7,1,15,6
"Southwest ISD",2020-11-08,15912,"13348",3505,3,1,1,2,0,7,0,8,5,5,15,0,23,10
"Southwest Preparatory School",2020-11-08,15807,"844",190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwest School",2020-11-08,101838,"1694",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spearman ISD",2020-11-08,98904,"807",762,2,0,0,5,0,1,6,4,3,21,29,4,18,35
"Splendora ISD",2020-11-08,170907,"4122",3258,0,0,7,3,0,7,3,2,2,31,18,4,38,11
"Spring Branch ISD",2020-11-08,101920,"33300",17830,1,5,15,4,0,4,21,29,33,92,38,2,76,114
"Spring Creek ISD",2020-11-08,117907,"107",107,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Spring Hill ISD",2020-11-08,92907,"2001",1716,0,1,3,0,0,2,2,0,5,23,15,2,6,35
"Spring ISD",2020-11-08,101919,"33264",18021,NA,NA,NA,NA,NA,NA,NA,16,8,7,53,1,67,16
"Springlake-Earth ISD",2020-11-08,140907,"308",293,2,0,2,4,0,0,8,4,0,6,9,0,0,19
"Springtown ISD",2020-11-08,184902,"3590",2930,NA,NA,NA,NA,NA,NA,NA,5,2,13,2,1,13,8
"Spur ISD",2020-11-08,63903,"236",201,NA,NA,NA,NA,NA,NA,NA,0,5,20,5,5,11,14
"Spurger ISD",2020-11-08,229905,"357",274,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,0,3,2
"St Anthony School",2020-11-08,57836,"330",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St Mary's Academy Charter School",2020-11-08,13801,"399",193,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,1
"Stafford Msd",2020-11-08,79910,"3273",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stamford ISD",2020-11-08,127906,"603",557,NA,NA,NA,NA,NA,NA,NA,1,0,3,10,0,10,4
"Stanton ISD",2020-11-08,156902,"1069",973,0,0,8,8,2,1,13,0,1,14,11,2,8,16
"Step Charter School",2020-11-08,101859,"510",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephen F Austin State University Charter School",2020-11-08,174801,"255",229,NA,NA,NA,NA,NA,NA,NA,3,3,0,1,0,5,2
"Stephenville ISD",2020-11-08,72903,"3698",3216,2,3,8,3,0,3,13,17,12,59,30,0,27,91
"Sterling City ISD",2020-11-08,216901,"342",342,0,0,0,3,0,3,0,0,0,0,3,0,3,0
"Stockdale ISD",2020-11-08,247906,"778",623,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,0,5,3
"Stratford ISD",2020-11-08,211902,"570",549,0,0,1,3,0,0,4,0,0,4,8,0,4,8
"Strawn ISD",2020-11-08,182905,"143",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan ISD",2020-11-08,140908,"480",455,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,2
"Sulphur Bluff ISD",2020-11-08,112910,"224",184,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,1,2,6
"Sulphur Springs ISD",2020-11-08,112901,"4316",3497,2,1,5,10,0,0,18,9,4,57,58,0,1,127
"Sundown ISD",2020-11-08,110907,"582",568,NA,NA,NA,NA,NA,NA,NA,3,7,11,9,0,21,9
"Sunnyvale ISD",2020-11-08,57919,"1982",695,0,3,7,0,0,9,1,2,5,7,2,0,12,4
"Sunray ISD",2020-11-08,171902,"588",574,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Sweeny ISD",2020-11-08,20906,"1833",1280,0,1,1,0,0,1,1,0,1,6,2,0,8,1
"Sweet Home ISD",2020-11-08,143905,"139",134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetwater ISD",2020-11-08,177902,"2068",1775,0,0,5,2,0,0,7,5,5,29,21,2,12,46
"Taft ISD",2020-11-08,205907,"938",172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tahoka ISD",2020-11-08,153904,"602",493,2,2,5,4,0,8,5,3,2,6,5,0,9,7
"Tarkington ISD",2020-11-08,146907,"1685",1685,0,0,0,1,0,0,1,0,0,0,3,1,1,1
"Tatum ISD",2020-11-08,201910,"1520",1165,0,0,3,2,0,0,5,1,1,13,13,0,1,27
"Taylor ISD",2020-11-08,246911,"2940",1670,0,0,1,0,0,0,1,1,0,8,5,1,1,12
"Teague ISD",2020-11-08,81904,"1169",1032,0,0,1,1,0,1,1,0,0,11,8,0,4,15
"Tekoa Academy Of Accelerated Studies Stem School",2020-11-08,123803,"404",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Temple ISD",2020-11-08,14909,"8290",5491,0,0,5,5,0,0,10,4,4,36,26,0,2,68
"Tenaha ISD",2020-11-08,210904,"498",448,0,0,0,3,0,0,3,4,0,11,15,0,6,24
"Terlingua Csd",2020-11-08,22004,"100",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terrell County ISD",2020-11-08,222901,"120",116,0,0,1,1,0,2,0,0,0,1,1,0,2,0
"Terrell ISD",2020-11-08,129906,"4480",2938,2,3,14,1,0,2,18,6,10,45,18,3,19,57
"Texans Can Academies",2020-11-08,57804,"4757",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texarkana ISD",2020-11-08,19907,"7570",5046,2,4,9,11,0,4,22,27,23,52,95,1,6,190
"Texas A&M International University ISD",2020-11-08,240503,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Academy Of Leadership In The Humanities",2020-11-08,123503,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas City ISD",2020-11-08,84906,"7284",4883,0,2,10,2,0,3,11,5,10,25,15,3,19,33
"Texas College Preparatory Academies",2020-11-08,221801,"15649",7124,1,3,5,10,4,10,5,7,17,23,30,6,48,23
"Texas Empowerment Academy",2020-11-08,227805,"352",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Juvenile Justice Department",2020-11-08,227622,"591",591,0,0,2,2,0,0,4,0,0,25,23,0,0,48
"Texas Leadership Public Schools",2020-11-08,226801,"2872",2223,1,2,5,5,1,4,8,6,8,21,18,1,29,23
"Texas Preparatory School",2020-11-08,105802,"155",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Sch For The Blind & Visually Impaired",2020-11-08,227905,"124",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Sch For The Deaf",2020-11-08,227906,"507",194,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,1,2
"Texas School Of The Arts",2020-11-08,220814,"286",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Serenity Academy",2020-11-08,170801,"417",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Tech University K-12",2020-11-08,152504,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texhoma ISD",2020-11-08,211901,"171",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texline ISD",2020-11-08,56902,"197",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Excel Center (For Adults)",2020-11-08,227827,"589",89,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"The Gathering Place",2020-11-08,15841,"350",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Lawson Academy",2020-11-08,101864,"186",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Pro-Vision Academy",2020-11-08,101868,"386",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Rhodes School",2020-11-08,101861,"723",229,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"The Varnett Public School",2020-11-08,101814,"2052",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thorndale ISD",2020-11-08,166905,"578",525,0,1,0,1,0,2,0,0,1,0,2,0,2,1
"Thrall ISD",2020-11-08,246912,"773",372,NA,NA,NA,NA,NA,NA,NA,0,1,2,5,1,3,4
"Three Rivers ISD",2020-11-08,149902,"562",500,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Three Way ISD",2020-11-08,72901,"215",210,NA,NA,NA,NA,NA,NA,NA,0,1,5,1,0,2,5
"Throckmorton Collegiate ISD",2020-11-08,224901,"108",105,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Tidehaven ISD",2020-11-08,158902,"976",858,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,1,1,7
"Timpson ISD",2020-11-08,210905,"638",600,NA,NA,NA,NA,NA,NA,NA,2,1,9,8,0,0,20
"Tioga ISD",2020-11-08,91907,"746",696,0,0,1,0,0,1,0,0,0,6,6,0,12,0
"Tolar ISD",2020-11-08,111903,"804",770,0,0,0,1,0,0,1,0,0,3,4,0,1,6
"Tom Bean ISD",2020-11-08,91918,"636",588,0,0,1,0,0,0,1,0,1,6,0,0,3,4
"Tomball ISD",2020-11-08,101921,"18596",11438,4,5,13,5,1,26,0,11,10,65,12,1,96,1
"Tornillo ISD",2020-11-08,71908,"914",371,2,0,2,8,0,9,3,3,2,4,20,0,24,5
"Treetops School International",2020-11-08,220801,"392",129,0,0,0,1,1,0,0,0,1,0,5,6,0,0
"Trent ISD",2020-11-08,221905,"131",121,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,0,1,3
"Trenton ISD",2020-11-08,74912,"720",598,NA,NA,NA,NA,NA,NA,NA,2,1,6,5,1,6,7
"Trinidad ISD",2020-11-08,107907,"160",138,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,1
"Trinity Basin Preparatory",2020-11-08,57813,"4178",1874,NA,NA,NA,NA,NA,NA,NA,7,4,1,20,0,7,25
"Trinity Charter School",2020-11-08,46802,"389",360,NA,NA,NA,NA,NA,NA,NA,0,2,15,0,12,4,1
"Trinity ISD",2020-11-08,228903,"1189",862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-El Paso",2020-11-08,71803,"180",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Laredo",2020-11-08,240801,"225",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Lubbock",2020-11-08,152803,"205",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Rio Grande Valley",2020-11-08,108804,"491",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trivium Academy",2020-11-08,61805,"609",422,3,0,0,0,0,2,1,4,1,0,1,0,3,3
"Troup ISD",2020-11-08,212904,"1022",923,1,2,4,0,0,7,0,1,2,11,6,0,15,5
"Troy ISD",2020-11-08,14910,"1475",1277,0,0,2,1,0,1,2,2,1,9,3,0,3,12
"Tulia ISD",2020-11-08,219903,"940",896,NA,NA,NA,NA,NA,NA,NA,2,4,10,12,2,18,8
"Tuloso-Midway ISD",2020-11-08,178912,"3844",1737,1,1,3,2,0,3,4,1,1,6,9,0,12,5
"Turkey-Quitaque ISD",2020-11-08,96905,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Two Dimensions Preparatory Academy",2020-11-08,101840,"420",216,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,3,0
"Tyler ISD",2020-11-08,212905,"17618",13940,4,4,13,16,0,0,37,30,31,114,106,1,41,239
"Ume Preparatory Academy",2020-11-08,57845,"1275",643,1,1,0,0,0,2,0,3,2,0,2,0,6,1
"Union Grove ISD",2020-11-08,230908,"733",639,NA,NA,NA,NA,NA,NA,NA,0,0,16,6,1,9,12
"Union Hill ISD",2020-11-08,230904,"321",208,0,0,0,1,0,1,0,0,0,0,2,0,1,1
"United ISD",2020-11-08,240903,"41982",936,3,4,3,14,1,13,10,12,8,12,89,4,70,47
"Universal Academy",2020-11-08,57808,"2405",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Houston Charter School",2020-11-08,101807,"87",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of North Texas",2020-11-08,61501,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas At Austin H S",2020-11-08,227506,"266",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas Elementary Charter School",2020-11-08,227819,"264",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas Rio Grande Valley",2020-11-08,31505,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas University Charter School",2020-11-08,227806,"587",188,0,0,6,0,0,6,0,0,0,18,0,9,9,0
"Uplift Education",2020-11-08,57803,"21761",4871,NA,NA,NA,NA,NA,NA,NA,22,17,23,21,0,63,20
"Ut Tyler University Academy",2020-11-08,212804,"837",689,1,1,0,3,0,0,5,2,3,5,4,0,2,12
"Utopia ISD",2020-11-08,232904,"209",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Utpb Stem Academy",2020-11-08,68803,"785",568,0,1,3,1,1,4,0,0,3,6,2,1,8,2
"Uvalde Cisd",2020-11-08,232903,"4065",2426,1,1,0,1,0,0,3,2,3,10,8,0,7,16
"Valentine ISD",2020-11-08,122902,"38",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley Mills ISD",2020-11-08,18904,"653",544,0,0,2,1,0,3,0,1,1,6,3,1,8,2
"Valley View ISD",2020-11-08,49903,"889",681,0,0,2,1,0,0,3,0,1,7,6,0,5,9
"Valley View ISD",2020-11-08,108916,"4046",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valor Public Schools",2020-11-08,227829,"1090",569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Van Alstyne ISD",2020-11-08,91908,"1899",1721,2,0,13,1,0,1,15,2,0,25,4,1,13,17
"Van ISD",2020-11-08,234906,"2378",1938,0,0,4,3,0,0,7,0,0,16,11,0,0,27
"Van Vleck ISD",2020-11-08,158906,"1043",891,NA,NA,NA,NA,NA,NA,NA,0,1,0,7,0,1,7
"Vanguard Academy",2020-11-08,108808,"4907",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vega ISD",2020-11-08,180902,"357",353,1,1,1,0,0,3,0,2,1,1,5,0,9,0
"Venus ISD",2020-11-08,126908,"2201",1559,2,2,3,3,0,6,4,3,5,14,17,0,18,21
"Veribest ISD",2020-11-08,226908,"254",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vernon ISD",2020-11-08,244903,"1926",1695,NA,NA,NA,NA,NA,NA,NA,4,15,29,18,7,33,26
"Victoria ISD",2020-11-08,235902,"13399",9019,NA,NA,NA,NA,NA,NA,NA,7,9,23,22,0,50,11
"Vidor ISD",2020-11-08,181907,"4187",3525,0,0,5,4,0,9,0,2,8,32,27,3,66,0
"Village Tech Schools",2020-11-08,57847,"1221",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vista Del Futuro Charter School",2020-11-08,71809,"248",109,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Vysehrad ISD",2020-11-08,143904,"110",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Waco Charter School",2020-11-08,161801,"219",178,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Waco ISD",2020-11-08,161914,"14302",8158,5,4,5,28,0,0,42,14,18,41,82,0,2,153
