"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Rockwall ISD",2020-11-01,199901,"16919",10457,6,3,14,10,0,25,8,12,21,71,51,0,89,66
"Rogers ISD",2020-11-01,14907,"883",823,0,1,4,0,0,0,5,0,2,10,2,0,6,8
"Roma ISD",2020-11-01,214903,"6069",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roosevelt ISD",2020-11-01,152908,"1024",1017,0,1,5,2,0,8,0,2,1,13,8,0,20,4
"Ropes ISD",2020-11-01,110905,"477",472,NA,NA,NA,NA,NA,NA,NA,0,2,7,11,0,3,17
"Roscoe Collegiate ISD",2020-11-01,177901,"718",679,0,0,1,1,0,0,2,2,1,4,3,0,0,10
"Rosebud-Lott ISD",2020-11-01,73905,"687",626,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Rotan ISD",2020-11-01,76904,"239",238,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Round Rock ISD",2020-11-01,246909,"48261",11006,1,1,6,5,0,0,13,17,7,51,29,0,22,82
"Round Top-Carmine ISD",2020-11-01,75908,"237",210,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,1
"Royal ISD",2020-11-01,237905,"2453",1153,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,2,1
"Royse City ISD",2020-11-01,199902,"6849",4754,0,0,3,2,0,5,0,1,1,11,6,1,18,0
"Rule ISD",2020-11-01,104903,"144",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Runge ISD",2020-11-01,128903,"230",176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rusk ISD",2020-11-01,37907,"1993",1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S And S Cisd",2020-11-01,91914,"988",875,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,0,2,4
"Sabinal ISD",2020-11-01,232902,"399",334,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Sabine ISD",2020-11-01,92906,"1534",1360,NA,NA,NA,NA,NA,NA,NA,0,2,1,4,0,2,5
"Sabine Pass ISD",2020-11-01,123913,"393",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint Jo ISD",2020-11-01,169911,"301",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salado ISD",2020-11-01,14908,"2114",1784,NA,NA,NA,NA,NA,NA,NA,1,0,3,0,0,3,1
"Saltillo ISD",2020-11-01,112909,"263",234,NA,NA,NA,NA,NA,NA,NA,1,0,2,1,2,2,0
"Sam Houston State University Charter School",2020-11-01,236802,"398",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sam Rayburn ISD",2020-11-01,74917,"523",482,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"San Angelo ISD",2020-11-01,226903,"14051",9764,NA,NA,NA,NA,NA,NA,NA,9,10,48,15,1,27,54
"San Antonio ISD",2020-11-01,15907,"45664",10533,3,1,3,4,0,6,5,23,6,11,46,0,69,17
"San Antonio Preparatory Charter School",2020-11-01,15840,"209",90,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"San Augustine ISD",2020-11-01,203901,"699",508,0,0,2,1,0,2,1,0,0,5,6,0,9,2
"San Benito Cisd",2020-11-01,31912,"9719",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Diego ISD",2020-11-01,66902,"1498",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Elizario ISD",2020-11-01,71904,"3215",66,1,3,10,18,0,19,13,4,8,14,43,1,43,25
"San Felipe-Del Rio Cisd",2020-11-01,233901,"9850",2617,2,2,4,2,0,10,0,7,10,17,12,4,42,0
"San Isidro ISD",2020-11-01,214902,"194",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marcos Cisd",2020-11-01,105902,"7947",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Perlita ISD",2020-11-01,245904,"225",61,0,0,1,0,0,1,0,5,1,4,3,0,5,8
"San Saba ISD",2020-11-01,206901,"728",682,0,0,8,5,0,13,0,0,2,10,9,0,21,0
"San Vicente ISD",2020-11-01,22903,"5",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sands Cisd",2020-11-01,58909,"258",257,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,4
"Sanford-Fritch ISD",2020-11-01,117903,"693",655,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0
"Sanger ISD",2020-11-01,61908,"2545",1953,0,0,1,3,0,4,0,2,1,7,9,0,18,1
"Santa Anna ISD",2020-11-01,42903,"265",248,NA,NA,NA,NA,NA,NA,NA,0,2,6,0,0,8,0
"Santa Fe ISD",2020-11-01,84909,"4323",3215,2,2,1,1,0,0,6,4,2,8,5,3,3,13
"Santa Gertrudis ISD",2020-11-01,137904,"721",200,0,0,2,0,0,0,2,0,1,24,7,0,9,23
"Santa Maria ISD",2020-11-01,31913,"572",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santa Rosa ISD",2020-11-01,31914,"911",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santo ISD",2020-11-01,182904,"460",441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Savoy ISD",2020-11-01,74911,"306",278,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Schertz-Cibolo-U City ISD",2020-11-01,94902,"15546",8256,1,0,2,1,0,4,0,10,4,23,29,0,66,0
"Schleicher ISD",2020-11-01,207901,"514",471,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1
"School Of Excellence In Education",2020-11-01,15806,"367",123,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,2
"School Of Science And Technology",2020-11-01,15827,"3330",803,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,0,4,1
"School Of Science And Technology Discovery",2020-11-01,15831,"4804",1212,0,1,0,0,0,0,1,4,1,1,3,0,3,6
"Schulenburg ISD",2020-11-01,75903,"686",660,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Scurry-Rosser ISD",2020-11-01,129910,"1057",942,2,0,1,1,0,3,1,2,0,4,1,0,6,1
"Seagraves ISD",2020-11-01,83901,"550",491,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1
"Sealy ISD",2020-11-01,8902,"2790",2148,0,1,0,0,0,0,1,0,2,4,3,0,1,8
"Seashore Charter Schools",2020-11-01,178808,"500",400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seguin ISD",2020-11-01,94901,"6737",3384,NA,NA,NA,NA,NA,NA,NA,2,1,3,8,0,9,5
"Seminole ISD",2020-11-01,83903,"2953",2730,NA,NA,NA,NA,NA,NA,NA,2,2,9,6,0,13,6
"Ser-Ninos Charter School",2020-11-01,101802,"1110",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seymour ISD",2020-11-01,12901,"616",585,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1
"Shallowater ISD",2020-11-01,152909,"1694",1626,1,2,7,1,0,6,5,3,5,61,40,0,40,69
"Shamrock ISD",2020-11-01,242902,"366",343,1,0,1,1,0,2,1,1,0,1,1,0,2,1
"Sharyland ISD",2020-11-01,108911,"9733",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shelbyville ISD",2020-11-01,210903,"773",693,NA,NA,NA,NA,NA,NA,NA,0,0,5,2,0,1,6
"Sheldon ISD",2020-11-01,101924,"10139",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shepherd ISD",2020-11-01,204904,"1909",1115,0,0,1,0,0,0,1,1,0,2,1,0,0,4
"Sherman ISD",2020-11-01,91906,"7483",5280,1,0,3,5,1,4,4,4,6,24,22,10,27,19
"Shiner ISD",2020-11-01,143903,"709",688,NA,NA,NA,NA,NA,NA,NA,0,0,5,1,0,0,6
"Sidney ISD",2020-11-01,47905,"146",145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Blanca ISD",2020-11-01,115902,"128",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silsbee ISD",2020-11-01,100904,"2720",2134,NA,NA,NA,NA,NA,NA,NA,1,0,3,6,0,7,3
"Silverton ISD",2020-11-01,23902,"181",173,0,0,2,2,4,0,0,0,0,2,6,4,1,3
"Simms ISD",2020-11-01,19909,"487",464,NA,NA,NA,NA,NA,NA,NA,0,0,3,4,0,4,3
"Sinton ISD",2020-11-01,205906,"2084",801,NA,NA,NA,NA,NA,NA,NA,7,0,3,3,0,12,1
"Sivells Bend ISD",2020-11-01,49909,"48",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skidmore-Tynan ISD",2020-11-01,13905,"805",462,1,0,0,1,0,0,2,1,0,8,11,0,0,20
"Slaton ISD",2020-11-01,152903,"1333",1079,0,1,7,2,5,1,4,3,4,35,13,11,27,17
"Slidell ISD",2020-11-01,249908,"337",309,0,0,0,1,0,1,0,0,0,1,2,0,2,1
"Slocum ISD",2020-11-01,1909,"350",335,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"Smithville ISD",2020-11-01,11904,"1706",1145,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Smyer ISD",2020-11-01,110906,"422",392,0,0,3,0,0,3,0,1,1,6,4,0,8,4
"Snook ISD",2020-11-01,26903,"500",438,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,1,0,2
"Snyder ISD",2020-11-01,208902,"2620",1710,0,0,6,3,0,8,1,13,11,34,25,0,30,53
"Socorro ISD",2020-11-01,71909,"47070",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somerset ISD",2020-11-01,15909,"4050",1892,2,0,0,4,0,0,6,6,2,2,11,0,3,18
"Somerville ISD",2020-11-01,26902,"538",455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sonora ISD",2020-11-01,218901,"707",706,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"South San Antonio ISD",2020-11-01,15908,"8195",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Texas ISD",2020-11-01,31916,"4208",79,0,0,1,0,0,1,0,0,0,1,3,0,3,1
"Southland ISD",2020-11-01,85903,"119",104,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,0,4,0
"Southside ISD",2020-11-01,15917,"5546",739,0,0,0,2,0,0,2,1,3,4,6,1,10,3
"Southwest ISD",2020-11-01,15912,"13348",3505,1,3,1,1,0,5,1,5,4,4,13,0,16,10
"Southwest Preparatory School",2020-11-01,15807,"844",190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwest School",2020-11-01,101838,"1694",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spearman ISD",2020-11-01,98904,"807",762,0,0,1,1,0,1,1,2,3,21,24,4,17,29
"Splendora ISD",2020-11-01,170907,"4122",3258,0,0,5,1,1,4,1,2,2,24,15,4,31,8
"Spring Branch ISD",2020-11-01,101920,"33300",17830,4,8,13,2,0,7,20,28,26,75,30,2,68,89
"Spring Creek ISD",2020-11-01,117907,"107",107,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Spring Hill ISD",2020-11-01,92907,"2001",1716,0,0,5,4,0,0,9,0,4,20,15,2,4,33
"Spring ISD",2020-11-01,101919,"33264",18021,2,0,0,7,0,5,4,16,8,7,53,1,67,16
"Springlake-Earth ISD",2020-11-01,140907,"308",293,1,0,1,2,0,0,4,2,0,4,5,0,0,11
"Springtown ISD",2020-11-01,184902,"3590",2930,NA,NA,NA,NA,NA,NA,NA,5,1,13,2,1,12,8
"Spur ISD",2020-11-01,63903,"236",201,0,0,4,0,0,2,2,0,5,20,5,5,11,14
"Spurger ISD",2020-11-01,229905,"357",274,0,0,0,1,0,0,1,0,0,0,5,0,3,2
"St Anthony School",2020-11-01,57836,"330",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St Mary's Academy Charter School",2020-11-01,13801,"399",193,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,1,1
"Stafford Msd",2020-11-01,79910,"3273",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stamford ISD",2020-11-01,127906,"603",557,NA,NA,NA,NA,NA,NA,NA,1,0,3,10,0,10,4
"Stanton ISD",2020-11-01,156902,"1069",973,0,0,3,2,0,2,3,0,1,6,3,0,7,3
"Step Charter School",2020-11-01,101859,"510",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephen F Austin State University Charter School",2020-11-01,174801,"255",229,NA,NA,NA,NA,NA,NA,NA,3,3,0,1,0,5,2
"Stephenville ISD",2020-11-01,72903,"3698",3216,2,0,6,4,0,1,11,15,9,51,27,0,24,78
"Sterling City ISD",2020-11-01,216901,"342",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stockdale ISD",2020-11-01,247906,"778",623,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,0,5,3
"Stratford ISD",2020-11-01,211902,"570",549,0,0,1,1,0,0,2,0,0,3,5,0,4,4
"Strawn ISD",2020-11-01,182905,"143",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sudan ISD",2020-11-01,140908,"480",455,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,2
"Sulphur Bluff ISD",2020-11-01,112910,"224",184,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,1,2,6
"Sulphur Springs ISD",2020-11-01,112901,"4316",3497,2,0,5,8,0,0,15,7,3,52,48,0,1,109
"Sundown ISD",2020-11-01,110907,"582",568,0,0,1,2,0,2,1,3,7,11,9,0,21,9
"Sunnyvale ISD",2020-11-01,57919,"1982",695,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,0,3,3
"Sunray ISD",2020-11-01,171902,"588",574,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Sweeny ISD",2020-11-01,20906,"1833",1280,0,0,1,0,0,1,0,0,0,4,2,0,6,0
"Sweet Home ISD",2020-11-01,143905,"139",134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetwater ISD",2020-11-01,177902,"2068",1775,0,1,1,2,0,1,3,5,5,24,19,2,12,39
"Taft ISD",2020-11-01,205907,"938",172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tahoka ISD",2020-11-01,153904,"602",493,0,0,1,1,0,1,1,1,0,1,1,0,1,2
"Tarkington ISD",2020-11-01,146907,"1685",1685,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,1,0
"Tatum ISD",2020-11-01,201910,"1520",1165,NA,NA,NA,NA,NA,NA,NA,1,1,10,11,0,1,22
"Taylor ISD",2020-11-01,246911,"2940",1670,1,0,0,0,0,0,1,1,0,7,5,1,1,11
"Teague ISD",2020-11-01,81904,"1169",1032,0,0,0,1,0,1,0,0,0,10,7,0,3,14
"Tekoa Academy Of Accelerated Studies Stem School",2020-11-01,123803,"404",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Temple ISD",2020-11-01,14909,"8290",5491,2,0,0,4,0,0,6,4,4,31,21,0,2,58
"Tenaha ISD",2020-11-01,210904,"498",448,0,0,2,0,0,0,2,4,0,11,12,0,6,21
"Terlingua Csd",2020-11-01,22004,"100",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terrell County ISD",2020-11-01,222901,"120",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terrell ISD",2020-11-01,129906,"4480",2938,NA,NA,NA,NA,NA,NA,NA,4,5,15,9,1,13,19
"Texans Can Academies",2020-11-01,57804,"4757",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texarkana ISD",2020-11-01,19907,"7570",5046,9,2,7,15,1,1,31,24,18,42,81,1,2,162
"Texas A&M International University ISD",2020-11-01,240503,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Academy Of Leadership In The Humanities",2020-11-01,123503,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas City ISD",2020-11-01,84906,"7284",4883,0,2,5,5,1,1,10,5,8,15,13,3,16,22
"Texas College Preparatory Academies",2020-11-01,221801,"15649",7124,2,4,4,4,1,11,2,6,14,18,20,2,38,18
"Texas Empowerment Academy",2020-11-01,227805,"352",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Juvenile Justice Department",2020-11-01,227622,"591",591,0,0,0,3,0,0,3,0,0,23,21,0,0,44
"Texas Leadership Public Schools",2020-11-01,226801,"2872",2223,NA,NA,NA,NA,NA,NA,NA,4,6,13,11,0,19,15
"Texas Preparatory School",2020-11-01,105802,"155",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Sch For The Blind & Visually Impaired",2020-11-01,227905,"124",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Sch For The Deaf",2020-11-01,227906,"507",194,0,0,0,1,0,0,1,1,0,0,2,0,1,2
"Texas School Of The Arts",2020-11-01,220814,"286",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Serenity Academy",2020-11-01,170801,"417",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Tech University K-12",2020-11-01,152504,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texhoma ISD",2020-11-01,211901,"171",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texline ISD",2020-11-01,56902,"197",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Excel Center (For Adults)",2020-11-01,227827,"589",89,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"The Gathering Place",2020-11-01,15841,"350",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Lawson Academy",2020-11-01,101864,"186",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Pro-Vision Academy",2020-11-01,101868,"386",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Rhodes School",2020-11-01,101861,"723",229,0,0,0,1,0,1,0,0,0,0,2,0,2,0
"The Varnett Public School",2020-11-01,101814,"2052",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thorndale ISD",2020-11-01,166905,"578",525,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1
"Thrall ISD",2020-11-01,246912,"773",372,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,1,3,2
"Three Rivers ISD",2020-11-01,149902,"562",500,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Three Way ISD",2020-11-01,72901,"215",210,NA,NA,NA,NA,NA,NA,NA,0,1,5,1,0,2,5
"Throckmorton Collegiate ISD",2020-11-01,224901,"108",105,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Tidehaven ISD",2020-11-01,158902,"976",858,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,1,1,7
"Timpson ISD",2020-11-01,210905,"638",600,NA,NA,NA,NA,NA,NA,NA,2,1,9,8,0,0,20
"Tioga ISD",2020-11-01,91907,"746",696,NA,NA,NA,NA,NA,NA,NA,0,0,5,6,0,11,0
"Tolar ISD",2020-11-01,111903,"804",770,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,0,1,5
"Tom Bean ISD",2020-11-01,91918,"636",588,NA,NA,NA,NA,NA,NA,NA,0,1,5,0,0,3,3
"Tomball ISD",2020-11-01,101921,"18596",11438,0,3,8,2,0,13,0,7,5,52,7,0,70,1
"Tornillo ISD",2020-11-01,71908,"914",371,0,0,1,4,0,5,0,1,2,2,12,0,15,2
"Treetops School International",2020-11-01,220801,"392",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trent ISD",2020-11-01,221905,"131",121,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,0,1,3
"Trenton ISD",2020-11-01,74912,"720",598,NA,NA,NA,NA,NA,NA,NA,2,1,6,5,1,6,7
"Trinidad ISD",2020-11-01,107907,"160",138,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,1
"Trinity Basin Preparatory",2020-11-01,57813,"4178",1874,0,0,0,1,0,1,0,7,4,1,20,0,7,25
"Trinity Charter School",2020-11-01,46802,"389",360,NA,NA,NA,NA,NA,NA,NA,0,2,15,0,12,4,1
"Trinity ISD",2020-11-01,228903,"1189",862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-El Paso",2020-11-01,71803,"180",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Laredo",2020-11-01,240801,"225",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Lubbock",2020-11-01,152803,"205",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Rio Grande Valley",2020-11-01,108804,"491",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trivium Academy",2020-11-01,61805,"609",422,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,2
"Troup ISD",2020-11-01,212904,"1022",923,NA,NA,NA,NA,NA,NA,NA,0,0,7,6,0,8,5
"Troy ISD",2020-11-01,14910,"1475",1277,NA,NA,NA,NA,NA,NA,NA,2,1,7,2,0,2,10
"Tulia ISD",2020-11-01,219903,"940",896,0,1,0,7,2,2,4,2,4,10,12,2,18,8
"Tuloso-Midway ISD",2020-11-01,178912,"3844",1737,0,0,0,1,0,1,0,0,0,3,7,0,9,1
"Turkey-Quitaque ISD",2020-11-01,96905,"195",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Two Dimensions Preparatory Academy",2020-11-01,101840,"420",216,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,3,0
"Tyler ISD",2020-11-01,212905,"17618",13940,0,2,10,11,0,1,22,26,27,101,90,1,41,202
"Ume Preparatory Academy",2020-11-01,57845,"1275",643,1,1,0,1,0,3,0,2,1,0,2,0,4,1
"Union Grove ISD",2020-11-01,230908,"733",639,NA,NA,NA,NA,NA,NA,NA,0,0,16,6,1,9,12
"Union Hill ISD",2020-11-01,230904,"321",208,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"United ISD",2020-11-01,240903,"41982",936,2,2,2,9,1,6,8,9,4,9,75,3,57,37
"Universal Academy",2020-11-01,57808,"2405",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Houston Charter School",2020-11-01,101807,"87",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of North Texas",2020-11-01,61501,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas At Austin H S",2020-11-01,227506,"266",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas Elementary Charter School",2020-11-01,227819,"264",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas Rio Grande Valley",2020-11-01,31505,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas University Charter School",2020-11-01,227806,"587",188,NA,NA,NA,NA,NA,NA,NA,0,0,12,0,9,3,0
"Uplift Education",2020-11-01,57803,"21761",4871,NA,NA,NA,NA,NA,NA,NA,22,17,23,21,0,63,20
"Ut Tyler University Academy",2020-11-01,212804,"837",689,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,0,2,7
"Utopia ISD",2020-11-01,232904,"209",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Utpb Stem Academy",2020-11-01,68803,"785",568,0,1,1,1,0,2,1,0,2,3,1,0,4,2
"Uvalde Cisd",2020-11-01,232903,"4065",2426,1,0,0,3,0,2,2,1,2,10,7,0,7,13
"Valentine ISD",2020-11-01,122902,"38",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley Mills ISD",2020-11-01,18904,"653",544,1,0,1,0,1,1,0,1,1,4,2,1,5,2
"Valley View ISD",2020-11-01,49903,"889",681,NA,NA,NA,NA,NA,NA,NA,0,1,5,4,0,4,6
"Valley View ISD",2020-11-01,108916,"4046",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valor Public Schools",2020-11-01,227829,"1090",569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Van Alstyne ISD",2020-11-01,91908,"1899",1721,0,0,1,1,0,0,2,0,0,12,3,1,12,2
"Van ISD",2020-11-01,234906,"2378",1938,0,0,0,1,0,0,1,0,0,12,8,0,0,20
"Van Vleck ISD",2020-11-01,158906,"1043",891,NA,NA,NA,NA,NA,NA,NA,0,1,0,7,0,1,7
"Vanguard Academy",2020-11-01,108808,"4907",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vega ISD",2020-11-01,180902,"357",353,0,0,0,2,0,2,0,1,0,0,5,0,6,0
"Venus ISD",2020-11-01,126908,"2201",1559,0,1,3,2,0,4,2,1,3,11,14,0,12,17
"Veribest ISD",2020-11-01,226908,"254",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vernon ISD",2020-11-01,244903,"1926",1695,0,0,10,1,4,2,5,4,15,29,18,7,33,26
"Victoria ISD",2020-11-01,235902,"13399",9019,0,0,1,7,0,8,0,7,9,23,22,0,50,11
"Vidor ISD",2020-11-01,181907,"4187",3525,0,1,2,4,2,5,0,2,8,27,23,3,57,0
"Village Tech Schools",2020-11-01,57847,"1221",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
