"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Ft Sam Houston ISD Total",2021-01-31,15914,"1491",1138,NA,NA,1491,1138,NA,1,NA,NA,NA,NA,12,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,70,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,278,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,44,14,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,905,297,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,22,9,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1065,459,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,424,224,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,542,296,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,501,249,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,651,353,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,304,221,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,857,301,NA,1,NA,NA,NA,NA,5,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,488,196,NA,3,NA,NA,NA,NA,8,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,531,391,NA,3,NA,NA,NA,NA,7,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,375,261,NA,1,NA,NA,NA,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,518,270,NA,1,NA,NA,NA,NA,5,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,681,302,NA,3,NA,NA,NA,NA,8,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,522,275,NA,4,NA,NA,NA,NA,13,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,353,151,NA,3,NA,NA,NA,NA,9,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,472,232,NA,0,NA,NA,NA,NA,5,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,583,340,NA,0,NA,NA,NA,NA,5,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,515,294,NA,0,NA,NA,NA,NA,6,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,699,335,NA,5,NA,NA,NA,NA,11,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,523,291,NA,1,NA,NA,NA,NA,7,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,551,230,NA,1,NA,NA,NA,NA,7,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,400,177,NA,1,NA,NA,NA,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,375,170,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,569,269,NA,1,NA,NA,NA,NA,7,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,458,268,NA,0,NA,NA,NA,NA,6,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,571,286,NA,0,NA,NA,NA,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,489,190,NA,4,NA,NA,NA,NA,7,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,823,393,NA,0,NA,NA,NA,NA,6,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1027,366,0,3,0,3,0,NA,13,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,889,362,0,2,0,2,0,NA,5,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1149,385,0,1,0,1,0,NA,11,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,617,303,0,2,0,2,0,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,585,263,0,1,0,1,0,NA,3,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,490,217,0,2,0,0,2,NA,5,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,537,252,0,3,0,3,0,NA,3,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,486,294,0,1,0,0,1,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,440,200,0,5,0,5,0,NA,11,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,717,325,0,4,0,3,1,NA,10,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,536,282,0,6,0,4,2,NA,12,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,634,316,0,1,0,1,0,NA,2,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,606,432,0,2,0,2,0,NA,6,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,659,335,0,1,0,0,1,NA,7,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,498,312,0,1,0,1,0,NA,3,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,654,376,0,1,0,1,0,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1016,587,0,2,0,2,0,NA,9,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,505,323,0,1,0,1,0,NA,7,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,573,309,0,1,0,1,0,NA,3,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,455,209,5,0,0,5,0,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,687,348,5,1,0,6,0,NA,2,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,461,220,5,0,0,5,0,NA,0,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,438,207,6,1,0,7,0,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,525,260,6,1,0,7,0,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,463,264,6,1,0,6,1,NA,4,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,593,379,7,4,0,0,11,NA,7,NA,NA,NA
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,566,293,NA,NA,NA,NA,NA,0,2,0,1,1
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,277,132,0,1,0,0,1,0,9,0,5,4
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,646,332,0,4,0,4,0,0,15,0,15,0
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,NA,NA,0,1,0,1,0,0,19,0,8,11
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,430,210,NA,1,NA,NA,NA,5,5,0,10,0
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,415,236,NA,0,NA,NA,NA,5,7,0,12,0
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1244,495,0,1,0,1,0,5,3,0,5,3
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,844,442,0,1,0,1,0,5,8,2,7,4
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,460,202,5,3,0,8,0,5,7,0,12,0
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1438,576,NA,1,NA,NA,NA,6,5,0,2,9
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,641,334,NA,2,NA,NA,NA,6,7,0,10,3
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,665,409,NA,2,NA,NA,NA,6,5,0,10,1
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,828,462,NA,2,NA,NA,NA,6,8,2,12,0
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,541,315,0,3,0,2,1,6,7,0,10,3
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,762,364,0,1,0,1,0,6,3,0,9,0
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,909,400,NA,0,NA,NA,NA,7,3,0,10,0
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1325,617,NA,5,NA,NA,NA,7,7,2,8,4
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,486,207,NA,0,NA,NA,NA,7,3,0,10,0
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,488,283,NA,1,NA,NA,NA,7,3,0,7,3
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,427,190,NA,0,NA,NA,NA,7,2,0,8,1
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,667,279,NA,1,NA,NA,NA,7,4,0,10,1
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,709,399,NA,0,NA,NA,NA,7,2,0,4,5
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1200,708,NA,1,NA,NA,NA,7,3,0,4,6
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,944,530,NA,0,NA,NA,NA,8,3,0,11,0
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,576,253,8,4,1,7,4,8,11,2,12,5
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,627,316,NA,NA,NA,NA,NA,9,3,0,9,3
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,989,404,NA,0,NA,NA,NA,9,14,1,7,15
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,858,376,NA,0,NA,NA,NA,9,2,0,9,2
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1769,809,NA,1,NA,NA,NA,9,5,0,13,1
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1250,566,NA,1,NA,NA,NA,9,3,0,8,4
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,461,265,NA,0,NA,NA,NA,9,5,0,13,1
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,516,255,NA,3,NA,NA,NA,9,5,0,11,3
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,551,243,NA,5,NA,NA,NA,9,12,0,20,1
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,816,345,5,2,0,6,1,9,3,0,8,4
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,717,433,5,2,0,6,1,9,4,0,11,2
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,2613,941,NA,6,NA,NA,NA,10,14,0,21,3
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,854,488,NA,0,NA,NA,NA,10,3,0,11,2
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,635,331,NA,0,NA,NA,NA,10,4,0,9,5
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,649,261,NA,1,NA,NA,NA,11,6,4,10,3
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,523,253,NA,1,NA,NA,NA,11,5,0,11,5
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1592,614,5,2,0,7,0,11,10,0,16,5
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1232,420,7,2,0,9,0,11,10,1,16,4
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,635,386,NA,2,NA,NA,NA,12,9,0,12,9
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,484,266,NA,3,NA,NA,NA,12,6,0,8,10
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1163,384,NA,2,NA,NA,NA,13,7,0,3,17
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1409,586,7,0,0,0,7,15,4,1,3,15
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,2611,1006,NA,4,NA,NA,NA,16,9,0,17,8
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1214,437,7,4,0,0,11,16,8,0,9,15
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1537,675,8,1,0,7,2,16,4,1,15,4
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,1059,396,NA,0,NA,NA,NA,17,3,0,14,6
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,765,350,10,4,1,12,1,21,6,1,21,5
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,2599,845,NA,NA,NA,NA,NA,23,20,0,31,12
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,2851,1019,NA,NA,NA,NA,NA,27,16,9,17,17
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,2832,1077,9,2,0,11,0,28,24,0,35,17
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,2632,971,13,1,5,7,2,34,7,5,24,12
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,2870,936,10,1,0,11,0,42,10,10,40,2
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,2770,968,8,6,0,14,0,53,19,0,62,10
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,2925,1145,17,4,0,1,20,57,22,5,34,40
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,3113,1344,20,2,0,22,0,63,15,3,72,3
"Northside ISD - San Antonio",2021-01-31,15915,"103188",46081,NA,NA,3173,1257,18,2,0,10,10,69,17,26,25,35
"Northside ISD - San Antonio Total",2021-01-31,15915,"103188",46081,NA,NA,103188,46081,323,179,8,385,109,1033,782,89,1233,493
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,62,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,444,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,1315,485,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,892,327,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,434,243,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,518,298,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,525,298,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,735,236,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,753,419,NA,0,NA,NA,NA,NA,4,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,416,258,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,636,291,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,556,348,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,495,266,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,743,366,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,647,389,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,1312,503,0,1,0,1,0,NA,2,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,347,223,0,1,0,1,0,NA,2,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,627,337,0,1,0,1,0,NA,4,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,601,433,0,1,0,1,0,NA,4,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,627,346,0,1,0,1,0,NA,4,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,730,393,0,1,0,1,0,NA,2,NA,NA,NA
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,2,0,NA,NA,NA,NA,NA,0,1,0,1,0
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,557,316,NA,NA,NA,NA,NA,0,2,0,2,0
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,328,171,NA,NA,NA,NA,NA,0,2,1,1,0
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,1013,354,0,1,0,1,0,0,6,0,6,0
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,554,274,0,1,0,1,0,0,5,0,5,0
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,0,9,0
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,495,330,NA,0,NA,NA,NA,6,0,0,6,0
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,1668,351,NA,1,NA,NA,NA,7,5,1,11,0
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,761,420,0,1,0,1,0,7,3,5,5,0
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,2597,84,NA,2,NA,NA,NA,12,9,4,17,0
"Judson ISD",2021-01-31,15916,"23792",9465,NA,NA,2402,695,NA,3,NA,NA,NA,17,10,0,27,0
"Judson ISD Total",2021-01-31,15916,"23792",9465,NA,NA,23792,9465,19,17,0,36,0,118,102,22,198,0
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,523,306,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,18,8,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,556,324,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,1693,17,6,0,0,6,0,NA,0,NA,NA,NA
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,NA,NA,0,14,0,11,3,1,85,2,45,39
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,435,240,NA,0,NA,NA,NA,6,0,0,6,0
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,433,173,NA,0,NA,NA,NA,7,0,0,7,0
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,678,385,NA,0,NA,NA,NA,8,0,0,7,1
"Southside ISD",2021-01-31,15917,"4832",1651,NA,NA,495,198,13,0,0,13,0,21,0,0,19,2
"Southside ISD Total",2021-01-31,15917,"4832",1651,NA,NA,4832,1651,32,14,0,43,3,85,85,2,121,47
"Johnson City ISD",2021-01-31,16901,"615",546,NA,NA,210,176,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Johnson City ISD",2021-01-31,16901,"615",546,NA,NA,167,150,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Johnson City ISD",2021-01-31,16901,"615",546,NA,NA,238,220,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Johnson City ISD Total",2021-01-31,16901,"615",546,NA,NA,615,546,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Blanco ISD",2021-01-31,16902,"1009",996,NA,NA,355,350,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Blanco ISD",2021-01-31,16902,"1009",996,NA,NA,406,400,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"Blanco ISD",2021-01-31,16902,"1009",996,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,2,1
"Blanco ISD",2021-01-31,16902,"1009",996,NA,NA,248,246,NA,0,NA,NA,NA,10,3,1,9,3
"Blanco ISD Total",2021-01-31,16902,"1009",996,NA,NA,1009,996,NA,0,NA,NA,NA,NA,22,NA,NA,NA
"Borden County ISD",2021-01-31,17901,"231",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Borden County ISD",2021-01-31,17901,"231",231,NA,NA,231,231,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Borden County ISD Total",2021-01-31,17901,"231",231,NA,NA,231,231,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Clifton ISD",2021-01-31,18901,"962",866,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1
"Clifton ISD",2021-01-31,18901,"962",866,NA,NA,246,230,NA,NA,NA,NA,NA,8,0,0,5,3
"Clifton ISD",2021-01-31,18901,"962",866,NA,NA,434,387,NA,NA,NA,NA,NA,14,1,0,12,3
"Clifton ISD",2021-01-31,18901,"962",866,NA,NA,282,249,NA,NA,NA,NA,NA,22,4,0,13,13
"Clifton ISD Total",2021-01-31,18901,"962",866,NA,NA,962,866,NA,NA,NA,NA,NA,44,6,0,30,20
"Meridian ISD",2021-01-31,18902,"418",403,NA,NA,238,231,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Meridian ISD",2021-01-31,18902,"418",403,NA,NA,180,172,NA,NA,NA,NA,NA,0,1,0,1,0
"Meridian ISD Total",2021-01-31,18902,"418",403,NA,NA,418,403,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Morgan ISD",2021-01-31,18903,"134",122,NA,NA,134,122,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Morgan ISD Total",2021-01-31,18903,"134",122,NA,NA,134,122,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Valley Mills ISD",2021-01-31,18904,"618",546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley Mills ISD",2021-01-31,18904,"618",546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley Mills ISD",2021-01-31,18904,"618",546,NA,NA,175,158,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Valley Mills ISD",2021-01-31,18904,"618",546,NA,NA,300,282,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Valley Mills ISD",2021-01-31,18904,"618",546,NA,NA,143,106,NA,NA,NA,NA,NA,5,0,1,2,2
"Valley Mills ISD Total",2021-01-31,18904,"618",546,NA,NA,618,546,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Walnut Springs ISD",2021-01-31,18905,"170",169,NA,NA,170,169,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Walnut Springs ISD Total",2021-01-31,18905,"170",169,NA,NA,170,169,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Iredell ISD",2021-01-31,18906,"144",141,NA,NA,144,141,NA,0,NA,NA,NA,5,2,0,4,3
"Iredell ISD Total",2021-01-31,18906,"144",141,NA,NA,144,141,NA,0,NA,NA,NA,5,2,0,4,3
"Kopperl ISD",2021-01-31,18907,"187",156,NA,NA,187,156,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Kopperl ISD Total",2021-01-31,18907,"187",156,NA,NA,187,156,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Cranfills Gap ISD",2021-01-31,18908,"129",129,NA,NA,129,129,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Cranfills Gap ISD Total",2021-01-31,18908,"129",129,NA,NA,129,129,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Dekalb ISD",2021-01-31,19901,"755",732,NA,NA,289,280,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
