"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Saint Jo ISD",2020-11-15,169911,"319",306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salado ISD",2020-11-15,14908,"2106",1834,0,0,3,3,0,0,6,1,0,7,3,0,3,8
"Saltillo ISD",2020-11-15,112909,"255",220,NA,NA,NA,NA,NA,NA,NA,1,0,3,2,2,4,0
"Sam Houston State University Charter School",2020-11-15,236802,"400",309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sam Rayburn ISD",2020-11-15,74917,"518",487,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"San Angelo ISD",2020-11-15,226903,"14097",11487,NA,NA,NA,NA,NA,NA,NA,9,10,48,15,1,27,54
"San Antonio ISD",2020-11-15,15907,"45857",13876,9,3,10,23,0,15,30,36,12,29,80,0,89,68
"San Antonio Preparatory Charter School",2020-11-15,15840,"216",119,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,2
"San Augustine ISD",2020-11-15,203901,"688",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Benito Cisd",2020-11-15,31912,"9721",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Diego ISD",2020-11-15,66902,"1489",414,0,2,2,1,0,2,3,5,6,11,12,2,22,10
"San Elizario ISD",2020-11-15,71904,"3195",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Felipe-Del Rio Cisd",2020-11-15,233901,"9865",3693,11,3,6,5,2,23,0,18,13,25,17,6,67,0
"San Isidro ISD",2020-11-15,214902,"197",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marcos Cisd",2020-11-15,105902,"8065",4051,2,1,1,5,0,3,6,13,2,11,16,2,14,26
"San Perlita ISD",2020-11-15,245904,"232",68,0,0,1,0,0,1,0,5,1,5,3,0,6,8
"San Saba ISD",2020-11-15,206901,"723",699,1,1,2,1,0,5,0,2,4,22,12,0,40,0
"San Vicente ISD",2020-11-15,22903,"5",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sands Cisd",2020-11-15,58909,"263",263,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,4
"Sanford-Fritch ISD",2020-11-15,117903,"687",660,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0
"Sanger ISD",2020-11-15,61908,"2560",2107,0,0,8,3,8,1,2,2,1,37,19,9,22,28
"Santa Anna ISD",2020-11-15,42903,"262",247,0,0,1,1,0,2,0,0,2,7,1,0,10,0
"Santa Fe ISD",2020-11-15,84909,"4349",3506,4,0,0,1,0,0,5,8,3,8,6,3,3,19
"Santa Gertrudis ISD",2020-11-15,137904,"764",236,0,0,1,0,0,0,1,0,1,25,7,0,9,24
"Santa Maria ISD",2020-11-15,31913,"606",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santa Rosa ISD",2020-11-15,31914,"936",166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santo ISD",2020-11-15,182904,"451",439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Savoy ISD",2020-11-15,74911,"303",277,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Schertz-Cibolo-U City ISD",2020-11-15,94902,"15712",10594,0,1,3,3,0,7,0,14,5,29,34,0,82,0
"Schleicher ISD",2020-11-15,207901,"521",494,0,0,2,2,0,1,3,0,1,2,5,0,4,4
"School Of Excellence In Education",2020-11-15,15806,"354",145,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,2
"School Of Science And Technology",2020-11-15,15827,"3277",977,0,0,0,6,0,1,5,1,0,0,10,0,5,6
"School Of Science And Technology Discovery",2020-11-15,15831,"4808",1350,0,0,0,1,0,1,0,4,1,1,5,0,5,6
"Schulenburg ISD",2020-11-15,75903,"690",677,0,0,5,3,0,2,6,0,0,11,5,0,5,11
"Scurry-Rosser ISD",2020-11-15,129910,"1072",1028,0,0,1,0,0,1,0,2,1,6,3,0,8,4
"Seagraves ISD",2020-11-15,83901,"509",479,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1
"Sealy ISD",2020-11-15,8902,"2816",2522,1,0,1,0,0,2,0,1,2,5,3,0,3,8
"Seashore Charter Schools",2020-11-15,178808,"498",453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seguin ISD",2020-11-15,94901,"6893",4322,NA,NA,NA,NA,NA,NA,NA,2,1,3,8,0,9,5
"Seminole ISD",2020-11-15,83903,"2926",2752,NA,NA,NA,NA,NA,NA,NA,3,6,12,12,0,23,10
"Ser-Ninos Charter School",2020-11-15,101802,"1096",277,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Seymour ISD",2020-11-15,12901,"621",597,0,0,1,1,0,1,1,0,0,2,2,0,2,2
"Shallowater ISD",2020-11-15,152909,"1707",1681,1,0,5,5,0,4,7,4,5,76,51,0,46,90
"Shamrock ISD",2020-11-15,242902,"407",379,0,0,4,2,0,3,3,1,0,5,3,0,5,4
"Sharyland ISD",2020-11-15,108911,"9763",1120,3,0,1,1,0,3,2,3,1,19,12,2,20,13
"Shelbyville ISD",2020-11-15,210903,"728",668,NA,NA,NA,NA,NA,NA,NA,0,1,5,2,0,1,7
"Sheldon ISD",2020-11-15,101924,"10215",5081,3,4,2,1,0,6,4,10,7,23,19,0,24,35
"Shepherd ISD",2020-11-15,204904,"1921",1160,0,0,2,1,3,0,0,1,0,5,2,3,0,5
"Sherman ISD",2020-11-15,91906,"7512",6059,4,1,16,8,11,8,10,8,10,48,45,29,41,41
"Shiner ISD",2020-11-15,143903,"691",679,NA,NA,NA,NA,NA,NA,NA,0,0,5,1,0,0,6
"Sidney ISD",2020-11-15,47905,"143",141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Blanca ISD",2020-11-15,115902,"95",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silsbee ISD",2020-11-15,100904,"2746",2411,3,0,0,2,0,4,1,4,0,3,12,0,15,4
"Silverton ISD",2020-11-15,23902,"188",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Simms ISD",2020-11-15,19909,"483",472,NA,NA,NA,NA,NA,NA,NA,0,0,3,4,0,4,3
"Sinton ISD",2020-11-15,205906,"2115",1302,NA,NA,NA,NA,NA,NA,NA,7,0,3,3,0,12,1
"Sivells Bend ISD",2020-11-15,49909,"49",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skidmore-Tynan ISD",2020-11-15,13905,"814",701,NA,NA,NA,NA,NA,NA,NA,1,0,8,11,0,0,20
"Slaton ISD",2020-11-15,152903,"1326",1142,0,1,26,6,1,0,32,3,12,73,27,13,27,75
"Slidell ISD",2020-11-15,249908,"344",312,NA,NA,NA,NA,NA,NA,NA,1,0,1,2,0,3,1
"Slocum ISD",2020-11-15,1909,"364",335,0,0,1,1,0,2,0,0,1,1,1,0,3,0
"Smithville ISD",2020-11-15,11904,"1709",1238,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Smyer ISD",2020-11-15,110906,"412",391,1,0,6,2,0,0,9,3,3,17,7,0,15,15
"Snook ISD",2020-11-15,26903,"489",483,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,1,0,2
"Snyder ISD",2020-11-15,208902,"2607",1899,5,1,6,3,2,7,6,19,15,49,31,3,44,67
"Socorro ISD",2020-11-15,71909,"47087",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somerset ISD",2020-11-15,15909,"4024",2435,3,0,7,2,0,3,9,11,4,13,13,0,7,34
"Somerville ISD",2020-11-15,26902,"518",518,0,0,1,5,0,0,6,0,1,2,6,0,0,9
"Sonora ISD",2020-11-15,218901,"699",690,0,0,1,0,0,1,0,0,0,4,0,0,4,0
"South San Antonio ISD",2020-11-15,15908,"8256",1953,0,0,1,4,0,2,3,1,4,4,13,0,16,6
"South Texas ISD",2020-11-15,31916,"4195",482,0,0,1,4,0,5,0,0,0,3,9,0,9,3
"Southland ISD",2020-11-15,85903,"117",103,0,0,1,2,0,2,1,1,1,2,6,0,9,1
"Southside ISD",2020-11-15,15917,"4832",1651,0,0,1,5,0,2,4,4,5,8,12,1,18,10
"Southwest ISD",2020-11-15,15912,"13458",6296,0,1,3,6,0,7,3,8,6,8,21,0,30,13
"Southwest Preparatory School",2020-11-15,15807,"850",356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwest School",2020-11-15,101838,"1715",210,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,1,2
"Spearman ISD",2020-11-15,98904,"811",760,0,1,9,3,1,1,11,4,4,30,32,5,19,46
"Splendora ISD",2020-11-15,170907,"4173",3685,2,2,3,3,3,7,0,4,4,34,21,7,45,11
"Spring Branch ISD",2020-11-15,101920,"33427",23021,7,11,17,6,0,10,31,40,45,113,46,2,90,152
"Spring Creek ISD",2020-11-15,117907,"105",104,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Spring Hill ISD",2020-11-15,92907,"2008",1823,0,1,6,4,0,2,9,0,6,29,19,2,8,44
"Spring ISD",2020-11-15,101919,"33599",16474,6,4,7,18,0,18,17,27,13,18,88,3,106,37
"Springlake-Earth ISD",2020-11-15,140907,"306",276,0,0,1,3,0,0,4,4,0,7,12,0,0,23
"Springtown ISD",2020-11-15,184902,"3618",3050,0,0,6,2,0,3,5,5,2,19,4,1,16,13
"Spur ISD",2020-11-15,63903,"240",218,NA,NA,NA,NA,NA,NA,NA,0,5,20,5,5,11,14
"Spurger ISD",2020-11-15,229905,"358",330,0,0,0,1,0,0,1,0,0,0,6,0,3,3
"St Anthony School",2020-11-15,57836,"326",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St Mary's Academy Charter School",2020-11-15,13801,"391",280,1,3,0,0,0,4,0,1,3,0,2,0,5,1
"Stafford Msd",2020-11-15,79910,"3338",1298,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,2,1
"Stamford ISD",2020-11-15,127906,"596",577,NA,NA,NA,NA,NA,NA,NA,1,0,3,10,0,10,4
"Stanton ISD",2020-11-15,156902,"1045",1045,1,2,12,6,0,3,18,1,3,26,17,2,11,34
"Step Charter School",2020-11-15,101859,"489",285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephen F Austin State University Charter School",2020-11-15,174801,"255",237,NA,NA,NA,NA,NA,NA,NA,3,3,0,1,0,5,2
"Stephenville ISD",2020-11-15,72903,"3678",3430,0,2,5,5,0,5,7,17,14,64,35,0,32,98
"Sterling City ISD",2020-11-15,216901,"341",336,0,0,0,1,0,0,1,0,0,0,4,0,3,1
"Stockdale ISD",2020-11-15,247906,"770",718,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,0,5,3
"Stratford ISD",2020-11-15,211902,"576",545,0,1,3,7,0,0,11,0,1,7,15,0,4,19
"Strawn ISD",2020-11-15,182905,"142",139,0,0,2,3,0,0,5,0,0,6,3,0,0,9
"Sudan ISD",2020-11-15,140908,"480",457,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,2
"Sulphur Bluff ISD",2020-11-15,112910,"218",197,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,1,2,6
"Sulphur Springs ISD",2020-11-15,112901,"4320",3669,3,1,5,7,0,0,16,12,5,62,65,0,1,143
"Sundown ISD",2020-11-15,110907,"584",522,0,1,0,0,0,1,0,4,8,12,9,0,23,10
"Sunnyvale ISD",2020-11-15,57919,"2025",879,2,0,12,1,0,8,7,4,5,19,3,0,20,11
"Sunray ISD",2020-11-15,171902,"591",584,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Sweeny ISD",2020-11-15,20906,"1018",727,0,0,4,1,0,0,5,0,1,10,3,0,8,6
"Sweet Home ISD",2020-11-15,143905,"140",140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweetwater ISD",2020-11-15,177902,"2089",1809,0,0,3,6,0,0,9,5,5,32,27,2,12,55
"Taft ISD",2020-11-15,205907,"939",621,0,1,0,2,0,3,0,0,1,0,2,0,3,0
"Tahoka ISD",2020-11-15,153904,"595",497,1,0,0,2,0,2,1,4,2,7,7,0,12,8
"Tarkington ISD",2020-11-15,146907,"1719",1659,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,1,1,1
"Tatum ISD",2020-11-15,201910,"1473",1426,2,0,12,2,0,0,16,3,1,25,15,0,1,43
"Taylor ISD",2020-11-15,246911,"2931",1754,0,0,0,2,0,0,2,1,0,8,7,1,1,14
"Teague ISD",2020-11-15,81904,"1173",1060,0,0,2,1,0,0,3,0,0,14,9,0,4,19
"Tekoa Academy Of Accelerated Studies Stem School",2020-11-15,123803,"413",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Temple ISD",2020-11-15,14909,"8407",6499,0,0,8,4,0,0,12,4,4,44,30,0,2,80
"Tenaha ISD",2020-11-15,210904,"500",468,NA,NA,NA,NA,NA,NA,NA,4,0,11,15,0,6,24
"Terlingua Csd",2020-11-15,22004,"98",53,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,4,0,0
"Terrell County ISD",2020-11-15,222901,"121",114,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Terrell ISD",2020-11-15,129906,"5207",3664,0,1,4,5,0,2,8,6,12,50,28,3,21,72
"Texans Can Academies",2020-11-15,57804,"4687",240,0,0,1,0,0,0,1,0,0,4,15,0,10,9
"Texarkana ISD",2020-11-15,19907,"7663",5368,1,2,4,5,0,1,11,29,25,60,100,1,7,206
"Texas A&M International University ISD",2020-11-15,240503,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Academy Of Leadership In The Humanities",2020-11-15,123503,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas City ISD",2020-11-15,84906,"8037",5646,1,2,4,6,0,0,13,6,12,29,21,3,19,46
"Texas College Preparatory Academies",2020-11-15,221801,"15737",8509,6,5,7,13,3,16,12,13,22,30,43,9,64,35
"Texas Empowerment Academy",2020-11-15,227805,"361",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Juvenile Justice Department",2020-11-15,227622,"624",624,0,0,0,4,0,0,4,0,0,25,27,0,0,52
"Texas Leadership Public Schools",2020-11-15,226801,"2863",2215,NA,NA,NA,NA,NA,NA,NA,6,8,21,18,1,29,23
"Texas Preparatory School",2020-11-15,105802,"160",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Sch For The Blind & Visually Impaired",2020-11-15,227905,"126",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Sch For The Deaf",2020-11-15,227906,"506",250,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,0,1,4
"Texas School Of The Arts",2020-11-15,220814,"287",174,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Texas Serenity Academy",2020-11-15,170801,"415",290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas Tech University K-12",2020-11-15,152504,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texhoma ISD",2020-11-15,211901,"171",168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texline ISD",2020-11-15,56902,"199",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Excel Center (For Adults)",2020-11-15,227827,"839",105,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"The Gathering Place",2020-11-15,15841,"347",180,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"The Lawson Academy",2020-11-15,101864,"185",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Pro-Vision Academy",2020-11-15,101868,"429",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Rhodes School",2020-11-15,101861,"721",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Varnett Public School",2020-11-15,101814,"1366",509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thorndale ISD",2020-11-15,166905,"576",542,0,0,1,0,0,1,0,0,1,1,2,0,3,1
"Thrall ISD",2020-11-15,246912,"779",699,NA,NA,NA,NA,NA,NA,NA,0,1,2,5,1,3,4
"Three Rivers ISD",2020-11-15,149902,"552",552,0,0,1,1,1,1,0,1,0,2,2,1,3,1
"Three Way ISD",2020-11-15,72901,"215",215,NA,NA,NA,NA,NA,NA,NA,0,1,5,1,0,2,5
"Throckmorton Collegiate ISD",2020-11-15,224901,"140",137,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Tidehaven ISD",2020-11-15,158902,"950",947,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,1,1,7
"Timpson ISD",2020-11-15,210905,"650",621,0,0,1,0,0,0,1,2,1,10,8,0,0,21
"Tioga ISD",2020-11-15,91907,"737",716,0,0,4,0,0,4,0,0,0,10,6,0,16,0
"Tolar ISD",2020-11-15,111903,"805",784,1,0,1,0,0,0,2,1,0,4,4,0,1,8
"Tom Bean ISD",2020-11-15,91918,"657",615,0,1,1,0,0,0,2,0,2,7,0,0,3,6
"Tomball ISD",2020-11-15,101921,"18668",13939,2,5,32,6,0,45,0,13,15,97,18,1,141,1
"Tornillo ISD",2020-11-15,71908,"915",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Treetops School International",2020-11-15,220801,"391",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trent ISD",2020-11-15,221905,"131",126,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,0,1,3
"Trenton ISD",2020-11-15,74912,"725",638,NA,NA,NA,NA,NA,NA,NA,2,1,6,5,1,6,7
"Trinidad ISD",2020-11-15,107907,"158",141,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,1
"Trinity Basin Preparatory",2020-11-15,57813,"4191",2034,6,1,1,5,0,5,8,13,5,2,25,0,12,33
"Trinity Charter School",2020-11-15,46802,"400",363,0,0,1,0,0,0,1,0,2,16,0,12,4,2
"Trinity ISD",2020-11-15,228903,"1160",1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-El Paso",2020-11-15,71803,"176",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Laredo",2020-11-15,240801,"244",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Lubbock",2020-11-15,152803,"193",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triumph Public High Schools-Rio Grande Valley",2020-11-15,108804,"498",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trivium Academy",2020-11-15,61805,"598",301,NA,NA,NA,NA,NA,NA,NA,4,1,0,1,0,3,3
"Troup ISD",2020-11-15,212904,"1014",960,NA,NA,NA,NA,NA,NA,NA,1,2,11,6,0,15,5
"Troy ISD",2020-11-15,14910,"1570",1367,0,0,4,3,1,4,2,2,1,13,6,1,7,14
"Tulia ISD",2020-11-15,219903,"942",887,2,4,10,9,2,8,15,4,8,21,30,5,30,28
"Tuloso-Midway ISD",2020-11-15,178912,"3846",1889,0,0,3,5,1,2,5,1,1,9,14,1,14,10
"Turkey-Quitaque ISD",2020-11-15,96905,"195",171,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0
"Two Dimensions Preparatory Academy",2020-11-15,101840,"445",150,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,3,0
"Tyler ISD",2020-11-15,212905,"17709",15586,7,1,18,23,0,0,49,37,32,132,129,1,41,288
"Ume Preparatory Academy",2020-11-15,57845,"1270",625,2,0,1,2,0,3,2,5,2,1,4,0,9,3
"Union Grove ISD",2020-11-15,230908,"722",708,NA,NA,NA,NA,NA,NA,NA,0,0,16,6,1,9,12
"Union Hill ISD",2020-11-15,230904,"305",302,0,1,1,0,0,0,2,0,1,1,2,0,1,3
"United ISD",2020-11-15,240903,"41839",2238,3,5,15,26,1,36,12,15,13,27,115,5,106,59
"Universal Academy",2020-11-15,57808,"2399",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Houston Charter School",2020-11-15,101807,"87",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of North Texas",2020-11-15,61501,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas At Austin H S",2020-11-15,227506,"373",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas Elementary Charter School",2020-11-15,227819,"286",137,1,0,0,1,0,1,1,1,0,0,1,0,1,1
"University Of Texas Rio Grande Valley",2020-11-15,31505,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University Of Texas University Charter School",2020-11-15,227806,"646",332,0,0,1,0,0,1,0,0,0,19,0,9,10,0
"Uplift Education",2020-11-15,57803,"22558",10101,1,1,4,5,0,11,0,30,28,31,31,0,100,20
"Ut Tyler University Academy",2020-11-15,212804,"826",719,0,1,1,1,0,1,2,2,4,6,5,0,3,14
"Utopia ISD",2020-11-15,232904,"206",198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Utpb Stem Academy",2020-11-15,68803,"792",447,NA,NA,NA,NA,NA,NA,NA,0,3,6,2,1,8,2
"Uvalde Cisd",2020-11-15,232903,"4079",2428,1,0,1,1,0,2,1,3,3,11,9,0,9,17
"Valentine ISD",2020-11-15,122902,"35",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley Mills ISD",2020-11-15,18904,"618",546,NA,NA,NA,NA,NA,NA,NA,1,1,6,3,1,8,2
"Valley View ISD",2020-11-15,49903,"884",791,0,0,3,1,1,0,3,0,1,10,7,1,5,12
"Valley View ISD",2020-11-15,108916,"4114",56,NA,NA,NA,NA,NA,NA,NA,0,0,0,18,0,18,0
"Valor Public Schools",2020-11-15,227829,"1092",758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Van Alstyne ISD",2020-11-15,91908,"1867",1860,0,2,20,3,2,3,20,2,2,45,7,3,16,37
"Van ISD",2020-11-15,234906,"2350",2121,0,2,3,1,0,0,6,0,2,19,12,0,0,33
"Van Vleck ISD",2020-11-15,158906,"1056",925,0,0,0,1,0,1,0,0,1,0,8,0,2,7
"Vanguard Academy",2020-11-15,108808,"4906",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vega ISD",2020-11-15,180902,"358",339,0,4,1,0,0,1,4,2,5,2,5,0,10,4
"Venus ISD",2020-11-15,126908,"2216",1679,1,2,2,1,0,3,3,4,7,16,18,0,21,24
"Veribest ISD",2020-11-15,226908,"258",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vernon ISD",2020-11-15,244903,"1901",1662,NA,NA,NA,NA,NA,NA,NA,6,16,38,20,7,35,38
"Victoria ISD",2020-11-15,235902,"13603",9682,0,2,4,7,0,7,6,9,11,33,37,4,66,20
"Vidor ISD",2020-11-15,181907,"4246",3732,0,0,0,6,1,5,0,2,8,32,33,4,71,0
"Village Tech Schools",2020-11-15,57847,"1204",586,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,0,0,3
"Vista Del Futuro Charter School",2020-11-15,71809,"246",111,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Vysehrad ISD",2020-11-15,143904,"107",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Waco Charter School",2020-11-15,161801,"223",193,3,1,0,1,0,1,4,4,1,0,2,0,2,5
"Waco ISD",2020-11-15,161914,"14437",9192,6,2,9,19,0,0,36,20,20,50,101,0,2,189
"Waelder ISD",2020-11-15,89905,"297",270,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Walcott ISD",2020-11-15,59902,"142",142,1,0,0,0,0,1,0,1,0,0,1,0,2,0
"Wall ISD",2020-11-15,226906,"1257",1224,1,0,1,2,0,0,4,2,0,8,7,0,0,17
"Waller ISD",2020-11-15,237904,"7781",5272,1,1,1,4,0,4,3,16,9,42,51,0,40,78
"Walnut Bend ISD",2020-11-15,49908,"58",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walnut Springs ISD",2020-11-15,18905,"170",169,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Warren ISD",2020-11-15,229904,"1266",1189,NA,NA,NA,NA,NA,NA,NA,3,0,4,27,0,0,34
"Waskom ISD",2020-11-15,102903,"811",805,NA,NA,NA,NA,NA,NA,NA,0,1,1,5,0,7,0
"Water Valley ISD",2020-11-15,226905,"314",281,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,0,0,4
"Waxahachie Faith Family Academy",2020-11-15,70801,"2662",1310,2,0,1,1,0,0,4,4,0,1,2,0,1,6
"Waxahachie ISD",2020-11-15,70912,"9683",8033,0,0,4,3,1,5,1,14,4,40,41,3,80,16
"Wayside Schools",2020-11-15,227803,"1872",667,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,1,6,0
"Weatherford ISD",2020-11-15,184903,"8027",6900,9,10,18,5,0,8,34,17,29,88,38,1,67,104
"Webb Cisd",2020-11-15,240904,"269",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Weimar ISD",2020-11-15,45905,"673",617,2,0,0,0,0,2,0,6,1,10,3,2,11,7
"Wellington ISD",2020-11-15,44902,"541",529,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,0,4,1
"Wellman-Union Cisd",2020-11-15,223904,"308",273,0,0,2,0,0,0,2,1,5,14,7,0,2,25
"Wells ISD",2020-11-15,37909,"263",253,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,1,2
"Weslaco ISD",2020-11-15,108913,"16571",402,1,1,2,5,0,9,0,1,1,5,18,0,18,7
"West Hardin County Cisd",2020-11-15,100908,"532",433,0,0,1,0,0,1,0,0,0,5,3,0,1,7
"West ISD",2020-11-15,161916,"1256",1192,2,2,10,2,0,14,2,2,3,24,4,2,29,2
