"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Dekalb ISD",2020-12-13,19901,"755",732,NA,NA,227,223,NA,1,NA,NA,NA,10,7,0,1,16
"Dekalb ISD",2020-12-13,19901,"755",732,NA,NA,239,229,NA,NA,NA,NA,NA,13,9,1,4,17
"Dekalb ISD Total",2020-12-13,19901,"755",732,NA,NA,755,732,NA,1,NA,NA,NA,NA,19,NA,NA,NA
"Hooks ISD",2020-12-13,19902,"846",810,NA,NA,281,275,0,1,0,1,0,NA,5,NA,NA,NA
"Hooks ISD",2020-12-13,19902,"846",810,NA,NA,259,247,NA,NA,NA,NA,NA,6,3,0,7,2
"Hooks ISD",2020-12-13,19902,"846",810,NA,NA,306,288,NA,NA,NA,NA,NA,7,4,0,4,7
"Hooks ISD Total",2020-12-13,19902,"846",810,NA,NA,846,810,0,1,0,1,0,NA,12,NA,NA,NA
"Maud ISD",2020-12-13,19903,"468",429,NA,NA,468,429,NA,2,NA,NA,NA,19,11,0,4,26
"Maud ISD Total",2020-12-13,19903,"468",429,NA,NA,468,429,NA,2,NA,NA,NA,19,11,0,4,26
"New Boston ISD",2020-12-13,19905,"1173",1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Boston ISD",2020-12-13,19905,"1173",1070,NA,NA,272,250,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"New Boston ISD",2020-12-13,19905,"1173",1070,NA,NA,573,513,0,2,0,0,2,NA,5,NA,NA,NA
"New Boston ISD",2020-12-13,19905,"1173",1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,1,3,4
"New Boston ISD",2020-12-13,19905,"1173",1070,NA,NA,328,307,NA,1,NA,NA,NA,15,4,0,8,11
"New Boston ISD Total",2020-12-13,19905,"1173",1070,NA,NA,1173,1070,NA,3,NA,NA,NA,NA,19,NA,NA,NA
"Redwater ISD",2020-12-13,19906,"1174",1106,NA,NA,197,187,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Redwater ISD",2020-12-13,19906,"1174",1106,NA,NA,347,324,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Redwater ISD",2020-12-13,19906,"1174",1106,NA,NA,261,251,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Redwater ISD",2020-12-13,19906,"1174",1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,0
"Redwater ISD",2020-12-13,19906,"1174",1106,NA,NA,369,344,NA,NA,NA,NA,NA,16,5,0,8,13
"Redwater ISD Total",2020-12-13,19906,"1174",1106,NA,NA,1174,1106,NA,NA,NA,NA,NA,23,13,0,14,22
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,910,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,56,31,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,379,286,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,292,264,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,362,308,0,3,0,0,3,NA,4,NA,NA,NA
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,388,301,0,1,0,0,1,NA,5,NA,NA,NA
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,0,1,14
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,335,238,NA,NA,NA,NA,NA,5,4,0,0,9
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,231,173,NA,NA,NA,NA,NA,5,9,1,0,13
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,336,296,NA,NA,NA,NA,NA,6,2,0,0,8
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,550,456,NA,NA,NA,NA,NA,9,12,0,1,20
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,628,512,0,1,0,0,1,17,13,0,0,30
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,1426,1153,NA,0,NA,NA,NA,38,22,0,2,58
"Texarkana ISD",2020-12-13,19907,"7663",5368,NA,NA,1770,1350,NA,2,NA,NA,NA,46,24,0,3,67
"Texarkana ISD Total",2020-12-13,19907,"7663",5368,NA,NA,7663,5368,NA,7,NA,NA,NA,141,122,1,8,254
"Liberty-Eylau ISD",2020-12-13,19908,"2284",1665,NA,NA,347,256,0,1,0,0,1,NA,7,NA,NA,NA
"Liberty-Eylau ISD",2020-12-13,19908,"2284",1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,5
"Liberty-Eylau ISD",2020-12-13,19908,"2284",1665,NA,NA,643,467,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"Liberty-Eylau ISD",2020-12-13,19908,"2284",1665,NA,NA,641,458,NA,1,NA,NA,NA,11,8,1,2,16
"Liberty-Eylau ISD",2020-12-13,19908,"2284",1665,NA,NA,653,484,NA,1,NA,NA,NA,16,17,0,6,27
"Liberty-Eylau ISD Total",2020-12-13,19908,"2284",1665,NA,NA,2284,1665,NA,3,NA,NA,NA,40,47,2,12,73
"Simms ISD",2020-12-13,19909,"483",472,NA,NA,117,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Simms ISD",2020-12-13,19909,"483",472,NA,NA,161,161,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Simms ISD",2020-12-13,19909,"483",472,NA,NA,205,199,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Simms ISD",2020-12-13,19909,"483",472,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,2,2
"Simms ISD Total",2020-12-13,19909,"483",472,NA,NA,483,472,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"Malta ISD",2020-12-13,19910,"219",218,NA,NA,219,218,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Malta ISD Total",2020-12-13,19910,"219",218,NA,NA,219,218,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Red Lick ISD",2020-12-13,19911,"517",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0
"Red Lick ISD",2020-12-13,19911,"517",393,NA,NA,203,182,NA,1,NA,NA,NA,11,6,0,2,15
"Red Lick ISD",2020-12-13,19911,"517",393,NA,NA,314,211,NA,0,NA,NA,NA,17,4,0,4,17
"Red Lick ISD Total",2020-12-13,19911,"517",393,NA,NA,517,393,NA,1,NA,NA,NA,29,10,0,7,32
"Pleasant Grove ISD",2020-12-13,19912,"2230",1928,NA,NA,523,467,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pleasant Grove ISD",2020-12-13,19912,"2230",1928,NA,NA,429,383,0,1,0,0,1,NA,5,NA,NA,NA
"Pleasant Grove ISD",2020-12-13,19912,"2230",1928,NA,NA,NA,NA,0,1,0,0,1,0,5,0,2,3
"Pleasant Grove ISD",2020-12-13,19912,"2230",1928,NA,NA,541,443,NA,1,NA,NA,NA,16,7,0,16,7
"Pleasant Grove ISD",2020-12-13,19912,"2230",1928,NA,NA,737,635,NA,0,NA,NA,NA,46,8,0,30,24
"Pleasant Grove ISD Total",2020-12-13,19912,"2230",1928,NA,NA,2230,1928,NA,3,NA,NA,NA,69,25,0,56,38
"Hubbard ISD - Dekalb",2020-12-13,19913,"77",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hubbard ISD - Dekalb",2020-12-13,19913,"77",76,NA,NA,77,76,0,1,0,1,0,0,1,0,1,0
"Hubbard ISD - Dekalb Total",2020-12-13,19913,"77",76,NA,NA,77,76,0,1,0,1,0,0,1,0,1,0
"Leary ISD",2020-12-13,19914,"102",92,NA,NA,102,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leary ISD Total",2020-12-13,19914,"102",92,NA,NA,102,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,111,94,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,1048,533,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,584,469,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,676,420,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,772,472,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,607,361,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,685,443,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,863,303,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,1050,640,NA,1,NA,NA,NA,NA,4,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,691,557,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,564,434,NA,2,NA,NA,NA,NA,4,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,676,568,NA,2,NA,NA,NA,NA,5,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,722,374,NA,0,NA,NA,NA,NA,6,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,841,373,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,483,424,0,1,0,1,0,NA,2,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,408,332,0,1,0,1,0,NA,1,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,707,432,0,1,0,1,0,NA,3,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,633,526,0,1,0,1,0,NA,1,NA,NA,NA
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,644,550,NA,NA,NA,NA,NA,0,5,0,5,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,796,429,0,1,0,1,0,0,3,0,3,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,4,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,634,510,NA,NA,NA,NA,NA,5,2,0,7,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,823,578,NA,0,NA,NA,NA,5,9,0,14,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,1058,483,NA,0,NA,NA,NA,7,0,0,7,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,569,421,NA,0,NA,NA,NA,8,6,0,14,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,811,670,NA,NA,NA,NA,NA,9,1,0,10,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,730,438,5,0,0,5,0,11,0,0,11,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,817,559,NA,3,NA,NA,NA,12,5,0,17,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,2563,1497,NA,0,NA,NA,NA,13,1,0,14,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,2532,1119,NA,1,NA,NA,NA,23,7,0,30,0
"Alvin ISD",2020-12-13,20901,"26997",17048,NA,NA,2899,2039,15,4,1,18,0,76,21,1,96,0
"Alvin ISD Total",2020-12-13,20901,"26997",17048,NA,NA,26997,17048,43,19,1,61,0,217,98,1,314,0
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,448,363,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,346,262,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,482,393,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,370,319,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,445,378,0,2,1,1,0,NA,3,NA,NA,NA
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,11,11,NA,NA,NA,NA,NA,0,2,1,1,0
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,1,0
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,1122,873,NA,0,NA,NA,NA,6,10,2,14,0
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,1601,1178,NA,1,NA,NA,NA,16,2,7,11,0
"Angleton ISD",2020-12-13,20902,"6853",5167,NA,NA,1995,1357,NA,NA,NA,NA,NA,19,6,4,21,0
"Angleton ISD Total",2020-12-13,20902,"6853",5167,NA,NA,6853,5167,5,3,1,7,0,56,30,18,68,0
"Danbury ISD",2020-12-13,20904,"756",701,NA,NA,269,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danbury ISD",2020-12-13,20904,"756",701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danbury ISD",2020-12-13,20904,"756",701,NA,NA,293,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Danbury ISD",2020-12-13,20904,"756",701,NA,NA,194,184,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Danbury ISD",2020-12-13,20904,"756",701,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,4,0
"Danbury ISD Total",2020-12-13,20904,"756",701,NA,NA,756,701,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,117,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,131,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,265,234,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,567,490,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,384,313,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,582,483,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,515,463,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,518,390,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,644,588,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,459,347,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,475,383,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,857,695,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,361,266,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,43,36,NA,NA,NA,NA,NA,0,1,0,1,0
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,9,0
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,833,604,NA,NA,NA,NA,NA,5,0,0,4,1
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,844,650,NA,NA,NA,NA,NA,5,3,0,6,2
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,461,331,NA,NA,NA,NA,NA,6,1,2,5,0
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,943,712,NA,NA,NA,NA,NA,10,2,1,10,1
"Brazosport ISD",2020-12-13,20905,"11471",8732,NA,NA,2472,1557,NA,NA,NA,NA,NA,27,3,1,21,8
"Brazosport ISD Total",2020-12-13,20905,"11471",8732,NA,NA,11471,8732,NA,NA,NA,NA,NA,81,20,4,85,12
"Sweeny ISD",2020-12-13,20906,"1018",727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweeny ISD",2020-12-13,20906,"1018",727,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Sweeny ISD",2020-12-13,20906,"1018",727,NA,NA,456,385,NA,NA,NA,NA,NA,16,4,0,4,16
"Sweeny ISD",2020-12-13,20906,"1018",727,NA,NA,562,342,NA,0,NA,NA,NA,18,9,0,12,15
"Sweeny ISD Total",2020-12-13,20906,"1018",727,NA,NA,1018,727,NA,0,NA,NA,NA,NA,14,NA,NA,NA
"Columbia-Brazoria ISD",2020-12-13,20907,"2874",2211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Columbia-Brazoria ISD",2020-12-13,20907,"2874",2211,NA,NA,259,221,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Columbia-Brazoria ISD",2020-12-13,20907,"2874",2211,NA,NA,516,379,0,1,0,0,1,NA,5,NA,NA,NA
"Columbia-Brazoria ISD",2020-12-13,20907,"2874",2211,NA,NA,853,553,NA,1,NA,NA,NA,8,3,0,9,2
"Columbia-Brazoria ISD",2020-12-13,20907,"2874",2211,NA,NA,777,692,NA,0,NA,NA,NA,9,0,2,5,2
"Columbia-Brazoria ISD",2020-12-13,20907,"2874",2211,NA,NA,469,366,15,6,0,2,19,20,9,0,9,20
"Columbia-Brazoria ISD Total",2020-12-13,20907,"2874",2211,NA,NA,2874,2211,NA,8,NA,NA,NA,45,21,2,37,27
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,586,481,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,886,429,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,744,330,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,646,294,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,772,458,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,868,506,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,894,416,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,631,248,NA,2,NA,NA,NA,NA,6,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,658,246,NA,1,NA,NA,NA,NA,2,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,697,387,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,855,551,NA,0,NA,NA,NA,NA,5,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,795,398,0,1,0,1,0,NA,7,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,573,330,0,1,0,0,1,NA,2,NA,NA,NA
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,2
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,684,317,NA,1,NA,NA,NA,5,4,0,1,8
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,936,425,NA,2,NA,NA,NA,6,5,0,4,7
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,617,431,NA,NA,NA,NA,NA,7,0,0,0,7
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,817,359,NA,0,NA,NA,NA,8,1,0,3,6
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,653,460,NA,4,NA,NA,NA,8,5,0,3,10
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,875,442,NA,0,NA,NA,NA,10,4,0,2,12
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,1191,489,NA,NA,NA,NA,NA,14,1,0,0,15
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,2568,1085,NA,1,NA,NA,NA,16,5,1,2,18
"Pearland ISD",2020-12-13,20908,"21083",10902,NA,NA,3134,1819,10,0,0,0,10,71,9,11,3,66
"Pearland ISD Total",2020-12-13,20908,"21083",10902,NA,NA,21083,10902,30,14,0,9,35,189,72,13,40,208
"Damon ISD",2020-12-13,20910,"109",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Damon ISD",2020-12-13,20910,"109",95,NA,NA,109,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Damon ISD Total",2020-12-13,20910,"109",95,NA,NA,109,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazos School For Inquiry & Creativity",2020-12-13,21803,"326",326,NA,NA,178,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazos School For Inquiry & Creativity",2020-12-13,21803,"326",326,NA,NA,148,148,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Brazos School For Inquiry & Creativity Total",2020-12-13,21803,"326",326,NA,NA,326,326,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Arrow Academy",2020-12-13,21805,"686",438,NA,NA,202,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrow Academy",2020-12-13,21805,"686",438,NA,NA,89,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arrow Academy",2020-12-13,21805,"686",438,NA,NA,107,96,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Arrow Academy",2020-12-13,21805,"686",438,NA,NA,288,155,NA,NA,NA,NA,NA,0,1,0,1,0
"Arrow Academy Total",2020-12-13,21805,"686",438,NA,NA,686,438,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,601,483,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,470,391,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,76,64,NA,NA,NA,NA,NA,0,1,0,0,1
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,471,414,NA,NA,NA,NA,NA,0,4,0,0,4
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,9
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,583,487,NA,NA,NA,NA,NA,5,2,0,0,7
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,579,450,NA,0,NA,NA,NA,5,1,0,0,6
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,579,445,NA,0,NA,NA,NA,8,5,0,0,13
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,715,584,NA,0,NA,NA,NA,8,3,0,0,11
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,642,519,NA,2,NA,NA,NA,9,7,0,0,16
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,517,464,NA,1,NA,NA,NA,9,4,0,0,13
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,764,646,NA,0,NA,NA,NA,10,3,0,0,13
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,798,639,NA,0,NA,NA,NA,12,2,0,0,14
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,517,445,NA,0,NA,NA,NA,12,7,0,0,19
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,666,515,NA,1,NA,NA,NA,13,6,0,0,19
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,595,480,5,1,0,0,6,13,6,0,0,19
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,437,352,NA,0,NA,NA,NA,14,3,0,3,14
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,690,561,7,4,0,0,11,18,8,0,0,26
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,2070,1603,10,1,0,0,11,39,7,0,0,46
"College Station ISD",2020-12-13,21901,"13669",11041,NA,NA,1898,1499,11,0,0,0,11,73,11,0,0,84
"College Station ISD Total",2020-12-13,21901,"13669",11041,NA,NA,13669,11041,48,10,0,0,58,255,100,0,3,352
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,22,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,541,436,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,401,320,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,511,445,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,393,357,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Bryan ISD",2020-12-13,21902,"15866",11463,NA,NA,191,68,NA,0,NA,NA,NA,NA,4,NA,NA,NA
