"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"El Paso ISD",2020-12-06,71902,"50705",18,NA,NA,684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Paso ISD",2020-12-06,71902,"50705",18,NA,NA,786,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Paso ISD",2020-12-06,71902,"50705",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Paso ISD",2020-12-06,71902,"50705",18,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Paso ISD",2020-12-06,71902,"50705",18,NA,NA,646,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Paso ISD",2020-12-06,71902,"50705",18,NA,NA,NA,NA,45,39,1,60,23,505,350,4,622,229
"El Paso ISD Total",2020-12-06,71902,"50705",18,NA,NA,50705,18,45,39,1,60,23,505,350,4,622,229
"El Paso Leadership Academy",2020-12-06,71810,"206",0,NA,NA,206,0,NA,NA,NA,NA,NA,0,1,0,1,0
"El Paso Leadership Academy Total",2020-12-06,71810,"206",0,NA,NA,206,0,NA,NA,NA,NA,NA,0,1,0,1,0
"Eleanor Kolitz Hebrew Language Academy",2020-12-06,15836,"466",245,NA,NA,466,245,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Eleanor Kolitz Hebrew Language Academy Total",2020-12-06,15836,"466",245,NA,NA,466,245,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Electra ISD",2020-12-06,243902,"440",251,NA,NA,164,0,NA,0,NA,NA,NA,NA,5,NA,NA,NA
"Electra ISD",2020-12-06,243902,"440",251,NA,NA,276,251,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Electra ISD",2020-12-06,243902,"440",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2
"Electra ISD Total",2020-12-06,243902,"440",251,NA,NA,440,251,NA,1,NA,NA,NA,NA,8,NA,NA,NA
"Elevate Collegiate Charter School",2020-12-06,101877,"NR",NA,NA,101877001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elevate Collegiate Charter School Total",2020-12-06,101877,"NR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elgin ISD",2020-12-06,11902,"4640",2317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elgin ISD",2020-12-06,11902,"4640",2317,NA,NA,48,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elgin ISD",2020-12-06,11902,"4640",2317,NA,NA,597,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elgin ISD",2020-12-06,11902,"4640",2317,NA,NA,1380,534,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Elgin ISD",2020-12-06,11902,"4640",2317,NA,NA,760,353,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Elgin ISD",2020-12-06,11902,"4640",2317,NA,NA,527,325,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Elgin ISD",2020-12-06,11902,"4640",2317,NA,NA,653,344,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Elgin ISD",2020-12-06,11902,"4640",2317,NA,NA,675,389,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Elgin ISD Total",2020-12-06,11902,"4640",2317,NA,NA,4640,2317,NA,1,NA,NA,NA,10,10,0,0,20
"Elkhart ISD",2020-12-06,1903,"1200",1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elkhart ISD",2020-12-06,1903,"1200",1092,NA,NA,268,260,NA,0,NA,NA,NA,NA,4,NA,NA,NA
"Elkhart ISD",2020-12-06,1903,"1200",1092,NA,NA,322,291,0,3,0,1,2,NA,5,NA,NA,NA
"Elkhart ISD",2020-12-06,1903,"1200",1092,NA,NA,266,231,0,1,0,0,1,NA,4,NA,NA,NA
"Elkhart ISD",2020-12-06,1903,"1200",1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0,1,8
"Elkhart ISD",2020-12-06,1903,"1200",1092,NA,NA,344,310,NA,0,NA,NA,NA,5,1,0,0,6
"Elkhart ISD Total",2020-12-06,1903,"1200",1092,NA,NA,1200,1092,NA,4,NA,NA,NA,12,22,0,4,30
"Elysian Fields ISD",2020-12-06,102906,"847",838,NA,NA,204,203,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Elysian Fields ISD",2020-12-06,102906,"847",838,NA,NA,265,265,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Elysian Fields ISD",2020-12-06,102906,"847",838,NA,NA,378,370,NA,NA,NA,NA,NA,0,4,0,2,2
"Elysian Fields ISD",2020-12-06,102906,"847",838,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1
"Elysian Fields ISD Total",2020-12-06,102906,"847",838,NA,NA,847,838,NA,0,NA,NA,NA,NA,8,NA,NA,NA
"Ennis ISD",2020-12-06,70903,"5846",4390,NA,NA,286,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ennis ISD",2020-12-06,70903,"5846",4390,NA,NA,620,522,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Ennis ISD",2020-12-06,70903,"5846",4390,NA,NA,283,248,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Ennis ISD",2020-12-06,70903,"5846",4390,NA,NA,281,231,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Ennis ISD",2020-12-06,70903,"5846",4390,NA,NA,390,354,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Ennis ISD",2020-12-06,70903,"5846",4390,NA,NA,370,316,0,2,0,2,0,NA,2,NA,NA,NA
"Ennis ISD",2020-12-06,70903,"5846",4390,NA,NA,382,331,NA,NA,NA,NA,NA,0,3,0,2,1
"Ennis ISD",2020-12-06,70903,"5846",4390,NA,NA,601,424,NA,0,NA,NA,NA,11,11,0,21,1
"Ennis ISD",2020-12-06,70903,"5846",4390,NA,NA,911,690,NA,2,NA,NA,NA,15,2,0,17,0
"Ennis ISD",2020-12-06,70903,"5846",4390,NA,NA,1722,1021,10,1,0,11,0,49,14,1,60,2
"Ennis ISD Total",2020-12-06,70903,"5846",4390,NA,NA,5846,4390,17,5,0,22,0,86,40,3,118,5
"Era ISD",2020-12-06,49906,"471",333,NA,NA,471,333,NA,NA,NA,NA,NA,13,4,3,5,9
"Era ISD Total",2020-12-06,49906,"471",333,NA,NA,471,333,NA,NA,NA,NA,NA,13,4,3,5,9
"Erath Excels Academy Inc",2020-12-06,72802,"125",71,NA,NA,65,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Erath Excels Academy Inc",2020-12-06,72802,"125",71,NA,NA,60,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Erath Excels Academy Inc Total",2020-12-06,72802,"125",71,NA,NA,125,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Etoile Academy Charter School",2020-12-06,101872,"215",112,NA,NA,215,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Etoile Academy Charter School Total",2020-12-06,101872,"215",112,NA,NA,215,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Etoile ISD",2020-12-06,174910,"91",84,NA,NA,91,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Etoile ISD Total",2020-12-06,174910,"91",84,NA,NA,91,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eula ISD",2020-12-06,30906,"459",448,NA,NA,104,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eula ISD",2020-12-06,30906,"459",448,NA,NA,71,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eula ISD",2020-12-06,30906,"459",448,NA,NA,284,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eula ISD Total",2020-12-06,30906,"459",448,NA,NA,459,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eustace ISD",2020-12-06,107905,"1595",1408,NA,NA,421,413,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Eustace ISD",2020-12-06,107905,"1595",1408,NA,NA,356,311,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"Eustace ISD",2020-12-06,107905,"1595",1408,NA,NA,372,322,NA,NA,NA,NA,NA,7,1,0,0,8
"Eustace ISD",2020-12-06,107905,"1595",1408,NA,NA,446,362,NA,0,NA,NA,NA,25,5,0,0,30
"Eustace ISD Total",2020-12-06,107905,"1595",1408,NA,NA,1595,1408,NA,0,NA,NA,NA,41,18,0,1,58
"Evadale ISD",2020-12-06,121906,"389",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evadale ISD",2020-12-06,121906,"389",388,NA,NA,181,181,NA,1,NA,NA,NA,NA,2,NA,NA,NA
"Evadale ISD",2020-12-06,121906,"389",388,NA,NA,77,77,NA,NA,NA,NA,NA,7,5,0,0,12
"Evadale ISD",2020-12-06,121906,"389",388,NA,NA,131,130,NA,NA,NA,NA,NA,11,1,0,1,11
"Evadale ISD Total",2020-12-06,121906,"389",388,NA,NA,389,388,NA,1,NA,NA,NA,NA,8,NA,NA,NA
"Evant ISD",2020-12-06,50901,"273",207,NA,NA,148,95,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Evant ISD",2020-12-06,50901,"273",207,NA,NA,125,112,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Evant ISD",2020-12-06,50901,"273",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,2
"Evant ISD Total",2020-12-06,50901,"273",207,NA,NA,273,207,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,893,138,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,396,152,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,368,110,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,621,297,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,383,99,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,453,69,NA,1,NA,NA,NA,NA,4,NA,NA,NA
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,299,151,0,1,1,0,0,NA,1,NA,NA,NA
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,53,10,NA,NA,NA,NA,NA,0,2,0,1,1
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,381,115,NA,NA,NA,NA,NA,0,3,2,1,0
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,0,17,1
"Everman ISD",2020-12-06,220904,"5619",1272,NA,NA,1772,131,0,4,2,2,0,8,20,11,13,4
"Everman ISD Total",2020-12-06,220904,"5619",1272,NA,NA,5619,1272,NA,6,NA,NA,NA,26,69,21,62,12
"Evolution Academy Charter School",2020-12-06,57834,"670",92,NA,NA,324,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evolution Academy Charter School",2020-12-06,57834,"670",92,NA,NA,143,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evolution Academy Charter School",2020-12-06,57834,"670",92,NA,NA,203,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evolution Academy Charter School Total",2020-12-06,57834,"670",92,NA,NA,670,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Excel Academy",2020-12-06,101811,"215",214,NA,NA,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Excel Academy",2020-12-06,101811,"215",214,NA,NA,43,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Excel Academy",2020-12-06,101811,"215",214,NA,NA,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Excel Academy",2020-12-06,101811,"215",214,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1
"Excel Academy",2020-12-06,101811,"215",214,NA,NA,107,106,NA,NA,NA,NA,NA,7,0,2,5,0
"Excel Academy Total",2020-12-06,101811,"215",214,NA,NA,215,214,NA,NA,NA,NA,NA,8,0,2,5,1
"Excellence In Leadership Academy",2020-12-06,108809,"300",104,NA,NA,300,104,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Excellence In Leadership Academy Total",2020-12-06,108809,"300",104,NA,NA,300,104,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Excelsior ISD",2020-12-06,210906,"71",61,NA,NA,71,61,0,1,0,1,0,0,2,0,2,0
"Excelsior ISD Total",2020-12-06,210906,"71",61,NA,NA,71,61,0,1,0,1,0,0,2,0,2,0
"Ezzell ISD",2020-12-06,143906,"77",76,NA,NA,77,76,NA,NA,NA,NA,NA,0,1,0,1,0
"Ezzell ISD Total",2020-12-06,143906,"77",76,NA,NA,77,76,NA,NA,NA,NA,NA,0,1,0,1,0
"Fabens ISD",2020-12-06,71903,"2048",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fabens ISD",2020-12-06,71903,"2048",2,NA,NA,683,0,NA,NA,NA,NA,NA,NA,19,NA,NA,NA
"Fabens ISD",2020-12-06,71903,"2048",2,NA,NA,483,0,NA,0,NA,NA,NA,NA,7,NA,NA,NA
"Fabens ISD",2020-12-06,71903,"2048",2,NA,NA,594,0,NA,0,NA,NA,NA,NA,4,NA,NA,NA
"Fabens ISD",2020-12-06,71903,"2048",2,NA,NA,288,2,0,2,0,0,2,NA,5,NA,NA,NA
"Fabens ISD",2020-12-06,71903,"2048",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
"Fabens ISD Total",2020-12-06,71903,"2048",2,NA,NA,2048,2,NA,2,NA,NA,NA,NA,36,NA,NA,NA
"Fairfield ISD",2020-12-06,81902,"1701",1526,NA,NA,409,380,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Fairfield ISD",2020-12-06,81902,"1701",1526,NA,NA,432,395,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Fairfield ISD",2020-12-06,81902,"1701",1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,1
"Fairfield ISD",2020-12-06,81902,"1701",1526,NA,NA,377,346,NA,NA,NA,NA,NA,6,1,1,1,5
"Fairfield ISD",2020-12-06,81902,"1701",1526,NA,NA,483,405,NA,0,NA,NA,NA,12,2,0,1,13
"Fairfield ISD Total",2020-12-06,81902,"1701",1526,NA,NA,1701,1526,NA,0,NA,NA,NA,23,8,1,7,23
"Falls City ISD",2020-12-06,128904,"24",24,NA,NA,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Falls City ISD",2020-12-06,128904,"24",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Falls City ISD",2020-12-06,128904,"24",24,NA,NA,13,13,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Falls City ISD Total",2020-12-06,128904,"24",24,NA,NA,24,24,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Fannindel ISD",2020-12-06,60914,"159",149,NA,NA,77,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fannindel ISD",2020-12-06,60914,"159",149,NA,NA,82,75,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Fannindel ISD Total",2020-12-06,60914,"159",149,NA,NA,159,149,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Farmersville ISD",2020-12-06,43904,"1882",1601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Farmersville ISD",2020-12-06,43904,"1882",1601,NA,NA,322,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Farmersville ISD",2020-12-06,43904,"1882",1601,NA,NA,588,488,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Farmersville ISD",2020-12-06,43904,"1882",1601,NA,NA,445,373,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Farmersville ISD",2020-12-06,43904,"1882",1601,NA,NA,527,449,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Farmersville ISD",2020-12-06,43904,"1882",1601,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,8,0,46,0
"Farmersville ISD Total",2020-12-06,43904,"1882",1601,NA,NA,1882,1601,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"Farwell ISD",2020-12-06,185902,"548",524,NA,NA,121,112,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Farwell ISD",2020-12-06,185902,"548",524,NA,NA,252,243,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Farwell ISD",2020-12-06,185902,"548",524,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
"Farwell ISD",2020-12-06,185902,"548",524,NA,NA,175,169,NA,1,NA,NA,NA,13,1,0,14,0
"Farwell ISD Total",2020-12-06,185902,"548",524,NA,NA,548,524,NA,1,NA,NA,NA,NA,5,NA,NA,NA
"Fayetteville ISD",2020-12-06,75906,"275",275,NA,NA,275,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayetteville ISD Total",2020-12-06,75906,"275",275,NA,NA,275,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ferris ISD",2020-12-06,70905,"2586",1732,NA,NA,512,355,NA,3,NA,NA,NA,NA,7,NA,NA,NA
"Ferris ISD",2020-12-06,70905,"2586",1732,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,5
"Ferris ISD",2020-12-06,70905,"2586",1732,NA,NA,336,261,0,3,0,1,2,0,4,0,1,3
"Ferris ISD",2020-12-06,70905,"2586",1732,NA,NA,341,254,0,1,0,0,1,0,5,0,2,3
"Ferris ISD",2020-12-06,70905,"2586",1732,NA,NA,653,444,NA,1,NA,NA,NA,NA,8,NA,NA,NA
"Ferris ISD",2020-12-06,70905,"2586",1732,NA,NA,744,418,0,1,0,0,1,14,5,0,5,14
"Ferris ISD Total",2020-12-06,70905,"2586",1732,NA,NA,2586,1732,NA,9,NA,NA,NA,26,34,0,12,48
"Flatonia ISD",2020-12-06,75901,"602",575,NA,NA,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flatonia ISD",2020-12-06,75901,"602",575,NA,NA,272,260,0,1,0,0,1,NA,1,NA,NA,NA
"Flatonia ISD",2020-12-06,75901,"602",575,NA,NA,317,302,NA,2,NA,NA,NA,9,4,0,2,11
"Flatonia ISD Total",2020-12-06,75901,"602",575,NA,NA,602,575,NA,3,NA,NA,NA,NA,5,NA,NA,NA
"Florence ISD",2020-12-06,246902,"1074",914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Florence ISD",2020-12-06,246902,"1074",914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Florence ISD",2020-12-06,246902,"1074",914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Florence ISD",2020-12-06,246902,"1074",914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Florence ISD",2020-12-06,246902,"1074",914,NA,NA,264,223,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Florence ISD",2020-12-06,246902,"1074",914,NA,NA,460,426,0,1,0,1,0,NA,3,NA,NA,NA
"Florence ISD",2020-12-06,246902,"1074",914,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0
"Florence ISD",2020-12-06,246902,"1074",914,NA,NA,350,265,0,1,0,1,0,6,3,0,8,1
"Florence ISD Total",2020-12-06,246902,"1074",914,NA,NA,1074,914,0,2,0,2,0,NA,8,NA,NA,NA
"Floresville ISD",2020-12-06,247901,"3993",2786,NA,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floresville ISD",2020-12-06,247901,"3993",2786,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floresville ISD",2020-12-06,247901,"3993",2786,NA,NA,956,702,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Floresville ISD",2020-12-06,247901,"3993",2786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"Floresville ISD",2020-12-06,247901,"3993",2786,NA,NA,1263,826,NA,NA,NA,NA,NA,5,0,0,4,1
"Floresville ISD",2020-12-06,247901,"3993",2786,NA,NA,910,642,NA,NA,NA,NA,NA,5,2,0,3,4
"Floresville ISD",2020-12-06,247901,"3993",2786,NA,NA,854,610,NA,NA,NA,NA,NA,5,0,0,5,0
"Floresville ISD Total",2020-12-06,247901,"3993",2786,NA,NA,3993,2786,NA,NA,NA,NA,NA,17,13,0,20,10
"Flour Bluff ISD",2020-12-06,178914,"5551",2874,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flour Bluff ISD",2020-12-06,178914,"5551",2874,NA,NA,745,458,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Flour Bluff ISD",2020-12-06,178914,"5551",2874,NA,NA,427,310,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Flour Bluff ISD",2020-12-06,178914,"5551",2874,NA,NA,748,558,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Flour Bluff ISD",2020-12-06,178914,"5551",2874,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
"Flour Bluff ISD",2020-12-06,178914,"5551",2874,NA,NA,829,399,NA,NA,NA,NA,NA,5,0,0,0,5
"Flour Bluff ISD",2020-12-06,178914,"5551",2874,NA,NA,918,531,NA,NA,NA,NA,NA,6,5,1,1,9
"Flour Bluff ISD",2020-12-06,178914,"5551",2874,NA,NA,1876,616,NA,2,NA,NA,NA,29,3,0,9,23
"Flour Bluff ISD Total",2020-12-06,178914,"5551",2874,NA,NA,5551,2874,9,2,0,0,11,47,9,1,14,41
"Floydada ISD",2020-12-06,77901,"705",625,NA,NA,6,6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Floydada ISD",2020-12-06,77901,"705",625,NA,NA,164,150,NA,0,NA,NA,NA,8,1,0,7,2
"Floydada ISD",2020-12-06,77901,"705",625,NA,NA,334,288,NA,1,NA,NA,NA,8,6,0,13,1
"Floydada ISD",2020-12-06,77901,"705",625,NA,NA,201,181,NA,2,NA,NA,NA,12,5,0,13,4
"Floydada ISD Total",2020-12-06,77901,"705",625,NA,NA,705,625,NA,3,NA,NA,NA,NA,12,NA,NA,NA
"Follett ISD",2020-12-06,148902,"170",164,NA,NA,170,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Follett ISD",2020-12-06,148902,"170",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
"Follett ISD Total",2020-12-06,148902,"170",164,NA,NA,170,164,NA,NA,NA,NA,NA,0,1,0,1,0
"Forestburg ISD",2020-12-06,169910,"163",153,NA,NA,163,153,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Forestburg ISD Total",2020-12-06,169910,"163",153,NA,NA,163,153,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,547,316,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,565,378,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,650,437,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,758,429,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,1066,412,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,746,397,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,829,405,0,1,0,1,0,NA,4,NA,NA,NA
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,991,435,NA,NA,NA,NA,NA,5,2,0,7,0
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,728,382,NA,NA,NA,NA,NA,6,9,0,6,9
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,1020,553,NA,NA,NA,NA,NA,8,11,0,7,12
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,2041,709,NA,1,NA,NA,NA,12,7,0,19,0
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,1071,614,NA,0,NA,NA,NA,20,2,0,22,0
"Forney ISD",2020-12-06,129902,"12760",6196,NA,NA,1748,729,NA,NA,NA,NA,NA,30,8,0,32,6
"Forney ISD Total",2020-12-06,129902,"12760",6196,NA,NA,12760,6196,8,3,0,11,0,102,55,0,125,32
"Forsan ISD",2020-12-06,114904,"777",765,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,0
"Forsan ISD",2020-12-06,114904,"777",765,NA,NA,371,367,NA,NA,NA,NA,NA,5,4,0,9,0
"Forsan ISD",2020-12-06,114904,"777",765,NA,NA,406,398,0,1,0,1,0,33,11,2,42,0
"Forsan ISD Total",2020-12-06,114904,"777",765,NA,NA,777,765,0,1,0,1,0,39,16,2,53,0
"Fort Bend ISD",2020-12-06,79907,"76677",28525,NA,NA,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Bend ISD",2020-12-06,79907,"76677",28525,NA,NA,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Bend ISD",2020-12-06,79907,"76677",28525,NA,NA,605,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Bend ISD",2020-12-06,79907,"76677",28525,NA,NA,367,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Bend ISD",2020-12-06,79907,"76677",28525,NA,NA,394,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Bend ISD",2020-12-06,79907,"76677",28525,NA,NA,654,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Bend ISD",2020-12-06,79907,"76677",28525,NA,NA,576,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Bend ISD",2020-12-06,79907,"76677",28525,NA,NA,542,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Bend ISD",2020-12-06,79907,"76677",28525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Bend ISD",2020-12-06,79907,"76677",28525,NA,NA,1391,420,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
