"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Southwest ISD",2020-11-22,15912,"13458",6296,NA,NA,239,105,NA,NA,NA,NA,NA,0,1,0,1,0
"Southwest ISD",2020-11-22,15912,"13458",6296,NA,NA,438,246,NA,NA,NA,NA,NA,0,1,0,1,0
"Southwest ISD",2020-11-22,15912,"13458",6296,NA,NA,558,297,NA,NA,NA,NA,NA,0,1,0,1,0
"Southwest ISD",2020-11-22,15912,"13458",6296,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2
"Southwest ISD",2020-11-22,15912,"13458",6296,NA,NA,487,302,0,1,0,0,1,0,2,0,1,1
"Southwest ISD",2020-11-22,15912,"13458",6296,NA,NA,1977,649,NA,2,NA,NA,NA,5,5,0,4,6
"Southwest ISD",2020-11-22,15912,"13458",6296,NA,NA,841,364,5,2,0,0,7,5,3,0,1,7
"Southwest ISD Total",2020-11-22,15912,"13458",6296,NA,NA,13458,6296,12,8,0,2,18,34,29,0,32,31
"Lackland ISD",2020-11-22,15913,"888",694,NA,NA,363,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lackland ISD",2020-11-22,15913,"888",694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lackland ISD",2020-11-22,15913,"888",694,NA,NA,525,429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lackland ISD Total",2020-11-22,15913,"888",694,NA,NA,888,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ft Sam Houston ISD",2020-11-22,15914,"1491",1138,NA,NA,690,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ft Sam Houston ISD",2020-11-22,15914,"1491",1138,NA,NA,801,648,NA,NA,NA,NA,NA,0,2,0,1,1
"Ft Sam Houston ISD",2020-11-22,15914,"1491",1138,NA,NA,NA,NA,2,0,0,1,1,2,1,0,1,2
"Ft Sam Houston ISD Total",2020-11-22,15914,"1491",1138,NA,NA,1491,1138,2,0,0,1,1,2,3,0,2,3
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,905,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,70,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,518,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,353,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,515,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,460,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,634,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,646,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,635,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,566,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,665,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,278,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,857,301,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1065,459,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1214,437,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1409,586,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1438,576,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1244,495,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1537,675,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1592,614,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1250,566,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,375,261,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,681,302,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,541,315,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,472,232,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,488,283,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,762,364,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,427,190,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,375,170,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,461,220,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,537,252,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,440,200,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,458,268,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,641,334,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,606,432,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,854,488,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,765,350,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,844,442,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,944,530,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,484,266,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,654,376,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,573,309,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,2613,941,NA,1,NA,NA,NA,NA,2,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,44,14,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,3173,1257,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1027,366,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,909,400,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1059,396,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,989,404,NA,1,NA,NA,NA,NA,2,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,889,362,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,858,376,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1325,617,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1769,809,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,486,207,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,531,391,NA,2,NA,NA,NA,NA,2,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,424,224,NA,0,NA,NA,NA,NA,3,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,583,340,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,415,236,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,438,207,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,542,296,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,551,230,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,649,261,NA,2,NA,NA,NA,NA,4,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,816,345,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,516,255,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,687,348,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,569,269,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,523,253,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,489,190,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,627,316,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,593,379,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,709,399,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,828,462,NA,1,NA,NA,NA,NA,3,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1016,587,NA,0,NA,NA,NA,NA,4,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,304,221,NA,0,NA,NA,NA,NA,0,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,717,433,NA,0,NA,NA,NA,NA,2,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1163,384,0,2,0,0,2,NA,2,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1232,420,0,2,1,1,0,NA,4,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,522,275,0,3,0,0,3,NA,5,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,430,210,0,1,0,1,0,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,461,265,0,1,0,1,0,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,667,279,0,1,0,1,0,NA,1,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,571,286,0,1,0,0,1,NA,4,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,551,243,0,1,0,1,0,NA,2,NA,NA,NA
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,22,9,NA,NA,NA,NA,NA,0,1,0,1,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,277,132,NA,NA,NA,NA,NA,0,4,0,2,2
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1149,385,NA,NA,NA,NA,NA,0,1,0,1,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,488,196,NA,NA,NA,NA,NA,0,2,0,2,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,455,209,NA,NA,NA,NA,NA,0,1,0,1,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,617,303,NA,NA,NA,NA,NA,0,1,0,0,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,699,335,NA,NA,NA,NA,NA,0,5,0,4,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,523,291,NA,NA,NA,NA,NA,0,2,0,1,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,585,263,NA,NA,NA,NA,NA,0,2,0,1,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,490,217,NA,NA,NA,NA,NA,0,2,0,1,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,525,260,NA,NA,NA,NA,NA,0,3,0,2,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,486,294,NA,NA,NA,NA,NA,0,2,0,1,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,536,282,NA,NA,NA,NA,NA,0,2,0,1,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,576,253,NA,NA,NA,NA,NA,0,3,1,2,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,501,249,NA,NA,NA,NA,NA,0,1,0,1,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,659,335,NA,NA,NA,NA,NA,0,2,0,0,2
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,498,312,NA,NA,NA,NA,NA,0,2,0,2,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,823,393,NA,NA,NA,NA,NA,0,3,0,3,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,1200,708,NA,NA,NA,NA,NA,0,1,0,0,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,651,353,NA,NA,NA,NA,NA,0,1,0,1,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,400,177,0,1,0,1,0,0,3,0,3,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,717,325,0,1,0,1,0,0,2,0,2,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,463,264,0,1,0,1,0,0,2,0,2,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,505,323,0,1,0,1,0,0,3,1,1,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,635,331,NA,0,NA,NA,NA,5,0,0,5,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,2611,1006,NA,0,NA,NA,NA,6,2,0,4,4
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,2632,971,NA,0,NA,NA,NA,8,0,0,8,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,2870,936,NA,0,NA,NA,NA,9,1,0,8,2
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,2832,1077,0,1,0,1,0,9,19,0,22,6
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,2925,1145,NA,0,NA,NA,NA,11,2,2,9,2
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,3113,1344,5,2,0,7,0,12,6,0,18,0
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,2599,845,NA,2,NA,NA,NA,17,11,0,27,1
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,2770,968,6,1,0,0,7,20,2,0,12,10
"Northside ISD",2020-11-22,15915,"103188",46081,NA,NA,2851,1019,5,2,4,2,1,21,11,9,10,13
"Northside ISD Total",2020-11-22,15915,"103188",46081,NA,NA,103188,46081,72,37,7,76,26,263,198,25,326,110
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,62,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,444,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,892,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,1312,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,557,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,753,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,328,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,636,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,601,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,743,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,647,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,761,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,730,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,2402,695,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,1315,485,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,347,223,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,434,243,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,556,348,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,518,298,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,525,298,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,495,330,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,735,236,NA,NA,NA,NA,NA,0,2,0,2,0
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,1013,354,NA,NA,NA,NA,NA,0,2,0,2,0
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,627,337,NA,NA,NA,NA,NA,0,2,0,2,0
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,554,274,NA,NA,NA,NA,NA,0,2,0,2,0
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,416,258,NA,NA,NA,NA,NA,0,1,0,1,0
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,495,266,NA,NA,NA,NA,NA,0,1,0,1,0
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,627,346,NA,NA,NA,NA,NA,0,1,0,1,0
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,2597,84,NA,NA,NA,NA,NA,5,0,0,5,0
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,0,9,0
"Judson ISD",2020-11-22,15916,"23792",9465,NA,NA,1668,351,NA,NA,NA,NA,NA,6,1,0,7,0
"Judson ISD Total",2020-11-22,15916,"23792",9465,NA,NA,23792,9465,NA,NA,NA,NA,NA,27,21,0,48,0
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,523,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,18,8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,678,385,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,435,240,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,433,173,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,495,198,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,556,324,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,1,5,7
"Southside ISD",2020-11-22,15917,"4832",1651,NA,NA,1693,17,NA,NA,NA,NA,NA,5,0,0,4,1
"Southside ISD Total",2020-11-22,15917,"4832",1651,NA,NA,4832,1651,NA,NA,NA,NA,NA,17,12,1,18,10
"Johnson City ISD",2020-11-22,16901,"615",546,NA,NA,167,150,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Johnson City ISD",2020-11-22,16901,"615",546,NA,NA,238,220,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Johnson City ISD",2020-11-22,16901,"615",546,NA,NA,210,176,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Johnson City ISD Total",2020-11-22,16901,"615",546,NA,NA,615,546,NA,0,NA,NA,NA,NA,1,NA,NA,NA
"Blanco ISD",2020-11-22,16902,"1009",996,NA,NA,248,246,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Blanco ISD",2020-11-22,16902,"1009",996,NA,NA,355,350,0,1,0,0,1,NA,1,NA,NA,NA
"Blanco ISD",2020-11-22,16902,"1009",996,NA,NA,406,400,0,1,0,0,1,NA,10,NA,NA,NA
"Blanco ISD",2020-11-22,16902,"1009",996,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,2,1
"Blanco ISD Total",2020-11-22,16902,"1009",996,NA,NA,1009,996,0,2,0,0,2,NA,17,NA,NA,NA
"Borden County ISD",2020-11-22,17901,"231",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Borden County ISD",2020-11-22,17901,"231",231,NA,NA,231,231,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Borden County ISD Total",2020-11-22,17901,"231",231,NA,NA,231,231,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"Clifton ISD",2020-11-22,18901,"962",866,NA,NA,282,249,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Clifton ISD",2020-11-22,18901,"962",866,NA,NA,246,230,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Clifton ISD",2020-11-22,18901,"962",866,NA,NA,434,387,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Clifton ISD",2020-11-22,18901,"962",866,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1
"Clifton ISD Total",2020-11-22,18901,"962",866,NA,NA,962,866,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Meridian ISD",2020-11-22,18902,"418",403,NA,NA,238,231,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Meridian ISD",2020-11-22,18902,"418",403,NA,NA,180,172,NA,NA,NA,NA,NA,0,1,0,1,0
"Meridian ISD Total",2020-11-22,18902,"418",403,NA,NA,418,403,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Morgan ISD",2020-11-22,18903,"134",122,NA,NA,134,122,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Morgan ISD Total",2020-11-22,18903,"134",122,NA,NA,134,122,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Valley Mills ISD",2020-11-22,18904,"618",546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley Mills ISD",2020-11-22,18904,"618",546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley Mills ISD",2020-11-22,18904,"618",546,NA,NA,175,158,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Valley Mills ISD",2020-11-22,18904,"618",546,NA,NA,300,282,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"Valley Mills ISD",2020-11-22,18904,"618",546,NA,NA,143,106,NA,NA,NA,NA,NA,5,0,1,2,2
"Valley Mills ISD Total",2020-11-22,18904,"618",546,NA,NA,618,546,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
