"District","Date","LEA","Total_Enrollment","Approximate_Enrollment","Cases_Weekly_GRADE_EE_3","Cases_Weekly_GRADE_4_6","Cases_Weekly_GRADE_7_12","Cases_Weekly_Staff","Infections_Weekly_On_Campus","Infections_Weekly_Off_Campus","Infections_Weekly_Unknown","Cases_Cumulative_GRADE_EE_3","Cases_Cumulative_GRADE_4_6","Cases_Cumulative_GRADE_7_12","Cases_Cumulative_Staff","Infections_Cumulative_On_Campus","Infections_Cumulative_Off_Campus","Infections_Cumulative_Unknown"
"Mason ISD",2020-10-25,157901,"716",696,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,0,9,0
"Matagorda ISD",2020-10-25,158904,"106",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mathis ISD",2020-10-25,205904,"1451",826,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,0,4,5
"Maud ISD",2020-10-25,19903,"473",408,1,0,1,2,0,1,3,1,1,5,5,0,2,10
"May ISD",2020-10-25,25905,"252",242,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,3,0
"Maypearl ISD",2020-10-25,70915,"1238",1157,NA,NA,NA,NA,NA,NA,NA,1,1,9,2,0,10,3
"Mcallen ISD",2020-10-25,108906,"21599",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mccamey ISD",2020-10-25,231901,"516",460,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,0,2,1
"Mcdade ISD",2020-10-25,11905,"335",144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mcgregor ISD",2020-10-25,161909,"1467",1044,0,1,1,0,0,0,2,1,1,1,3,0,0,6
"Mckinney ISD",2020-10-25,43907,"23271",15219,2,6,9,8,0,0,25,22,15,59,20,0,11,105
"Mclean ISD",2020-10-25,90903,"204",199,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Mcleod ISD",2020-10-25,34906,"407",381,NA,NA,NA,NA,NA,NA,NA,0,2,9,9,1,15,4
"Mcmullen County ISD",2020-10-25,162904,"268",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meadow ISD",2020-10-25,223902,"267",243,NA,NA,NA,NA,NA,NA,NA,0,0,3,1,0,2,2
"Meadowland Charter District",2020-10-25,130801,"72",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medina ISD",2020-10-25,10901,"276",267,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"Medina Valley ISD",2020-10-25,163908,"6086",3464,NA,NA,NA,NA,NA,NA,NA,0,2,6,1,0,9,0
"Melissa ISD",2020-10-25,43908,"4017",2968,NA,NA,NA,NA,NA,NA,NA,3,2,12,11,0,22,6
"Memphis ISD",2020-10-25,96904,"447",418,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,0,6,0
"Menard ISD",2020-10-25,164901,"271",259,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0
"Mercedes ISD",2020-10-25,108907,"4639",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meridian ISD",2020-10-25,18902,"406",386,0,0,0,1,0,1,0,0,0,1,1,0,2,0
"Meridian World School Llc",2020-10-25,246801,"1697",365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Merkel ISD",2020-10-25,221904,"1133",996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mesquite ISD",2020-10-25,57914,"38349",20859,6,7,24,20,0,11,46,26,36,96,83,3,43,195
"Mexia ISD",2020-10-25,147903,"1838",1403,0,0,0,1,0,1,0,1,3,0,5,0,9,0
"Meyerpark Elementary",2020-10-25,101855,"258",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meyersville ISD",2020-10-25,62906,"165",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miami ISD",2020-10-25,197902,"184",179,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"Midland Academy Charter School",2020-10-25,165802,"364",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Midland ISD",2020-10-25,165901,"25462",14275,8,6,19,37,0,0,70,21,18,93,91,0,20,203
"Midlothian ISD",2020-10-25,70908,"9802",7251,0,0,10,0,0,6,4,1,11,45,18,1,29,45
"Midway ISD",2020-10-25,39905,"132",131,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0
"Midway ISD",2020-10-25,161903,"8254",6311,0,0,2,0,0,0,2,8,10,54,9,0,23,58
"Milano ISD",2020-10-25,166903,"400",341,NA,NA,NA,NA,NA,NA,NA,0,1,3,8,0,7,5
"Mildred ISD",2020-10-25,175910,"753",704,NA,NA,NA,NA,NA,NA,NA,1,0,3,1,0,3,2
"Miles ISD",2020-10-25,200902,"468",444,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,1,2
"Milford ISD",2020-10-25,70909,"237",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller Grove ISD",2020-10-25,112907,"311",288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Millsap ISD",2020-10-25,184904,"1204",1037,0,1,0,0,0,0,1,2,2,9,4,1,5,11
"Mineola ISD",2020-10-25,250903,"1589",1400,0,0,2,0,0,2,0,1,2,6,3,1,10,1
"Mineral Wells ISD",2020-10-25,182903,"3130",2241,0,1,0,2,0,0,3,1,6,47,18,2,18,52
"Mission Cisd",2020-10-25,108908,"15048",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monahans-Wickett-Pyote ISD",2020-10-25,238902,"2364",2142,NA,NA,NA,NA,NA,NA,NA,0,2,2,12,4,9,3
"Montague ISD",2020-10-25,169908,"136",134,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Monte Alto ISD",2020-10-25,108915,"882",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montessori For All",2020-10-25,227826,"435",167,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
"Montgomery ISD",2020-10-25,170903,"8987",7721,0,0,1,0,0,0,1,3,0,19,0,0,1,21
"Moody ISD",2020-10-25,161910,"651",549,0,2,0,2,0,1,3,2,2,1,6,1,2,8
"Moran ISD",2020-10-25,209902,"122",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morgan ISD",2020-10-25,18903,"137",112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morgan Mill ISD",2020-10-25,72910,"128",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morton ISD",2020-10-25,40901,"354",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Motley County ISD",2020-10-25,173901,"168",166,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Moulton ISD",2020-10-25,143902,"284",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mount Calm ISD",2020-10-25,109910,"197",139,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Mount Enterprise ISD",2020-10-25,201907,"395",362,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"Mount Pleasant ISD",2020-10-25,225902,"5316",4376,0,0,1,3,0,1,3,5,3,27,20,0,22,33
"Mount Vernon ISD",2020-10-25,80901,"1523",1309,1,0,5,0,3,3,0,6,5,34,12,16,21,20
"Muenster ISD",2020-10-25,49902,"523",489,0,2,0,1,0,0,3,0,2,2,5,0,2,7
"Muleshoe ISD",2020-10-25,9901,"1346",1205,0,2,2,2,0,6,0,2,3,20,11,0,35,1
"Mullin ISD",2020-10-25,167902,"206",204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mumford ISD",2020-10-25,198906,"620",520,0,0,1,0,0,1,0,2,0,4,1,0,1,6
"Munday Cisd",2020-10-25,138903,"366",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murchison ISD",2020-10-25,107908,"168",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nacogdoches ISD",2020-10-25,174904,"5915",3255,0,0,0,2,0,2,0,0,3,12,21,0,15,21
"Natalia ISD",2020-10-25,163903,"1050",665,0,0,6,0,0,0,6,0,1,14,1,0,2,14
"Navarro ISD",2020-10-25,94903,"1978",1631,NA,NA,NA,NA,NA,NA,NA,1,0,0,3,0,4,0
"Navasota ISD",2020-10-25,93904,"2881",2311,0,0,0,2,0,0,2,0,4,4,6,0,4,10
"Nazareth ISD",2020-10-25,35903,"249",245,0,0,1,1,0,2,0,0,0,1,1,0,2,0
"Neches ISD",2020-10-25,1906,"317",313,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,0,1,4
"Nederland ISD",2020-10-25,123905,"4978",3492,2,0,5,1,2,6,0,6,3,41,10,3,56,1
"Needville ISD",2020-10-25,79906,"3278",2474,NA,NA,NA,NA,NA,NA,NA,1,1,4,0,0,2,4
"New Boston ISD",2020-10-25,19905,"1188",948,NA,NA,NA,NA,NA,NA,NA,0,2,14,7,0,13,10
"New Braunfels ISD",2020-10-25,46901,"9247",5757,0,1,0,1,0,1,1,5,4,28,12,3,24,22
"New Caney ISD",2020-10-25,170908,"16059",9706,1,0,1,7,0,1,8,4,6,51,38,0,9,90
"New Deal ISD",2020-10-25,152902,"758",467,1,1,2,1,1,3,1,2,3,15,7,1,4,22
"New Diana ISD",2020-10-25,230906,"1196",1088,0,0,7,1,0,0,8,2,2,21,7,0,11,21
"New Frontiers Public Schools Inc",2020-10-25,15805,"493",87,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"New Home ISD",2020-10-25,153905,"583",573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Summerfield ISD",2020-10-25,37908,"537",496,NA,NA,NA,NA,NA,NA,NA,0,0,3,1,0,1,3
"New Waverly ISD",2020-10-25,236901,"1035",754,NA,NA,NA,NA,NA,NA,NA,1,1,19,6,0,5,22
"Newcastle ISD",2020-10-25,252902,"212",208,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Newman International Academy Of Arlington",2020-10-25,220817,"3044",1385,0,1,1,1,0,3,0,2,1,6,5,0,12,2
"Newton ISD",2020-10-25,176902,"915",915,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"Nixon-Smiley Cisd",2020-10-25,89903,"967",808,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Nocona ISD",2020-10-25,169902,"790",732,0,0,2,2,0,0,4,0,0,13,10,0,2,21
"Nordheim ISD",2020-10-25,62902,"144",127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Normangee ISD",2020-10-25,145906,"603",543,0,0,1,0,0,1,0,2,2,8,8,0,11,9
"North East ISD",2020-10-25,15910,"60091",10618,6,3,8,12,1,5,23,16,10,38,45,1,19,89
"North Hopkins ISD",2020-10-25,112906,"554",480,NA,NA,NA,NA,NA,NA,NA,0,2,6,5,0,1,12
"North Lamar ISD",2020-10-25,139911,"2353",1916,1,0,3,2,0,4,2,3,7,23,12,4,14,27
"North Texas Collegiate Academy",2020-10-25,61802,"631",526,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"North Zulch ISD",2020-10-25,154903,"297",252,0,0,1,1,0,2,0,1,0,2,1,0,3,1
"Northside ISD",2020-10-25,15915,"103238",18216,2,3,14,11,2,25,3,17,8,53,81,8,105,46
"Northside ISD",2020-10-25,244905,"243",239,NA,NA,NA,NA,NA,NA,NA,1,0,2,2,0,5,0
"Northwest ISD",2020-10-25,61911,"25235",18726,1,1,21,0,0,0,23,14,16,82,1,0,5,108
"Nova Academy",2020-10-25,57809,"123",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nova Academy Southeast",2020-10-25,57827,"601",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nueces Canyon Cisd",2020-10-25,69902,"247",223,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Nursery ISD",2020-10-25,235904,"145",138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nyos Charter School",2020-10-25,227804,"1070",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O'donnell ISD",2020-10-25,153903,"298",287,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,3,0
"Oakwood ISD",2020-10-25,145907,"174",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Odem-Edroy ISD",2020-10-25,205905,"855",500,0,2,1,0,0,2,1,0,2,1,0,0,2,1
"Odyssey Academy Inc",2020-10-25,84802,"1273",634,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,2,1,0
"Oglesby ISD",2020-10-25,50904,"186",179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Olfen ISD",2020-10-25,200906,"140",132,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1
"Olney ISD",2020-10-25,252903,"690",599,NA,NA,NA,NA,NA,NA,NA,1,0,10,9,1,6,13
"Olton ISD",2020-10-25,140905,"558",517,0,0,1,0,0,0,1,2,2,17,14,0,2,33
"Onalaska ISD",2020-10-25,187910,"1166",982,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,2,0
"Orange Grove ISD",2020-10-25,125903,"1715",1187,NA,NA,NA,NA,NA,NA,NA,1,0,3,2,0,2,4
"Orangefield ISD",2020-10-25,181905,"1801",1616,0,0,3,0,0,0,3,0,0,11,15,1,2,23
"Ore City ISD",2020-10-25,230903,"917",815,NA,NA,NA,NA,NA,NA,NA,1,3,3,7,0,5,9
"Orenda Charter School",2020-10-25,14804,"1819",886,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0
"Overton ISD",2020-10-25,201908,"467",407,NA,NA,NA,NA,NA,NA,NA,0,0,2,6,0,1,7
"Paducah ISD",2020-10-25,51901,"186",143,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,2,0
"Paint Creek ISD",2020-10-25,104907,"92",92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paint Rock ISD",2020-10-25,48903,"246",203,NA,NA,NA,NA,NA,NA,NA,1,0,3,4,2,2,4
"Palacios ISD",2020-10-25,158905,"1278",940,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,0,1,3
"Palestine ISD",2020-10-25,1907,"3384",2857,0,0,0,1,0,1,0,2,0,20,23,1,36,8
"Palmer ISD",2020-10-25,70910,"1283",1102,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,4
"Palo Pinto ISD",2020-10-25,182906,"84",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pampa ISD",2020-10-25,90904,"3420",2854,0,0,2,0,0,2,0,1,0,10,11,0,12,10
"Panhandle ISD",2020-10-25,33902,"681",676,1,1,0,2,0,4,0,1,1,1,2,0,4,1
"Panola Charter School",2020-10-25,183801,"180",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panther Creek Cisd",2020-10-25,42905,"157",127,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Paradise ISD",2020-10-25,249906,"1218",1168,0,0,0,2,0,1,1,0,2,0,2,0,2,2
"Paris ISD",2020-10-25,139909,"3768",2495,0,1,6,3,0,0,10,3,8,26,20,3,3,51
"Pasadena ISD",2020-10-25,101917,"50397",18653,2,2,11,5,0,0,20,13,4,40,79,0,17,119
"Patton Springs ISD",2020-10-25,63906,"93",89,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1
"Pawnee ISD",2020-10-25,13902,"185",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pearland ISD",2020-10-25,20908,"20991",10416,1,1,5,2,0,2,7,6,4,32,13,3,8,44
"Pearsall ISD",2020-10-25,82903,"2123",779,NA,NA,NA,NA,NA,NA,NA,0,0,3,6,0,0,9
"Peaster ISD",2020-10-25,184908,"1387",1303,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,0,0,5
"Pecos-Barstow-Toyah ISD",2020-10-25,195901,"2688",1943,1,1,4,4,3,7,0,2,3,19,13,3,29,5
"Pegasus School Of Liberal Arts And Sciences",2020-10-25,57802,"503",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Penelope ISD",2020-10-25,109914,"217",196,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Perrin-Whitt Cisd",2020-10-25,119903,"322",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perryton ISD",2020-10-25,179901,"1936",1760,1,0,4,2,0,1,6,3,1,46,25,0,14,61
"Petersburg ISD",2020-10-25,95904,"283",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Petrolia Cisd",2020-10-25,39903,"441",439,0,0,0,1,0,1,0,0,0,1,2,0,3,0
"Pettus ISD",2020-10-25,13903,"345",260,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0
"Pewitt Cisd",2020-10-25,172905,"848",755,0,0,2,0,0,0,2,1,1,5,4,1,0,10
"Pflugerville ISD",2020-10-25,227904,"25295",6529,0,4,5,3,0,0,12,7,10,13,23,2,7,44
"Pharr-San Juan-Alamo ISD",2020-10-25,108909,"28212",86,0,0,2,9,0,7,4,1,1,6,51,8,26,25
"Pilot Point ISD",2020-10-25,61903,"1361",1042,0,0,1,0,0,0,1,1,0,16,4,0,4,17
"Pine Tree ISD",2020-10-25,92904,"4528",3751,0,0,2,0,0,2,0,1,2,25,13,0,36,5
"Pineywoods Community Academy",2020-10-25,3801,"988",653,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,1,2
"Pioneer Technology & Arts Academy",2020-10-25,57850,"1615",996,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
"Pittsburg ISD",2020-10-25,32902,"2395",2059,0,0,6,0,0,1,5,3,0,17,10,1,9,20
"Plains ISD",2020-10-25,251902,"435",409,NA,NA,NA,NA,NA,NA,NA,0,0,3,1,0,0,4
"Plainview ISD",2020-10-25,95905,"4834",4125,1,4,7,6,0,9,9,6,13,58,52,11,107,11
"Plano ISD",2020-10-25,43910,"50066",15174,11,3,21,13,0,21,27,51,25,87,62,0,101,124
"Pleasant Grove ISD",2020-10-25,19912,"2246",1945,0,0,10,3,0,6,7,1,6,31,16,0,33,21
"Pleasanton ISD",2020-10-25,7905,"3419",2211,0,1,0,0,0,1,0,1,1,1,5,0,5,3
"Plemons-Stinnett-Phillips Cisd",2020-10-25,117904,"673",637,0,0,1,0,0,0,1,0,1,11,8,0,16,4
"Point Isabel ISD",2020-10-25,31909,"2064",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ponder ISD",2020-10-25,61906,"1585",1283,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,0,3,0
"Poolville ISD",2020-10-25,184901,"540",540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Por Vida Academy",2020-10-25,15801,"134",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Port Aransas ISD",2020-10-25,178908,"506",371,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Port Arthur ISD",2020-10-25,123907,"7824",983,NA,NA,NA,NA,NA,NA,NA,2,0,4,11,2,15,0
"Port Neches-Groves ISD",2020-10-25,123908,"4941",4941,0,0,0,1,0,0,1,0,4,17,10,0,16,15
"Positive Solutions Charter School",2020-10-25,15814,"104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Post ISD",2020-10-25,85902,"794",764,0,0,2,3,0,5,0,0,1,8,9,0,17,1
"Poteet ISD",2020-10-25,7906,"1590",570,NA,NA,NA,NA,NA,NA,NA,1,0,5,1,0,7,0
"Poth ISD",2020-10-25,247904,"841",779,0,0,1,0,0,0,1,1,0,1,1,0,2,1
"Pottsboro ISD",2020-10-25,91913,"1413",1225,NA,NA,NA,NA,NA,NA,NA,0,3,14,6,1,17,5
"Prairie Lea ISD",2020-10-25,28906,"179",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prairie Valley ISD",2020-10-25,169909,"157",139,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1
"Prairiland ISD",2020-10-25,139912,"1050",971,NA,NA,NA,NA,NA,NA,NA,1,2,8,5,2,6,8
"Premier High Schools",2020-10-25,72801,"6363",480,0,0,5,3,2,3,3,0,0,17,15,9,12,11
"Premont ISD",2020-10-25,125905,"690",480,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1
"Presidio ISD",2020-10-25,189902,"1061",437,0,0,0,3,3,0,0,0,0,1,4,3,2,0
"Priddy ISD",2020-10-25,167904,"111",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Princeton ISD",2020-10-25,43911,"5774",3980,3,1,12,1,6,2,9,8,10,33,15,9,31,26
"Pringle-Morse Cisd",2020-10-25,98903,"110",104,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0
"Priority Charter Schools",2020-10-25,14803,"784",527,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,0,3,0
"Progreso ISD",2020-10-25,108910,"1480",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Promesa Academy Charter School",2020-10-25,15839,"198",63,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
"Promesa Public Schools",2020-10-25,227824,"921",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Promise Community School",2020-10-25,101853,"1306",443,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Prosper ISD",2020-10-25,43912,"19012",12578,5,1,3,7,0,1,15,22,23,88,38,0,19,152
"Quanah ISD",2020-10-25,99903,"528",522,NA,NA,NA,NA,NA,NA,NA,0,5,8,31,1,16,27
"Queen City ISD",2020-10-25,34907,"952",874,0,0,3,0,0,2,1,1,0,28,27,2,14,40
"Quinlan ISD",2020-10-25,116908,"2447",1508,0,0,0,2,0,2,0,2,1,4,8,0,13,2
"Quitman ISD",2020-10-25,250904,"1157",1001,1,3,2,4,3,3,4,1,5,5,7,3,8,7
"Rains ISD",2020-10-25,190903,"NR",NA,0,0,1,2,0,3,0,2,0,5,7,1,9,4
"Ralls ISD",2020-10-25,54903,"457",425,0,0,2,1,0,1,2,0,0,3,5,1,1,6
"Ramirez Csd",2020-10-25,66005,"44",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ranch Academy",2020-10-25,234801,"52",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Randolph Field ISD",2020-10-25,15906,"1420",953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ranger ISD",2020-10-25,67907,"362",315,0,0,1,1,0,2,0,0,0,1,7,2,6,0
"Rankin ISD",2020-10-25,231902,"295",287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rapoport Academy Public School",2020-10-25,161802,"827",381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raul Yzaguirre Schools For Success",2020-10-25,101806,"1328",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raven School",2020-10-25,236801,"38",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raymondville ISD",2020-10-25,245903,"2085",465,0,0,0,3,1,1,1,1,0,3,17,1,1,19
"Reagan County ISD",2020-10-25,192901,"856",713,0,0,2,5,0,1,6,1,0,4,5,0,1,9
"Red Lick ISD",2020-10-25,19911,"517",483,0,3,0,0,0,0,3,0,7,0,2,0,3,6
"Red Oak ISD",2020-10-25,70911,"5962",3536,1,1,5,4,2,5,4,6,7,47,30,23,34,33
"Redwater ISD",2020-10-25,19906,"NR",NA,0,0,1,1,0,1,1,0,0,5,3,0,7,1
"Refugio ISD",2020-10-25,196903,"1259",588,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Reve Preparatory Charter School",2020-10-25,101876,"118",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricardo ISD",2020-10-25,137902,"608",250,0,0,0,1,0,1,0,0,0,0,4,0,4,0
"Rice Cisd",2020-10-25,45903,"1235",833,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,0,1,3
"Rice ISD",2020-10-25,175911,"965",687,1,0,2,0,0,0,3,3,2,6,0,0,4,7
"Richard Milburn Alter High School (Killeen)",2020-10-25,14801,"1924",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richards ISD",2020-10-25,93905,"177",136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richardson ISD",2020-10-25,57916,"37581",20603,6,9,18,19,0,0,52,37,36,67,69,0,1,208
"Richland Collegiate High School",2020-10-25,57840,"500",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richland Springs ISD",2020-10-25,206902,"109",108,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0
"Riesel ISD",2020-10-25,161912,"644",577,0,0,1,2,0,0,3,0,1,7,3,2,5,4
"Rio Grande City Cisd",2020-10-25,214901,"10014",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rio Hondo ISD",2020-10-25,31911,"2127",404,1,0,1,0,0,2,0,1,0,1,4,2,4,0
"Rio Vista ISD",2020-10-25,126907,"775",705,NA,NA,NA,NA,NA,NA,NA,0,0,1,4,0,4,1
"Rise Academy",2020-10-25,152802,"276",276,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,2,0
"Rising Star ISD",2020-10-25,67908,"191",181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"River Road ISD",2020-10-25,188902,"1297",1127,NA,NA,NA,NA,NA,NA,NA,2,2,8,5,0,5,12
"Rivercrest ISD",2020-10-25,194903,"683",552,0,0,1,0,0,0,1,0,0,6,1,0,0,7
"Riviera ISD",2020-10-25,137903,"412",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robert Lee ISD",2020-10-25,41902,"256",247,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
"Robinson ISD",2020-10-25,161922,"2413",2052,0,0,9,4,0,3,10,4,5,23,23,0,5,50
"Robstown ISD",2020-10-25,178909,"2565",1121,6,1,0,0,1,5,1,6,1,0,3,1,7,2
"Roby Cisd",2020-10-25,76903,"311",298,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,3,0
"Rochelle ISD",2020-10-25,160904,"199",187,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0
