County,Date,normalized_levels_15d,normalized_levels_pct_difference_15d,pct_samples_with_detectable_levels_15d
El Paso,2022-08-06,74.00508021390374,-6.53475935828877,100.0
El Paso,2022-08-07,71.62139037433155,-21.72994652406417,100.0
El Paso,2022-08-08,71.62139037433155,7.0828877005347595,100.0
El Paso,2022-08-09,69.67085561497326,-3.8983957219251337,100.0
El Paso,2022-08-10,69.67085561497326,-8.53475935828877,100.0
El Paso,2022-08-11,69.67085561497326,-8.53475935828877,100.0
El Paso,2022-08-12,69.67085561497326,-8.53475935828877,100.0
El Paso,2022-08-13,69.67085561497326,-8.53475935828877,100.0
El Paso,2022-08-14,64.08823529411765,-40.24064171122995,100.0
El Paso,2022-08-15,64.08823529411765,-67.21657754010695,100.0
El Paso,2022-08-16,64.61497326203208,-54.93582887700535,100.0
El Paso,2022-08-17,64.61497326203208,-30.692513368983956,100.0
El Paso,2022-08-18,64.61497326203208,-30.692513368983956,100.0
El Paso,2022-08-19,64.61497326203208,-30.692513368983956,100.0
El Paso,2022-08-20,64.61497326203208,-30.692513368983956,100.0
El Paso,2022-08-21,58.454010695187165,-24.41176470588235,100.0
El Paso,2022-08-22,60.78855218855219,-37.245791245791246,100.0
El Paso,2022-08-23,54.80855614973262,-38.23529411764706,100.0
El Paso,2022-08-24,56.042985409652076,10.636363636363637,100.0
El Paso,2022-08-25,56.042985409652076,10.636363636363637,100.0
El Paso,2022-08-26,56.042985409652076,10.636363636363637,100.0
El Paso,2022-08-27,56.042985409652076,10.636363636363637,100.0
El Paso,2022-08-28,52.32401795735129,3.7856341189674523,100.0
El Paso,2022-08-29,50.80608193041526,-43.75533108866442,100.0
El Paso,2022-08-30,49.2063063973064,-44.21997755331088,100.0
El Paso,2022-08-31,49.634343434343435,-43.343434343434346,100.0
El Paso,2022-09-01,49.634343434343435,-43.343434343434346,100.0
El Paso,2022-09-02,49.634343434343435,-43.343434343434346,100.0
El Paso,2022-09-03,49.634343434343435,-43.343434343434346,100.0
El Paso,2022-09-04,49.634343434343435,-43.343434343434346,100.0
El Paso,2022-09-05,41.45908460471567,-54.31484049930652,100.0
El Paso,2022-09-06,41.08398058252427,-42.497919556171986,100.0
El Paso,2022-09-07,40.95506241331484,-44.6130374479889,100.0
El Paso,2022-09-08,40.95506241331484,-41.83633841886269,100.0
El Paso,2022-09-09,40.95506241331484,-41.83633841886269,100.0
El Paso,2022-09-10,40.95506241331484,-41.83633841886269,100.0
El Paso,2022-09-11,35.74285714285714,-39.57281553398058,100.0
El Paso,2022-09-12,33.99750346740638,-31.396671289875172,100.0
El Paso,2022-09-13,32.92727272727273,-47.8361391694725,100.0
El Paso,2022-09-14,32.25319865319865,-32.54096520763188,100.0
El Paso,2022-09-15,32.25319865319865,-33.66442199775533,100.0
El Paso,2022-09-16,32.25319865319865,-33.66442199775533,100.0
El Paso,2022-09-17,32.25319865319865,-33.66442199775533,100.0
