"TSA","Date","Cases_Raw","Cases_Daily","CI_Lower","CI_Upper"
"L - Belton/Killeen",2020-03-22,0,0.285714285714286,NA,NA
"L - Belton/Killeen",2020-03-23,1,0.428571428571429,NA,NA
"L - Belton/Killeen",2020-03-24,14,2.42857142857143,NA,NA
"L - Belton/Killeen",2020-03-25,4,3,NA,NA
"L - Belton/Killeen",2020-03-26,1,3.14285714285714,NA,NA
"L - Belton/Killeen",2020-03-27,1,3.14285714285714,NA,NA
"L - Belton/Killeen",2020-03-28,8,4.14285714285714,NA,NA
"L - Belton/Killeen",2020-03-29,0,4.14285714285714,NA,NA
"L - Belton/Killeen",2020-03-30,0,4,NA,NA
"L - Belton/Killeen",2020-03-31,8,3.14285714285714,NA,NA
"L - Belton/Killeen",2020-04-01,8,3.71428571428571,NA,NA
"L - Belton/Killeen",2020-04-02,2,3.85714285714286,NA,NA
"L - Belton/Killeen",2020-04-03,7,4.71428571428571,NA,NA
"L - Belton/Killeen",2020-04-04,2,3.85714285714286,NA,NA
"L - Belton/Killeen",2020-04-05,9,5.14285714285714,NA,NA
"L - Belton/Killeen",2020-04-06,4,5.71428571428571,NA,NA
"L - Belton/Killeen",2020-04-07,14,6.57142857142857,NA,NA
"L - Belton/Killeen",2020-04-08,8,6.57142857142857,NA,NA
"L - Belton/Killeen",2020-04-09,8,7.42857142857143,NA,NA
"L - Belton/Killeen",2020-04-10,12,8.14285714285714,NA,NA
"L - Belton/Killeen",2020-04-11,23,11.1428571428571,NA,NA
"L - Belton/Killeen",2020-04-12,10,11.2857142857143,NA,NA
"L - Belton/Killeen",2020-04-13,1,10.8571428571429,NA,NA
"L - Belton/Killeen",2020-04-14,6,9.71428571428571,NA,NA
"L - Belton/Killeen",2020-04-15,31,13,NA,NA
"L - Belton/Killeen",2020-04-16,14,13.8571428571429,NA,NA
"L - Belton/Killeen",2020-04-17,13,14,NA,NA
"L - Belton/Killeen",2020-04-18,6,11.5714285714286,NA,NA
"L - Belton/Killeen",2020-04-19,2,10.4285714285714,NA,NA
"L - Belton/Killeen",2020-04-20,1,10.4285714285714,NA,NA
"L - Belton/Killeen",2020-04-21,18,12.1428571428571,NA,NA
"L - Belton/Killeen",2020-04-22,12,9.42857142857143,NA,NA
"L - Belton/Killeen",2020-04-23,9,8.71428571428571,NA,NA
"L - Belton/Killeen",2020-04-24,25,10.4285714285714,NA,NA
"L - Belton/Killeen",2020-04-25,5,10.2857142857143,NA,NA
"L - Belton/Killeen",2020-04-26,2,10.2857142857143,NA,NA
"L - Belton/Killeen",2020-04-27,1,10.2857142857143,NA,NA
"L - Belton/Killeen",2020-04-28,10,9.14285714285714,NA,NA
"L - Belton/Killeen",2020-04-29,8,8.57142857142857,NA,NA
"L - Belton/Killeen",2020-04-30,61,16,NA,NA
"L - Belton/Killeen",2020-05-01,3,12.8571428571429,NA,NA
"L - Belton/Killeen",2020-05-02,7,13.1428571428571,NA,NA
"L - Belton/Killeen",2020-05-03,4,13.4285714285714,NA,NA
"L - Belton/Killeen",2020-05-04,1,13.4285714285714,NA,NA
"L - Belton/Killeen",2020-05-05,37,17.2857142857143,NA,NA
"L - Belton/Killeen",2020-05-06,10,17.5714285714286,NA,NA
"L - Belton/Killeen",2020-05-07,15,11,NA,NA
"L - Belton/Killeen",2020-05-08,10,12,NA,NA
"L - Belton/Killeen",2020-05-09,8,12.1428571428571,NA,NA
"L - Belton/Killeen",2020-05-10,1,11.7142857142857,NA,NA
"L - Belton/Killeen",2020-05-11,1,11.7142857142857,NA,NA
"L - Belton/Killeen",2020-05-12,7,7.42857142857143,NA,NA
"L - Belton/Killeen",2020-05-13,12,7.71428571428571,NA,NA
"L - Belton/Killeen",2020-05-14,12,7.28571428571429,NA,NA
"L - Belton/Killeen",2020-05-15,7,6.85714285714286,NA,NA
"L - Belton/Killeen",2020-05-16,9,7,NA,NA
"L - Belton/Killeen",2020-05-17,1,7,NA,NA
"L - Belton/Killeen",2020-05-18,0,6.85714285714286,NA,NA
"L - Belton/Killeen",2020-05-19,16,8.14285714285714,NA,NA
"L - Belton/Killeen",2020-05-20,7,7.42857142857143,NA,NA
"L - Belton/Killeen",2020-05-21,17,8.14285714285714,NA,NA
"L - Belton/Killeen",2020-05-22,12,8.85714285714286,NA,NA
"L - Belton/Killeen",2020-05-23,5,8.28571428571429,NA,NA
"L - Belton/Killeen",2020-05-24,0,8.14285714285714,NA,NA
"L - Belton/Killeen",2020-05-25,0,8.14285714285714,NA,NA
"L - Belton/Killeen",2020-05-26,1,6,NA,NA
"L - Belton/Killeen",2020-05-27,31,9.42857142857143,NA,NA
"L - Belton/Killeen",2020-05-28,6,7.85714285714286,NA,NA
"L - Belton/Killeen",2020-05-29,13,8,NA,NA
"L - Belton/Killeen",2020-05-30,15,9.42857142857143,NA,NA
"L - Belton/Killeen",2020-05-31,56,17.4285714285714,NA,NA
"L - Belton/Killeen",2020-06-01,17,19.8571428571429,NA,NA
"L - Belton/Killeen",2020-06-02,19,22.4285714285714,NA,NA
"L - Belton/Killeen",2020-06-03,24,21.4285714285714,NA,NA
"L - Belton/Killeen",2020-06-04,14,22.5714285714286,NA,NA
"L - Belton/Killeen",2020-06-05,13,22.5714285714286,NA,NA
"L - Belton/Killeen",2020-06-06,18,23,NA,NA
"L - Belton/Killeen",2020-06-07,0,15,NA,NA
"L - Belton/Killeen",2020-06-08,0,12.5714285714286,NA,NA
"L - Belton/Killeen",2020-06-09,37,15.1428571428571,NA,NA
"L - Belton/Killeen",2020-06-10,39,17.2857142857143,NA,NA
"L - Belton/Killeen",2020-06-11,22,18.4285714285714,NA,NA
"L - Belton/Killeen",2020-06-12,50,23.7142857142857,NA,NA
"L - Belton/Killeen",2020-06-13,33,25.8571428571429,NA,NA
"L - Belton/Killeen",2020-06-14,30,30.1428571428571,NA,NA
"L - Belton/Killeen",2020-06-15,0,30.1428571428571,NA,NA
"L - Belton/Killeen",2020-06-16,29,29,NA,NA
"L - Belton/Killeen",2020-06-17,34,28.2857142857143,NA,NA
"L - Belton/Killeen",2020-06-18,56,33.1428571428571,NA,NA
"L - Belton/Killeen",2020-06-19,56,34,NA,NA
"L - Belton/Killeen",2020-06-20,51,36.5714285714286,NA,NA
"L - Belton/Killeen",2020-06-21,10,33.7142857142857,NA,NA
"L - Belton/Killeen",2020-06-22,8,34.8571428571429,NA,NA
"L - Belton/Killeen",2020-06-23,68,40.4285714285714,NA,NA
"L - Belton/Killeen",2020-06-24,56,43.5714285714286,NA,NA
"L - Belton/Killeen",2020-06-25,88,48.1428571428571,NA,NA
"L - Belton/Killeen",2020-06-26,79,51.4285714285714,NA,NA
"L - Belton/Killeen",2020-06-27,52,51.5714285714286,NA,NA
"L - Belton/Killeen",2020-06-28,2,50.4285714285714,NA,NA
"L - Belton/Killeen",2020-06-29,7,50.2857142857143,NA,NA
"L - Belton/Killeen",2020-06-30,64,49.7142857142857,NA,NA
"L - Belton/Killeen",2020-07-01,135,61,NA,NA
"L - Belton/Killeen",2020-07-02,85,60.5714285714286,NA,NA
"L - Belton/Killeen",2020-07-03,90,62.1428571428571,NA,NA
"L - Belton/Killeen",2020-07-04,47,61.4285714285714,NA,NA
"L - Belton/Killeen",2020-07-05,0,61.1428571428571,NA,NA
"L - Belton/Killeen",2020-07-06,1,60.2857142857143,NA,NA
"L - Belton/Killeen",2020-07-07,123,68.7142857142857,NA,NA
"L - Belton/Killeen",2020-07-08,158,72,NA,NA
"L - Belton/Killeen",2020-07-09,143,80.2857142857143,NA,NA
"L - Belton/Killeen",2020-07-10,171,91.8571428571429,NA,NA
"L - Belton/Killeen",2020-07-11,140,105.142857142857,NA,NA
"L - Belton/Killeen",2020-07-12,3,105.571428571429,NA,NA
"L - Belton/Killeen",2020-07-13,3,105.857142857143,NA,NA
"L - Belton/Killeen",2020-07-14,176,113.428571428571,NA,NA
"L - Belton/Killeen",2020-07-15,202,119.714285714286,NA,NA
"L - Belton/Killeen",2020-07-16,96,113,NA,NA
"L - Belton/Killeen",2020-07-17,111,104.428571428571,NA,NA
"L - Belton/Killeen",2020-07-18,87,96.8571428571429,NA,NA
"L - Belton/Killeen",2020-07-19,18,99,NA,NA
"L - Belton/Killeen",2020-07-20,2,98.8571428571429,NA,NA
"L - Belton/Killeen",2020-07-21,191,101,NA,NA
"L - Belton/Killeen",2020-07-22,142,92.4285714285714,NA,NA
"L - Belton/Killeen",2020-07-23,106,93.8571428571429,NA,NA
"L - Belton/Killeen",2020-07-24,98,92,NA,NA
"L - Belton/Killeen",2020-07-25,26,83.2857142857143,NA,NA
"L - Belton/Killeen",2020-07-26,31,85.1428571428571,NA,NA
"L - Belton/Killeen",2020-07-27,111,100.714285714286,NA,NA
"L - Belton/Killeen",2020-07-28,90,86.2857142857143,NA,NA
"L - Belton/Killeen",2020-07-29,108,81.4285714285714,NA,NA
"L - Belton/Killeen",2020-07-30,155,88.4285714285714,NA,NA
"L - Belton/Killeen",2020-07-31,114,90.7142857142857,NA,NA
"L - Belton/Killeen",2020-08-01,44,93.2857142857143,NA,NA
"L - Belton/Killeen",2020-08-02,NA,94.199015296545,90.3663576274283,98.0316729656616
"L - Belton/Killeen",2020-08-03,NA,94.8222919410782,88.9629681218252,100.681615760331
"L - Belton/Killeen",2020-08-04,NA,95.4455685856115,88.0988627640141,102.792274407209
"L - Belton/Killeen",2020-08-05,NA,96.0688452301447,87.4888395635196,104.64885089677
"L - Belton/Killeen",2020-08-06,NA,96.6921218746779,87.0350566864572,106.349187062899
"L - Belton/Killeen",2020-08-07,NA,97.3153985192112,86.6898952906685,107.940901747754
"L - Belton/Killeen",2020-08-08,NA,97.9386751637444,86.4259113917391,109.45143893575
"L - Belton/Killeen",2020-08-09,NA,98.5619518082777,86.2255771187578,110.898326497797
"L - Belton/Killeen",2020-08-10,NA,99.1852284528109,86.0768894546597,112.293567450962
"L - Belton/Killeen",2020-08-11,NA,99.8085050973442,85.9712018159718,113.645808378717
"M - Waco",2020-03-04,0,0,NA,NA
"M - Waco",2020-03-05,0,0,NA,NA
"M - Waco",2020-03-06,0,0,NA,NA
"M - Waco",2020-03-07,0,0,NA,NA
"M - Waco",2020-03-08,0,0,NA,NA
"M - Waco",2020-03-09,0,0,NA,NA
"M - Waco",2020-03-10,0,0,NA,NA
"M - Waco",2020-03-11,0,0,NA,NA
"M - Waco",2020-03-12,0,0,NA,NA
"M - Waco",2020-03-13,0,0,NA,NA
"M - Waco",2020-03-14,0,0,NA,NA
"M - Waco",2020-03-15,0,0,NA,NA
"M - Waco",2020-03-16,0,0,NA,NA
"M - Waco",2020-03-17,0,0,NA,NA
"M - Waco",2020-03-18,0,0,NA,NA
"M - Waco",2020-03-19,6,0.857142857142857,NA,NA
"M - Waco",2020-03-20,1,1,NA,NA
"M - Waco",2020-03-21,0,1,NA,NA
"M - Waco",2020-03-22,0,1,NA,NA
"M - Waco",2020-03-23,0,1,NA,NA
"M - Waco",2020-03-24,14,3,NA,NA
"M - Waco",2020-03-25,3,3.42857142857143,NA,NA
"M - Waco",2020-03-26,5,3.28571428571429,NA,NA
"M - Waco",2020-03-27,5,3.85714285714286,NA,NA
"M - Waco",2020-03-28,1,4,NA,NA
"M - Waco",2020-03-29,2,4.28571428571429,NA,NA
"M - Waco",2020-03-30,2,4.57142857142857,NA,NA
"M - Waco",2020-03-31,3,3,NA,NA
"M - Waco",2020-04-01,6,3.42857142857143,NA,NA
"M - Waco",2020-04-02,6,3.57142857142857,NA,NA
"M - Waco",2020-04-03,1,3,NA,NA
"M - Waco",2020-04-04,3,3.28571428571429,NA,NA
"M - Waco",2020-04-05,1,3.14285714285714,NA,NA
"M - Waco",2020-04-06,2,3.14285714285714,NA,NA
"M - Waco",2020-04-07,6,3.57142857142857,NA,NA
"M - Waco",2020-04-08,7,3.71428571428571,NA,NA
"M - Waco",2020-04-09,1,3,NA,NA
"M - Waco",2020-04-10,8,4,NA,NA
"M - Waco",2020-04-11,4,4.14285714285714,NA,NA
"M - Waco",2020-04-12,1,4.14285714285714,NA,NA
"M - Waco",2020-04-13,2,4.14285714285714,NA,NA
"M - Waco",2020-04-14,1,3.42857142857143,NA,NA
"M - Waco",2020-04-15,3,2.85714285714286,NA,NA
"M - Waco",2020-04-16,1,2.85714285714286,NA,NA
"M - Waco",2020-04-17,3,2.14285714285714,NA,NA
"M - Waco",2020-04-18,0,1.57142857142857,NA,NA
"M - Waco",2020-04-19,0,1.42857142857143,NA,NA
"M - Waco",2020-04-20,0,1.14285714285714,NA,NA
"M - Waco",2020-04-21,4,1.57142857142857,NA,NA
"M - Waco",2020-04-22,2,1.42857142857143,NA,NA
"M - Waco",2020-04-23,5,2,NA,NA
"M - Waco",2020-04-24,1,1.71428571428571,NA,NA
"M - Waco",2020-04-25,0,1.71428571428571,NA,NA
"M - Waco",2020-04-26,1,1.85714285714286,NA,NA
"M - Waco",2020-04-27,2,2.14285714285714,NA,NA
"M - Waco",2020-04-28,6,2.42857142857143,NA,NA
"M - Waco",2020-04-29,0,2.14285714285714,NA,NA
"M - Waco",2020-04-30,1,1.57142857142857,NA,NA
"M - Waco",2020-05-01,1,1.57142857142857,NA,NA
"M - Waco",2020-05-02,3,2,NA,NA
"M - Waco",2020-05-03,1,2,NA,NA
"M - Waco",2020-05-04,0,1.71428571428571,NA,NA
"M - Waco",2020-05-05,2,1.14285714285714,NA,NA
"M - Waco",2020-05-06,1,1.28571428571429,NA,NA
"M - Waco",2020-05-07,0,1.14285714285714,NA,NA
"M - Waco",2020-05-08,3,1.42857142857143,NA,NA
"M - Waco",2020-05-09,1,1.14285714285714,NA,NA
"M - Waco",2020-05-10,1,1.14285714285714,NA,NA
"M - Waco",2020-05-11,0,1.14285714285714,NA,NA
"M - Waco",2020-05-12,3,1.28571428571429,NA,NA
"M - Waco",2020-05-13,2,1.42857142857143,NA,NA
"M - Waco",2020-05-14,1,1.57142857142857,NA,NA
"M - Waco",2020-05-15,0,1.14285714285714,NA,NA
"M - Waco",2020-05-16,1,1.14285714285714,NA,NA
"M - Waco",2020-05-17,0,1,NA,NA
"M - Waco",2020-05-18,1,1.14285714285714,NA,NA
"M - Waco",2020-05-19,3,1.14285714285714,NA,NA
"M - Waco",2020-05-20,0,0.857142857142857,NA,NA
"M - Waco",2020-05-21,5,1.42857142857143,NA,NA
"M - Waco",2020-05-22,6,2.28571428571429,NA,NA
"M - Waco",2020-05-23,4,2.71428571428571,NA,NA
"M - Waco",2020-05-24,1,2.85714285714286,NA,NA
"M - Waco",2020-05-25,0,2.71428571428571,NA,NA
"M - Waco",2020-05-26,0,2.28571428571429,NA,NA
"M - Waco",2020-05-27,5,3,NA,NA
"M - Waco",2020-05-28,1,2.42857142857143,NA,NA
"M - Waco",2020-05-29,5,2.28571428571429,NA,NA
"M - Waco",2020-05-30,2,2,NA,NA
"M - Waco",2020-05-31,0,1.85714285714286,NA,NA
"M - Waco",2020-06-01,0,1.85714285714286,NA,NA
"M - Waco",2020-06-02,4,2.42857142857143,NA,NA
"M - Waco",2020-06-03,2,2,NA,NA
"M - Waco",2020-06-04,6,2.71428571428571,NA,NA
"M - Waco",2020-06-05,3,2.42857142857143,NA,NA
"M - Waco",2020-06-06,5,2.85714285714286,NA,NA
"M - Waco",2020-06-07,4,3.42857142857143,NA,NA
"M - Waco",2020-06-08,0,3.42857142857143,NA,NA
"M - Waco",2020-06-09,6,3.71428571428571,NA,NA
"M - Waco",2020-06-10,6,4.28571428571429,NA,NA
"M - Waco",2020-06-11,8,4.57142857142857,NA,NA
"M - Waco",2020-06-12,10,5.57142857142857,NA,NA
"M - Waco",2020-06-13,7,5.85714285714286,NA,NA
"M - Waco",2020-06-14,6,6.14285714285714,NA,NA
"M - Waco",2020-06-15,5,6.85714285714286,NA,NA
"M - Waco",2020-06-16,18,8.57142857142857,NA,NA
"M - Waco",2020-06-17,22,10.8571428571429,NA,NA
"M - Waco",2020-06-18,30,14,NA,NA
"M - Waco",2020-06-19,24,16,NA,NA
"M - Waco",2020-06-20,19,17.7142857142857,NA,NA
"M - Waco",2020-06-21,44,23.1428571428571,NA,NA
"M - Waco",2020-06-22,53,30,NA,NA
"M - Waco",2020-06-23,18,30,NA,NA
"M - Waco",2020-06-24,50,34,NA,NA
"M - Waco",2020-06-25,53,37.2857142857143,NA,NA
"M - Waco",2020-06-26,87,46.2857142857143,NA,NA
"M - Waco",2020-06-27,74,54.1428571428571,NA,NA
"M - Waco",2020-06-28,74,58.4285714285714,NA,NA
"M - Waco",2020-06-29,59,59.2857142857143,NA,NA
"M - Waco",2020-06-30,53,64.2857142857143,NA,NA
"M - Waco",2020-07-01,170,81.4285714285714,NA,NA
"M - Waco",2020-07-02,120,91,NA,NA
"M - Waco",2020-07-03,230,111.428571428571,NA,NA
"M - Waco",2020-07-04,273,139.857142857143,NA,NA
"M - Waco",2020-07-05,73,139.714285714286,NA,NA
"M - Waco",2020-07-06,57,139.428571428571,NA,NA
"M - Waco",2020-07-07,114,148.142857142857,NA,NA
"M - Waco",2020-07-08,308,167.857142857143,NA,NA
"M - Waco",2020-07-09,267,188.857142857143,NA,NA
"M - Waco",2020-07-10,172,180.571428571429,NA,NA
"M - Waco",2020-07-11,21,144.571428571429,NA,NA
"M - Waco",2020-07-12,97,148,NA,NA
"M - Waco",2020-07-13,21,142.857142857143,NA,NA
"M - Waco",2020-07-14,200,155.142857142857,NA,NA
"M - Waco",2020-07-15,204,140.285714285714,NA,NA
"M - Waco",2020-07-16,93,115.428571428571,NA,NA
"M - Waco",2020-07-17,117,107.571428571429,NA,NA
"M - Waco",2020-07-18,114,120.857142857143,NA,NA
"M - Waco",2020-07-19,102,121.571428571429,NA,NA
"M - Waco",2020-07-20,134,137.714285714286,NA,NA
"M - Waco",2020-07-21,69,119,NA,NA
"M - Waco",2020-07-22,123,107.428571428571,NA,NA
"M - Waco",2020-07-23,152,115.857142857143,NA,NA
"M - Waco",2020-07-24,106,114.285714285714,NA,NA
"M - Waco",2020-07-25,136,117.428571428571,NA,NA
"M - Waco",2020-07-26,72,113.142857142857,NA,NA
"M - Waco",2020-07-27,28,98,NA,NA
"M - Waco",2020-07-28,110,103.857142857143,NA,NA
"M - Waco",2020-07-29,76,97.1428571428571,NA,NA
"M - Waco",2020-07-30,92,88.5714285714286,NA,NA
"M - Waco",2020-07-31,115,89.8571428571429,NA,NA
"M - Waco",2020-08-01,69,80.2857142857143,NA,NA
"M - Waco",2020-08-02,NA,77.1710946501415,70.4519044101486,83.8902848901345
"M - Waco",2020-08-03,NA,77.1710946501415,66.1626218982457,88.1795674020374
"M - Waco",2020-08-04,NA,77.1710946501415,63.1273975878559,91.2147917124272
"M - Waco",2020-08-05,NA,77.1710946501415,60.6403843803053,93.7018049199777
"M - Waco",2020-08-06,NA,77.1710946501415,58.4814360959227,95.8607532043604
"M - Waco",2020-08-07,NA,77.1710946501415,56.5472663992735,97.7949229010096
"M - Waco",2020-08-08,NA,77.1710946501415,54.779550563828,99.562638736455
"M - Waco",2020-08-09,NA,77.1710946501415,53.1415253361206,101.200663964162
"M - Waco",2020-08-10,NA,77.1710946501415,51.6082474639348,102.733941836348
"M - Waco",2020-08-11,NA,77.1710946501415,50.1618719454176,104.180317354865
"N - Bryan/College Station",2020-03-04,0,0,NA,NA
"N - Bryan/College Station",2020-03-05,0,0,NA,NA
"N - Bryan/College Station",2020-03-06,0,0,NA,NA
"N - Bryan/College Station",2020-03-07,0,0,NA,NA
"N - Bryan/College Station",2020-03-08,0,0,NA,NA
"N - Bryan/College Station",2020-03-09,0,0,NA,NA
"N - Bryan/College Station",2020-03-10,0,0,NA,NA
"N - Bryan/College Station",2020-03-11,0,0,NA,NA
"N - Bryan/College Station",2020-03-12,0,0,NA,NA
"N - Bryan/College Station",2020-03-13,0,0,NA,NA
"N - Bryan/College Station",2020-03-14,0,0,NA,NA
"N - Bryan/College Station",2020-03-15,0,0,NA,NA
"N - Bryan/College Station",2020-03-16,0,0,NA,NA
"N - Bryan/College Station",2020-03-17,0,0,NA,NA
"N - Bryan/College Station",2020-03-18,1,0.142857142857143,NA,NA
"N - Bryan/College Station",2020-03-19,0,0.142857142857143,NA,NA
"N - Bryan/College Station",2020-03-20,1,0.285714285714286,NA,NA
"N - Bryan/College Station",2020-03-21,0,0.285714285714286,NA,NA
"N - Bryan/College Station",2020-03-22,0,0.285714285714286,NA,NA
"N - Bryan/College Station",2020-03-23,0,0.285714285714286,NA,NA
"N - Bryan/College Station",2020-03-24,13,2.14285714285714,NA,NA
"N - Bryan/College Station",2020-03-25,4,2.57142857142857,NA,NA
"N - Bryan/College Station",2020-03-26,5,3.28571428571429,NA,NA
"N - Bryan/College Station",2020-03-27,9,4.42857142857143,NA,NA
"N - Bryan/College Station",2020-03-28,13,6.28571428571429,NA,NA
"N - Bryan/College Station",2020-03-29,4,6.85714285714286,NA,NA
"N - Bryan/College Station",2020-03-30,8,8,NA,NA
"N - Bryan/College Station",2020-03-31,3,6.57142857142857,NA,NA
"N - Bryan/College Station",2020-04-01,17,8.42857142857143,NA,NA
"N - Bryan/College Station",2020-04-02,10,9.14285714285714,NA,NA
"N - Bryan/College Station",2020-04-03,5,8.57142857142857,NA,NA
"N - Bryan/College Station",2020-04-04,5,7.42857142857143,NA,NA
"N - Bryan/College Station",2020-04-05,3,7.28571428571429,NA,NA
"N - Bryan/College Station",2020-04-06,19,8.85714285714286,NA,NA
"N - Bryan/College Station",2020-04-07,8,9.57142857142857,NA,NA
"N - Bryan/College Station",2020-04-08,7,8.14285714285714,NA,NA
"N - Bryan/College Station",2020-04-09,15,8.85714285714286,NA,NA
"N - Bryan/College Station",2020-04-10,15,10.2857142857143,NA,NA
"N - Bryan/College Station",2020-04-11,4,10.1428571428571,NA,NA
"N - Bryan/College Station",2020-04-12,20,12.5714285714286,NA,NA
"N - Bryan/College Station",2020-04-13,6,10.7142857142857,NA,NA
"N - Bryan/College Station",2020-04-14,3,10,NA,NA
"N - Bryan/College Station",2020-04-15,14,11,NA,NA
"N - Bryan/College Station",2020-04-16,9,10.1428571428571,NA,NA
"N - Bryan/College Station",2020-04-17,11,9.57142857142857,NA,NA
"N - Bryan/College Station",2020-04-18,9,10.2857142857143,NA,NA
"N - Bryan/College Station",2020-04-19,7,8.42857142857143,NA,NA
"N - Bryan/College Station",2020-04-20,10,9,NA,NA
"N - Bryan/College Station",2020-04-21,7,9.57142857142857,NA,NA
"N - Bryan/College Station",2020-04-22,8,8.71428571428571,NA,NA
"N - Bryan/College Station",2020-04-23,11,9,NA,NA
"N - Bryan/College Station",2020-04-24,4,8,NA,NA
"N - Bryan/College Station",2020-04-25,29,10.8571428571429,NA,NA
"N - Bryan/College Station",2020-04-26,10,11.2857142857143,NA,NA
"N - Bryan/College Station",2020-04-27,3,10.2857142857143,NA,NA
"N - Bryan/College Station",2020-04-28,25,12.8571428571429,NA,NA
"N - Bryan/College Station",2020-04-29,12,13.4285714285714,NA,NA
"N - Bryan/College Station",2020-04-30,8,13,NA,NA
"N - Bryan/College Station",2020-05-01,9,13.7142857142857,NA,NA
"N - Bryan/College Station",2020-05-02,9,10.8571428571429,NA,NA
"N - Bryan/College Station",2020-05-03,7,10.4285714285714,NA,NA
"N - Bryan/College Station",2020-05-04,0,10,NA,NA
"N - Bryan/College Station",2020-05-05,4,7,NA,NA
"N - Bryan/College Station",2020-05-06,16,7.57142857142857,NA,NA
"N - Bryan/College Station",2020-05-07,18,9,NA,NA
"N - Bryan/College Station",2020-05-08,30,12,NA,NA
"N - Bryan/College Station",2020-05-09,26,14.4285714285714,NA,NA
"N - Bryan/College Station",2020-05-10,9,14.7142857142857,NA,NA
"N - Bryan/College Station",2020-05-11,6,15.5714285714286,NA,NA
"N - Bryan/College Station",2020-05-12,13,16.8571428571429,NA,NA
"N - Bryan/College Station",2020-05-13,27,18.4285714285714,NA,NA
"N - Bryan/College Station",2020-05-14,19,18.5714285714286,NA,NA
"N - Bryan/College Station",2020-05-15,17,16.7142857142857,NA,NA
"N - Bryan/College Station",2020-05-16,14,15,NA,NA
"N - Bryan/College Station",2020-05-17,6,14.5714285714286,NA,NA
"N - Bryan/College Station",2020-05-18,7,14.7142857142857,NA,NA
"N - Bryan/College Station",2020-05-19,14,14.8571428571429,NA,NA
"N - Bryan/College Station",2020-05-20,34,15.8571428571429,NA,NA
"N - Bryan/College Station",2020-05-21,24,16.5714285714286,NA,NA
"N - Bryan/College Station",2020-05-22,18,16.7142857142857,NA,NA
"N - Bryan/College Station",2020-05-23,19,17.4285714285714,NA,NA
"N - Bryan/College Station",2020-05-24,53,24.1428571428571,NA,NA
"N - Bryan/College Station",2020-05-25,3,23.5714285714286,NA,NA
"N - Bryan/College Station",2020-05-26,7,22.5714285714286,NA,NA
"N - Bryan/College Station",2020-05-27,13,19.5714285714286,NA,NA
"N - Bryan/College Station",2020-05-28,16,18.4285714285714,NA,NA
"N - Bryan/College Station",2020-05-29,12,17.5714285714286,NA,NA
"N - Bryan/College Station",2020-05-30,18,17.4285714285714,NA,NA
"N - Bryan/College Station",2020-05-31,101,24.2857142857143,NA,NA
"N - Bryan/College Station",2020-06-01,10,25.2857142857143,NA,NA
"N - Bryan/College Station",2020-06-02,10,25.7142857142857,NA,NA
"N - Bryan/College Station",2020-06-03,23,27.1428571428571,NA,NA
"N - Bryan/College Station",2020-06-04,20,27.7142857142857,NA,NA
"N - Bryan/College Station",2020-06-05,20,28.8571428571429,NA,NA
"N - Bryan/College Station",2020-06-06,48,33.1428571428571,NA,NA
"N - Bryan/College Station",2020-06-07,47,25.4285714285714,NA,NA
"N - Bryan/College Station",2020-06-08,21,27,NA,NA
"N - Bryan/College Station",2020-06-09,23,28.8571428571429,NA,NA
"N - Bryan/College Station",2020-06-10,48,32.4285714285714,NA,NA
"N - Bryan/College Station",2020-06-11,23,32.8571428571429,NA,NA
"N - Bryan/College Station",2020-06-12,46,36.5714285714286,NA,NA
"N - Bryan/College Station",2020-06-13,16,32,NA,NA
"N - Bryan/College Station",2020-06-14,63,34.2857142857143,NA,NA
"N - Bryan/College Station",2020-06-15,22,34.4285714285714,NA,NA
"N - Bryan/College Station",2020-06-16,33,35.8571428571429,NA,NA
"N - Bryan/College Station",2020-06-17,71,39.1428571428571,NA,NA
"N - Bryan/College Station",2020-06-18,163,59.1428571428571,NA,NA
"N - Bryan/College Station",2020-06-19,67,62.1428571428571,NA,NA
"N - Bryan/College Station",2020-06-20,75,70.5714285714286,NA,NA
"N - Bryan/College Station",2020-06-21,87,74,NA,NA
"N - Bryan/College Station",2020-06-22,37,76.1428571428571,NA,NA
"N - Bryan/College Station",2020-06-23,41,77.2857142857143,NA,NA
"N - Bryan/College Station",2020-06-24,46,73.7142857142857,NA,NA
"N - Bryan/College Station",2020-06-25,85,62.5714285714286,NA,NA
"N - Bryan/College Station",2020-06-26,139,72.8571428571429,NA,NA
"N - Bryan/College Station",2020-06-27,140,82.1428571428571,NA,NA
"N - Bryan/College Station",2020-06-28,116,86.2857142857143,NA,NA
"N - Bryan/College Station",2020-06-29,132,99.8571428571429,NA,NA
"N - Bryan/College Station",2020-06-30,282,134.285714285714,NA,NA
"N - Bryan/College Station",2020-07-01,120,144.857142857143,NA,NA
"N - Bryan/College Station",2020-07-02,133,151.714285714286,NA,NA
"N - Bryan/College Station",2020-07-03,121,149.142857142857,NA,NA
"N - Bryan/College Station",2020-07-04,131,147.857142857143,NA,NA
"N - Bryan/College Station",2020-07-05,70,141.285714285714,NA,NA
"N - Bryan/College Station",2020-07-06,120,139.571428571429,NA,NA
"N - Bryan/College Station",2020-07-07,65,108.571428571429,NA,NA
"N - Bryan/College Station",2020-07-08,268,129.714285714286,NA,NA
"N - Bryan/College Station",2020-07-09,148,131.857142857143,NA,NA
