"PHR","Date","Rt","lower","upper"
"4/5N - Tyler PHR",2020-06-22,0.735664035665918,0.632168754119974,0.839815425181279
"4/5N - Tyler PHR",2020-06-23,0.809319132040058,0.645799011532125,0.980230642504119
"4/5N - Tyler PHR",2020-06-24,0.886997436539912,0.704697986577181,1.06879194630873
"4/5N - Tyler PHR",2020-06-25,0.958087249257245,0.770440251572327,1.14492924528302
"4/5N - Tyler PHR",2020-06-26,1.0136110276365,0.82589928057554,1.19856115107914
"4/5N - Tyler PHR",2020-06-27,1.09083169156809,0.894977168949772,1.29984779299848
"4/5N - Tyler PHR",2020-06-28,1.15439142887673,0.961538461538462,1.34639423076923
"4/5N - Tyler PHR",2020-06-29,1.2139546038094,1.02307692307692,1.4
"4/5N - Tyler PHR",2020-06-30,1.27175796271383,1.09145833333333,1.45833333333333
"4/5N - Tyler PHR",2020-07-01,1.29828528163471,1.10601427115189,1.47706422018349
"4/5N - Tyler PHR",2020-07-02,1.3113496856521,1.14838709677419,1.48387096774194
"4/5N - Tyler PHR",2020-07-03,1.31989410887586,1.14552270779777,1.48757497857755
"4/5N - Tyler PHR",2020-07-04,1.35238272910039,1.19047619047619,1.51190476190476
"4/5N - Tyler PHR",2020-07-05,1.3793155579015,1.22980392156863,1.54823529411765
"4/5N - Tyler PHR",2020-07-06,1.45165528298414,1.29050279329609,1.62011173184358
"4/5N - Tyler PHR",2020-07-07,1.48042164035635,1.33505154639175,1.62822164948454
"4/5N - Tyler PHR",2020-07-08,1.46169288252061,1.32883817427386,1.59751037344398
"4/5N - Tyler PHR",2020-07-09,1.38977859795844,1.28152492668622,1.50733137829912
"4/5N - Tyler PHR",2020-07-10,1.31506745614937,1.20149253731343,1.42089552238806
"4/5N - Tyler PHR",2020-07-11,1.22215753017254,1.1251494520093,1.31351710395218
"4/5N - Tyler PHR",2020-07-12,1.16815305684855,1.06608520630661,1.26333445152633
"4/5N - Tyler PHR",2020-07-13,1.10292055737005,1.01477987421384,1.19088050314465
"4/5N - Tyler PHR",2020-07-14,1.02744746820678,0.945950226244344,1.11714932126697
"4/5N - Tyler PHR",2020-07-15,0.990510707818098,0.905773059057731,1.07537325812873
"4/5N - Tyler PHR",2020-07-16,0.979916919743627,0.886717336228737,1.066594281578
"4/5N - Tyler PHR",2020-07-17,0.963702976993479,0.87721839913075,1.04961970300616
"4/5N - Tyler PHR",2020-07-18,0.957794445171881,0.868274353120244,1.05213089802131
"4/5N - Tyler PHR",2020-07-19,0.960045986755912,0.859697933227345,1.0516693163752
"4/5N - Tyler PHR",2020-07-20,0.969227286939689,0.865907216494845,1.05945360824742
"4/5N - Tyler PHR",2020-07-21,1.00186585108841,0.898627711376715,1.10322045152722
"4/5N - Tyler PHR",2020-07-22,0.983534783260402,0.890813253012048,1.07273155120482
"4/5N - Tyler PHR",2020-07-23,0.988648085420291,0.895343925985519,1.08125502815768
"4/5N - Tyler PHR",2020-07-24,0.995517029514996,0.900519376747903,1.09628445864962
"4/5N - Tyler PHR",2020-07-25,0.964046163939016,0.87873399715505,1.05802809388336
"4/5N - Tyler PHR",2020-07-26,0.929003191013141,0.843997524752475,1.02227722772277
"4/5N - Tyler PHR",2020-07-27,0.901338797084966,0.816281628162816,0.980564723138981
"4/5N - Tyler PHR",2020-07-28,0.860922650063929,0.779481562614093,0.945664476086163
"4/5N - Tyler PHR",2020-07-29,0.851622697932607,0.762390029325513,0.93841642228739
"4/5N - Tyler PHR",2020-07-30,0.829084319162214,0.740101095197978,0.914069081718618
"4/5N - Tyler PHR",2020-07-31,0.827440646911577,0.7225156024964,0.927592414786366
"4/5N - Tyler PHR",2020-08-01,0.854322299896213,0.738496071829405,0.974186307519641
"4/5N - Tyler PHR",2020-08-02,0.879710617626148,0.769362186788155,0.988610478359909
"4/5N - Tyler PHR",2020-08-03,0.891192514969496,0.786247246696035,0.998348017621145
"4/5N - Tyler PHR",2020-08-04,0.908347602740547,0.790157593123209,1.02292263610315
"4/5N - Tyler PHR",2020-08-05,0.936437101706219,0.81922268907563,1.04621848739496
"4/5N - Tyler PHR",2020-08-06,0.953543434891694,0.844342331993107,1.06950028719127
"4/5N - Tyler PHR",2020-08-07,0.954877066432432,0.843553203040174,1.06415580890337
"4/5N - Tyler PHR",2020-08-08,0.94100626734098,0.82952182952183,1.04054054054054
"4/5N - Tyler PHR",2020-08-09,0.926641462008838,0.827659603361632,1.03365488242053
"4/5N - Tyler PHR",2020-08-10,0.919735250708838,0.825055447567931,1.03633258392618
"4/5N - Tyler PHR",2020-08-11,0.93506667112263,0.823598346983624,1.05237566559019
"4/5N - Tyler PHR",2020-08-12,0.90636627543192,0.803979676696779,1.00589238089003
"4/5N - Tyler PHR",2020-08-13,0.886961454156633,0.783079735828682,1.00017114774158
"4/5N - Tyler PHR",2020-08-14,0.883670222379696,0.769499397671002,1.00637414357495
"4/5N - Tyler PHR",2020-08-15,0.895107333016225,0.777500751138011,1.01075097647941
"4/5N - Tyler PHR",2020-08-16,0.901246557895723,0.777564949292577,1.01540834554678
"4/5N - Tyler PHR",2020-08-17,0.896895066449685,0.774647406894714,1.01334689855413
"4/5N - Tyler PHR",2020-08-18,0.879972827360308,0.756846357121603,0.998790880455891
"4/5N - Tyler PHR",2020-08-19,0.907925828554478,0.784229743993104,1.0333332426024
"4/5N - Tyler PHR",2020-08-20,0.92499945468215,0.805999011065037,1.06412941330155
"4/5N - Tyler PHR",2020-08-21,0.932230210673051,0.808000087761578,1.05661549938052
"4/5N - Tyler PHR",2020-08-22,0.961491721829004,0.825322881499259,1.09100901458464
"4/5N - Tyler PHR",2020-08-23,0.988475023538215,0.85481175414052,1.11754066092783
"4/5N - Tyler PHR",2020-08-24,1.02717905303644,0.883859566956473,1.17281365615378
"4/5N - Tyler PHR",2020-08-25,1.02786050511499,0.900273025163869,1.14857805818542
"4/5N - Tyler PHR",2020-08-26,0.977332265253609,0.863469811774166,1.09411265834151
"4/5N - Tyler PHR",2020-08-27,0.95356075412682,0.832068242977341,1.0660593259011
"4/5N - Tyler PHR",2020-08-28,0.938417076105647,0.821949903117705,1.04961145114226
"4/5N - Tyler PHR",2020-08-29,0.905843915502867,0.801301824554354,1.00285833098206
"4/5N - Tyler PHR",2020-08-30,0.868205849541868,0.746570685370644,0.977328897212479
"4/5N - Tyler PHR",2020-08-31,0.81959544213365,0.709579024703829,0.939961824932345
"4/5N - Tyler PHR",2020-09-01,0.803032958883439,0.694987818416709,0.91010309554569
"4/5N - Tyler PHR",2020-09-02,0.842391220168866,0.701122393630491,0.99677863858865
"4/5N - Tyler PHR",2020-09-03,0.895937954786995,0.730263170321882,1.04796733762768
"4/5N - Tyler PHR",2020-09-04,0.915795582319521,0.769924644200129,1.06124748254612
"4/5N - Tyler PHR",2020-09-05,0.933864447212678,0.785759620236782,1.09171911838208
"4/5N - Tyler PHR",2020-09-06,0.947188706618493,0.801449958498028,1.08472106451888
"4/5N - Tyler PHR",2020-09-07,0.954786131242991,0.798656151803119,1.10159469214223
"4/5N - Tyler PHR",2020-09-08,0.992896551407168,0.845590729724187,1.15818689721177
"4/5N - Tyler PHR",2020-09-09,0.996286470259542,0.84004395833728,1.15167316868821
"4/5N - Tyler PHR",2020-09-10,0.976773361544743,0.839647767295878,1.12188096412887
"4/5N - Tyler PHR",2020-09-11,0.975038665466415,0.81945138403374,1.12932795782801
"4/5N - Tyler PHR",2020-09-12,0.994958443810122,0.844648478973004,1.15111385629949
"4/5N - Tyler PHR",2020-09-13,1.00505744361328,0.844756130241463,1.14617922433284
"4/5N - Tyler PHR",2020-09-14,1.01166955885365,0.854254671071157,1.17091804051995
"4/5N - Tyler PHR",2020-09-15,0.99471552528547,0.846499283468233,1.14526373645702
"4/5N - Tyler PHR",2020-09-16,0.996511495833696,0.836290141100668,1.15377065762963
"4/5N - Tyler PHR",2020-09-17,0.992314283208287,0.825560978619779,1.15438271791955
"4/5N - Tyler PHR",2020-09-18,1.0068861164329,0.833878446893341,1.18872033918838
"4/5N - Tyler PHR",2020-09-19,0.990723518217914,0.826478025311239,1.16784938359197
"4/5N - Tyler PHR",2020-09-20,0.998925862610703,0.825946256201972,1.1859741114695
"4/5N - Tyler PHR",2020-09-21,1.01497800050773,0.813547228503828,1.21406278715187
"4/5N - Tyler PHR",2020-09-22,1.01449367503551,0.797159158829595,1.23520593189233
"4/5N - Tyler PHR",2020-09-23,0.971982984397822,0.734056530595683,1.21499011960665
"4/5N - Tyler PHR",2020-09-24,NA,NA,NA
"6/5S - Houston PHR",2020-03-15,2.44858792176604,1,3.66666666666667
"6/5S - Houston PHR",2020-03-16,2.27885804940376,0.466666666666667,4.2
"6/5S - Houston PHR",2020-03-17,2.30556231527157,0.466666666666667,4.2
"6/5S - Houston PHR",2020-03-18,2.4230269355921,0.875,3.9375
"6/5S - Houston PHR",2020-03-19,2.7427276477212,0.933333333333333,4.66666666666667
"6/5S - Houston PHR",2020-03-20,2.59954565546927,1.4,3.605
"6/5S - Houston PHR",2020-03-21,2.51795121954467,1.3695652173913,3.65217391304348
"6/5S - Houston PHR",2020-03-22,2.74762988393066,1.36585365853659,3.92682926829268
"6/5S - Houston PHR",2020-03-23,3.12155587593656,1.78723404255319,4.46808510638298
"6/5S - Houston PHR",2020-03-24,2.98508314775178,2.21367521367521,3.65106837606838
"6/5S - Houston PHR",2020-03-25,2.50675865211437,2.04661016949153,2.9364406779661
"6/5S - Houston PHR",2020-03-26,2.2108351483152,1.84545454545455,2.58787878787879
"6/5S - Houston PHR",2020-03-27,2.08272581441237,1.72773536895674,2.42239185750636
"6/5S - Houston PHR",2020-03-28,2.05081669265229,1.72331154684096,2.3489651416122
"6/5S - Houston PHR",2020-03-29,1.8378927413813,1.60679577464789,2.05070422535211
"6/5S - Houston PHR",2020-03-30,1.68807388134786,1.49221556886228,1.90299401197605
"6/5S - Houston PHR",2020-03-31,1.63844453001774,1.43568945538818,1.84936268829664
"6/5S - Houston PHR",2020-04-01,1.59744409765556,1.4114636642784,1.77686796315251
"6/5S - Houston PHR",2020-04-02,1.54036661766693,1.36929824561404,1.70701754385965
"6/5S - Houston PHR",2020-04-03,1.50794880389871,1.34331983805668,1.6663967611336
"6/5S - Houston PHR",2020-04-04,1.46688816035159,1.30955197132617,1.615770609319
"6/5S - Houston PHR",2020-04-05,1.4484261897222,1.30155510480054,1.59499661933739
"6/5S - Houston PHR",2020-04-06,1.47375596651885,1.3287037037037,1.62511574074074
"6/5S - Houston PHR",2020-04-07,1.41720081298192,1.29801324503311,1.54406520631686
"6/5S - Houston PHR",2020-04-08,1.34409096423549,1.23877278790574,1.46287238772788
"6/5S - Houston PHR",2020-04-09,1.32404175381761,1.20796460176991,1.43407079646018
"6/5S - Houston PHR",2020-04-10,1.21004073474966,1.11406840838776,1.3091010656583
"6/5S - Houston PHR",2020-04-11,1.11673249569784,1.02456023896449,1.20577497510787
"6/5S - Houston PHR",2020-04-12,1.03325932815544,0.949599542334096,1.1304347826087
"6/5S - Houston PHR",2020-04-13,0.958661732621184,0.868307283006319,1.04057199866977
"6/5S - Houston PHR",2020-04-14,0.922776303732296,0.829085457271364,1.01536731634183
"6/5S - Houston PHR",2020-04-15,0.901140105046606,0.812903225806452,0.996441532258065
"6/5S - Houston PHR",2020-04-16,0.864098913043564,0.78280177634235,0.955187727089221
"6/5S - Houston PHR",2020-04-17,0.881752578941822,0.779359430604982,0.98932384341637
"6/5S - Houston PHR",2020-04-18,0.892231374105457,0.792114695340502,0.996415770609319
"6/5S - Houston PHR",2020-04-19,0.920447748854919,0.805,1.04231944444444
"6/5S - Houston PHR",2020-04-20,0.929723962708741,0.818798955613577,1.03446475195822
"6/5S - Houston PHR",2020-04-21,0.923400397214786,0.819597989949749,1.03417085427136
"6/5S - Houston PHR",2020-04-22,0.92550600297555,0.822573452256034,1.03567681007345
"6/5S - Houston PHR",2020-04-23,0.921788686876762,0.808398950131234,1.02887139107612
"6/5S - Houston PHR",2020-04-24,0.927018093317236,0.826614238410596,1.04304635761589
"6/5S - Houston PHR",2020-04-25,0.937544775874717,0.819531696173615,1.05139920045688
"6/5S - Houston PHR",2020-04-26,0.942567315022974,0.829057517084283,1.05239179954442
"6/5S - Houston PHR",2020-04-27,0.952472039564906,0.840494408475574,1.0670982931136
"6/5S - Houston PHR",2020-04-28,0.977450078966751,0.8575,1.098125
"6/5S - Houston PHR",2020-04-29,1.00161606186135,0.873370577281192,1.12538795779019
"6/5S - Houston PHR",2020-04-30,1.02138013606531,0.90036231884058,1.15398550724638
"6/5S - Houston PHR",2020-05-01,1.02589734101326,0.902741477272727,1.14147727272727
"6/5S - Houston PHR",2020-05-02,1.02498615045272,0.90547263681592,1.15312327252626
"6/5S - Houston PHR",2020-05-03,1.02216741591877,0.911220043572985,1.14007352941176
"6/5S - Houston PHR",2020-05-04,1.0148886916095,0.905398182789952,1.12613575628006
"6/5S - Houston PHR",2020-05-05,1.00740750184577,0.891315929675013,1.10771177410762
"6/5S - Houston PHR",2020-05-06,0.994933590377205,0.879155672823219,1.10817941952507
"6/5S - Houston PHR",2020-05-07,0.996808653899661,0.882777777777778,1.10833333333333
"6/5S - Houston PHR",2020-05-08,1.00936732326504,0.885103926096998,1.11951501154734
"6/5S - Houston PHR",2020-05-09,1.02021898620551,0.893103448275862,1.14252873563218
"6/5S - Houston PHR",2020-05-10,1.03210377619097,0.915850144092219,1.15792507204611
"6/5S - Houston PHR",2020-05-11,1.06647049825272,0.939024390243903,1.19512195121951
"6/5S - Houston PHR",2020-05-12,1.07534282768356,0.953667953667954,1.18918918918919
"6/5S - Houston PHR",2020-05-13,1.07979110319753,0.972843450479233,1.1964856230032
"6/5S - Houston PHR",2020-05-14,1.07578707698174,0.967767857142857,1.18928571428571
"6/5S - Houston PHR",2020-05-15,1.07312606842194,0.96272040302267,1.19546599496222
"6/5S - Houston PHR",2020-05-16,1.0687397819242,0.961328705999008,1.18005701536936
"6/5S - Houston PHR",2020-05-17,1.09116406673469,0.975890985324948,1.20702306079665
"6/5S - Houston PHR",2020-05-18,1.07099135909611,0.975252062328139,1.17736021998167
"6/5S - Houston PHR",2020-05-19,1.07600706474444,0.962837837837838,1.18918918918919
"6/5S - Houston PHR",2020-05-20,1.07130280030529,0.96014828544949,1.18396663577386
"6/5S - Houston PHR",2020-05-21,1.06805036599707,0.962298850574713,1.17149425287356
"6/5S - Houston PHR",2020-05-22,1.06795272441083,0.961776194852941,1.17747012867647
"6/5S - Houston PHR",2020-05-23,1.07807711294987,0.967772069126577,1.18355908453993
"6/5S - Houston PHR",2020-05-24,1.06472642396277,0.966042664344798,1.1671745755333
"6/5S - Houston PHR",2020-05-25,1.08362053945401,0.974261201143947,1.18788131553861
"6/5S - Houston PHR",2020-05-26,1.12691038678986,1.01111111111111,1.2479797979798
"6/5S - Houston PHR",2020-05-27,1.15663563588324,1.05147402901263,1.27421619092185
"6/5S - Houston PHR",2020-05-28,1.16923327823514,1.06024096385542,1.27115963855422
"6/5S - Houston PHR",2020-05-29,1.19250394710865,1.08074223734581,1.29817099106763
"6/5S - Houston PHR",2020-05-30,1.2221383857475,1.11499795249795,1.32432432432432
"6/5S - Houston PHR",2020-05-31,1.19824103213462,1.10079487179487,1.29236752136752
"6/5S - Houston PHR",2020-06-01,1.20814599158694,1.10565110565111,1.30964373464373
"6/5S - Houston PHR",2020-06-02,1.17572088135239,1.08652035236938,1.26944106925881
"6/5S - Houston PHR",2020-06-03,1.15133450433483,1.06022659511032,1.2376267143709
"6/5S - Houston PHR",2020-06-04,1.14975003461147,1.06261453879047,1.24221136224801
"6/5S - Houston PHR",2020-06-05,1.13098274581702,1.04671033893478,1.21817146112219
"6/5S - Houston PHR",2020-06-06,1.11086550283317,1.0225327571787,1.19821577920268
"6/5S - Houston PHR",2020-06-07,1.1211633028704,1.03333333333333,1.20213541666667
"6/5S - Houston PHR",2020-06-08,1.12877268009591,1.04012794416982,1.21726519337017
"6/5S - Houston PHR",2020-06-09,1.157284391168,1.06594724220624,1.24225869304556
"6/5S - Houston PHR",2020-06-10,1.15666358502597,1.07923717432178,1.23910153102337
"6/5S - Houston PHR",2020-06-11,1.15638660471374,1.07222440429432,1.2445666404818
"6/5S - Houston PHR",2020-06-12,1.17065497988861,1.09219165337586,1.25412014885699
"6/5S - Houston PHR",2020-06-13,1.19272707185726,1.10243515087348,1.27850052938063
"6/5S - Houston PHR",2020-06-14,1.2310151814507,1.14327719861,1.31729484095162
"6/5S - Houston PHR",2020-06-15,1.28250065008421,1.18895577074064,1.3703219052604
"6/5S - Houston PHR",2020-06-16,1.27573143281666,1.19438906752412,1.35198285101822
"6/5S - Houston PHR",2020-06-17,1.31446339693009,1.22812570653403,1.39592471173412
"6/5S - Houston PHR",2020-06-18,1.34680496640574,1.26906947631963,1.42833298560401
"6/5S - Houston PHR",2020-06-19,1.39749096345291,1.31474269122948,1.47877452943532
"6/5S - Houston PHR",2020-06-20,1.39526396848519,1.32392538523925,1.4670194647202
"6/5S - Houston PHR",2020-06-21,1.36863752832784,1.31018858595847,1.43384305692894
"6/5S - Houston PHR",2020-06-22,1.37504386834502,1.31253627193589,1.44028603012298
"6/5S - Houston PHR",2020-06-23,1.35266399849266,1.29332377881285,1.41122357577929
"6/5S - Houston PHR",2020-06-24,1.31951763423709,1.26587208056567,1.37390186415256
"6/5S - Houston PHR",2020-06-25,1.27317797625233,1.2193852972348,1.32729550052992
"6/5S - Houston PHR",2020-06-26,1.2117705720611,1.16287507654623,1.26334966319657
"6/5S - Houston PHR",2020-06-27,1.15616411615589,1.11167706313749,1.2037574812442
"6/5S - Houston PHR",2020-06-28,1.11901270447125,1.07062244376278,1.16429575664622
"6/5S - Houston PHR",2020-06-29,1.09190846128484,1.04316794221343,1.13707111531516
"6/5S - Houston PHR",2020-06-30,1.08429113624301,1.03873397292208,1.13163946920111
"6/5S - Houston PHR",2020-07-01,1.09045757143565,1.04181248848775,1.13659743967582
"6/5S - Houston PHR",2020-07-02,1.09313004499086,1.0458385678392,1.13883479899497
"6/5S - Houston PHR",2020-07-03,1.08675501347516,1.04075374935356,1.13368384761248
"6/5S - Houston PHR",2020-07-04,1.08196992549932,1.03904282655246,1.12840899357602
"6/5S - Houston PHR",2020-07-05,1.10224553660912,1.05060197338644,1.15265230379289
"6/5S - Houston PHR",2020-07-06,1.11416141389872,1.06842661262504,1.16084641255605
"6/5S - Houston PHR",2020-07-07,1.11559476049581,1.06955530216648,1.1608181299886
"6/5S - Houston PHR",2020-07-08,1.09657905511256,1.0515503142273,1.14274059211024
"6/5S - Houston PHR",2020-07-09,1.10220511994928,1.05998088258722,1.14978094631193
"6/5S - Houston PHR",2020-07-10,1.11825192656485,1.07178323652791,1.15990440464666
"6/5S - Houston PHR",2020-07-11,1.15307019508823,1.10900476856039,1.2005549617693
"6/5S - Houston PHR",2020-07-12,1.15052413566665,1.10532950574139,1.19422116824763
"6/5S - Houston PHR",2020-07-13,1.14287905631259,1.10073922457541,1.18363894715475
"6/5S - Houston PHR",2020-07-14,1.1317110411205,1.09089144779402,1.16969692068832
"6/5S - Houston PHR",2020-07-15,1.12326865632033,1.083437460756,1.1638939470049
"6/5S - Houston PHR",2020-07-16,1.09642259433178,1.0592779164973,1.14019801405261
"6/5S - Houston PHR",2020-07-17,1.06605625511525,1.02847163894955,1.10102329357747
"6/5S - Houston PHR",2020-07-18,1.02137984981886,0.98511781011781,1.05529878991418
"6/5S - Houston PHR",2020-07-19,0.990136556410163,0.955980505534446,1.0246255300402
"6/5S - Houston PHR",2020-07-20,0.965032211962126,0.930322069394917,0.99848163242203
"6/5S - Houston PHR",2020-07-21,0.950522137739923,0.914380714879468,0.985868661679136
"6/5S - Houston PHR",2020-07-22,0.941824107317939,0.904911761076145,0.980079908675799
"6/5S - Houston PHR",2020-07-23,0.940058127142609,0.899911393220776,0.97842344374275
"6/5S - Houston PHR",2020-07-24,0.941529402329638,0.900519376747903,0.97882540950859
"6/5S - Houston PHR",2020-07-25,0.958299454156645,0.920241654210264,0.994020926756353
"6/5S - Houston PHR",2020-07-26,0.974848639381655,0.933966983491746,1.01201850925463
"6/5S - Houston PHR",2020-07-27,0.977733653501358,0.937886491686134,1.01628418304246
"6/5S - Houston PHR",2020-07-28,0.990523123471818,0.948760227676983,1.03194592671647
"6/5S - Houston PHR",2020-07-29,1.00211753199906,0.961588735387885,1.04195359546582
"6/5S - Houston PHR",2020-07-30,1.01571110447466,0.974884768117998,1.05630407034463
"6/5S - Houston PHR",2020-07-31,1.03045555279061,0.990941647356225,1.07057088687592
"6/5S - Houston PHR",2020-08-01,1.02878736434708,0.988995057660626,1.06556836902801
"6/5S - Houston PHR",2020-08-02,1.02127177715607,0.984823258196722,1.0601306352459
"6/5S - Houston PHR",2020-08-03,1.01366617829029,0.975711839685459,1.04984463187266
"6/5S - Houston PHR",2020-08-04,1.00343680077136,0.96378395254449,1.04072275991258
"6/5S - Houston PHR",2020-08-05,0.985679506538168,0.94892911469425,1.02520079099483
"6/5S - Houston PHR",2020-08-06,0.958802235333687,0.924389444841554,0.996128186800095
"6/5S - Houston PHR",2020-08-07,0.93936326571356,0.90435372471633,0.974727121361618
"6/5S - Houston PHR",2020-08-08,0.931881435976192,0.8932941099987,0.968871083084124
"6/5S - Houston PHR",2020-08-09,0.920450326566318,0.883893407372681,0.960375375782648
"6/5S - Houston PHR",2020-08-10,0.91113534650919,0.872030732663761,0.948334451789647
"6/5S - Houston PHR",2020-08-11,0.901060447073248,0.864585384157867,0.939326451946194
"6/5S - Houston PHR",2020-08-12,0.902466883084077,0.861056876825015,0.941902394579454
"6/5S - Houston PHR",2020-08-13,0.913139476968136,0.869592817627575,0.951998122041161
"6/5S - Houston PHR",2020-08-14,0.918455162858479,0.876548400384644,0.959631703381102
"6/5S - Houston PHR",2020-08-15,0.914723069516823,0.87685238370281,0.957013782763777
"6/5S - Houston PHR",2020-08-16,0.904671929869966,0.864650240533411,0.946404539672857
"6/5S - Houston PHR",2020-08-17,0.906714007086149,0.866304439240565,0.948717576744501
"6/5S - Houston PHR",2020-08-18,0.910102278871925,0.869752034986645,0.949989113064958
"6/5S - Houston PHR",2020-08-19,0.905560767225866,0.863410506062549,0.948148407188051
"6/5S - Houston PHR",2020-08-20,0.900747256258304,0.859727181003428,0.939811556922527
"6/5S - Houston PHR",2020-08-21,0.895253928172724,0.854571658495807,0.936615328582651
"6/5S - Houston PHR",2020-08-22,0.901276525404437,0.855951292876965,0.948089326066378
"6/5S - Houston PHR",2020-08-23,0.918476130970186,0.87130325590641,0.962627743132626
"6/5S - Houston PHR",2020-08-24,0.926088486564919,0.880570076445637,0.972254900884545
"6/5S - Houston PHR",2020-08-25,0.914880085867524,0.870621942655663,0.959448059815177
"6/5S - Houston PHR",2020-08-26,0.914619801939804,0.867463875753937,0.961350363150867
"6/5S - Houston PHR",2020-08-27,0.915899774995634,0.872009131209577,0.960322300875445
"6/5S - Houston PHR",2020-08-28,0.938990839446511,0.891308630343976,0.988853685126818
"6/5S - Houston PHR",2020-08-29,0.938410818415286,0.891972406792128,0.985791623593156
"6/5S - Houston PHR",2020-08-30,0.928786586635238,0.881677377748891,0.97420303693989
"6/5S - Houston PHR",2020-08-31,0.904468677580534,0.857744339613588,0.948657334134844
"6/5S - Houston PHR",2020-09-01,0.904373595548292,0.857199359007687,0.951796911359979
"6/5S - Houston PHR",2020-09-02,0.899110576403849,0.852061375102501,0.945839411227281
"6/5S - Houston PHR",2020-09-03,0.900765020905728,0.856155933617911,0.947847373763172
"6/5S - Houston PHR",2020-09-04,0.880832186196847,0.836712575590412,0.925962648394817
"6/5S - Houston PHR",2020-09-05,0.86561304745399,0.817918412432542,0.91412034522906
"6/5S - Houston PHR",2020-09-06,0.861761357387957,0.811622303591876,0.910705197702006
"6/5S - Houston PHR",2020-09-07,0.856535437513247,0.80529469356908,0.909539961345012
"6/5S - Houston PHR",2020-09-08,0.878351710952828,0.822018168216791,0.936630901692516
"6/5S - Houston PHR",2020-09-09,0.902312167177633,0.845958367141449,0.9578887202696
"6/5S - Houston PHR",2020-09-10,0.911899788352418,0.857230829861072,0.962794753013336
"6/5S - Houston PHR",2020-09-11,0.914852569392628,0.858041940832547,0.968075525191183
"6/5S - Houston PHR",2020-09-12,0.924467646034401,0.865875275306838,0.977397485735179
"6/5S - Houston PHR",2020-09-13,0.949971812596641,0.887092393461113,1.00446848623459
"6/5S - Houston PHR",2020-09-14,0.97246784880855,0.915286718224263,1.02947726144965
"6/5S - Houston PHR",2020-09-15,0.924246899428798,0.873416435022656,0.973585540619567
"6/5S - Houston PHR",2020-09-16,0.882869184947125,0.830554279574227,0.939139029402345
"6/5S - Houston PHR",2020-09-17,0.849893265033107,0.793823243978277,0.906285559132537
"6/5S - Houston PHR",2020-09-18,0.813287336660552,0.752521999000025,0.870811410214075
"6/5S - Houston PHR",2020-09-19,0.800147981078021,0.737716960726308,0.864488198283831
"6/5S - Houston PHR",2020-09-20,0.755457237580078,0.69441705361493,0.821494654560012
"6/5S - Houston PHR",2020-09-21,0.718061835097623,0.642928558449725,0.785307201151394
"6/5S - Houston PHR",2020-09-22,0.716046022201709,0.631444207908986,0.804667007417351
"6/5S - Houston PHR",2020-09-23,0.711058673292435,0.598838543751662,0.828695762565431
"6/5S - Houston PHR",2020-09-24,NA,NA,NA
"7 - Temple PHR",2020-03-15,3.59610193346554,0,5.29374999999996
"7 - Temple PHR",2020-03-16,3.4377503552233,0,7
"7 - Temple PHR",2020-03-17,3.58040587686466,0,7
"7 - Temple PHR",2020-03-18,3.89299578545442,1,7
"7 - Temple PHR",2020-03-19,3.34725515844127,1.75,5.25
"7 - Temple PHR",2020-03-20,2.49874287933183,1.27272727272727,3.34488636363636
"7 - Temple PHR",2020-03-21,2.34493681979639,1.19148936170213,3.27659574468085
"7 - Temple PHR",2020-03-22,2.46923318291346,1.4,3.57777777777778
"7 - Temple PHR",2020-03-23,2.76260184710289,1.68,3.92
"7 - Temple PHR",2020-03-24,2.15077201876359,1.61184210526316,2.67105263157895
"7 - Temple PHR",2020-03-25,1.8695821158862,1.42245989304813,2.28342245989305
"7 - Temple PHR",2020-03-26,1.71222613353544,1.31455399061033,2.10328638497653
"7 - Temple PHR",2020-03-27,1.63582631675982,1.24242424242424,2
"7 - Temple PHR",2020-03-28,1.52088896900154,1.21139575971731,1.85512367491166
"7 - Temple PHR",2020-03-29,1.43249077366194,1.12903225806452,1.73870967741936
"7 - Temple PHR",2020-03-30,1.33519411640146,1.06122448979592,1.63265306122449
"7 - Temple PHR",2020-03-31,1.38586850305006,1.07628205128205,1.71794871794872
"7 - Temple PHR",2020-04-01,1.38519098122937,1.0785498489426,1.67069486404834
"7 - Temple PHR",2020-04-02,1.35645596588208,1.08115183246073,1.63089005235602
"7 - Temple PHR",2020-04-03,1.3252332025747,1.07135167464115,1.59090909090909
"7 - Temple PHR",2020-04-04,1.27904884354572,1.04094827586207,1.50862068965517
"7 - Temple PHR",2020-04-05,1.23894636824124,0.987730061349693,1.48875255623722
"7 - Temple PHR",2020-04-06,1.20622716863411,0.978346456692914,1.44685039370079
"7 - Temple PHR",2020-04-07,1.16401239761306,0.946296296296296,1.4
"7 - Temple PHR",2020-04-08,1.1445403236879,0.91304347826087,1.36294896030246
"7 - Temple PHR",2020-04-09,1.13250990745283,0.932457786116323,1.33958724202627
"7 - Temple PHR",2020-04-10,1.11747369384267,0.90528233151184,1.33879781420765
"7 - Temple PHR",2020-04-11,1.11896979048086,0.922077922077922,1.35064935064935
"7 - Temple PHR",2020-04-12,1.10434374152149,0.890243902439025,1.31707317073171
"7 - Temple PHR",2020-04-13,1.10848103737466,0.9125,1.325
"7 - Temple PHR",2020-04-14,1.10422675482613,0.891341256366723,1.29541595925297
