"Level","Date","Rt","lower","upper","Level_Type"
"Non-Metro",2020-05-07,0.995200522683758,0.826506024096386,1.17228915662651,"Metro"
"Non-Metro",2020-05-08,1.00237883310485,0.834782608695652,1.1654347826087,"Metro"
"Non-Metro",2020-05-09,1.02347682557403,0.84765625,1.19401041666667,"Metro"
"Non-Metro",2020-05-10,1.03627957745527,0.859493670886076,1.21392405063291,"Metro"
"Non-Metro",2020-05-11,1.06126745468121,0.876140808344198,1.24119947848761,"Metro"
"Non-Metro",2020-05-12,1.09598720574241,0.916001308900524,1.27356020942408,"Metro"
"Non-Metro",2020-05-13,1.09710470864693,0.92741935483871,1.26633064516129,"Metro"
"Non-Metro",2020-05-14,1.09334455693378,0.922480620155039,1.25581395348837,"Metro"
"Non-Metro",2020-05-15,1.08793869434343,0.927801724137931,1.24480064655172,"Metro"
"Non-Metro",2020-05-16,1.06863265436109,0.911794871794872,1.22051282051282,"Metro"
"Non-Metro",2020-05-17,1.07979074120757,0.909691629955947,1.2488986784141,"Metro"
"Non-Metro",2020-05-18,1.08022317733096,0.914646996838778,1.26132771338251,"Metro"
"Non-Metro",2020-05-19,1.08093707659106,0.923934511434512,1.25883575883576,"Metro"
"Non-Metro",2020-05-20,1.07613872304713,0.908722109533469,1.23529411764706,"Metro"
"Non-Metro",2020-05-21,1.08386844113379,0.927792275574113,1.24947807933194,"Metro"
"Non-Metro",2020-05-22,1.10137627762891,0.931842385516507,1.25239616613419,"Metro"
"Non-Metro",2020-05-23,1.1203618621978,0.955555555555556,1.28907407407407,"Metro"
"Non-Metro",2020-05-24,1.15310245228323,0.9728555917481,1.32247557003257,"Metro"
"Non-Metro",2020-05-25,1.19774678323188,1.01650165016502,1.39403190319032,"Metro"
"Non-Metro",2020-05-26,1.28845757627527,1.09112709832134,1.48561151079137,"Metro"
"Non-Metro",2020-05-27,1.35614741813807,1.16312056737589,1.53900709219858,"Metro"
"Non-Metro",2020-05-28,1.34377097495113,1.19341397849462,1.49462365591398,"Metro"
"Non-Metro",2020-05-29,1.36064073972415,1.19015659955257,1.50857568978374,"Metro"
"Non-Metro",2020-05-30,1.39885400385564,1.2550382209868,1.55177206393329,"Metro"
"Non-Metro",2020-05-31,1.25808500972381,1.14493412085416,1.3643798273512,"Metro"
"Non-Metro",2020-06-01,1.18142562703161,1.07856652949246,1.28989483310471,"Metro"
"Non-Metro",2020-06-02,1.06979233516157,0.96875,1.15909090909091,"Metro"
"Non-Metro",2020-06-03,0.983967592701911,0.878282617757399,1.07968945393914,"Metro"
"Non-Metro",2020-06-04,0.931958380393518,0.833257610177192,1.02733984552476,"Metro"
"Non-Metro",2020-06-05,0.870542241582204,0.777440184283803,0.966201381290982,"Metro"
"Non-Metro",2020-06-06,0.797498311407098,0.700367344031666,0.882927552191579,"Metro"
"Non-Metro",2020-06-07,0.828443264479543,0.702154578753254,0.958912596357056,"Metro"
"Non-Metro",2020-06-08,0.851077580952451,0.718862676476991,0.976365724767256,"Metro"
"Non-Metro",2020-06-09,0.89735847307607,0.764629065945514,1.038365960666,"Metro"
"Non-Metro",2020-06-10,0.951327820454135,0.807119650003662,1.10240732683427,"Metro"
"Non-Metro",2020-06-11,1.02926127001382,0.873274910902473,1.19107551394014,"Metro"
"Non-Metro",2020-06-12,1.10749490452837,0.952851874104902,1.27760533944125,"Metro"
"Non-Metro",2020-06-13,1.18243249967719,1.025352788758,1.33505447228065,"Metro"
"Non-Metro",2020-06-14,1.2705557010175,1.10050170622442,1.44461369022782,"Metro"
"Non-Metro",2020-06-15,1.39475975474155,1.23228224222982,1.5722221711208,"Metro"
"Non-Metro",2020-06-16,1.30657742283788,1.19078382818647,1.42691659864838,"Metro"
"Non-Metro",2020-06-17,1.26647344382668,1.15729825127459,1.378154142713,"Metro"
"Non-Metro",2020-06-18,1.22844628705054,1.11365358406578,1.32460202057008,"Metro"
"Non-Metro",2020-06-19,1.18891905760164,1.08368590207925,1.30110787611411,"Metro"
"Non-Metro",2020-06-20,1.15712721050867,1.05896958485342,1.25396254206441,"Metro"
"Non-Metro",2020-06-21,1.12678552536806,1.02594882816146,1.23007580149939,"Metro"
"Non-Metro",2020-06-22,1.0676424001161,0.979172535665869,1.16971421828193,"Metro"
"Non-Metro",2020-06-23,1.11626981830349,1.0040432352127,1.2292583785503,"Metro"
"Non-Metro",2020-06-24,1.14937200044396,1.03058977737739,1.26072147523836,"Metro"
"Non-Metro",2020-06-25,1.17543236358813,1.06507930272035,1.2902199499695,"Metro"
"Non-Metro",2020-06-26,1.19805466471532,1.09121874589273,1.31561618367232,"Metro"
"Non-Metro",2020-06-27,1.21792141028925,1.11048297343523,1.32794047476067,"Metro"
"Non-Metro",2020-06-28,1.24711429998764,1.13438982489719,1.35670742877152,"Metro"
"Non-Metro",2020-06-29,1.29216549377507,1.18412716389568,1.40860624709865,"Metro"
"Non-Metro",2020-06-30,1.31147546688452,1.20483851724669,1.4187588254109,"Metro"
"Non-Metro",2020-07-01,1.31140907792453,1.21572520011759,1.40664233443209,"Metro"
"Non-Metro",2020-07-02,1.30146137383022,1.20563413028298,1.38452009436372,"Metro"
"Non-Metro",2020-07-03,1.29094725843208,1.20809811015431,1.3759379427675,"Metro"
"Non-Metro",2020-07-04,1.26579551883271,1.1786056699591,1.3502401206469,"Metro"
"Non-Metro",2020-07-05,1.25917792639087,1.17649580329073,1.34210225067476,"Metro"
"Non-Metro",2020-07-06,1.27250041836837,1.18947476226004,1.35026132169345,"Metro"
"Non-Metro",2020-07-07,1.28266419037263,1.20111912370691,1.35842804031791,"Metro"
"Non-Metro",2020-07-08,1.30416786232273,1.22553614713095,1.38595640383303,"Metro"
"Non-Metro",2020-07-09,1.28358639513546,1.21428101941979,1.35874742117527,"Metro"
"Non-Metro",2020-07-10,1.25669039519148,1.18773212489345,1.32491001001527,"Metro"
"Non-Metro",2020-07-11,1.22489200381141,1.14649870151971,1.29745225099028,"Metro"
"Non-Metro",2020-07-12,1.18192565368787,1.11562947912391,1.25362986326566,"Metro"
"Non-Metro",2020-07-13,1.15014342514447,1.08340328625022,1.21722133013679,"Metro"
"Non-Metro",2020-07-14,1.11473980584056,1.05133975856667,1.17967231125556,"Metro"
"Non-Metro",2020-07-15,1.07131240994216,1.00282631973122,1.13588627880015,"Metro"
"Non-Metro",2020-07-16,1.06006914671856,0.991751505567327,1.13158041141181,"Metro"
"Non-Metro",2020-07-17,1.04823194457832,0.977779226088584,1.11708758219686,"Metro"
"Non-Metro",2020-07-18,1.02463093885479,0.942959805210025,1.10238072600031,"Metro"
"Non-Metro",2020-07-19,1.0168303409884,0.927373080258779,1.10776619998035,"Metro"
"Non-Metro",2020-07-20,1.01054402698886,0.893418626042747,1.12852879079084,"Metro"
"A - Amarillo",2020-03-21,2.57723016779656,0,1.75,"TSA"
"A - Amarillo",2020-03-22,2.10176121165074,0,3.5,"TSA"
"A - Amarillo",2020-03-23,1.99615716287417,0,3.5,"TSA"
"A - Amarillo",2020-03-24,1.8654222977073,0,2.8,"TSA"
"A - Amarillo",2020-03-25,1.85325819593737,0,2.8,"TSA"
"A - Amarillo",2020-03-26,1.9133879707896,0,4.2,"TSA"
"A - Amarillo",2020-03-27,2.03723219817542,0,4.2,"TSA"
"A - Amarillo",2020-03-28,2.35236812732688,0,5.25,"TSA"
"A - Amarillo",2020-03-29,2.4405536438748,0,4.375,"TSA"
"A - Amarillo",2020-03-30,2.34141954374087,0.538461538461539,4.30769230769231,"TSA"
"A - Amarillo",2020-03-31,2.5372936243773,0.583333333333333,4.66666666666667,"TSA"
"A - Amarillo",2020-04-01,2.67885659957886,1.15694444444444,4.27777777777778,"TSA"
"A - Amarillo",2020-04-02,2.27466331064596,1.19512195121951,3.24390243902439,"TSA"
"A - Amarillo",2020-04-03,2.01814969082376,1.14545454545455,2.8,"TSA"
"A - Amarillo",2020-04-04,1.86461223135947,1.14925373134328,2.61194029850746,"TSA"
"A - Amarillo",2020-04-05,1.63913309115117,1,2.23076923076923,"TSA"
"A - Amarillo",2020-04-06,1.52254879739701,0.947916666666667,2.04348958333333,"TSA"
"A - Amarillo",2020-04-07,1.46890440421802,0.919191919191919,2.05050505050505,"TSA"
"A - Amarillo",2020-04-08,1.39160570100846,0.859649122807018,1.90350877192982,"TSA"
"A - Amarillo",2020-04-09,1.32551436555083,0.860655737704918,1.83606557377049,"TSA"
"A - Amarillo",2020-04-10,1.27059818645326,0.826771653543307,1.76515748031496,"TSA"
"A - Amarillo",2020-04-11,1.2353646395614,0.777777777777778,1.72222222222222,"TSA"
"A - Amarillo",2020-04-12,1.27543853446138,0.785046728971963,1.83177570093458,"TSA"
"A - Amarillo",2020-04-13,1.36380728110556,0.848484848484849,1.97979797979798,"TSA"
"A - Amarillo",2020-04-14,1.36131377131315,0.893421052631579,1.79078947368421,"TSA"
"A - Amarillo",2020-04-15,1.40628798907366,0.9296875,1.859375,"TSA"
"A - Amarillo",2020-04-16,1.461536827417,0.926470588235294,2.00735294117647,"TSA"
"A - Amarillo",2020-04-17,1.49527164446416,1.01898734177215,1.99367088607595,"TSA"
"A - Amarillo",2020-04-18,1.50226653758793,1.05376344086022,1.88172043010753,"TSA"
"A - Amarillo",2020-04-19,1.49686717340114,1.11737089201878,1.90610328638498,"TSA"
"A - Amarillo",2020-04-20,1.46303390545196,1.09638554216868,1.79989959839357,"TSA"
"A - Amarillo",2020-04-21,1.46333147209701,1.11172480620155,1.81782945736434,"TSA"
"A - Amarillo",2020-04-22,1.4528270531372,1.11418685121107,1.81660899653979,"TSA"
"A - Amarillo",2020-04-23,1.45371183660282,1.12903225806452,1.76185483870968,"TSA"
"A - Amarillo",2020-04-24,1.47224854437546,1.16666666666667,1.78181818181818,"TSA"
"A - Amarillo",2020-04-25,1.47314578325081,1.1758530183727,1.76377952755906,"TSA"
"A - Amarillo",2020-04-26,1.41162822620288,1.16876321353066,1.6723044397463,"TSA"
"A - Amarillo",2020-04-27,1.40014777280831,1.12761506276151,1.65481171548117,"TSA"
"A - Amarillo",2020-04-28,1.34901440442956,1.12299465240642,1.58467023172906,"TSA"
"A - Amarillo",2020-04-29,1.33412753528677,1.09490333919156,1.56239015817223,"TSA"
"A - Amarillo",2020-04-30,1.30230232462998,1.07834119496855,1.50786163522013,"TSA"
"A - Amarillo",2020-05-01,1.25798691636355,1.04700854700855,1.46581196581197,"TSA"
"A - Amarillo",2020-05-02,1.20210922285449,1.01701570680628,1.38373691099476,"TSA"
"A - Amarillo",2020-05-03,1.16280907722654,0.975483870967742,1.32774193548387,"TSA"
"A - Amarillo",2020-05-04,1.11889787142819,0.933333333333333,1.2962962962963,"TSA"
"A - Amarillo",2020-05-05,1.08587413830378,0.908529048207664,1.25485166872682,"TSA"
"A - Amarillo",2020-05-06,1.04974198813323,0.883495145631068,1.21480582524272,"TSA"
"A - Amarillo",2020-05-07,1.02680384643927,0.860727728983689,1.19447929736512,"TSA"
"A - Amarillo",2020-05-08,1.00810136189693,0.844672657252888,1.18613607188703,"TSA"
"A - Amarillo",2020-05-09,1.00866937984202,0.813278008298755,1.19087136929461,"TSA"
"A - Amarillo",2020-05-10,1.02762519093249,0.837070254110613,1.21375186846039,"TSA"
"A - Amarillo",2020-05-11,1.08253866493029,0.876480541455161,1.30287648054146,"TSA"
"A - Amarillo",2020-05-12,1.16461307862693,0.943262411347518,1.39007092198582,"TSA"
"A - Amarillo",2020-05-13,1.19703866263427,0.984375,1.39204545454545,"TSA"
"A - Amarillo",2020-05-14,1.23326291596367,1.03853609625668,1.42245989304813,"TSA"
"A - Amarillo",2020-05-15,1.31188586464253,1.11277923784494,1.49934296977661,"TSA"
"A - Amarillo",2020-05-16,1.12035008863077,0.982193732193732,1.2514245014245,"TSA"
"A - Amarillo",2020-05-17,0.993144104845926,0.8705966930266,1.11718188353702,"TSA"
"A - Amarillo",2020-05-18,0.868067556179132,0.747716092761771,0.983959943780745,"TSA"
"A - Amarillo",2020-05-19,0.753104336464547,0.649251278305332,0.864134404674945,"TSA"
"A - Amarillo",2020-05-20,0.656311472555261,0.545897644191714,0.761982128350934,"TSA"
"A - Amarillo",2020-05-21,0.561504946375382,0.457191470054447,0.667127949183303,"TSA"
"A - Amarillo",2020-05-22,0.446964133269053,0.35,0.542857142857143,"TSA"
"A - Amarillo",2020-05-23,0.486436177952172,0.282828282828283,0.683501683501684,"TSA"
"A - Amarillo",2020-05-24,0.536222637463625,0.315573770491803,0.774590163934426,"TSA"
"A - Amarillo",2020-05-25,0.595181480390162,0.328638497652582,0.854460093896714,"TSA"
"A - Amarillo",2020-05-26,0.677088817807306,0.375,1,"TSA"
"A - Amarillo",2020-05-27,0.803100941402842,0.408333333333333,1.225,"TSA"
"A - Amarillo",2020-05-28,0.91518436649739,0.567567567567568,1.28648648648649,"TSA"
"A - Amarillo",2020-05-29,1.00211492902458,0.657142857142857,1.34285714285714,"TSA"
"A - Amarillo",2020-05-30,1.107880451408,0.759036144578313,1.43373493975904,"TSA"
"A - Amarillo",2020-05-31,1.17649283825882,0.877742946708464,1.47021943573668,"TSA"
"A - Amarillo",2020-06-01,1.28214300194419,1,1.58695652173913,"TSA"
"A - Amarillo",2020-06-02,1.23421948874823,1.00757575757576,1.45833333333333,"TSA"
"A - Amarillo",2020-06-03,1.14522442403459,0.942307692307693,1.34615384615385,"TSA"
"A - Amarillo",2020-06-04,1.0925020089244,0.896272285251216,1.28200972447326,"TSA"
"A - Amarillo",2020-06-05,1.06268007307609,0.870779316748759,1.24397045249823,"TSA"
"A - Amarillo",2020-06-06,0.914713813473722,0.757725911949336,1.06770469411043,"TSA"
"A - Amarillo",2020-06-07,0.823935414474313,0.654800336391382,0.972571087875434,"TSA"
"A - Amarillo",2020-06-08,0.715326070565753,0.580984574721293,0.861793785836585,"TSA"
"A - Amarillo",2020-06-09,0.66049318060974,0.493911677897078,0.827302060477606,"TSA"
"A - Amarillo",2020-06-10,0.629469063509139,0.449781514886879,0.809606726796382,"TSA"
"A - Amarillo",2020-06-11,0.594267338076984,0.412858507905208,0.759659654545582,"TSA"
"A - Amarillo",2020-06-12,0.531228727858739,0.363999573161119,0.710665833314566,"TSA"
"A - Amarillo",2020-06-13,0.582414944662235,0.288373359235601,0.865120077706802,"TSA"
"A - Amarillo",2020-06-14,0.631113965795799,0.331559175809863,0.953232630453356,"TSA"
"A - Amarillo",2020-06-15,0.675473264860081,0.37305749170137,0.99481997787032,"TSA"
"A - Amarillo",2020-06-16,0.74004739095918,0.38391214422652,1.10374741465124,"TSA"
"A - Amarillo",2020-06-17,0.795835729773613,0.443534614873992,1.10883653718498,"TSA"
"A - Amarillo",2020-06-18,0.838204270069199,0.494794700914946,1.19575386054445,"TSA"
"A - Amarillo",2020-06-19,0.879168241136393,0.539360860455682,1.20318961178575,"TSA"
"A - Amarillo",2020-06-20,0.942183318414713,0.550134813419866,1.32949246576468,"TSA"
"A - Amarillo",2020-06-21,1.01774935138702,0.650607189261077,1.44179200334463,"TSA"
"A - Amarillo",2020-06-22,1.06386678231443,0.709981859523047,1.4209498049621,"TSA"
"A - Amarillo",2020-06-23,1.10104640641508,0.735639222035153,1.43541603199609,"TSA"
"A - Amarillo",2020-06-24,1.12607470950832,0.784979966166549,1.50170080484035,"TSA"
"A - Amarillo",2020-06-25,1.15258182782006,0.822094755520966,1.47977055993774,"TSA"
"A - Amarillo",2020-06-26,1.16284038958679,0.842980979005921,1.50607583838468,"TSA"
"A - Amarillo",2020-06-27,1.14698041468869,0.817102858262219,1.49802190681407,"TSA"
"A - Amarillo",2020-06-28,1.13968941743919,0.845702679939508,1.44587877538045,"TSA"
"A - Amarillo",2020-06-29,1.18149871072279,0.823908385068408,1.5257562686452,"TSA"
"A - Amarillo",2020-06-30,1.22711856232007,0.853905960389912,1.56058675519536,"TSA"
"A - Amarillo",2020-07-01,1.25919923411088,0.928742954353331,1.59326882805432,"TSA"
"A - Amarillo",2020-07-02,1.22866083999886,0.930542520495482,1.49319613753926,"TSA"
"A - Amarillo",2020-07-03,1.1967226835968,0.924190542807525,1.48004055243384,"TSA"
"A - Amarillo",2020-07-04,1.18488615229051,0.872505853607035,1.45417642267839,"TSA"
"A - Amarillo",2020-07-05,1.18814743333125,0.898899188993271,1.48422889345401,"TSA"
"A - Amarillo",2020-07-06,1.21256058669889,0.905817596332035,1.51671783571876,"TSA"
"A - Amarillo",2020-07-07,1.17095892985468,0.907083005269045,1.43040012369349,"TSA"
"A - Amarillo",2020-07-08,1.12576865689569,0.878186159458798,1.35105562993661,"TSA"
"A - Amarillo",2020-07-09,1.10874647391559,0.839342100776083,1.35768049386174,"TSA"
"A - Amarillo",2020-07-10,1.10458045058564,0.846149750488906,1.34280286490631,"TSA"
"A - Amarillo",2020-07-11,1.08644721400932,0.823793395574498,1.32568056755222,"TSA"
"A - Amarillo",2020-07-12,1.07305889110969,0.810220742748166,1.32581576086063,"TSA"
"A - Amarillo",2020-07-13,1.06135747160065,0.820310523084687,1.2781582568994,"TSA"
"A - Amarillo",2020-07-14,1.06641686994761,0.808018374934142,1.3259788716868,"TSA"
"A - Amarillo",2020-07-15,1.08878936287728,0.816654369639604,1.36165773715603,"TSA"
"A - Amarillo",2020-07-16,1.13692584849155,0.858279462372128,1.46412378875245,"TSA"
"A - Amarillo",2020-07-17,1.21070746397503,0.884497499100152,1.52092109024956,"TSA"
"A - Amarillo",2020-07-18,1.18945720459699,0.891730170499137,1.49605944719502,"TSA"
"A - Amarillo",2020-07-19,1.20255552137986,0.850395957633203,1.53071272373976,"TSA"
"A - Amarillo",2020-07-20,1.22543391955428,0.810948593982739,1.62189718796548,"TSA"
"B - Lubbock",2020-03-20,4.78535417183009,0,7,"TSA"
"B - Lubbock",2020-03-21,3.04848938344815,0,5.6,"TSA"
"B - Lubbock",2020-03-22,3.02382383595726,0,5.6,"TSA"
"B - Lubbock",2020-03-23,3.09160626315594,0,6,"TSA"
"B - Lubbock",2020-03-24,2.57315305955679,0.4375,3.9375,"TSA"
"B - Lubbock",2020-03-25,2.42222181189546,0.7,3.85,"TSA"
"B - Lubbock",2020-03-26,2.11656534677557,0.875,3.28125,"TSA"
"B - Lubbock",2020-03-27,2.01919693778975,0.972222222222222,3.11111111111111,"TSA"
"B - Lubbock",2020-03-28,1.91694386320648,0.91304347826087,2.73913043478261,"TSA"
"B - Lubbock",2020-03-29,1.79267980546345,1.06779661016949,2.49152542372881,"TSA"
"B - Lubbock",2020-03-30,1.71988356896284,0.926470588235294,2.36764705882353,"TSA"
"B - Lubbock",2020-03-31,1.58872434724681,0.954545454545455,2.14772727272727,"TSA"
"B - Lubbock",2020-04-01,1.42991060282004,0.91588785046729,1.96261682242991,"TSA"
"B - Lubbock",2020-04-02,1.36848345982381,0.875,1.88461538461538,"TSA"
"B - Lubbock",2020-04-03,1.30687902863727,0.805309734513274,1.73451327433628,"TSA"
"B - Lubbock",2020-04-04,1.24097355310059,0.80327868852459,1.72131147540984,"TSA"
"B - Lubbock",2020-04-05,1.1826861178781,0.722222222222222,1.61111111111111,"TSA"
"B - Lubbock",2020-04-06,1.16366430444258,0.705882352941177,1.64705882352941,"TSA"
"B - Lubbock",2020-04-07,1.15608623469282,0.652542372881356,1.60317796610169,"TSA"
"B - Lubbock",2020-04-08,1.18828100004601,0.7,1.65454545454545,"TSA"
"B - Lubbock",2020-04-09,1.17757483198009,0.7109375,1.640625,"TSA"
"B - Lubbock",2020-04-10,1.1609654498286,0.725925925925926,1.55555555555556,"TSA"
"B - Lubbock",2020-04-11,1.16664523485225,0.736842105263158,1.57894736842105,"TSA"
"B - Lubbock",2020-04-12,1.17716411056086,0.755395683453237,1.61151079136691,"TSA"
"B - Lubbock",2020-04-13,1.09207495318996,0.70391061452514,1.44692737430168,"TSA"
"B - Lubbock",2020-04-14,1.06587465671603,0.691358024691358,1.46913580246914,"TSA"
"B - Lubbock",2020-04-15,1.04747950569463,0.691358024691358,1.42700617283951,"TSA"
"B - Lubbock",2020-04-16,1.01104365600763,0.646387283236994,1.33627167630058,"TSA"
"B - Lubbock",2020-04-17,0.939834806906646,0.592592592592593,1.25925925925926,"TSA"
"B - Lubbock",2020-04-18,0.891000719247637,0.556818181818182,1.23295454545455,"TSA"
"B - Lubbock",2020-04-19,0.846156786774943,0.502994011976048,1.17365269461078,"TSA"
"B - Lubbock",2020-04-20,0.852424124662083,0.463235294117647,1.23529411764706,"TSA"
"B - Lubbock",2020-04-21,0.832064014647115,0.486111111111111,1.16666666666667,"TSA"
"B - Lubbock",2020-04-22,0.7944932729245,0.43448275862069,1.11034482758621,"TSA"
"B - Lubbock",2020-04-23,0.776993364407938,0.385826771653543,1.10236220472441,"TSA"
"B - Lubbock",2020-04-24,0.794712981888909,0.4,1.2,"TSA"
"B - Lubbock",2020-04-25,0.784088191536813,0.375,1.1875,"TSA"
"B - Lubbock",2020-04-26,0.778115405921445,0.336538461538462,1.21153846153846,"TSA"
"B - Lubbock",2020-04-27,0.779610468642975,0.368421052631579,1.25263157894737,"TSA"
"B - Lubbock",2020-04-28,0.790216809631288,0.325581395348837,1.22093023255814,"TSA"
"B - Lubbock",2020-04-29,0.824272558705723,0.283783783783784,1.32432432432432,"TSA"
"B - Lubbock",2020-04-30,0.87112587694352,0.304347826086957,1.42028985507246,"TSA"
"B - Lubbock",2020-05-01,0.897934418257693,0.373333333333333,1.4,"TSA"
"B - Lubbock",2020-05-02,0.928465128475954,0.378378378378378,1.51351351351351,"TSA"
"B - Lubbock",2020-05-03,0.950284484613393,0.454545454545455,1.45454545454545,"TSA"
"B - Lubbock",2020-05-04,0.964700730203968,0.4375,1.4875,"TSA"
"B - Lubbock",2020-05-05,0.960702337141371,0.406976744186047,1.38372093023256,"TSA"
"B - Lubbock",2020-05-06,0.922287928184169,0.442105263157895,1.32631578947368,"TSA"
"B - Lubbock",2020-05-07,0.871358608915924,0.4375,1.3125,"TSA"
"B - Lubbock",2020-05-08,0.857340546305975,0.341463414634146,1.36585365853659,"TSA"
"B - Lubbock",2020-05-09,0.87241667060088,0.394366197183099,1.28415492957746,"TSA"
"B - Lubbock",2020-05-10,0.874523127591417,0.386458333333333,1.36111111111111,"TSA"
"B - Lubbock",2020-05-11,0.882908243981507,0.308823529411765,1.44117647058824,"TSA"
"B - Lubbock",2020-05-12,0.904689040336434,0.333333333333333,1.44444444444444,"TSA"
"B - Lubbock",2020-05-13,0.914326511367709,0.328125,1.53125,"TSA"
"B - Lubbock",2020-05-14,0.97189078352797,0.39622641509434,1.58820754716981,"TSA"
"B - Lubbock",2020-05-15,0.997656301285047,0.344262295081967,1.60655737704918,"TSA"
"B - Lubbock",2020-05-16,0.995657363626835,0.417910447761194,1.56716417910448,"TSA"
"B - Lubbock",2020-05-17,1.01374421454259,0.444444444444444,1.55555555555556,"TSA"
"B - Lubbock",2020-05-18,1.04086112201032,0.451612903225806,1.69354838709677,"TSA"
"B - Lubbock",2020-05-19,1.04180537952603,0.411764705882353,1.54669117647059,"TSA"
"B - Lubbock",2020-05-20,1.06409858215715,0.430769230769231,1.72307692307692,"TSA"
"B - Lubbock",2020-05-21,1.06322934783253,0.492957746478873,1.57746478873239,"TSA"
"B - Lubbock",2020-05-22,1.05933041809542,0.479452054794521,1.63013698630137,"TSA"
"B - Lubbock",2020-05-23,1.04571053670909,0.460526315789474,1.56578947368421,"TSA"
"B - Lubbock",2020-05-24,1.02929897294035,0.543181818181818,1.63636363636364,"TSA"
"B - Lubbock",2020-05-25,1.00875327788407,0.454545454545455,1.54545454545455,"TSA"
"B - Lubbock",2020-05-26,1.0464551383029,0.4375,1.640625,"TSA"
"B - Lubbock",2020-05-27,1.05698048417248,0.5,1.6025,"TSA"
"B - Lubbock",2020-05-28,1.10826970311012,0.555555555555556,1.77777777777778,"TSA"
"B - Lubbock",2020-05-29,1.11223195243087,0.56,1.68233333333333,"TSA"
"B - Lubbock",2020-05-30,1.10518781631966,0.531645569620253,1.59715189873418,"TSA"
"B - Lubbock",2020-05-31,1.11919154597571,0.550328947368421,1.65789473684211,"TSA"
"B - Lubbock",2020-06-01,1.14991489970069,0.56,1.77333333333333,"TSA"
"B - Lubbock",2020-06-02,1.1160383371868,0.538461538461539,1.61538461538462,"TSA"
"B - Lubbock",2020-06-03,1.11510664958297,0.494117647058824,1.64705882352941,"TSA"
"B - Lubbock",2020-06-04,1.10299211780901,0.563218390804598,1.52873563218391,"TSA"
"B - Lubbock",2020-06-05,1.17144005453586,0.514717720652675,1.7500402502191,"TSA"
"B - Lubbock",2020-06-06,1.2285949424025,0.575371575107232,1.82200998783957,"TSA"
"B - Lubbock",2020-06-07,1.28740101585268,0.644790811125337,1.93437243337601,"TSA"
"B - Lubbock",2020-06-08,1.33541657915959,0.683011134184545,1.88041502880182,"TSA"
"B - Lubbock",2020-06-09,1.43728953110997,0.837810031424867,2.05368475669605,"TSA"
"B - Lubbock",2020-06-10,1.53577783175059,0.91687604840234,2.16716156895099,"TSA"
"B - Lubbock",2020-06-11,1.61180935156546,1.05031204411085,2.24066569410314,"TSA"
"B - Lubbock",2020-06-12,1.67569372059811,1.13718385168284,2.21601221623986,"TSA"
"B - Lubbock",2020-06-13,1.72492356849372,1.15882819590051,2.26727255719665,"TSA"
"B - Lubbock",2020-06-14,1.72423384173658,1.24074180147705,2.20131609939477,"TSA"
"B - Lubbock",2020-06-15,1.80371172041369,1.33807012941078,2.28259022075957,"TSA"
"B - Lubbock",2020-06-16,1.81445062665185,1.41305478295139,2.23733673967304,"TSA"
"B - Lubbock",2020-06-17,1.77951040806394,1.41067048289144,2.11600572433715,"TSA"
"B - Lubbock",2020-06-18,1.68816560432787,1.37750680623709,1.98779463178517,"TSA"
"B - Lubbock",2020-06-19,1.57267440559376,1.29162732372282,1.8451818910326,"TSA"
"B - Lubbock",2020-06-20,1.49641845529285,1.24928573585513,1.71776788680081,"TSA"
"B - Lubbock",2020-06-21,1.44429316290621,1.22197170485476,1.66962470564314,"TSA"
"B - Lubbock",2020-06-22,1.41354988201205,1.19674972533241,1.64154170658095,"TSA"
"B - Lubbock",2020-06-23,1.37623740494213,1.16402502413378,1.58637038687258,"TSA"
"B - Lubbock",2020-06-24,1.33936220030903,1.1290851898496,1.54656206676878,"TSA"
"B - Lubbock",2020-06-25,1.29922340232798,1.10420737174931,1.48104004623518,"TSA"
"B - Lubbock",2020-06-26,1.26366973261124,1.0797906815462,1.44553628458579,"TSA"
"B - Lubbock",2020-06-27,1.22767999054894,1.05182145585047,1.39979246380101,"TSA"
"B - Lubbock",2020-06-28,1.21818058343977,1.04856419331136,1.39539696494512,"TSA"
"B - Lubbock",2020-06-29,1.21900144667458,1.0373835327166,1.38098315636306,"TSA"
"B - Lubbock",2020-06-30,1.23930634448179,1.04922024890908,1.41784896613076,"TSA"
"B - Lubbock",2020-07-01,1.24363320551291,1.0729644230774,1.40890447458854,"TSA"
"B - Lubbock",2020-07-02,1.21575300136981,1.05702630361043,1.37284513822575,"TSA"
"B - Lubbock",2020-07-03,1.17909298808903,1.02538037968698,1.32268001640095,"TSA"
"B - Lubbock",2020-07-04,1.15390174460112,1.00810531109785,1.30567856557855,"TSA"
"B - Lubbock",2020-07-05,1.1625140217068,1.00478610220926,1.30946317836304,"TSA"
"B - Lubbock",2020-07-06,1.20945019537336,1.05998074525448,1.36971537860807,"TSA"
"B - Lubbock",2020-07-07,1.16170117880034,1.01757785677176,1.30527002570199,"TSA"
"B - Lubbock",2020-07-08,1.14666163281911,0.994532679087696,1.27948305343305,"TSA"
"B - Lubbock",2020-07-09,1.15087859913864,0.991906478997232,1.309085876351,"TSA"
"B - Lubbock",2020-07-10,1.18639217850836,1.02884606918473,1.32366160947744,"TSA"
"B - Lubbock",2020-07-11,1.13759663839409,1.00985254846069,1.27202580623414,"TSA"
