"TSA","Date","Cases_Raw","Hospitalizations_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Differencing"
"P - Greater San Antonio",2020-05-12,65,64.5714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-13,76,65.2857142857143,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-14,82,68.5714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-15,80,72.4285714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-16,84,74.1428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-17,93,77.2857142857143,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-18,95,82.1428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-19,90,85.7142857142857,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-20,96,88.5714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-21,93,90.1428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-22,87,91.1428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-23,90,92,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-24,108,94.1428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-25,106,95.7142857142857,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-26,64,92,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-27,98,92.2857142857143,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-28,90,91.8571428571429,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-29,105,94.4285714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-30,87,94,NA,NA,3,1,2
"P - Greater San Antonio",2020-05-31,101,93,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-01,74,88.4285714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-02,111,95.1428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-03,98,95.1428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-04,94,95.7142857142857,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-05,99,94.8571428571429,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-06,119,99.4285714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-07,128,103.285714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-08,133,111.714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-09,116,112.428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-10,144,119,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-11,163,128.857142857143,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-12,165,138.285714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-13,185,147.714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-14,233,162.714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-15,227,176.142857142857,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-16,279,199.428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-17,334,226.571428571429,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-18,357,254.285714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-19,473,298.285714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-20,501,343.428571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-21,549,388.571428571429,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-22,606,442.714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-23,675,499.285714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-24,814,567.857142857143,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-25,778,628,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-26,935,694,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-27,1010,766.714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-28,1091,844.142857142857,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-29,1170,924.714285714286,NA,NA,3,1,2
"P - Greater San Antonio",2020-06-30,1196,999.142857142857,NA,NA,3,1,2
"P - Greater San Antonio",2020-07-01,1208,1055.42857142857,NA,NA,3,1,2
"P - Greater San Antonio",2020-07-02,1274,1126.28571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-07-03,1313,1180.28571428571,NA,NA,3,1,2
"P - Greater San Antonio",2020-07-04,1350,1228.85714285714,NA,NA,3,1,2
"P - Greater San Antonio",2020-07-05,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-07-06,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-07-07,NA,NA,NA,NA,3,1,2
"P - Greater San Antonio",2020-07-08,NA,1407.84464905097,1381.10308093712,1434.58621716482,3,1,2
"P - Greater San Antonio",2020-07-09,NA,1447.03579449592,1409.71058683302,1484.36100215883,3,1,2
"P - Greater San Antonio",2020-07-10,NA,1484.71503329706,1435.15050085882,1534.27956573531,3,1,2
"P - Greater San Antonio",2020-07-11,NA,1521.10294425866,1457.64271478883,1584.5631737285,3,1,2
"P - Greater San Antonio",2020-07-12,NA,1556.28049340974,1477.34060558736,1635.22038123211,3,1,2
"P - Greater San Antonio",2020-07-13,NA,1590.44767714692,1494.47616230111,1686.41919199273,3,1,2
"P - Greater San Antonio",2020-07-14,NA,1623.73352541034,1509.21797806084,1738.24907275985,3,1,2
"P - Greater San Antonio",2020-07-15,NA,1656.24262810254,1521.71680099773,1790.76845520735,3,1,2
"P - Greater San Antonio",2020-07-16,NA,1688.08190432663,1532.12079583193,1844.04301282132,3,1,2
"P - Greater San Antonio",2020-07-17,NA,1719.33734806328,1540.55766982384,1898.11702630273,3,1,2
"Q - Greater Houston",2020-03-04,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-05,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-06,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-07,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-08,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-09,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-10,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-11,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-12,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-13,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-14,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-15,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-16,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-17,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-18,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-19,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-20,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-21,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-22,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-23,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-24,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-25,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-26,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-27,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-28,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-29,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-30,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-03-31,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-01,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-02,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-03,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-04,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-05,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-06,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-07,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-08,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-09,516,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-10,319,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-11,527,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-12,584,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-13,511,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-14,500,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-04-15,363,474.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-04-16,535,477,NA,NA,0,3,2
"Q - Greater Houston",2020-04-17,516,505.142857142857,NA,NA,0,3,2
"Q - Greater Houston",2020-04-18,516,503.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-04-19,505,492.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-04-20,501,490.857142857143,NA,NA,0,3,2
"Q - Greater Houston",2020-04-21,483,488.428571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-04-22,465,503,NA,NA,0,3,2
"Q - Greater Houston",2020-04-23,464,492.857142857143,NA,NA,0,3,2
"Q - Greater Houston",2020-04-24,468,486,NA,NA,0,3,2
"Q - Greater Houston",2020-04-25,485,481.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-04-26,436,471.714285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-04-27,442,463.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-04-28,475,462.142857142857,NA,NA,0,3,2
"Q - Greater Houston",2020-04-29,434,457.714285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-04-30,329,438.428571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-05-01,418,431.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-05-02,544,439.714285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-05-03,436,439.714285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-05-04,453,441.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-05-05,430,434.857142857143,NA,NA,0,3,2
"Q - Greater Houston",2020-05-06,446,436.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-05-07,446,453.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-05-08,402,451,NA,NA,0,3,2
"Q - Greater Houston",2020-05-09,436,435.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-05-10,435,435.428571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-05-11,411,429.428571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-05-12,401,425.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-05-13,414,420.714285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-05-14,380,411.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-05-15,397,410.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-05-16,433,410.142857142857,NA,NA,0,3,2
"Q - Greater Houston",2020-05-17,443,411.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-05-18,444,416,NA,NA,0,3,2
"Q - Greater Houston",2020-05-19,406,416.714285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-05-20,387,412.857142857143,NA,NA,0,3,2
"Q - Greater Houston",2020-05-21,407,416.714285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-05-22,392,416,NA,NA,0,3,2
"Q - Greater Houston",2020-05-23,401,411.428571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-05-24,414,407.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-05-25,435,406,NA,NA,0,3,2
"Q - Greater Houston",2020-05-26,407,406.142857142857,NA,NA,0,3,2
"Q - Greater Houston",2020-05-27,460,416.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-05-28,454,423.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-05-29,482,436.142857142857,NA,NA,0,3,2
"Q - Greater Houston",2020-05-30,506,451.142857142857,NA,NA,0,3,2
"Q - Greater Houston",2020-05-31,501,463.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-06-01,526,476.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-06-02,555,497.714285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-06-03,522,506.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-06-04,565,522.428571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-06-05,614,541.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-06-06,622,557.857142857143,NA,NA,0,3,2
"Q - Greater Houston",2020-06-07,690,584.857142857143,NA,NA,0,3,2
"Q - Greater Houston",2020-06-08,642,601.428571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-06-09,663,616.857142857143,NA,NA,0,3,2
"Q - Greater Houston",2020-06-10,681,639.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-06-11,696,658.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-06-12,730,674.857142857143,NA,NA,0,3,2
"Q - Greater Houston",2020-06-13,795,699.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-06-14,839,720.857142857143,NA,NA,0,3,2
"Q - Greater Houston",2020-06-15,940,763.428571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-06-16,1031,816,NA,NA,0,3,2
"Q - Greater Houston",2020-06-17,1040,867.285714285714,NA,NA,0,3,2
"Q - Greater Houston",2020-06-18,1062,919.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-06-19,1185,984.571428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-06-20,1293,1055.71428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-06-21,1343,1127.71428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-06-22,1496,1207.14285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-06-23,1606,1289.28571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-06-24,1691,1382.28571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-06-25,1642,1465.14285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-06-26,1767,1548.28571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-06-27,2059,1657.71428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-06-28,2139,1771.42857142857,NA,NA,0,3,2
"Q - Greater Houston",2020-06-29,2250,1879.14285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-06-30,2257,1972.14285714286,NA,NA,0,3,2
"Q - Greater Houston",2020-07-01,2369,2069,NA,NA,0,3,2
"Q - Greater Houston",2020-07-02,2442,2183.28571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-07-03,2656,2310.28571428571,NA,NA,0,3,2
"Q - Greater Houston",2020-07-04,2699,2401.71428571429,NA,NA,0,3,2
"Q - Greater Houston",2020-07-05,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-07-06,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-07-07,NA,NA,NA,NA,0,3,2
"Q - Greater Houston",2020-07-08,NA,2821.64757521161,2785.73071505003,2857.5644353732,0,3,2
"Q - Greater Houston",2020-07-09,NA,2925.92116849105,2875.57325387754,2976.26908310456,0,3,2
"Q - Greater Houston",2020-07-10,NA,3030.19476177049,2963.12725099772,3097.26227254327,0,3,2
"Q - Greater Houston",2020-07-11,NA,3134.46835504994,3048.78106204243,3220.15564805744,0,3,2
"Q - Greater Houston",2020-07-12,NA,3238.74194832938,3132.7675556483,3344.71634101046,0,3,2
"Q - Greater Houston",2020-07-13,NA,3343.01554160882,3215.24345538546,3470.78762783218,0,3,2
"Q - Greater Houston",2020-07-14,NA,3447.28913488826,3296.32360777263,3598.25466200389,0,3,2
"Q - Greater Houston",2020-07-15,NA,3551.5627281677,3376.09734458589,3727.02811174951,0,3,2
"Q - Greater Houston",2020-07-16,NA,3655.83632144714,3454.63713346266,3857.03550943162,0,3,2
"Q - Greater Houston",2020-07-17,NA,3760.10991472658,3532.003572288,3988.21625716517,0,3,2
"R - East Texas Gulf Coast",2020-03-04,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-05,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-06,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-07,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-08,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-09,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-10,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-11,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-12,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-13,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-14,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-15,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-16,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-17,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-18,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-19,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-20,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-21,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-22,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-23,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-24,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-25,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-26,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-27,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-28,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-29,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-30,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-03-31,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-01,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-02,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-03,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-04,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-05,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-06,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-07,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-08,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-09,76,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-10,84,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-11,97,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-12,96,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-13,101,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-14,104,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-15,111,95.5714285714286,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-16,94,98.1428571428571,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-17,110,101.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-18,110,103.714285714286,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-19,125,107.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-20,128,111.714285714286,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-21,136,116.285714285714,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-22,142,120.714285714286,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-23,127,125.428571428571,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-24,115,126.142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-25,124,128.142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-26,132,129.142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-27,124,128.571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-28,129,127.571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-29,101,121.714285714286,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-04-30,88,116.142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-01,92,112.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-02,118,112,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-03,114,109.428571428571,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-04,57,99.8571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-05,53,89,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-06,58,82.8571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-07,52,77.7142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-08,52,72,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-09,40,60.8571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-10,47,51.2857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-11,46,49.7142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-12,55,50,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-13,121,59,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-14,112,67.5714285714286,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-15,111,76,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-16,123,87.8571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-17,117,97.8571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-18,117,108,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-19,117,116.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-20,122,117,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-21,116,117.571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-22,119,118.714285714286,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-23,101,115.571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-24,114,115.142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-25,89,111.142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-26,115,110.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-27,106,108.571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-28,91,105,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-29,111,103.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-30,108,104.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-05-31,115,105,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-01,96,106,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-02,119,106.571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-03,122,108.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-04,126,113.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-05,123,115.571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-06,147,121.142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-07,142,125,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-08,111,127.142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-09,131,128.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-10,137,131,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-11,136,132.428571428571,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-12,154,136.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-13,157,138.285714285714,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-14,164,141.428571428571,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-15,152,147.285714285714,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-16,159,151.285714285714,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-17,144,152.285714285714,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-18,193,160.428571428571,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-19,166,162.142857142857,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-20,194,167.428571428571,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-21,223,175.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-22,230,187,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-23,271,203,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-24,297,224.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-25,268,235.571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-26,298,254.428571428571,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-27,303,270,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-28,318,283.571428571429,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-29,315,295.714285714286,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-06-30,308,301,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-07-01,300,301.428571428571,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-07-02,334,310.857142857143,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-07-03,364,320.285714285714,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-07-04,408,335.285714285714,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-07-05,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-07-06,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-07-07,NA,NA,NA,NA,1,0,2
"R - East Texas Gulf Coast",2020-07-08,NA,391.267152894322,372.705643189771,409.828662598873,1,0,2
"R - East Texas Gulf Coast",2020-07-09,NA,405.303670394405,380.43179356927,430.17554721954,1,0,2
"R - East Texas Gulf Coast",2020-07-10,NA,419.340652120434,387.577623151944,451.103681088925,1,0,2
"R - East Texas Gulf Coast",2020-07-11,NA,433.377536827518,394.187420398867,472.567653256169,1,0,2
"R - East Texas Gulf Coast",2020-07-12,NA,447.414441810667,400.297374493039,494.531509128296,1,0,2
"R - East Texas Gulf Coast",2020-07-13,NA,461.451342556306,405.937073710934,516.965611401678,1,0,2
"R - East Texas Gulf Coast",2020-07-14,NA,475.488244187545,411.131441583216,539.845046791875,1,0,2
"R - East Texas Gulf Coast",2020-07-15,NA,489.525145633702,415.901813762003,563.148477505402,1,0,2
"R - East Texas Gulf Coast",2020-07-16,NA,503.562047118539,420.266730096204,586.857364140875,1,0,2
"R - East Texas Gulf Coast",2020-07-17,NA,517.598948595293,424.242494575918,610.955402614668,1,0,2
"S - Golden Crescent",2020-03-04,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-05,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-06,NA,NA,NA,NA,0,1,2
"S - Golden Crescent",2020-03-07,NA,NA,NA,NA,0,1,2
