County,Date,cases_daily,deaths_daily
Randall,2022-06-05,17,
Randall,2022-06-06,21,
Randall,2022-06-07,23,
Randall,2022-06-08,43,
Randall,2022-06-09,29,
Randall,2022-06-10,28,
Randall,2022-06-11,32,
Randall,2022-06-12,33,
Randall,2022-06-13,31,
Randall,2022-06-14,58,
Randall,2022-06-15,52,
Randall,2022-06-16,40,
Randall,2022-06-17,39,
Randall,2022-06-18,29,
Randall,2022-06-19,28,
Randall,2022-06-20,22,
Randall,2022-06-21,33,
Randall,2022-06-22,51,
Randall,2022-06-23,43,
Randall,2022-06-24,44,
Randall,2022-06-25,51,
Randall,2022-06-26,25,
Randall,2022-06-27,38,
Randall,2022-06-28,73,
Randall,2022-06-29,50,
Randall,2022-06-30,47,
Randall,2022-07-01,51,
Randall,2022-07-02,35,6
Randall,2022-07-03,33,
Randall,2022-07-04,36,
Randall,2022-07-05,17,
Randall,2022-07-06,75,
Randall,2022-07-07,63,
Randall,2022-07-08,83,
Randall,2022-07-09,60,
Randall,2022-07-10,29,
Randall,2022-07-11,51,
Randall,2022-07-12,82,
Randall,2022-07-13,62,
Randall,2022-07-14,61,
Randall,2022-07-15,55,
Randall,2022-07-16,54,
Randall,2022-07-17,57,
Randall,2022-07-18,48,
Randall,2022-07-19,84,
Randall,2022-07-20,59,
Randall,2022-07-21,50,
Randall,2022-07-22,55,
Randall,2022-07-23,66,
Randall,2022-07-24,41,
Randall,2022-07-25,40,
Randall,2022-07-26,79,
Randall,2022-07-27,54,
Randall,2022-07-28,56,
Randall,2022-07-29,50,
Randall,2022-07-30,40,
Randall,2022-07-31,35,
Randall,2022-08-01,38,
Randall,2022-08-02,73,4
Randall,2022-08-03,50,
Randall,2022-08-04,58,
Randall,2022-08-05,48,
Randall,2022-08-06,35,
Randall,2022-08-07,42,
Randall,2022-08-08,36,
Randall,2022-08-09,52,
Randall,2022-08-10,46,
Randall,2022-08-11,30,
Randall,2022-08-12,32,
Randall,2022-08-13,47,
Randall,2022-08-14,26,
Randall,2022-08-15,25,
Randall,2022-08-16,44,
Randall,2022-08-17,42,
Randall,2022-08-18,42,
Randall,2022-08-19,50,
Randall,2022-08-20,37,
Randall,2022-08-21,34,
Randall,2022-08-22,33,
Randall,2022-08-23,56,
Randall,2022-08-24,39,
Randall,2022-08-25,48,
Randall,2022-08-26,41,
Randall,2022-08-27,41,
Randall,2022-08-28,22,
Randall,2022-08-29,30,
Randall,2022-08-30,56,
Randall,2022-08-31,43,
Randall,2022-09-01,30,
Randall,2022-09-02,44,2
Randall,2022-09-03,27,
Randall,2022-09-04,12,
Randall,2022-09-05,15,
Randall,2022-09-06,16,
Randall,2022-09-07,49,
Randall,2022-09-08,34,
Randall,2022-09-09,38,
Randall,2022-09-10,42,
Randall,2022-09-11,18,
Randall,2022-09-12,25,
Randall,2022-09-13,55,
Randall,2022-09-14,16,
Randall,2022-09-15,19,
Randall,2022-09-16,17,
Randall,2022-09-17,12,
Randall,2022-09-18,9,
Randall,2022-09-19,6,
Randall,2022-09-20,17,
Randall,2022-09-21,16,
Randall,2022-09-22,20,
Randall,2022-09-23,15,
Randall,2022-09-24,10,
Randall,2022-09-25,4,
Randall,2022-09-26,13,
Randall,2022-09-27,17,
Randall,2022-09-28,6,
Randall,2022-09-29,16,
Randall,2022-09-30,18,
Randall,2022-10-01,6,
Randall,2022-10-02,10,
Randall,2022-10-03,5,
Randall,2022-10-04,13,
Randall,2022-10-05,10,
Randall,2022-10-06,11,
Randall,2022-10-07,16,
Randall,2022-10-08,10,
Randall,2022-10-09,9,
Randall,2022-10-10,3,
Randall,2022-10-11,22,
Randall,2022-10-12,11,
Randall,2022-10-13,15,
Randall,2022-10-14,13,
Randall,2022-10-15,11,
Randall,2022-10-16,8,
Randall,2022-10-17,4,
Randall,2022-10-18,22,
Randall,2022-10-19,13,
Randall,2022-10-20,15,
Randall,2022-10-21,12,
Randall,2022-10-22,19,
Randall,2022-10-23,7,
Randall,2022-10-24,5,
Randall,2022-10-25,16,
Randall,2022-10-26,13,
Randall,2022-10-27,12,
Randall,2022-10-28,11,
Randall,2022-10-29,11,
Randall,2022-10-30,11,
Randall,2022-10-31,19,
Randall,2022-11-01,15,
Randall,2022-11-02,19,1
Randall,2022-11-03,12,
Randall,2022-11-04,7,
Randall,2022-11-05,16,
Randall,2022-11-06,12,
Randall,2022-11-07,5,
Randall,2022-11-08,16,
Randall,2022-11-09,13,
Randall,2022-11-10,32,
Randall,2022-11-11,14,
Randall,2022-11-12,16,
Randall,2022-11-13,8,
Randall,2022-11-14,6,
Randall,2022-11-15,22,
Randall,2022-11-16,22,
Randall,2022-11-17,19,
Randall,2022-11-18,22,
Randall,2022-11-19,15,
Randall,2022-11-20,15,
Randall,2022-11-21,14,
Randall,2022-11-22,40,
Randall,2022-11-23,35,
Randall,2022-11-24,29,
Randall,2022-11-25,5,
Randall,2022-11-26,37,
Randall,2022-11-27,38,
Randall,2022-11-28,29,
Randall,2022-11-29,77,
Randall,2022-11-30,48,
Randall,2022-12-01,50,
Randall,2022-12-02,35,3
Randall,2022-12-03,40,
Randall,2022-12-04,22,
Randall,2022-12-05,19,
Randall,2022-12-06,45,
Randall,2022-12-07,37,
Randall,2022-12-08,46,
Randall,2022-12-09,40,
Randall,2022-12-10,39,
Randall,2022-12-11,22,
Randall,2022-12-12,27,
Randall,2022-12-13,45,
Randall,2022-12-14,60,
Randall,2022-12-15,62,
Randall,2022-12-16,42,
Randall,2022-12-17,28,
Randall,2022-12-18,27,
Randall,2022-12-19,22,
Randall,2022-12-20,50,
Randall,2022-12-21,45,
Randall,2022-12-22,46,
Randall,2022-12-23,21,
