"County","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper"
"Leon",2020-07-05,"14-Day Average",633.333333333333,75.0915750915751,NA,NA,NA,NA,NA,NA
"Leon",2020-07-06,"14-Day Average",800,205.494505494506,NA,NA,NA,NA,NA,NA
"Leon",2020-07-07,"14-Day Average",700,191.836734693878,NA,NA,NA,NA,NA,NA
"Leon",2020-07-08,"14-Day Average",1866.66666666667,180.272108843537,NA,NA,NA,NA,NA,NA
"Leon",2020-07-09,"14-Day Average",2000,185.714285714286,NA,NA,NA,NA,NA,NA
"Leon",2020-07-10,"14-Day Average",2133.33333333333,190.47619047619,NA,NA,NA,NA,NA,NA
"Leon",2020-07-11,"14-Day Average",2433.33333333333,187.074829931973,NA,NA,NA,NA,NA,NA
"Leon",2020-07-12,"14-Day Average",2466.66666666667,191.836734693878,NA,NA,NA,NA,NA,NA
"Leon",2020-07-13,"14-Day Average",2266.66666666667,197.959183673469,NA,NA,NA,NA,NA,NA
"Leon",2020-07-14,"14-Day Average",2266.66666666667,219.047619047619,NA,NA,NA,NA,NA,NA
"Leon",2020-07-15,"14-Day Average",2333.33333333333,212.925170068027,NA,NA,NA,NA,NA,NA
"Leon",2020-07-16,"14-Day Average",2433.33333333333,142.857142857143,NA,NA,NA,NA,NA,NA
"Leon",2020-07-17,"14-Day Average",2666.66666666667,141.496598639456,NA,NA,NA,NA,NA,NA
"Leon",2020-07-18,"14-Day Average",2533.33333333333,141.496598639456,NA,NA,NA,NA,NA,NA
"Leon",2020-07-19,"14-Day Average",2600,152.014652014652,NA,NA,NA,NA,NA,NA
"Liberty",2020-04-22,"Raw",0,0,-91.0934272833665,-184.749755810737,2.56290124400424,84.07150461916,-169.22531834147,337.36832757979
"Liberty",2020-04-23,"Raw",-125,-88.2352941176471,-87.2317101828248,-174.325684084655,-0.137736280994943,89.9341632402842,-157.135919597513,337.004246078081
"Liberty",2020-04-24,"Raw",-75,70.5882352941176,-83.3942358482486,-164.151539929308,-2.63693176718931,95.7967829426427,-145.200367694328,336.793933579614
"Liberty",2020-04-25,"Raw",-75,200,-79.6052470456035,-154.317586203231,-4.89290788797612,101.65932480747,-133.433140019539,336.751789634479
"Liberty",2020-04-26,"Raw",-100,-35.2941176470588,-75.8889865408547,-144.921274932374,-6.85669814933496,107.521749916001,-121.847771438854,336.891271270856
"Liberty",2020-04-27,"Raw",-100,17.6470588235294,-72.2696970999677,-136.067222833559,-8.47217136637631,113.384019349469,-110.456667179381,337.224705878319
"Liberty",2020-04-28,"Raw",-75,-58.8235294117647,-68.7716214889082,-127.865667834426,-9.67757514338984,119.246094189109,-99.2709097100197,337.763098088239
"Liberty",2020-04-29,"Raw",-50,194.117647058824,-65.4190024736414,-120.428256243345,-10.4097487039374,125.107935516156,-88.3000645239865,338.515935556299
"Liberty",2020-04-30,"Raw",-75,-5.88235294117647,-62.236082820133,-113.859966467588,-10.612199172678,130.969504411844,-77.5519911200773,339.490999943765
"Liberty",2020-05-01,"Raw",-75,-111.764705882353,-59.2471052943484,-108.246807566278,-10.2474030224186,136.830761957407,-67.0326668106822,340.694190725496
"Liberty",2020-05-02,"Raw",-50,135.294117647059,-56.4763126622531,-103.641108862142,-9.31151646236385,142.69166923408,-56.7460321229518,342.129370591111
"Liberty",2020-05-03,"Raw",-100,-94.1176470588235,-53.9479476898124,-100.049095304051,-7.84680007557336,148.552187323097,-46.693867358576,343.798242004769
"Liberty",2020-05-04,"Raw",-100,52.9411764705882,-51.686253142992,-97.426627705966,-5.94587858001795,154.412277305692,-36.8757101969128,345.700264808297
"Liberty",2020-05-05,"Raw",-75,NA,-49.7154717877572,-95.6861708613071,-3.74477271420733,160.2719002631,-27.2888239552907,347.832624481491
"Liberty",2020-05-06,"Raw",-75,NA,-48.0598463900736,-94.7124793244536,-1.40721345569363,166.131017276556,-17.9282252045134,350.190259757625
"Liberty",2020-05-07,"Raw",-75,82.3529411764706,-46.7436197159066,-94.3806638899248,0.893424458111603,171.989589427293,-8.78677789928784,352.765956753874
"Liberty",2020-05-08,"Raw",-75,229.411764705882,-45.7910345312217,-94.57091903126,2.98884996881655,177.847577796547,0.144640867220829,355.550514725873
"Liberty",2020-05-09,"Raw",225,76.4705882352941,-45.2263336019844,-95.1775438571558,4.72487665318697,183.704943465551,8.87690074447931,358.532986186623
"Liberty",2020-05-10,"Raw",-50,158.823529411765,-45.0737596941601,-96.1128534882696,5.96533409994936,189.56164751554,17.4223033332802,361.7009916978
"Liberty",2020-05-11,"Raw",-50,-5.88235294117647,-45.3575555737143,-97.3078158720907,6.59270472466201,195.417651027749,25.7941946295828,365.041107425915
"Liberty",2020-05-12,"Raw",0,347.058823529412,-46.1019640066125,-98.711193173947,6.50726516072195,201.272915083411,34.0065083518433,368.539321814979
"Liberty",2020-05-13,"Raw",-50,135.294117647059,-47.3312277588202,-100.288453151674,5.62599763403359,207.127400763762,42.0732448761001,372.181556651424
"Liberty",2020-05-14,"Raw",-100,200,-49.0695895963028,-102.021251561763,3.88207236915788,212.981069150035,50.0078908309354,375.954247469135
"Liberty",2020-05-15,"Raw",-100,5.88235294117647,-51.322243364084,-103.89948752011,1.25500079194235,218.833774081743,57.8212612548776,379.846286908609
"Liberty",2020-05-16,"Raw",-25,164.705882352941,-54.0181872234203,-105.895114232238,-2.14126021460274,224.684940431508,65.5163836462894,383.853497216726
"Liberty",2020-05-17,"Raw",-100,94.1176470588235,-57.0673704146264,-107.983633836138,-6.15110699311521,230.533885830229,73.0931466562773,387.974625004181
"Liberty",2020-05-18,"Raw",-100,70.5882352941176,-60.3797421780169,-110.150055429985,-10.6094289260485,236.379927908806,80.5503036912428,392.20955212637
"Liberty",2020-05-19,"Raw",-100,582.352941176471,-63.8652517539066,-112.386921518277,-15.3435819895366,242.222384298139,87.8859648109574,396.558803785322
"Liberty",2020-05-20,"Raw",0,170.588235294118,-67.4338483826102,-114.691994829613,-20.1757019356073,248.060572629128,95.0980629326248,401.023082325632
"Liberty",2020-05-21,"Raw",-50,258.823529411765,-70.9954813044424,-117.065011785899,-24.9259508229855,253.893810532672,102.184784942008,405.602836123336
"Liberty",2020-05-22,"Raw",-100,41.1764705882353,-74.4600997597178,-119.503019358038,-29.4171801613973,259.721415639671,109.144958139216,410.297873140125
"Liberty",2020-05-23,"Raw",-125,NA,-77.7376529887511,-121.994142156961,-33.4811638205411,265.542705581024,115.978382561373,415.107028600676
"Liberty",2020-05-24,"Raw",-100,NA,-80.7380902318571,-124.510258951805,-36.9659215119092,271.356997987632,122.68610028249,420.027895692775
"Liberty",2020-05-25,"Raw",-100,429.411764705882,-83.3713607293504,-126.999873999402,-39.7428474592985,277.163610490394,129.270593876836,425.056627103952
"Liberty",2020-05-26,"Raw",-100,252.941176470588,-85.5474137215456,-129.383019386498,-41.7118080565935,282.96186072021,135.735907840279,430.187813600141
"Liberty",2020-05-27,"Raw",-100,35.2941176470588,-87.1761984487576,-131.549800815864,-42.8025960816517,288.751066307979,142.087688792962,435.414443822995
"Liberty",2020-05-28,"Raw",-75,323.529411764706,-88.167664151301,-133.363092629569,-42.9722356730331,294.530544884601,148.333142550256,440.727947218945
"Liberty",2020-05-29,"Raw",125,123.529411764706,-88.4317600694905,-134.664475320999,-42.1990448179818,300.299614080976,154.480908403264,446.118319758687
"Liberty",2020-05-30,"Raw",-50,205.882352941176,-87.8784354436407,-135.281633500523,-40.4752373867583,306.057591528003,160.540852933013,451.574330122993
"Liberty",2020-05-31,"Raw",-25,-82.3529411764706,-86.4176395140665,-135.035479966078,-37.7997990620547,311.803794856583,166.523787155158,457.083802558007
"Liberty",2020-06-01,"Raw",-100,4141.17647058824,-83.9593215210824,-133.745959704713,-34.1726833374521,317.537541697614,172.44111157838,462.633971816848
"Liberty",2020-06-02,"Raw",-100,188.235294117647,-80.4134307050032,-131.236277741331,-29.5905836686754,323.258149681997,178.304393772419,468.211905591576
"Liberty",2020-06-03,"Raw",-50,111.764705882353,-75.6899163061434,-127.335841495171,-24.0439911171162,328.964936440632,184.12488229526,473.804990586004
"Liberty",2020-06-04,"Raw",-100,88.2352941176471,-69.698727564818,-121.882463214996,-17.5149919146401,334.657219604417,189.912959439144,479.40147976969
"Liberty",2020-06-05,"Raw",0,182.352941176471,-62.3498137213415,-114.724446410452,-9.97518103223073,340.334316804253,195.677533431646,484.99110017686
"Liberty",2020-06-06,"Raw",-100,100,-53.5875314349753,-105.771278948213,-1.40378392173769,345.9954416527,201.423184073326,490.567699232074
"Liberty",2020-06-07,"Raw",-50,452.941176470588,-43.4938670407675,-95.1398132181166,8.15207913658161,351.63939168896,207.143123555951,496.13565982197
"Liberty",2020-06-08,"Raw",-100,-64.7058823529412,-32.185214292713,-83.0080862317373,18.6376576463113,357.264860433896,212.826061698985,501.703659168806
"Liberty",2020-06-09,"Raw",25,58.8235294117647,-19.7779669448065,-69.56462655926,30.008692669647,362.87054140837,218.459019265702,507.282063551037
"Liberty",2020-06-10,"Raw",-50,NA,-6.38851875104291,-55.0063679800709,42.2293304779851,368.455128133244,224.027917028597,512.882339237892
"Liberty",2020-06-11,"Raw",25,NA,7.866736534583,-39.5364472157925,55.2699202849585,374.017314129382,229.518114440072,518.516513818692
"Liberty",2020-06-12,"Raw",50,-264.705882352941,22.8714051580764,-23.3612618254501,69.1040721416029,379.555792917647,234.914897522799,524.196688312495
"Liberty",2020-06-13,"Raw",-100,70.5882352941176,38.5090933654425,-6.6862426586943,83.7044293895794,385.0692580189,240.20391356468,529.934602473119
"Liberty",2020-06-14,"Raw",-75,270.588235294118,54.6634074026865,10.2899498769056,99.0368649284675,390.556402954004,245.371548456263,535.741257451745
"Liberty",2020-06-15,"Raw",25,47.0588235294118,71.2179535158136,27.382549784352,115.053357247275,396.015921243822,250.405241299131,541.626601188513
"Liberty",2020-06-16,"Raw",150,717.647058823529,88.0563379508289,44.4280836433614,131.684592258296,401.446506409217,255.293730427066,547.599282391368
"Liberty",2020-06-17,"Raw",375,58.8235294117647,105.062166953738,61.290308669125,148.83402523835,406.846851971051,260.027225313931,553.666478628171
"Liberty",2020-06-18,"Raw",75,147.058823529412,122.119046770545,77.8629085051072,166.375185035983,412.215651450187,264.597499988124,559.833802912249
"Liberty",2020-06-19,"Raw",50,270.588235294118,139.110583647256,94.0680397467625,184.15312754775,417.551598367487,268.997905422342,566.105291312632
"Liberty",2020-06-20,"Raw",100,364.705882352941,155.920383829877,109.851234752439,201.989532907314,422.853386243814,273.223300717159,572.48347177047
"Liberty",2020-06-21,"Raw",25,494.117647058824,172.432053564411,125.174273091314,219.689834037508,428.119708600031,277.26990548324,578.969511716822
"Liberty",2020-06-22,"Raw",0,276.470588235294,188.529199096865,140.007857916122,237.050540277608,433.349258957,281.135078366771,585.56343954723
"Liberty",2020-06-23,"Raw",150,NA,204.095426673243,154.3253828056,253.865470540886,438.540730835584,284.817028900132,592.264432771036
"Liberty",2020-06-24,"Raw",175,276.470588235294,219.014342539551,168.098268407614,269.930416671489,443.692817756646,288.314471607351,599.07116390594
"Liberty",2020-06-25,"Raw",25,-41.1764705882353,233.169552941794,181.292715812679,285.04639007091,448.804213241048,291.62623245812,605.982194023975
"Liberty",2020-06-26,"Raw",500,605.882352941176,246.444664125978,193.867393429596,299.021934822359,453.873610809652,294.750818353402,612.996403265902
"Liberty",2020-06-27,"Raw",550,1682.35294117647,258.723282338106,205.771463667298,311.675101008915,458.899703983322,297.685960438423,620.11344752822
"Liberty",2020-06-28,"Raw",225,864.705882352941,269.91684374323,216.959322615583,322.874364870878,463.88118628292,300.428141838424,627.334230727415
"Liberty",2020-06-29,"Raw",200,605.882352941176,280.04810418258,227.438438817411,332.657769547749,468.817351620441,302.971450444432,634.66325279645
"Liberty",2020-06-30,"Raw",575,664.705882352941,289.16764941643,237.216820442802,341.118478390058,473.709895472413,305.305634095551,642.114156849276
"Liberty",2020-07-01,"Raw",325,288.235294117647,297.326065205055,246.286289923259,348.365840486852,478.561113706497,307.419119880085,649.70310753291
"Liberty",2020-07-02,"Raw",650,3052.94117647059,304.573937308731,254.621966901957,354.525907715505,483.373302190353,309.300444609649,657.446159771057
"Liberty",2020-07-03,"Raw",275,423.529411764706,310.961851487733,262.181179972243,359.742523003222,488.148756791642,310.93886325775,665.358650325534
"Liberty",2020-07-04,"Raw",250,705.882352941176,316.540393502334,268.902607893456,364.178179111213,492.889773378023,312.324871689652,673.454675066395
"Liberty",2020-07-05,"Raw",-100,747.058823529412,321.360149112811,274.706915117614,368.013383108009,497.598647817158,313.450639064137,681.746656570179
"Liberty",2020-07-06,"Raw",400,588.235294117647,325.471704079439,279.500660122884,371.442748035993,502.277675976707,314.310347185079,690.245004768335
"Liberty",2020-07-07,"Raw",350,529.411764705882,328.925644162491,283.185311396553,374.66597692843,506.92915372433,314.900436662871,698.957870785789
"Liberty",2020-07-08,"Raw",325,605.882352941176,331.772555122244,285.671969136865,377.873141107624,511.555376927688,315.219762716998,707.890991138378
"Liberty",2020-07-09,"Raw",375,70.5882352941176,334.063022718972,286.899428086132,381.226617351812,516.158641454441,315.269666453648,717.047616455235
"Liberty",2020-07-10,"Raw",350,388.235294117647,335.847632712951,286.849864778533,384.845400647369,520.74124317225,315.053970135964,726.428516208536
"Liberty",2020-07-11,"Raw",550,494.117647058824,337.176970864454,285.555812487643,388.798129241266,525.305477948775,314.578907046578,736.032048850972
"Liberty",2020-07-12,"Raw",250,370.588235294118,338.101622933758,283.095910174345,393.107335693171,529.853641651677,313.852997845954,745.854285457401
"Liberty",2020-07-13,"Raw",150,994.117647058824,338.672174681137,279.582484067725,397.76186529455,534.388030148617,312.886885799718,755.889174497515
"Liberty",2020-07-14,"Raw",350,229.411764705882,338.939211866866,275.146839196476,402.731584537257,538.910939307253,311.693142937113,766.128735677393
"Liberty",2020-07-15,"Raw",575,294.117647058824,338.953320251221,269.926956627401,407.97968387504,543.424664995248,310.286058247048,776.563271743448
"Liberty",2020-07-16,"Raw",375,70.5882352941176,338.765085594475,264.05941462845,413.4707565605,547.931503080262,308.681417600949,787.181588559575
"Liberty",2020-07-17,"Raw",150,282.352941176471,338.425093656904,257.675173438816,419.175013874992,552.433749429954,306.896283407536,797.971215452372
"Liberty",2020-07-18,"Raw",425,458.823529411765,337.983930198784,250.898030069647,425.069830327921,556.933699911986,304.948780232938,808.918619591034
"Liberty",2020-07-19,"Raw",200,NA,337.492180980388,243.844592785445,431.139769175331,561.433267749408,302.856456532463,820.010078966353
"Limestone",2020-04-22,"14-Day Average",0,0,NA,NA,NA,NA,NA,NA
"Limestone",2020-04-23,"14-Day Average",-20,-72.5856697819315,NA,NA,NA,NA,NA,NA
"Limestone",2020-04-24,"14-Day Average",-60,-32.7102803738318,NA,NA,NA,NA,NA,NA
"Limestone",2020-04-25,"14-Day Average",-100,-49.9065420560748,NA,NA,NA,NA,NA,NA
"Limestone",2020-04-26,"14-Day Average",-100,-58.2554517133956,NA,NA,NA,NA,NA,NA
"Limestone",2020-04-27,"14-Day Average",-80,-63.6849132176235,NA,NA,NA,NA,NA,NA
"Limestone",2020-04-28,"14-Day Average",-60,-68.2242990654206,NA,NA,NA,NA,NA,NA
"Limestone",2020-04-29,"14-Day Average",-80,-71.3395638629283,NA,NA,NA,NA,NA,NA
"Limestone",2020-04-30,"14-Day Average",-80,-74.018691588785,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-01,"14-Day Average",-80,-76.3806287170773,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-02,"14-Day Average",-60,-78.1931464174455,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-03,"14-Day Average",-60,-79.8705966930266,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-04,"14-Day Average",-60,-81.041388518024,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-05,"14-Day Average",-60,-94.5363048166787,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-06,"14-Day Average",-60,-94.5482866043614,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-07,"14-Day Average",-60,-66.6666666666667,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-08,"14-Day Average",-60,-80.6853582554517,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-09,"14-Day Average",-40,-78.0373831775701,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-10,"14-Day Average",-20,-77.2585669781931,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-11,"14-Day Average",-40,-75.5451713395639,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-12,"14-Day Average",-60,-74.4548286604361,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-13,"14-Day Average",-40,-74.4548286604361,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-14,"14-Day Average",-40,-73.3644859813084,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-15,"14-Day Average",-40,-73.0529595015576,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-16,"14-Day Average",-60,-72.7414330218068,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-17,"14-Day Average",-60,-70.5607476635514,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-18,"14-Day Average",-60,-65.7320872274143,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-19,"14-Day Average",-20,-67.0740474478792,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-20,"14-Day Average",-20,-68.0907877169559,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-21,"14-Day Average",0,-81.4419225634179,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-22,"14-Day Average",20,-81.041388518024,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-23,"14-Day Average",60,-80.5895039539899,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-24,"14-Day Average",60,-79.7507788161994,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-25,"14-Day Average",60,-80.9968847352025,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-26,"14-Day Average",60,-81.1526479750779,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-27,"14-Day Average",60,-81.1526479750779,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-28,"14-Day Average",60,-80.5295950155763,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-29,"14-Day Average",80,-80.6853582554517,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-30,"14-Day Average",80,-78.6604361370717,NA,NA,NA,NA,NA,NA
"Limestone",2020-05-31,"14-Day Average",80,-79.595015576324,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-01,"14-Day Average",80,-79.9065420560748,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-02,"14-Day Average",80,-80.0623052959502,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-03,"14-Day Average",100,-79.595015576324,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-04,"14-Day Average",140,-80.2180685358255,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-05,"14-Day Average",120,-80.9968847352025,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-06,"14-Day Average",100,-81.1646297627606,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-07,"14-Day Average",80,-74.2323097463284,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-08,"14-Day Average",80,-71.9626168224299,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-09,"14-Day Average",120,-68.758344459279,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-10,"14-Day Average",120,-66.6427030913012,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-11,"14-Day Average",160,-65.7320872274143,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-12,"14-Day Average",140,-64.797507788162,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-13,"14-Day Average",180,-66.3551401869159,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-14,"14-Day Average",200,-67.1339563862928,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-15,"14-Day Average",200,-70.0934579439252,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-16,"14-Day Average",180,-71.0280373831776,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-17,"14-Day Average",180,-71.8068535825545,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-18,"14-Day Average",100,-64.797507788162,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-19,"14-Day Average",100,-56.386292834891,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-20,"14-Day Average",80,-53.1152647975078,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-21,"14-Day Average",80,-57.7881619937695,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-22,"14-Day Average",100,-58.2554517133956,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-23,"14-Day Average",60,-59.5581988105353,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-24,"14-Day Average",60,-61.214953271028,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-25,"14-Day Average",20,-63.0481667864846,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-26,"14-Day Average",40,-61.7541337167505,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-27,"14-Day Average",40,-62.4730409777139,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-28,"14-Day Average",20,-62.6168224299065,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-29,"14-Day Average",60,-62.9043853342919,NA,NA,NA,NA,NA,NA
"Limestone",2020-06-30,"14-Day Average",80,-61.4665708123652,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-01,"14-Day Average",120,-59.5974119338605,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-02,"14-Day Average",220,-33.1416247304098,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-03,"14-Day Average",300,-40.4744787922358,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-04,"14-Day Average",300,-44.2127965492451,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-05,"14-Day Average",300,-48.6700215672178,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-06,"14-Day Average",300,-48.9575844716032,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-07,"14-Day Average",300,-52.2029372496662,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-08,"14-Day Average",540,-53.4045393858478,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-09,"14-Day Average",780,-50.86782376502,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-10,"14-Day Average",900,-53.0040053404539,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-11,"14-Day Average",1040,-53.1375166889186,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-12,"14-Day Average",1040,-53.1375166889186,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-13,"14-Day Average",1020,-53.2710280373832,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-14,"14-Day Average",1060,-53.9385847797063,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-15,"14-Day Average",1060,-56.475300400534,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-16,"14-Day Average",980,-88.5180240320427,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-17,"14-Day Average",980,-89.3190921228304,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-18,"14-Day Average",960,-86.5153538050734,NA,NA,NA,NA,NA,NA
"Limestone",2020-07-19,"14-Day Average",1060,-85.6218547807333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-04-22,"14-Day Average",NA,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-04-23,"14-Day Average",NA,100,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-04-24,"14-Day Average",NA,50,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-04-25,"14-Day Average",NA,20,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-04-26,"14-Day Average",NA,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-04-27,"14-Day Average",NA,14.2857142857143,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-04-28,"14-Day Average",Inf,25,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-04-29,"14-Day Average",Inf,33.3333333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-04-30,"14-Day Average",Inf,20,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-01,"14-Day Average",Inf,9.09090909090908,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-02,"14-Day Average",Inf,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-03,"14-Day Average",Inf,-7.69230769230769,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-04,"14-Day Average",Inf,-14.2857142857143,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-05,"14-Day Average",Inf,-23.0769230769231,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-06,"14-Day Average",Inf,-16.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-07,"14-Day Average",Inf,-16.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-08,"14-Day Average",Inf,-16.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-09,"14-Day Average",Inf,-16.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-10,"14-Day Average",Inf,16.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-11,"14-Day Average",Inf,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-12,"14-Day Average",Inf,-16.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-13,"14-Day Average",NA,0,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-14,"14-Day Average",NA,33.3333333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-15,"14-Day Average",NA,33.3333333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-16,"14-Day Average",NA,33.3333333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-17,"14-Day Average",NA,33.3333333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-18,"14-Day Average",NA,33.3333333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-19,"14-Day Average",NA,38.4615384615385,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-20,"14-Day Average",NA,42.8571428571429,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-21,"14-Day Average",NA,57.1428571428571,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-22,"14-Day Average",NA,71.4285714285714,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-23,"14-Day Average",NA,84.6153846153846,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-24,"14-Day Average",NA,66.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-25,"14-Day Average",NA,66.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-26,"14-Day Average",NA,133.333333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-27,"14-Day Average",NA,100,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-28,"14-Day Average",NA,66.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-29,"14-Day Average",NA,66.6666666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-30,"14-Day Average",NA,1483.33333333333,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-05-31,"14-Day Average",NA,1500,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-01,"14-Day Average",NA,1516.66666666667,NA,NA,NA,NA,NA,NA
"Lipscomb",2020-06-02,"14-Day Average",NA,1500,NA,NA,NA,NA,NA,NA
