"PHR","Date","Data_Type","cases_percentdiff","tests_percentdiff","cases_percentdiff_spline","cases_percentdiff_spline_lower","cases_percentdiff_spline_upper","tests_percentdiff_spline","tests_percentdiff_spline_lower","tests_percentdiff_spline_upper"
"8 - San Antonio PHR",2020-10-12,"Raw",182.258064516129,2060.21021021021,295.046468841289,104.566838220845,485.526099461733,802.52369244351,536.738268181732,1068.30911670529
"8 - San Antonio PHR",2020-10-13,"Raw",77.4193548387097,768.318318318318,316.000777006474,117.782701429212,514.218852583737,807.2061041835,531.174726183259,1083.23748218374
"8 - San Antonio PHR",2020-10-14,"Raw",245.161290322581,588.438438438438,337.220025658718,131.036248816925,543.403802500511,811.933138706089,525.361307170169,1098.50497024201
"8 - San Antonio PHR",2020-10-15,"Raw",82.258064516129,1931.08108108108,358.660058050176,144.307115188442,573.01300091191,816.697358880846,519.320117176066,1114.07460058563
"8 - San Antonio PHR",2020-10-16,"Raw",293.548387096774,606.606606606607,380.276717433006,157.573678144844,602.979756721168,821.491327577336,513.071884241276,1129.9107709134
"8 - San Antonio PHR",2020-10-17,"Raw",227.41935483871,607.657657657658,402.025847059365,170.813111016196,633.238583102534,826.307607665126,506.635992591554,1145.9792227387
"8 - San Antonio PHR",2020-10-18,"Raw",119.354838709677,1024.02402402402,423.86329018141,184.001454601566,663.725125761253,831.138762013782,500.030542439261,1162.2469815883
"8 - San Antonio PHR",2020-10-19,"Raw",112.903225806452,-100,445.744890051297,197.113698768391,694.376081334204,835.977353492872,493.27242523199,1178.68228175375
"9/10 - El Paso PHR",2020-04-22,"Raw",0,0,89.2984989155702,-94.4149253816311,273.011923212772,58.1580305373155,-280.406035834042,396.722096908673
"9/10 - El Paso PHR",2020-04-23,"Raw",36.734693877551,-2.3121387283237,82.1226232212747,-95.1116245176488,259.356870960198,59.2670535024664,-268.545283940489,387.079390945421
"9/10 - El Paso PHR",2020-04-24,"Raw",-20.4081632653061,146.531791907514,74.9691255998216,-95.8747953688944,245.813046568538,60.3817630464659,-256.827700713589,377.591226806521
"9/10 - El Paso PHR",2020-04-25,"Raw",-28.5714285714286,97.9768786127168,67.8603841240538,-96.6962049815583,232.416973229666,61.5078457481635,-245.268698099297,368.284389595624
"9/10 - El Paso PHR",2020-04-26,"Raw",63.265306122449,-69.364161849711,60.8187768668138,-97.5683966677593,219.205950401387,62.6509881864075,-233.884578977117,359.186555349932
"9/10 - El Paso PHR",2020-04-27,"Raw",-28.5714285714286,-38.150289017341,53.866681900944,-98.4847502587437,206.218114060632,63.816876940047,-222.692571692761,350.326325572855
"9/10 - El Paso PHR",2020-04-28,"Raw",-30.6122448979592,-38.4393063583815,47.0264772992871,-99.4395350713714,193.492489669946,65.0111985879308,-211.710849218336,341.733246394198
"9/10 - El Paso PHR",2020-04-29,"Raw",-16.3265306122449,31.7919075144509,40.3205411346859,-100.427948978627,181.069031247999,66.239639708908,-200.958525719428,333.437805137244
"9/10 - El Paso PHR",2020-04-30,"Raw",-12.2448979591837,-21.9653179190751,33.771251479983,-101.44613448019,168.988637440156,67.5078868818275,-190.455621422865,325.471395186519
"9/10 - El Paso PHR",2020-05-01,"Raw",2.04081632653061,-100.578034682081,27.4009864080203,-102.491159669498,157.293132485539,68.8216266855375,-180.222984637227,317.866238008302
"9/10 - El Paso PHR",2020-05-02,"Raw",-4.08163265306123,5.49132947976878,21.2321239916414,-103.560948626176,146.025196609458,70.1865456988877,-170.282157756921,310.655249154696
"9/10 - El Paso PHR",2020-05-03,"Raw",-32.6530612244898,-99.1329479768786,15.287042303688,-104.654142372697,135.228226980074,71.6083305007265,-160.655172382739,303.871833384192
"9/10 - El Paso PHR",2020-05-04,"Raw",-59.1836734693878,66.1849710982659,9.5881194170033,-105.769868778188,124.946107612195,73.0926676699031,-151.364257779351,297.549593119157
"9/10 - El Paso PHR",2020-05-05,"Raw",4.08163265306123,-100,4.15773340442945,-106.907398732212,115.222865541071,74.6452437852658,-142.431447400208,291.72193497074
"9/10 - El Paso PHR",2020-05-06,"Raw",16.3265306122449,-8.95953757225434,-0.981737661190607,-108.065668041259,106.102192718877,76.2717454256642,-133.878070929275,286.421561780603
"9/10 - El Paso PHR",2020-05-07,"Raw",2.04081632653061,119.075144508671,-5.8079157070145,-109.242651611262,97.6268201972333,77.9778591699466,-125.724125055035,281.679843394928
"9/10 - El Paso PHR",2020-05-08,"Raw",71.4285714285714,244.508670520231,-10.2984226601996,-110.434590239917,89.8377449195181,79.7692715969622,-117.987525694906,277.526068888831
"9/10 - El Paso PHR",2020-05-09,"Raw",81.6326530612245,67.6300578034682,-14.4308804479033,-111.635091520742,82.7733306249358,81.6516692855596,-110.683257856712,273.986596427832
"9/10 - El Paso PHR",2020-05-10,"Raw",-6.12244897959183,143.93063583815,-18.182910997283,-112.834153761829,76.4683317672632,83.6307388145881,-103.82245613992,271.083933769096
"9/10 - El Paso PHR",2020-05-11,"Raw",-55.1020408163265,-18.4971098265896,-21.532136235496,-114.017191321243,70.9529188502511,85.7121667628963,-97.4114672319614,268.835800757754
"9/10 - El Paso PHR",2020-05-12,"Raw",-57.1428571428571,391.618497109827,-24.4561780896999,-115.164164128919,66.2518079495195,87.9016397093329,-91.4509625263019,267.254241944968
"9/10 - El Paso PHR",2020-05-13,"Raw",48.9795918367347,105.491329479769,-26.932658487052,-116.248924441485,62.3836074673815,90.2048442327471,-85.9351800924854,266.34486855798
"9/10 - El Paso PHR",2020-05-14,"Raw",-2.04081632653061,310.982658959538,-28.9391993547099,-117.238882496671,59.3604837872516,92.6274669119875,-80.8513765186974,266.106310342672
"9/10 - El Paso PHR",2020-05-15,"Raw",228.571428571429,-55.4913294797688,-30.4534226198307,-118.095057437082,57.1882121974204,95.1751943259032,-76.1795577781742,266.529946429981
"9/10 - El Paso PHR",2020-05-16,"Raw",30.6122448979592,150,-31.4529502095722,-118.772526300393,55.8666258812486,97.853713053343,-71.892534056615,267.599960163301
"9/10 - El Paso PHR",2020-05-17,"Raw",55.1020408163265,118.78612716763,-31.9154040510915,-119.221224793345,55.3904166911621,100.668709673156,-67.9563096122847,269.293728958596
"9/10 - El Paso PHR",2020-05-18,"Raw",-6.12244897959183,202.890173410405,-31.818406071546,-119.38700439636,55.7501922532681,103.62587076419,-64.3307813509936,271.582522879374
"9/10 - El Paso PHR",2020-05-19,"Raw",79.5918367346939,294.508670520231,-31.1395781980933,-119.212823067032,56.933666670845,106.730882905295,-60.9706863056036,274.432452116194
"9/10 - El Paso PHR",2020-05-20,"Raw",81.6326530612245,527.745664739884,-29.8565423578907,-118.63994560199,58.9268608862085,109.98943267532,-57.8267150850648,277.805580435705
"9/10 - El Paso PHR",2020-05-21,"Raw",159.183673469388,341.907514450867,-27.9469204780956,-117.609050466638,61.715209510447,113.407206653113,-54.8466992192525,281.661112525479
"9/10 - El Paso PHR",2020-05-22,"Raw",159.183673469388,260.693641618497,-25.3883344858655,-116.061173272389,65.2845043006585,116.989891417524,-51.9767851547072,285.956567989755
"9/10 - El Paso PHR",2020-05-23,"Raw",122.448979591837,-100,-22.1584063083578,-113.938452881613,69.6216402648972,120.743173547401,-49.1625233311496,290.648870425951
"9/10 - El Paso PHR",2020-05-24,"Raw",71.4285714285714,522.543352601156,-18.2347578727299,-111.184676689257,74.7151609437969,124.672739621593,-46.3498224920911,295.695301735276
"9/10 - El Paso PHR",2020-05-25,"Raw",20.4081632653061,102.312138728324,-13.5950111061391,-107.745643152052,80.5556209397734,128.784276218948,-43.4857422884145,301.054294726311
"9/10 - El Paso PHR",2020-05-26,"Raw",-51.0204081632653,119.942196531792,-8.21678793574294,-103.56937169279,87.1357958213044,133.083469918317,-40.5191175673299,306.686057403964
"9/10 - El Paso PHR",2020-05-27,"Raw",46.9387755102041,221.676300578035,-2.07771028869881,-98.6061943781066,94.450773800709,137.576007298547,-37.4010233628132,312.553037959907
"9/10 - El Paso PHR",2020-05-28,"Raw",189.795918367347,286.994219653179,4.84459990783597,-92.8087627191588,102.497962534831,142.267574938488,-34.085099904335,318.620249781311
"9/10 - El Paso PHR",2020-05-29,"Raw",40.8163265306122,210.693641618497,12.5725207267038,-86.1319989271353,111.277040380543,147.163859416988,-30.527762418304,324.855481252281
"9/10 - El Paso PHR",2020-05-30,"Raw",79.5918367346939,297.976878612717,21.1284302407474,-78.5330157780517,120.789876259547,152.270547312897,-26.6883221722087,331.229416798002
"9/10 - El Paso PHR",2020-05-31,"Raw",85.7142857142857,145.086705202312,30.5347065228093,-69.9710240851703,131.040437130789,157.593325205062,-22.5290443235962,337.715694733721
"9/10 - El Paso PHR",2020-06-01,"Raw",-18.3673469387755,768.78612716763,40.8137276457323,-60.407242294056,142.034697585521,163.137879672334,-18.0151657905596,344.290925135228
"9/10 - El Paso PHR",2020-06-02,"Raw",8.16326530612246,555.780346820809,51.9878716823586,-49.8048191831501,153.780562547867,168.909897293561,-13.1148934240144,350.934688011136
"9/10 - El Paso PHR",2020-06-03,"Raw",6.12244897959184,234.971098265896,64.0795167055311,-38.1287781241301,166.287811535192,174.915064647591,-7.7993998388408,357.629529134023
"9/10 - El Paso PHR",2020-06-04,"Raw",332.65306122449,77.1676300578035,77.1110407880923,-25.3459897692659,179.568071345451,181.159068313274,-2.04283172591855,364.360968352467
"9/10 - El Paso PHR",2020-06-05,"Raw",232.65306122449,135.549132947977,91.1048220028847,-11.4251792842197,193.634823289989,187.647594869459,4.17765647886881,371.117533260049
"9/10 - El Paso PHR",2020-06-06,"Raw",122.448979591837,321.098265895954,106.083238422751,3.66302576813311,208.503451077369,194.386330894994,10.8818319674642,377.890829822524
"9/10 - El Paso PHR",2020-06-07,"Raw",61.2244897959184,691.040462427746,122.054660145309,19.9294557460568,224.179864544561,201.377803751507,18.0795287604865,384.676078742527
"9/10 - El Paso PHR",2020-06-08,"Raw",-93.8775510204082,52.8901734104046,138.971425367274,37.3168437098714,240.626007024677,208.611903931737,25.7505574237771,391.473250439698
"9/10 - El Paso PHR",2020-06-09,"Raw",277.551020408163,174.566473988439,156.771864310139,55.7498308813424,257.793897738936,216.075362711205,33.8654676255273,398.285257796883
"9/10 - El Paso PHR",2020-06-10,"Raw",289.795918367347,-100,175.394307195395,75.151698128911,275.636916261878,223.754911365428,42.3926475218342,405.117175209021
"9/10 - El Paso PHR",2020-06-11,"Raw",69.3877551020408,221.098265895954,194.777084244533,95.4444878469581,294.109680642107,231.637281169925,51.2986014711884,411.975960868662
"9/10 - El Paso PHR",2020-06-12,"Raw",59.1836734693878,-28.9017341040462,214.858525679044,116.549107684496,313.167943673593,239.709203400215,60.5481981167019,418.870208683728
"9/10 - El Paso PHR",2020-06-13,"Raw",175.510204081633,100.578034682081,235.576961720421,138.385425180724,332.768498260118,247.957409331817,70.1049002807094,425.809918382925
"9/10 - El Paso PHR",2020-06-14,"Raw",6.12244897959184,219.653179190751,256.870722590155,160.872362127612,352.869083052697,256.368630240249,79.9309870198772,432.806273460622
"9/10 - El Paso PHR",2020-06-15,"Raw",73.469387755102,171.965317919075,278.678138509736,183.927997557368,373.428279462105,264.929597401031,89.98777726472,439.871417537342
"9/10 - El Paso PHR",2020-06-16,"Raw",161.224489795918,283.815028901734,300.937539700657,207.469688490206,394.405390911109,273.62704208968,100.235863588579,447.018220590781
"9/10 - El Paso PHR",2020-06-17,"Raw",89.795918367347,102.601156069364,323.58725638441,231.414217777803,415.760294991016,282.447695581716,110.635363678454,454.260027484979
"9/10 - El Paso PHR",2020-06-18,"Raw",271.428571428571,249.421965317919,346.565618782484,255.677978286953,437.453259278016,291.378289152658,121.146195867623,461.610382437693
"9/10 - El Paso PHR",2020-06-19,"Raw",216.326530612245,178.901734104046,369.810957116373,280.17720197444,459.444712258305,300.405554078023,131.728383495811,469.082724660236
"9/10 - El Paso PHR",2020-06-20,"Raw",402.040816326531,235.838150289017,393.261601607567,304.828240755106,481.694962460028,309.516221633332,142.342390766528,476.690052500136
"9/10 - El Paso PHR",2020-06-21,"Raw",222.448979591837,117.341040462428,416.855882477557,329.547903115534,504.163861839581,318.697023094102,152.949490100222,484.444556087982
"9/10 - El Paso PHR",2020-06-22,"Raw",87.7551020408163,296.242774566474,440.532129947836,354.2538459263,526.810413969373,327.934689735852,163.512157741312,492.357221730393
"9/10 - El Paso PHR",2020-06-23,"Raw",473.469387755102,114.450867052023,464.228674239895,378.865014826336,549.592333653454,337.215952834102,173.994490682274,500.43741498593
"9/10 - El Paso PHR",2020-06-24,"Raw",393.877551020408,-2.3121387283237,487.883845575225,403.302119221311,572.465571929139,346.527543664369,184.362634067061,508.692453261678
"9/10 - El Paso PHR",2020-06-25,"Raw",514.285714285714,-1.73410404624278,511.435974175318,427.488120142687,595.383828207949,355.856193502173,194.585204513546,517.1271824908
"9/10 - El Paso PHR",2020-06-26,"Raw",538.775510204082,80.635838150289,534.823390261665,451.348702207416,618.298078315914,365.188633623032,204.633691742257,525.743575503808
"9/10 - El Paso PHR",2020-06-27,"Raw",408.163265306122,70.8092485549133,557.984424055757,474.812696250921,641.156151860594,374.511595302466,214.482819049289,534.540371555642
"9/10 - El Paso PHR",2020-06-28,"Raw",555.102040816327,239.884393063584,580.857405779087,497.812418378114,663.902393180059,383.811809815991,224.110842988878,543.512776643105
"9/10 - El Paso PHR",2020-06-29,"Raw",222.448979591837,126.589595375723,603.380665653144,520.283895167566,686.477436138723,393.076008439129,233.499774434644,552.652242443614
"9/10 - El Paso PHR",2020-06-30,"Raw",832.65306122449,160.982658959538,625.492533899422,542.166953596646,708.818114202198,402.290922447397,242.635506990708,561.946337904085
"9/10 - El Paso PHR",2020-07-01,"Raw",493.877551020408,358.959537572254,647.131340739411,563.405166801193,730.85751467763,411.443283116313,251.507844218223,571.378722014403
"9/10 - El Paso PHR",2020-07-02,"Raw",908.163265306122,330.346820809249,668.235416394603,583.94566093396,752.525171855246,420.519821721398,260.110423714857,580.929219727939
"9/10 - El Paso PHR",2020-07-03,"Raw",761.224489795918,294.219653179191,688.74309108649,603.738801589382,773.747380583598,429.507269538169,268.44054291213,590.573996164208
"9/10 - El Paso PHR",2020-07-04,"Raw",638.775510204082,228.612716763006,708.592695036562,622.737788227877,794.447601845247,438.392357842145,276.498897664575,600.285818019714
"9/10 - El Paso PHR",2020-07-05,"Raw",-30.6122448979592,408.092485549133,727.722558466311,640.898190338001,814.546926594621,447.161817908845,284.289249542032,610.034386275658
"9/10 - El Paso PHR",2020-07-06,"Raw",1095.91836734694,691.040462427746,746.071011597229,658.177459442965,833.964563751494,455.802381013788,291.818040706621,619.786721320955
"9/10 - El Paso PHR",2020-07-07,"Raw",1220.40816326531,510.693641618497,763.576384650807,674.534447252459,852.618322049156,464.300778432492,299.093976190636,629.507580674348
"9/10 - El Paso PHR",2020-07-08,"Raw",1010.20408163265,266.473988439306,780.177007848537,689.928953693311,870.425062003763,472.643741440476,306.127592438508,639.159890442445
"9/10 - El Paso PHR",2020-07-09,"Raw",1191.83673469388,451.445086705202,795.81121141191,704.321320804296,887.301102019523,480.818001313259,312.930828521878,648.705174104641
"9/10 - El Paso PHR",2020-07-10,"Raw",910.204081632653,551.734104046243,810.417325562417,717.672080908855,903.162570215979,488.81028932636,319.51661299575,658.10396565697
"9/10 - El Paso PHR",2020-07-11,"Raw",1140.81632653061,478.612716763006,823.93368052155,729.941661002881,917.92570004022,496.607336755297,325.898475463745,667.316198046849
"9/10 - El Paso PHR",2020-07-12,"Raw",855.102040816327,577.167630057803,836.298606510801,741.090140355469,931.507072666133,504.195874875589,332.090188015857,676.301561735322
"9/10 - El Paso PHR",2020-07-13,"Raw",434.69387755102,363.294797687861,847.450433751661,751.077054968964,943.823812534357,511.562634962755,338.105438122063,685.019831803447
"9/10 - El Paso PHR",2020-07-14,"Raw",1597.95918367347,372.832369942197,857.32749246562,759.861240574203,954.793744357037,518.694348292314,343.957531499377,693.431165085251
"9/10 - El Paso PHR",2020-07-15,"Raw",1006.12244897959,358.959537572254,865.868112874172,767.400704914901,964.335520833443,525.577746139784,349.659120981472,701.496371298096
"9/10 - El Paso PHR",2020-07-16,"Raw",1208.16326530612,939.884393063584,873.010625198807,773.652519841891,972.368730555723,532.199559780684,355.221955473332,709.177164088037
"9/10 - El Paso PHR",2020-07-17,"Raw",834.69387755102,602.601156069364,878.693359661016,778.572723864689,978.813995457344,538.546520490533,360.656641566505,716.436399414561
